utc_timestamp,cet_cest_timestamp,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2016-02-14T16:00:00Z,2016-02-14T17:00:00+0100,329,1354
2016-02-14T17:00:00Z,2016-02-14T18:00:00+0100,328,1634
2016-02-14T18:00:00Z,2016-02-14T19:00:00+0100,326,1901
2016-02-14T19:00:00Z,2016-02-14T20:00:00+0100,326,2090
2016-02-14T20:00:00Z,2016-02-14T21:00:00+0100,326,2021
2016-02-14T21:00:00Z,2016-02-14T22:00:00+0100,326,2139
2016-02-14T22:00:00Z,2016-02-14T23:00:00+0100,326,2148
2016-02-14T23:00:00Z,2016-02-15T00:00:00+0100,326,2147
2016-02-15T00:00:00Z,2016-02-15T01:00:00+0100,326,2073
2016-02-15T01:00:00Z,2016-02-15T02:00:00+0100,326,2032
2016-02-15T02:00:00Z,2016-02-15T03:00:00+0100,326,2110
2016-02-15T03:00:00Z,2016-02-15T04:00:00+0100,326,2077
2016-02-15T04:00:00Z,2016-02-15T05:00:00+0100,326,1923
2016-02-15T05:00:00Z,2016-02-15T06:00:00+0100,325,1722
2016-02-15T06:00:00Z,2016-02-15T07:00:00+0100,329,1438
2016-02-15T07:00:00Z,2016-02-15T08:00:00+0100,309,1148
2016-02-15T08:00:00Z,2016-02-15T09:00:00+0100,240,936
2016-02-15T09:00:00Z,2016-02-15T10:00:00+0100,223,739
2016-02-15T10:00:00Z,2016-02-15T11:00:00+0100,228,767
2016-02-15T11:00:00Z,2016-02-15T12:00:00+0100,242,730
2016-02-15T12:00:00Z,2016-02-15T13:00:00+0100,218,706
2016-02-15T13:00:00Z,2016-02-15T14:00:00+0100,247,721
2016-02-15T14:00:00Z,2016-02-15T15:00:00+0100,280,855
2016-02-15T15:00:00Z,2016-02-15T16:00:00+0100,269,795
2016-02-15T16:00:00Z,2016-02-15T17:00:00+0100,227,560
2016-02-15T17:00:00Z,2016-02-15T18:00:00+0100,136,379
2016-02-15T18:00:00Z,2016-02-15T19:00:00+0100,104,291
2016-02-15T19:00:00Z,2016-02-15T20:00:00+0100,84,246
2016-02-15T20:00:00Z,2016-02-15T21:00:00+0100,51,184
2016-02-15T21:00:00Z,2016-02-15T22:00:00+0100,50,164
2016-02-15T22:00:00Z,2016-02-15T23:00:00+0100,52,151
2016-02-15T23:00:00Z,2016-02-16T00:00:00+0100,65,139
2016-02-16T00:00:00Z,2016-02-16T01:00:00+0100,49,101
2016-02-16T01:00:00Z,2016-02-16T02:00:00+0100,28,48
2016-02-16T02:00:00Z,2016-02-16T03:00:00+0100,12,30
2016-02-16T03:00:00Z,2016-02-16T04:00:00+0100,3,14
2016-02-16T04:00:00Z,2016-02-16T05:00:00+0100,1,4
2016-02-16T05:00:00Z,2016-02-16T06:00:00+0100,0,8
2016-02-16T06:00:00Z,2016-02-16T07:00:00+0100,0,5
2016-02-16T07:00:00Z,2016-02-16T08:00:00+0100,0,14
2016-02-16T08:00:00Z,2016-02-16T09:00:00+0100,0,23
2016-02-16T09:00:00Z,2016-02-16T10:00:00+0100,1,23
2016-02-16T10:00:00Z,2016-02-16T11:00:00+0100,5,17
2016-02-16T11:00:00Z,2016-02-16T12:00:00+0100,7,17
2016-02-16T12:00:00Z,2016-02-16T13:00:00+0100,9,3
2016-02-16T13:00:00Z,2016-02-16T14:00:00+0100,8,5
2016-02-16T14:00:00Z,2016-02-16T15:00:00+0100,4,6
2016-02-16T15:00:00Z,2016-02-16T16:00:00+0100,5,28
2016-02-16T16:00:00Z,2016-02-16T17:00:00+0100,35,111
2016-02-16T17:00:00Z,2016-02-16T18:00:00+0100,102,269
2016-02-16T18:00:00Z,2016-02-16T19:00:00+0100,78,486
2016-02-16T19:00:00Z,2016-02-16T20:00:00+0100,119,363
2016-02-16T20:00:00Z,2016-02-16T21:00:00+0100,128,403
2016-02-16T21:00:00Z,2016-02-16T22:00:00+0100,143,375
2016-02-16T22:00:00Z,2016-02-16T23:00:00+0100,186,398
2016-02-16T23:00:00Z,2016-02-17T00:00:00+0100,185,468
2016-02-17T00:00:00Z,2016-02-17T01:00:00+0100,132,580
2016-02-17T01:00:00Z,2016-02-17T02:00:00+0100,123,484
2016-02-17T02:00:00Z,2016-02-17T03:00:00+0100,103,424
2016-02-17T03:00:00Z,2016-02-17T04:00:00+0100,117,368
2016-02-17T04:00:00Z,2016-02-17T05:00:00+0100,155,374
2016-02-17T05:00:00Z,2016-02-17T06:00:00+0100,182,372
2016-02-17T06:00:00Z,2016-02-17T07:00:00+0100,169,383
2016-02-17T07:00:00Z,2016-02-17T08:00:00+0100,156,364
2016-02-17T08:00:00Z,2016-02-17T09:00:00+0100,80,325
2016-02-17T09:00:00Z,2016-02-17T10:00:00+0100,46,361
2016-02-17T10:00:00Z,2016-02-17T11:00:00+0100,42,383
2016-02-17T11:00:00Z,2016-02-17T12:00:00+0100,79,198
2016-02-17T12:00:00Z,2016-02-17T13:00:00+0100,65,106
2016-02-17T13:00:00Z,2016-02-17T14:00:00+0100,30,91
2016-02-17T14:00:00Z,2016-02-17T15:00:00+0100,17,104
2016-02-17T15:00:00Z,2016-02-17T16:00:00+0100,31,100
2016-02-17T16:00:00Z,2016-02-17T17:00:00+0100,18,153
2016-02-17T17:00:00Z,2016-02-17T18:00:00+0100,18,189
2016-02-17T18:00:00Z,2016-02-17T19:00:00+0100,38,306
2016-02-17T19:00:00Z,2016-02-17T20:00:00+0100,46,356
2016-02-17T20:00:00Z,2016-02-17T21:00:00+0100,64,372
2016-02-17T21:00:00Z,2016-02-17T22:00:00+0100,81,380
2016-02-17T22:00:00Z,2016-02-17T23:00:00+0100,124,394
2016-02-17T23:00:00Z,2016-02-18T00:00:00+0100,183,407
2016-02-18T00:00:00Z,2016-02-18T01:00:00+0100,203,362
2016-02-18T01:00:00Z,2016-02-18T02:00:00+0100,224,347
2016-02-18T02:00:00Z,2016-02-18T03:00:00+0100,202,341
2016-02-18T03:00:00Z,2016-02-18T04:00:00+0100,244,411
2016-02-18T04:00:00Z,2016-02-18T05:00:00+0100,278,419
2016-02-18T05:00:00Z,2016-02-18T06:00:00+0100,311,488
2016-02-18T06:00:00Z,2016-02-18T07:00:00+0100,281,540
2016-02-18T07:00:00Z,2016-02-18T08:00:00+0100,272,523
2016-02-18T08:00:00Z,2016-02-18T09:00:00+0100,256,525
2016-02-18T09:00:00Z,2016-02-18T10:00:00+0100,208,450
2016-02-18T10:00:00Z,2016-02-18T11:00:00+0100,213,426
2016-02-18T11:00:00Z,2016-02-18T12:00:00+0100,199,340
2016-02-18T12:00:00Z,2016-02-18T13:00:00+0100,183,296
2016-02-18T13:00:00Z,2016-02-18T14:00:00+0100,186,315
2016-02-18T14:00:00Z,2016-02-18T15:00:00+0100,189,315
2016-02-18T15:00:00Z,2016-02-18T16:00:00+0100,181,351
2016-02-18T16:00:00Z,2016-02-18T17:00:00+0100,150,389
2016-02-18T17:00:00Z,2016-02-18T18:00:00+0100,103,422
2016-02-18T18:00:00Z,2016-02-18T19:00:00+0100,83,442
2016-02-18T19:00:00Z,2016-02-18T20:00:00+0100,42,437
2016-02-18T20:00:00Z,2016-02-18T21:00:00+0100,31,408
2016-02-18T21:00:00Z,2016-02-18T22:00:00+0100,8,289
2016-02-18T22:00:00Z,2016-02-18T23:00:00+0100,3,230
2016-02-18T23:00:00Z,2016-02-19T00:00:00+0100,16,147
2016-02-19T00:00:00Z,2016-02-19T01:00:00+0100,22,82
2016-02-19T01:00:00Z,2016-02-19T02:00:00+0100,15,57
2016-02-19T02:00:00Z,2016-02-19T03:00:00+0100,5,46
2016-02-19T03:00:00Z,2016-02-19T04:00:00+0100,1,58
2016-02-19T04:00:00Z,2016-02-19T05:00:00+0100,1,78
2016-02-19T05:00:00Z,2016-02-19T06:00:00+0100,1,49
2016-02-19T06:00:00Z,2016-02-19T07:00:00+0100,7,43
2016-02-19T07:00:00Z,2016-02-19T08:00:00+0100,16,57
2016-02-19T08:00:00Z,2016-02-19T09:00:00+0100,45,123
2016-02-19T09:00:00Z,2016-02-19T10:00:00+0100,93,177
2016-02-19T10:00:00Z,2016-02-19T11:00:00+0100,140,188
2016-02-19T11:00:00Z,2016-02-19T12:00:00+0100,178,301
2016-02-19T12:00:00Z,2016-02-19T13:00:00+0100,225,484
2016-02-19T13:00:00Z,2016-02-19T14:00:00+0100,274,661
2016-02-19T14:00:00Z,2016-02-19T15:00:00+0100,265,784
2016-02-19T15:00:00Z,2016-02-19T16:00:00+0100,283,907
2016-02-19T16:00:00Z,2016-02-19T17:00:00+0100,303,878
2016-02-19T17:00:00Z,2016-02-19T18:00:00+0100,324,1056
2016-02-19T18:00:00Z,2016-02-19T19:00:00+0100,335,1349
2016-02-19T19:00:00Z,2016-02-19T20:00:00+0100,341,1739
2016-02-19T20:00:00Z,2016-02-19T21:00:00+0100,340,1936
2016-02-19T21:00:00Z,2016-02-19T22:00:00+0100,338,2138
2016-02-19T22:00:00Z,2016-02-19T23:00:00+0100,334,2295
2016-02-19T23:00:00Z,2016-02-20T00:00:00+0100,333,2435
2016-02-20T00:00:00Z,2016-02-20T01:00:00+0100,335,2489
2016-02-20T01:00:00Z,2016-02-20T02:00:00+0100,334,2540
2016-02-20T02:00:00Z,2016-02-20T03:00:00+0100,331,2564
2016-02-20T03:00:00Z,2016-02-20T04:00:00+0100,335,2539
2016-02-20T04:00:00Z,2016-02-20T05:00:00+0100,333,2351
2016-02-20T05:00:00Z,2016-02-20T06:00:00+0100,330,2202
2016-02-20T06:00:00Z,2016-02-20T07:00:00+0100,333,2202
2016-02-20T07:00:00Z,2016-02-20T08:00:00+0100,331,1966
2016-02-20T08:00:00Z,2016-02-20T09:00:00+0100,334,1681
2016-02-20T09:00:00Z,2016-02-20T10:00:00+0100,332,1621
2016-02-20T10:00:00Z,2016-02-20T11:00:00+0100,336,1839
2016-02-20T11:00:00Z,2016-02-20T12:00:00+0100,341,1978
2016-02-20T12:00:00Z,2016-02-20T13:00:00+0100,339,2094
2016-02-20T13:00:00Z,2016-02-20T14:00:00+0100,341,2156
2016-02-20T14:00:00Z,2016-02-20T15:00:00+0100,322,2300
2016-02-20T15:00:00Z,2016-02-20T16:00:00+0100,303,2017
2016-02-20T16:00:00Z,2016-02-20T17:00:00+0100,322,1735
2016-02-20T17:00:00Z,2016-02-20T18:00:00+0100,325,1703
2016-02-20T18:00:00Z,2016-02-20T19:00:00+0100,336,1871
2016-02-20T19:00:00Z,2016-02-20T20:00:00+0100,336,2217
2016-02-20T20:00:00Z,2016-02-20T21:00:00+0100,335,2317
2016-02-20T21:00:00Z,2016-02-20T22:00:00+0100,334,2343
2016-02-20T22:00:00Z,2016-02-20T23:00:00+0100,333,2390
2016-02-20T23:00:00Z,2016-02-21T00:00:00+0100,326,2262
2016-02-21T00:00:00Z,2016-02-21T01:00:00+0100,308,2103
2016-02-21T01:00:00Z,2016-02-21T02:00:00+0100,297,2103
2016-02-21T02:00:00Z,2016-02-21T03:00:00+0100,318,1900
2016-02-21T03:00:00Z,2016-02-21T04:00:00+0100,300,1790
2016-02-21T04:00:00Z,2016-02-21T05:00:00+0100,208,1828
2016-02-21T05:00:00Z,2016-02-21T06:00:00+0100,237,1614
2016-02-21T06:00:00Z,2016-02-21T07:00:00+0100,324,1374
2016-02-21T07:00:00Z,2016-02-21T08:00:00+0100,338,1637
2016-02-21T08:00:00Z,2016-02-21T09:00:00+0100,339,2098
2016-02-21T09:00:00Z,2016-02-21T10:00:00+0100,340,2255
2016-02-21T10:00:00Z,2016-02-21T11:00:00+0100,337,2256
2016-02-21T11:00:00Z,2016-02-21T12:00:00+0100,336,2178
2016-02-21T12:00:00Z,2016-02-21T13:00:00+0100,339,2290
2016-02-21T13:00:00Z,2016-02-21T14:00:00+0100,338,2373
2016-02-21T14:00:00Z,2016-02-21T15:00:00+0100,335,2343
2016-02-21T15:00:00Z,2016-02-21T16:00:00+0100,338,2425
2016-02-21T16:00:00Z,2016-02-21T17:00:00+0100,339,2452
2016-02-21T17:00:00Z,2016-02-21T18:00:00+0100,333,2441
2016-02-21T18:00:00Z,2016-02-21T19:00:00+0100,325,2482
2016-02-21T19:00:00Z,2016-02-21T20:00:00+0100,328,2492
2016-02-21T20:00:00Z,2016-02-21T21:00:00+0100,331,2396
2016-02-21T21:00:00Z,2016-02-21T22:00:00+0100,334,2375
2016-02-21T22:00:00Z,2016-02-21T23:00:00+0100,333,2372
2016-02-21T23:00:00Z,2016-02-22T00:00:00+0100,332,2355
2016-02-22T00:00:00Z,2016-02-22T01:00:00+0100,336,2327
2016-02-22T01:00:00Z,2016-02-22T02:00:00+0100,336,2335
2016-02-22T02:00:00Z,2016-02-22T03:00:00+0100,253,2252
2016-02-22T03:00:00Z,2016-02-22T04:00:00+0100,222,1923
2016-02-22T04:00:00Z,2016-02-22T05:00:00+0100,146,1447
2016-02-22T05:00:00Z,2016-02-22T06:00:00+0100,96,1166
2016-02-22T06:00:00Z,2016-02-22T07:00:00+0100,109,1082
2016-02-22T07:00:00Z,2016-02-22T08:00:00+0100,177,935
2016-02-22T08:00:00Z,2016-02-22T09:00:00+0100,219,715
2016-02-22T09:00:00Z,2016-02-22T10:00:00+0100,283,875
2016-02-22T10:00:00Z,2016-02-22T11:00:00+0100,222,899
2016-02-22T11:00:00Z,2016-02-22T12:00:00+0100,285,948
2016-02-22T12:00:00Z,2016-02-22T13:00:00+0100,303,976
2016-02-22T13:00:00Z,2016-02-22T14:00:00+0100,309,900
2016-02-22T14:00:00Z,2016-02-22T15:00:00+0100,295,884
2016-02-22T15:00:00Z,2016-02-22T16:00:00+0100,245,879
2016-02-22T16:00:00Z,2016-02-22T17:00:00+0100,220,848
2016-02-22T17:00:00Z,2016-02-22T18:00:00+0100,186,671
2016-02-22T18:00:00Z,2016-02-22T19:00:00+0100,136,606
2016-02-22T19:00:00Z,2016-02-22T20:00:00+0100,126,550
2016-02-22T20:00:00Z,2016-02-22T21:00:00+0100,87,490
2016-02-22T21:00:00Z,2016-02-22T22:00:00+0100,55,394
2016-02-22T22:00:00Z,2016-02-22T23:00:00+0100,64,371
2016-02-22T23:00:00Z,2016-02-23T00:00:00+0100,80,363
2016-02-23T00:00:00Z,2016-02-23T01:00:00+0100,104,395
2016-02-23T01:00:00Z,2016-02-23T02:00:00+0100,44,360
2016-02-23T02:00:00Z,2016-02-23T03:00:00+0100,45,282
2016-02-23T03:00:00Z,2016-02-23T04:00:00+0100,58,335
2016-02-23T04:00:00Z,2016-02-23T05:00:00+0100,57,371
2016-02-23T05:00:00Z,2016-02-23T06:00:00+0100,29,407
2016-02-23T06:00:00Z,2016-02-23T07:00:00+0100,62,463
2016-02-23T07:00:00Z,2016-02-23T08:00:00+0100,81,425
2016-02-23T08:00:00Z,2016-02-23T09:00:00+0100,154,335
2016-02-23T09:00:00Z,2016-02-23T10:00:00+0100,148,528
2016-02-23T10:00:00Z,2016-02-23T11:00:00+0100,89,529
2016-02-23T11:00:00Z,2016-02-23T12:00:00+0100,166,640
2016-02-23T12:00:00Z,2016-02-23T13:00:00+0100,245,954
2016-02-23T13:00:00Z,2016-02-23T14:00:00+0100,280,1114
2016-02-23T14:00:00Z,2016-02-23T15:00:00+0100,289,1222
2016-02-23T15:00:00Z,2016-02-23T16:00:00+0100,253,1175
2016-02-23T16:00:00Z,2016-02-23T17:00:00+0100,278,1232
2016-02-23T17:00:00Z,2016-02-23T18:00:00+0100,276,1031
2016-02-23T18:00:00Z,2016-02-23T19:00:00+0100,250,847
2016-02-23T19:00:00Z,2016-02-23T20:00:00+0100,214,860
2016-02-23T20:00:00Z,2016-02-23T21:00:00+0100,156,734
2016-02-23T21:00:00Z,2016-02-23T22:00:00+0100,147,599
2016-02-23T22:00:00Z,2016-02-23T23:00:00+0100,91,405
2016-02-23T23:00:00Z,2016-02-24T00:00:00+0100,50,402
2016-02-24T00:00:00Z,2016-02-24T01:00:00+0100,60,442
2016-02-24T01:00:00Z,2016-02-24T02:00:00+0100,91,429
2016-02-24T02:00:00Z,2016-02-24T03:00:00+0100,31,448
2016-02-24T03:00:00Z,2016-02-24T04:00:00+0100,46,334
2016-02-24T04:00:00Z,2016-02-24T05:00:00+0100,83,387
2016-02-24T05:00:00Z,2016-02-24T06:00:00+0100,12,320
2016-02-24T06:00:00Z,2016-02-24T07:00:00+0100,41,349
2016-02-24T07:00:00Z,2016-02-24T08:00:00+0100,52,283
2016-02-24T08:00:00Z,2016-02-24T09:00:00+0100,97,234
2016-02-24T09:00:00Z,2016-02-24T10:00:00+0100,49,265
2016-02-24T10:00:00Z,2016-02-24T11:00:00+0100,47,273
2016-02-24T11:00:00Z,2016-02-24T12:00:00+0100,70,331
2016-02-24T12:00:00Z,2016-02-24T13:00:00+0100,55,305
2016-02-24T13:00:00Z,2016-02-24T14:00:00+0100,7,215
2016-02-24T14:00:00Z,2016-02-24T15:00:00+0100,52,138
2016-02-24T15:00:00Z,2016-02-24T16:00:00+0100,15,225
2016-02-24T16:00:00Z,2016-02-24T17:00:00+0100,3,89
2016-02-24T17:00:00Z,2016-02-24T18:00:00+0100,41,62
2016-02-24T18:00:00Z,2016-02-24T19:00:00+0100,45,105
2016-02-24T19:00:00Z,2016-02-24T20:00:00+0100,30,145
2016-02-24T20:00:00Z,2016-02-24T21:00:00+0100,43,153
2016-02-24T21:00:00Z,2016-02-24T22:00:00+0100,54,162
2016-02-24T22:00:00Z,2016-02-24T23:00:00+0100,73,232
2016-02-24T23:00:00Z,2016-02-25T00:00:00+0100,84,224
2016-02-25T00:00:00Z,2016-02-25T01:00:00+0100,132,210
2016-02-25T01:00:00Z,2016-02-25T02:00:00+0100,140,275
2016-02-25T02:00:00Z,2016-02-25T03:00:00+0100,114,223
2016-02-25T03:00:00Z,2016-02-25T04:00:00+0100,91,257
2016-02-25T04:00:00Z,2016-02-25T05:00:00+0100,157,260
2016-02-25T05:00:00Z,2016-02-25T06:00:00+0100,97,332
2016-02-25T06:00:00Z,2016-02-25T07:00:00+0100,108,285
2016-02-25T07:00:00Z,2016-02-25T08:00:00+0100,77,219
2016-02-25T08:00:00Z,2016-02-25T09:00:00+0100,109,227
2016-02-25T09:00:00Z,2016-02-25T10:00:00+0100,72,277
2016-02-25T10:00:00Z,2016-02-25T11:00:00+0100,128,337
2016-02-25T11:00:00Z,2016-02-25T12:00:00+0100,152,440
2016-02-25T12:00:00Z,2016-02-25T13:00:00+0100,168,460
2016-02-25T13:00:00Z,2016-02-25T14:00:00+0100,152,592
2016-02-25T14:00:00Z,2016-02-25T15:00:00+0100,136,571
2016-02-25T15:00:00Z,2016-02-25T16:00:00+0100,80,482
2016-02-25T16:00:00Z,2016-02-25T17:00:00+0100,138,447
2016-02-25T17:00:00Z,2016-02-25T18:00:00+0100,77,386
2016-02-25T18:00:00Z,2016-02-25T19:00:00+0100,77,342
2016-02-25T19:00:00Z,2016-02-25T20:00:00+0100,98,276
2016-02-25T20:00:00Z,2016-02-25T21:00:00+0100,41,254
2016-02-25T21:00:00Z,2016-02-25T22:00:00+0100,25,248
2016-02-25T22:00:00Z,2016-02-25T23:00:00+0100,48,185
2016-02-25T23:00:00Z,2016-02-26T00:00:00+0100,28,222
2016-02-26T00:00:00Z,2016-02-26T01:00:00+0100,22,243
2016-02-26T01:00:00Z,2016-02-26T02:00:00+0100,9,242
2016-02-26T02:00:00Z,2016-02-26T03:00:00+0100,4,229
2016-02-26T03:00:00Z,2016-02-26T04:00:00+0100,1,264
2016-02-26T04:00:00Z,2016-02-26T05:00:00+0100,0,146
2016-02-26T05:00:00Z,2016-02-26T06:00:00+0100,7,128
2016-02-26T06:00:00Z,2016-02-26T07:00:00+0100,27,106
2016-02-26T07:00:00Z,2016-02-26T08:00:00+0100,16,110
2016-02-26T08:00:00Z,2016-02-26T09:00:00+0100,7,135
2016-02-26T09:00:00Z,2016-02-26T10:00:00+0100,1,98
2016-02-26T10:00:00Z,2016-02-26T11:00:00+0100,0,84
2016-02-26T11:00:00Z,2016-02-26T12:00:00+0100,5,53
2016-02-26T12:00:00Z,2016-02-26T13:00:00+0100,6,32
2016-02-26T13:00:00Z,2016-02-26T14:00:00+0100,3,20
2016-02-26T14:00:00Z,2016-02-26T15:00:00+0100,5,18
2016-02-26T15:00:00Z,2016-02-26T16:00:00+0100,7,32
2016-02-26T16:00:00Z,2016-02-26T17:00:00+0100,10,39
2016-02-26T17:00:00Z,2016-02-26T18:00:00+0100,25,58
2016-02-26T18:00:00Z,2016-02-26T19:00:00+0100,41,99
2016-02-26T19:00:00Z,2016-02-26T20:00:00+0100,59,151
2016-02-26T20:00:00Z,2016-02-26T21:00:00+0100,53,226
2016-02-26T21:00:00Z,2016-02-26T22:00:00+0100,54,264
2016-02-26T22:00:00Z,2016-02-26T23:00:00+0100,47,284
2016-02-26T23:00:00Z,2016-02-27T00:00:00+0100,58,294
2016-02-27T00:00:00Z,2016-02-27T01:00:00+0100,87,246
2016-02-27T01:00:00Z,2016-02-27T02:00:00+0100,104,260
2016-02-27T02:00:00Z,2016-02-27T03:00:00+0100,90,283
2016-02-27T03:00:00Z,2016-02-27T04:00:00+0100,93,345
2016-02-27T04:00:00Z,2016-02-27T05:00:00+0100,67,366
2016-02-27T05:00:00Z,2016-02-27T06:00:00+0100,67,379
2016-02-27T06:00:00Z,2016-02-27T07:00:00+0100,84,393
2016-02-27T07:00:00Z,2016-02-27T08:00:00+0100,104,441
2016-02-27T08:00:00Z,2016-02-27T09:00:00+0100,101,386
2016-02-27T09:00:00Z,2016-02-27T10:00:00+0100,111,309
2016-02-27T10:00:00Z,2016-02-27T11:00:00+0100,118,338
2016-02-27T11:00:00Z,2016-02-27T12:00:00+0100,135,601
2016-02-27T12:00:00Z,2016-02-27T13:00:00+0100,157,830
2016-02-27T13:00:00Z,2016-02-27T14:00:00+0100,168,999
2016-02-27T14:00:00Z,2016-02-27T15:00:00+0100,196,1206
2016-02-27T15:00:00Z,2016-02-27T16:00:00+0100,245,1241
2016-02-27T16:00:00Z,2016-02-27T17:00:00+0100,258,1062
2016-02-27T17:00:00Z,2016-02-27T18:00:00+0100,287,950
2016-02-27T18:00:00Z,2016-02-27T19:00:00+0100,301,1067
2016-02-27T19:00:00Z,2016-02-27T20:00:00+0100,282,1090
2016-02-27T20:00:00Z,2016-02-27T21:00:00+0100,262,972
2016-02-27T21:00:00Z,2016-02-27T22:00:00+0100,259,1032
2016-02-27T22:00:00Z,2016-02-27T23:00:00+0100,226,1008
2016-02-27T23:00:00Z,2016-02-28T00:00:00+0100,150,814
2016-02-28T00:00:00Z,2016-02-28T01:00:00+0100,123,777
2016-02-28T01:00:00Z,2016-02-28T02:00:00+0100,121,728
2016-02-28T02:00:00Z,2016-02-28T03:00:00+0100,120,622
2016-02-28T03:00:00Z,2016-02-28T04:00:00+0100,121,553
2016-02-28T04:00:00Z,2016-02-28T05:00:00+0100,120,543
2016-02-28T05:00:00Z,2016-02-28T06:00:00+0100,99,495
2016-02-28T06:00:00Z,2016-02-28T07:00:00+0100,74,494
2016-02-28T07:00:00Z,2016-02-28T08:00:00+0100,78,439
2016-02-28T08:00:00Z,2016-02-28T09:00:00+0100,81,367
2016-02-28T09:00:00Z,2016-02-28T10:00:00+0100,67,358
2016-02-28T10:00:00Z,2016-02-28T11:00:00+0100,67,522
2016-02-28T11:00:00Z,2016-02-28T12:00:00+0100,97,687
2016-02-28T12:00:00Z,2016-02-28T13:00:00+0100,155,883
2016-02-28T13:00:00Z,2016-02-28T14:00:00+0100,235,1033
2016-02-28T14:00:00Z,2016-02-28T15:00:00+0100,300,1309
2016-02-28T15:00:00Z,2016-02-28T16:00:00+0100,320,1344
2016-02-28T16:00:00Z,2016-02-28T17:00:00+0100,318,1080
2016-02-28T17:00:00Z,2016-02-28T18:00:00+0100,282,970
2016-02-28T18:00:00Z,2016-02-28T19:00:00+0100,252,880
2016-02-28T19:00:00Z,2016-02-28T20:00:00+0100,245,713
2016-02-28T20:00:00Z,2016-02-28T21:00:00+0100,196,691
2016-02-28T21:00:00Z,2016-02-28T22:00:00+0100,152,683
2016-02-28T22:00:00Z,2016-02-28T23:00:00+0100,126,662
2016-02-28T23:00:00Z,2016-02-29T00:00:00+0100,168,561
2016-02-29T00:00:00Z,2016-02-29T01:00:00+0100,140,503
2016-02-29T01:00:00Z,2016-02-29T02:00:00+0100,121,501
2016-02-29T02:00:00Z,2016-02-29T03:00:00+0100,139,487
2016-02-29T03:00:00Z,2016-02-29T04:00:00+0100,156,497
2016-02-29T04:00:00Z,2016-02-29T05:00:00+0100,142,501
2016-02-29T05:00:00Z,2016-02-29T06:00:00+0100,138,564
2016-02-29T06:00:00Z,2016-02-29T07:00:00+0100,162,456
2016-02-29T07:00:00Z,2016-02-29T08:00:00+0100,169,428
2016-02-29T08:00:00Z,2016-02-29T09:00:00+0100,157,276
2016-02-29T09:00:00Z,2016-02-29T10:00:00+0100,101,279
2016-02-29T10:00:00Z,2016-02-29T11:00:00+0100,77,427
2016-02-29T11:00:00Z,2016-02-29T12:00:00+0100,46,462
2016-02-29T12:00:00Z,2016-02-29T13:00:00+0100,30,369
2016-02-29T13:00:00Z,2016-02-29T14:00:00+0100,22,273
2016-02-29T14:00:00Z,2016-02-29T15:00:00+0100,16,238
2016-02-29T15:00:00Z,2016-02-29T16:00:00+0100,15,265
2016-02-29T16:00:00Z,2016-02-29T17:00:00+0100,29,314
2016-02-29T17:00:00Z,2016-02-29T18:00:00+0100,24,324
2016-02-29T18:00:00Z,2016-02-29T19:00:00+0100,21,354
2016-02-29T19:00:00Z,2016-02-29T20:00:00+0100,22,329
2016-02-29T20:00:00Z,2016-02-29T21:00:00+0100,19,280
2016-02-29T21:00:00Z,2016-02-29T22:00:00+0100,22,243
2016-02-29T22:00:00Z,2016-02-29T23:00:00+0100,13,148
2016-02-29T23:00:00Z,2016-03-01T00:00:00+0100,33,127
2016-03-01T00:00:00Z,2016-03-01T01:00:00+0100,53,114
2016-03-01T01:00:00Z,2016-03-01T02:00:00+0100,64,163
2016-03-01T02:00:00Z,2016-03-01T03:00:00+0100,84,191
2016-03-01T03:00:00Z,2016-03-01T04:00:00+0100,119,296
2016-03-01T04:00:00Z,2016-03-01T05:00:00+0100,189,493
2016-03-01T05:00:00Z,2016-03-01T06:00:00+0100,260,665
2016-03-01T06:00:00Z,2016-03-01T07:00:00+0100,312,822
2016-03-01T07:00:00Z,2016-03-01T08:00:00+0100,334,884
2016-03-01T08:00:00Z,2016-03-01T09:00:00+0100,339,962
2016-03-01T09:00:00Z,2016-03-01T10:00:00+0100,348,1170
2016-03-01T10:00:00Z,2016-03-01T11:00:00+0100,350,1518
2016-03-01T11:00:00Z,2016-03-01T12:00:00+0100,350,1787
2016-03-01T12:00:00Z,2016-03-01T13:00:00+0100,350,2005
2016-03-01T13:00:00Z,2016-03-01T14:00:00+0100,350,2251
2016-03-01T14:00:00Z,2016-03-01T15:00:00+0100,349,2344
2016-03-01T15:00:00Z,2016-03-01T16:00:00+0100,349,2351
2016-03-01T16:00:00Z,2016-03-01T17:00:00+0100,348,2374
2016-03-01T17:00:00Z,2016-03-01T18:00:00+0100,348,2257
2016-03-01T18:00:00Z,2016-03-01T19:00:00+0100,345,2075
2016-03-01T19:00:00Z,2016-03-01T20:00:00+0100,349,1996
2016-03-01T20:00:00Z,2016-03-01T21:00:00+0100,349,1909
2016-03-01T21:00:00Z,2016-03-01T22:00:00+0100,349,1910
2016-03-01T22:00:00Z,2016-03-01T23:00:00+0100,345,1901
2016-03-01T23:00:00Z,2016-03-02T00:00:00+0100,340,1806
2016-03-02T00:00:00Z,2016-03-02T01:00:00+0100,320,1671
2016-03-02T01:00:00Z,2016-03-02T02:00:00+0100,336,1775
2016-03-02T02:00:00Z,2016-03-02T03:00:00+0100,338,1883
