utc_timestamp,cet_cest_timestamp,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2017-02-21T03:00:00Z,2017-02-21T04:00:00+0100,811,1891
2017-02-21T04:00:00Z,2017-02-21T05:00:00+0100,739,1935
2017-02-21T05:00:00Z,2017-02-21T06:00:00+0100,745,1890
2017-02-21T06:00:00Z,2017-02-21T07:00:00+0100,755,1651
2017-02-21T07:00:00Z,2017-02-21T08:00:00+0100,720,1345
2017-02-21T08:00:00Z,2017-02-21T09:00:00+0100,682,1385
2017-02-21T09:00:00Z,2017-02-21T10:00:00+0100,593,1385
2017-02-21T10:00:00Z,2017-02-21T11:00:00+0100,600,1194
2017-02-21T11:00:00Z,2017-02-21T12:00:00+0100,494,951
2017-02-21T12:00:00Z,2017-02-21T13:00:00+0100,525,886
2017-02-21T13:00:00Z,2017-02-21T14:00:00+0100,433,605
2017-02-21T14:00:00Z,2017-02-21T15:00:00+0100,317,381
2017-02-21T15:00:00Z,2017-02-21T16:00:00+0100,377,482
2017-02-21T16:00:00Z,2017-02-21T17:00:00+0100,399,682
2017-02-21T17:00:00Z,2017-02-21T18:00:00+0100,457,830
2017-02-21T18:00:00Z,2017-02-21T19:00:00+0100,652,1006
2017-02-21T19:00:00Z,2017-02-21T20:00:00+0100,848,1616
2017-02-21T20:00:00Z,2017-02-21T21:00:00+0100,865,2041
2017-02-21T21:00:00Z,2017-02-21T22:00:00+0100,866,2345
2017-02-21T22:00:00Z,2017-02-21T23:00:00+0100,859,2568
2017-02-21T23:00:00Z,2017-02-22T00:00:00+0100,864,2722
2017-02-22T00:00:00Z,2017-02-22T01:00:00+0100,665,2786
2017-02-22T01:00:00Z,2017-02-22T02:00:00+0100,595,2734
2017-02-22T02:00:00Z,2017-02-22T03:00:00+0100,596,2725
2017-02-22T03:00:00Z,2017-02-22T04:00:00+0100,597,2753
2017-02-22T04:00:00Z,2017-02-22T05:00:00+0100,597,2757
2017-02-22T05:00:00Z,2017-02-22T06:00:00+0100,594,2770
2017-02-22T06:00:00Z,2017-02-22T07:00:00+0100,607,2769
2017-02-22T07:00:00Z,2017-02-22T08:00:00+0100,541,2739
2017-02-22T08:00:00Z,2017-02-22T09:00:00+0100,474,2705
2017-02-22T09:00:00Z,2017-02-22T10:00:00+0100,524,2642
2017-02-22T10:00:00Z,2017-02-22T11:00:00+0100,584,2593
2017-02-22T11:00:00Z,2017-02-22T12:00:00+0100,570,2396
2017-02-22T12:00:00Z,2017-02-22T13:00:00+0100,556,2148
2017-02-22T13:00:00Z,2017-02-22T14:00:00+0100,566,1946
2017-02-22T14:00:00Z,2017-02-22T15:00:00+0100,535,2112
2017-02-22T15:00:00Z,2017-02-22T16:00:00+0100,575,1957
2017-02-22T16:00:00Z,2017-02-22T17:00:00+0100,588,2126
2017-02-22T17:00:00Z,2017-02-22T18:00:00+0100,580,2257
2017-02-22T18:00:00Z,2017-02-22T19:00:00+0100,589,2232
2017-02-22T19:00:00Z,2017-02-22T20:00:00+0100,581,2157
2017-02-22T20:00:00Z,2017-02-22T21:00:00+0100,577,2079
2017-02-22T21:00:00Z,2017-02-22T22:00:00+0100,541,1907
2017-02-22T22:00:00Z,2017-02-22T23:00:00+0100,511,1707
2017-02-22T23:00:00Z,2017-02-23T00:00:00+0100,475,1518
2017-02-23T00:00:00Z,2017-02-23T01:00:00+0100,394,1253
2017-02-23T01:00:00Z,2017-02-23T02:00:00+0100,327,977
2017-02-23T02:00:00Z,2017-02-23T03:00:00+0100,207,855
2017-02-23T03:00:00Z,2017-02-23T04:00:00+0100,163,596
2017-02-23T04:00:00Z,2017-02-23T05:00:00+0100,362,625
2017-02-23T05:00:00Z,2017-02-23T06:00:00+0100,385,1078
2017-02-23T06:00:00Z,2017-02-23T07:00:00+0100,348,2114
2017-02-23T07:00:00Z,2017-02-23T08:00:00+0100,378,2409
2017-02-23T08:00:00Z,2017-02-23T09:00:00+0100,451,2427
2017-02-23T09:00:00Z,2017-02-23T10:00:00+0100,556,2614
2017-02-23T10:00:00Z,2017-02-23T11:00:00+0100,585,2683
2017-02-23T11:00:00Z,2017-02-23T12:00:00+0100,493,2647
2017-02-23T12:00:00Z,2017-02-23T13:00:00+0100,560,2372
2017-02-23T13:00:00Z,2017-02-23T14:00:00+0100,569,2279
2017-02-23T14:00:00Z,2017-02-23T15:00:00+0100,340,2147
2017-02-23T15:00:00Z,2017-02-23T16:00:00+0100,278,1891
2017-02-23T16:00:00Z,2017-02-23T17:00:00+0100,267,1614
2017-02-23T17:00:00Z,2017-02-23T18:00:00+0100,243,1817
2017-02-23T18:00:00Z,2017-02-23T19:00:00+0100,325,2151
2017-02-23T19:00:00Z,2017-02-23T20:00:00+0100,333,2674
2017-02-23T20:00:00Z,2017-02-23T21:00:00+0100,410,2597
2017-02-23T21:00:00Z,2017-02-23T22:00:00+0100,314,2430
2017-02-23T22:00:00Z,2017-02-23T23:00:00+0100,565,2643
2017-02-23T23:00:00Z,2017-02-24T00:00:00+0100,573,2713
2017-02-24T00:00:00Z,2017-02-24T01:00:00+0100,570,2615
2017-02-24T01:00:00Z,2017-02-24T02:00:00+0100,573,2506
2017-02-24T02:00:00Z,2017-02-24T03:00:00+0100,569,2421
2017-02-24T03:00:00Z,2017-02-24T04:00:00+0100,564,2237
2017-02-24T04:00:00Z,2017-02-24T05:00:00+0100,506,1848
2017-02-24T05:00:00Z,2017-02-24T06:00:00+0100,435,1706
2017-02-24T06:00:00Z,2017-02-24T07:00:00+0100,391,1338
2017-02-24T07:00:00Z,2017-02-24T08:00:00+0100,340,846
2017-02-24T08:00:00Z,2017-02-24T09:00:00+0100,292,781
2017-02-24T09:00:00Z,2017-02-24T10:00:00+0100,285,751
2017-02-24T10:00:00Z,2017-02-24T11:00:00+0100,243,871
2017-02-24T11:00:00Z,2017-02-24T12:00:00+0100,247,984
2017-02-24T12:00:00Z,2017-02-24T13:00:00+0100,151,1120
2017-02-24T13:00:00Z,2017-02-24T14:00:00+0100,190,1227
2017-02-24T14:00:00Z,2017-02-24T15:00:00+0100,175,1176
2017-02-24T15:00:00Z,2017-02-24T16:00:00+0100,139,1124
2017-02-24T16:00:00Z,2017-02-24T17:00:00+0100,177,883
2017-02-24T17:00:00Z,2017-02-24T18:00:00+0100,180,870
2017-02-24T18:00:00Z,2017-02-24T19:00:00+0100,137,554
2017-02-24T19:00:00Z,2017-02-24T20:00:00+0100,82,343
2017-02-24T20:00:00Z,2017-02-24T21:00:00+0100,66,425
2017-02-24T21:00:00Z,2017-02-24T22:00:00+0100,79,541
2017-02-24T22:00:00Z,2017-02-24T23:00:00+0100,75,710
2017-02-24T23:00:00Z,2017-02-25T00:00:00+0100,148,811
2017-02-25T00:00:00Z,2017-02-25T01:00:00+0100,219,1200
2017-02-25T01:00:00Z,2017-02-25T02:00:00+0100,329,1546
2017-02-25T02:00:00Z,2017-02-25T03:00:00+0100,376,1706
2017-02-25T03:00:00Z,2017-02-25T04:00:00+0100,401,1705
2017-02-25T04:00:00Z,2017-02-25T05:00:00+0100,419,1633
2017-02-25T05:00:00Z,2017-02-25T06:00:00+0100,484,1540
2017-02-25T06:00:00Z,2017-02-25T07:00:00+0100,545,1740
2017-02-25T07:00:00Z,2017-02-25T08:00:00+0100,576,2015
2017-02-25T08:00:00Z,2017-02-25T09:00:00+0100,578,2424
2017-02-25T09:00:00Z,2017-02-25T10:00:00+0100,577,2602
2017-02-25T10:00:00Z,2017-02-25T11:00:00+0100,581,2738
2017-02-25T11:00:00Z,2017-02-25T12:00:00+0100,577,2937
2017-02-25T12:00:00Z,2017-02-25T13:00:00+0100,581,3074
2017-02-25T13:00:00Z,2017-02-25T14:00:00+0100,577,3055
2017-02-25T14:00:00Z,2017-02-25T15:00:00+0100,574,3385
2017-02-25T15:00:00Z,2017-02-25T16:00:00+0100,585,3377
2017-02-25T16:00:00Z,2017-02-25T17:00:00+0100,583,3329
2017-02-25T17:00:00Z,2017-02-25T18:00:00+0100,583,3451
2017-02-25T18:00:00Z,2017-02-25T19:00:00+0100,583,3560
2017-02-25T19:00:00Z,2017-02-25T20:00:00+0100,586,3694
2017-02-25T20:00:00Z,2017-02-25T21:00:00+0100,587,3668
2017-02-25T21:00:00Z,2017-02-25T22:00:00+0100,581,3513
2017-02-25T22:00:00Z,2017-02-25T23:00:00+0100,581,3405
2017-02-25T23:00:00Z,2017-02-26T00:00:00+0100,581,3290
2017-02-26T00:00:00Z,2017-02-26T01:00:00+0100,581,3289
2017-02-26T01:00:00Z,2017-02-26T02:00:00+0100,580,3347
2017-02-26T02:00:00Z,2017-02-26T03:00:00+0100,581,3214
2017-02-26T03:00:00Z,2017-02-26T04:00:00+0100,581,3188
2017-02-26T04:00:00Z,2017-02-26T05:00:00+0100,581,3154
2017-02-26T05:00:00Z,2017-02-26T06:00:00+0100,581,3111
2017-02-26T06:00:00Z,2017-02-26T07:00:00+0100,583,3169
2017-02-26T07:00:00Z,2017-02-26T08:00:00+0100,584,3197
2017-02-26T08:00:00Z,2017-02-26T09:00:00+0100,581,3181
2017-02-26T09:00:00Z,2017-02-26T10:00:00+0100,582,3209
2017-02-26T10:00:00Z,2017-02-26T11:00:00+0100,576,3092
2017-02-26T11:00:00Z,2017-02-26T12:00:00+0100,580,3072
2017-02-26T12:00:00Z,2017-02-26T13:00:00+0100,582,2913
2017-02-26T13:00:00Z,2017-02-26T14:00:00+0100,586,2712
2017-02-26T14:00:00Z,2017-02-26T15:00:00+0100,585,2646
2017-02-26T15:00:00Z,2017-02-26T16:00:00+0100,584,2633
2017-02-26T16:00:00Z,2017-02-26T17:00:00+0100,583,2837
2017-02-26T17:00:00Z,2017-02-26T18:00:00+0100,583,3020
2017-02-26T18:00:00Z,2017-02-26T19:00:00+0100,583,3089
2017-02-26T19:00:00Z,2017-02-26T20:00:00+0100,583,3164
2017-02-26T20:00:00Z,2017-02-26T21:00:00+0100,584,3127
2017-02-26T21:00:00Z,2017-02-26T22:00:00+0100,585,3140
2017-02-26T22:00:00Z,2017-02-26T23:00:00+0100,585,2930
2017-02-26T23:00:00Z,2017-02-27T00:00:00+0100,582,2747
2017-02-27T00:00:00Z,2017-02-27T01:00:00+0100,579,2733
2017-02-27T01:00:00Z,2017-02-27T02:00:00+0100,579,2764
2017-02-27T02:00:00Z,2017-02-27T03:00:00+0100,576,2676
2017-02-27T03:00:00Z,2017-02-27T04:00:00+0100,575,2819
2017-02-27T04:00:00Z,2017-02-27T05:00:00+0100,575,2753
2017-02-27T05:00:00Z,2017-02-27T06:00:00+0100,580,2869
2017-02-27T06:00:00Z,2017-02-27T07:00:00+0100,582,2844
2017-02-27T07:00:00Z,2017-02-27T08:00:00+0100,593,2855
2017-02-27T08:00:00Z,2017-02-27T09:00:00+0100,588,3014
2017-02-27T09:00:00Z,2017-02-27T10:00:00+0100,589,3303
2017-02-27T10:00:00Z,2017-02-27T11:00:00+0100,594,3130
2017-02-27T11:00:00Z,2017-02-27T12:00:00+0100,592,2948
2017-02-27T12:00:00Z,2017-02-27T13:00:00+0100,594,2604
2017-02-27T13:00:00Z,2017-02-27T14:00:00+0100,598,2085
2017-02-27T14:00:00Z,2017-02-27T15:00:00+0100,597,2335
2017-02-27T15:00:00Z,2017-02-27T16:00:00+0100,596,2652
2017-02-27T16:00:00Z,2017-02-27T17:00:00+0100,597,3221
2017-02-27T17:00:00Z,2017-02-27T18:00:00+0100,597,3619
2017-02-27T18:00:00Z,2017-02-27T19:00:00+0100,597,3670
2017-02-27T19:00:00Z,2017-02-27T20:00:00+0100,599,3612
2017-02-27T20:00:00Z,2017-02-27T21:00:00+0100,589,3568
2017-02-27T21:00:00Z,2017-02-27T22:00:00+0100,596,3633
2017-02-27T22:00:00Z,2017-02-27T23:00:00+0100,586,3645
2017-02-27T23:00:00Z,2017-02-28T00:00:00+0100,587,3672
2017-02-28T00:00:00Z,2017-02-28T01:00:00+0100,587,3386
2017-02-28T01:00:00Z,2017-02-28T02:00:00+0100,586,3304
2017-02-28T02:00:00Z,2017-02-28T03:00:00+0100,577,3503
2017-02-28T03:00:00Z,2017-02-28T04:00:00+0100,590,3402
2017-02-28T04:00:00Z,2017-02-28T05:00:00+0100,582,3499
2017-02-28T05:00:00Z,2017-02-28T06:00:00+0100,588,3197
2017-02-28T06:00:00Z,2017-02-28T07:00:00+0100,578,2950
2017-02-28T07:00:00Z,2017-02-28T08:00:00+0100,547,3124
2017-02-28T08:00:00Z,2017-02-28T09:00:00+0100,569,3168
2017-02-28T09:00:00Z,2017-02-28T10:00:00+0100,560,3011
2017-02-28T10:00:00Z,2017-02-28T11:00:00+0100,555,3045
2017-02-28T11:00:00Z,2017-02-28T12:00:00+0100,525,2890
2017-02-28T12:00:00Z,2017-02-28T13:00:00+0100,525,2727
2017-02-28T13:00:00Z,2017-02-28T14:00:00+0100,508,2482
2017-02-28T14:00:00Z,2017-02-28T15:00:00+0100,517,1983
2017-02-28T15:00:00Z,2017-02-28T16:00:00+0100,506,1830
2017-02-28T16:00:00Z,2017-02-28T17:00:00+0100,495,1831
2017-02-28T17:00:00Z,2017-02-28T18:00:00+0100,488,1659
2017-02-28T18:00:00Z,2017-02-28T19:00:00+0100,496,1709
2017-02-28T19:00:00Z,2017-02-28T20:00:00+0100,490,1832
2017-02-28T20:00:00Z,2017-02-28T21:00:00+0100,506,1894
2017-02-28T21:00:00Z,2017-02-28T22:00:00+0100,477,2058
2017-02-28T22:00:00Z,2017-02-28T23:00:00+0100,446,1651
2017-02-28T23:00:00Z,2017-03-01T00:00:00+0100,387,1538
2017-03-01T00:00:00Z,2017-03-01T01:00:00+0100,384,1349
2017-03-01T01:00:00Z,2017-03-01T02:00:00+0100,345,1271
2017-03-01T02:00:00Z,2017-03-01T03:00:00+0100,271,1085
2017-03-01T03:00:00Z,2017-03-01T04:00:00+0100,286,992
2017-03-01T04:00:00Z,2017-03-01T05:00:00+0100,302,830
2017-03-01T05:00:00Z,2017-03-01T06:00:00+0100,332,791
2017-03-01T06:00:00Z,2017-03-01T07:00:00+0100,235,836
2017-03-01T07:00:00Z,2017-03-01T08:00:00+0100,289,850
2017-03-01T08:00:00Z,2017-03-01T09:00:00+0100,354,891
2017-03-01T09:00:00Z,2017-03-01T10:00:00+0100,346,970
2017-03-01T10:00:00Z,2017-03-01T11:00:00+0100,349,1063
2017-03-01T11:00:00Z,2017-03-01T12:00:00+0100,292,1116
2017-03-01T12:00:00Z,2017-03-01T13:00:00+0100,292,1310
2017-03-01T13:00:00Z,2017-03-01T14:00:00+0100,335,1280
2017-03-01T14:00:00Z,2017-03-01T15:00:00+0100,310,1296
2017-03-01T15:00:00Z,2017-03-01T16:00:00+0100,302,1109
2017-03-01T16:00:00Z,2017-03-01T17:00:00+0100,270,760
2017-03-01T17:00:00Z,2017-03-01T18:00:00+0100,295,602
2017-03-01T18:00:00Z,2017-03-01T19:00:00+0100,329,643
2017-03-01T19:00:00Z,2017-03-01T20:00:00+0100,376,486
2017-03-01T20:00:00Z,2017-03-01T21:00:00+0100,332,565
2017-03-01T21:00:00Z,2017-03-01T22:00:00+0100,266,586
2017-03-01T22:00:00Z,2017-03-01T23:00:00+0100,282,705
2017-03-01T23:00:00Z,2017-03-02T00:00:00+0100,362,973
2017-03-02T00:00:00Z,2017-03-02T01:00:00+0100,346,1310
2017-03-02T01:00:00Z,2017-03-02T02:00:00+0100,366,1363
2017-03-02T02:00:00Z,2017-03-02T03:00:00+0100,369,1265
2017-03-02T03:00:00Z,2017-03-02T04:00:00+0100,374,2578
2017-03-02T04:00:00Z,2017-03-02T05:00:00+0100,367,3346
2017-03-02T05:00:00Z,2017-03-02T06:00:00+0100,320,3615
2017-03-02T06:00:00Z,2017-03-02T07:00:00+0100,365,3679
2017-03-02T07:00:00Z,2017-03-02T08:00:00+0100,434,3692
2017-03-02T08:00:00Z,2017-03-02T09:00:00+0100,502,3679
2017-03-02T09:00:00Z,2017-03-02T10:00:00+0100,509,3308
2017-03-02T10:00:00Z,2017-03-02T11:00:00+0100,512,3129
2017-03-02T11:00:00Z,2017-03-02T12:00:00+0100,568,3083
2017-03-02T12:00:00Z,2017-03-02T13:00:00+0100,505,3532
2017-03-02T13:00:00Z,2017-03-02T14:00:00+0100,503,3270
2017-03-02T14:00:00Z,2017-03-02T15:00:00+0100,536,3254
2017-03-02T15:00:00Z,2017-03-02T16:00:00+0100,511,3232
2017-03-02T16:00:00Z,2017-03-02T17:00:00+0100,420,2855
2017-03-02T17:00:00Z,2017-03-02T18:00:00+0100,441,2258
2017-03-02T18:00:00Z,2017-03-02T19:00:00+0100,503,1991
2017-03-02T19:00:00Z,2017-03-02T20:00:00+0100,514,2023
2017-03-02T20:00:00Z,2017-03-02T21:00:00+0100,519,2147
2017-03-02T21:00:00Z,2017-03-02T22:00:00+0100,490,2021
2017-03-02T22:00:00Z,2017-03-02T23:00:00+0100,477,2130
2017-03-02T23:00:00Z,2017-03-03T00:00:00+0100,422,2019
2017-03-03T00:00:00Z,2017-03-03T01:00:00+0100,412,1842
2017-03-03T01:00:00Z,2017-03-03T02:00:00+0100,425,1843
2017-03-03T02:00:00Z,2017-03-03T03:00:00+0100,353,1508
2017-03-03T03:00:00Z,2017-03-03T04:00:00+0100,332,1071
2017-03-03T04:00:00Z,2017-03-03T05:00:00+0100,385,1036
2017-03-03T05:00:00Z,2017-03-03T06:00:00+0100,384,1021
2017-03-03T06:00:00Z,2017-03-03T07:00:00+0100,430,1185
2017-03-03T07:00:00Z,2017-03-03T08:00:00+0100,418,1239
2017-03-03T08:00:00Z,2017-03-03T09:00:00+0100,430,1001
2017-03-03T09:00:00Z,2017-03-03T10:00:00+0100,381,876
2017-03-03T10:00:00Z,2017-03-03T11:00:00+0100,353,700
2017-03-03T11:00:00Z,2017-03-03T12:00:00+0100,267,774
2017-03-03T12:00:00Z,2017-03-03T13:00:00+0100,243,665
2017-03-03T13:00:00Z,2017-03-03T14:00:00+0100,250,677
2017-03-03T14:00:00Z,2017-03-03T15:00:00+0100,295,1235
2017-03-03T15:00:00Z,2017-03-03T16:00:00+0100,343,1599
2017-03-03T16:00:00Z,2017-03-03T17:00:00+0100,289,1405
2017-03-03T17:00:00Z,2017-03-03T18:00:00+0100,325,1495
2017-03-03T18:00:00Z,2017-03-03T19:00:00+0100,361,1495
2017-03-03T19:00:00Z,2017-03-03T20:00:00+0100,415,1453
2017-03-03T20:00:00Z,2017-03-03T21:00:00+0100,426,1464
2017-03-03T21:00:00Z,2017-03-03T22:00:00+0100,413,1419
2017-03-03T22:00:00Z,2017-03-03T23:00:00+0100,418,1235
2017-03-03T23:00:00Z,2017-03-04T00:00:00+0100,385,1107
2017-03-04T00:00:00Z,2017-03-04T01:00:00+0100,332,955
2017-03-04T01:00:00Z,2017-03-04T02:00:00+0100,298,812
2017-03-04T02:00:00Z,2017-03-04T03:00:00+0100,260,867
2017-03-04T03:00:00Z,2017-03-04T04:00:00+0100,195,1085
2017-03-04T04:00:00Z,2017-03-04T05:00:00+0100,272,1185
2017-03-04T05:00:00Z,2017-03-04T06:00:00+0100,312,1390
2017-03-04T06:00:00Z,2017-03-04T07:00:00+0100,360,1218
2017-03-04T07:00:00Z,2017-03-04T08:00:00+0100,320,1247
2017-03-04T08:00:00Z,2017-03-04T09:00:00+0100,254,1088
2017-03-04T09:00:00Z,2017-03-04T10:00:00+0100,284,955
2017-03-04T10:00:00Z,2017-03-04T11:00:00+0100,338,716
2017-03-04T11:00:00Z,2017-03-04T12:00:00+0100,310,631
2017-03-04T12:00:00Z,2017-03-04T13:00:00+0100,305,532
2017-03-04T13:00:00Z,2017-03-04T14:00:00+0100,246,507
2017-03-04T14:00:00Z,2017-03-04T15:00:00+0100,152,458
2017-03-04T15:00:00Z,2017-03-04T16:00:00+0100,181,520
2017-03-04T16:00:00Z,2017-03-04T17:00:00+0100,156,358
2017-03-04T17:00:00Z,2017-03-04T18:00:00+0100,248,239
2017-03-04T18:00:00Z,2017-03-04T19:00:00+0100,244,141
2017-03-04T19:00:00Z,2017-03-04T20:00:00+0100,80,155
2017-03-04T20:00:00Z,2017-03-04T21:00:00+0100,113,211
2017-03-04T21:00:00Z,2017-03-04T22:00:00+0100,195,528
2017-03-04T22:00:00Z,2017-03-04T23:00:00+0100,201,948
2017-03-04T23:00:00Z,2017-03-05T00:00:00+0100,245,1428
2017-03-05T00:00:00Z,2017-03-05T01:00:00+0100,348,990
2017-03-05T01:00:00Z,2017-03-05T02:00:00+0100,375,1253
2017-03-05T02:00:00Z,2017-03-05T03:00:00+0100,488,1703
2017-03-05T03:00:00Z,2017-03-05T04:00:00+0100,313,1848
2017-03-05T04:00:00Z,2017-03-05T05:00:00+0100,278,1993
2017-03-05T05:00:00Z,2017-03-05T06:00:00+0100,368,2139
2017-03-05T06:00:00Z,2017-03-05T07:00:00+0100,525,2471
2017-03-05T07:00:00Z,2017-03-05T08:00:00+0100,545,2352
2017-03-05T08:00:00Z,2017-03-05T09:00:00+0100,562,2321
2017-03-05T09:00:00Z,2017-03-05T10:00:00+0100,552,2119
2017-03-05T10:00:00Z,2017-03-05T11:00:00+0100,513,2111
2017-03-05T11:00:00Z,2017-03-05T12:00:00+0100,492,2206
2017-03-05T12:00:00Z,2017-03-05T13:00:00+0100,454,2112
2017-03-05T13:00:00Z,2017-03-05T14:00:00+0100,433,2235
2017-03-05T14:00:00Z,2017-03-05T15:00:00+0100,498,2457
2017-03-05T15:00:00Z,2017-03-05T16:00:00+0100,429,2338
2017-03-05T16:00:00Z,2017-03-05T17:00:00+0100,480,2144
2017-03-05T17:00:00Z,2017-03-05T18:00:00+0100,513,1568
2017-03-05T18:00:00Z,2017-03-05T19:00:00+0100,403,1238
2017-03-05T19:00:00Z,2017-03-05T20:00:00+0100,357,1040
2017-03-05T20:00:00Z,2017-03-05T21:00:00+0100,376,869
2017-03-05T21:00:00Z,2017-03-05T22:00:00+0100,284,778
2017-03-05T22:00:00Z,2017-03-05T23:00:00+0100,249,668
2017-03-05T23:00:00Z,2017-03-06T00:00:00+0100,267,524
2017-03-06T00:00:00Z,2017-03-06T01:00:00+0100,166,436
2017-03-06T01:00:00Z,2017-03-06T02:00:00+0100,120,368
2017-03-06T02:00:00Z,2017-03-06T03:00:00+0100,63,335
2017-03-06T03:00:00Z,2017-03-06T04:00:00+0100,35,243
2017-03-06T04:00:00Z,2017-03-06T05:00:00+0100,34,243
2017-03-06T05:00:00Z,2017-03-06T06:00:00+0100,40,194
2017-03-06T06:00:00Z,2017-03-06T07:00:00+0100,45,90
2017-03-06T07:00:00Z,2017-03-06T08:00:00+0100,36,49
2017-03-06T08:00:00Z,2017-03-06T09:00:00+0100,22,45
2017-03-06T09:00:00Z,2017-03-06T10:00:00+0100,44,46
2017-03-06T10:00:00Z,2017-03-06T11:00:00+0100,40,66
2017-03-06T11:00:00Z,2017-03-06T12:00:00+0100,50,85
2017-03-06T12:00:00Z,2017-03-06T13:00:00+0100,78,143
2017-03-06T13:00:00Z,2017-03-06T14:00:00+0100,82,218
2017-03-06T14:00:00Z,2017-03-06T15:00:00+0100,139,389
2017-03-06T15:00:00Z,2017-03-06T16:00:00+0100,156,389
2017-03-06T16:00:00Z,2017-03-06T17:00:00+0100,144,358
2017-03-06T17:00:00Z,2017-03-06T18:00:00+0100,200,300
2017-03-06T18:00:00Z,2017-03-06T19:00:00+0100,226,217
2017-03-06T19:00:00Z,2017-03-06T20:00:00+0100,250,216
2017-03-06T20:00:00Z,2017-03-06T21:00:00+0100,284,271
2017-03-06T21:00:00Z,2017-03-06T22:00:00+0100,235,249
2017-03-06T22:00:00Z,2017-03-06T23:00:00+0100,213,182
2017-03-06T23:00:00Z,2017-03-07T00:00:00+0100,184,183
2017-03-07T00:00:00Z,2017-03-07T01:00:00+0100,150,159
2017-03-07T01:00:00Z,2017-03-07T02:00:00+0100,122,173
2017-03-07T02:00:00Z,2017-03-07T03:00:00+0100,111,168
2017-03-07T03:00:00Z,2017-03-07T04:00:00+0100,115,142
2017-03-07T04:00:00Z,2017-03-07T05:00:00+0100,137,119
2017-03-07T05:00:00Z,2017-03-07T06:00:00+0100,97,112
2017-03-07T06:00:00Z,2017-03-07T07:00:00+0100,73,116
2017-03-07T07:00:00Z,2017-03-07T08:00:00+0100,94,140
2017-03-07T08:00:00Z,2017-03-07T09:00:00+0100,59,122
2017-03-07T09:00:00Z,2017-03-07T10:00:00+0100,55,135
2017-03-07T10:00:00Z,2017-03-07T11:00:00+0100,68,121
2017-03-07T11:00:00Z,2017-03-07T12:00:00+0100,41,173
2017-03-07T12:00:00Z,2017-03-07T13:00:00+0100,32,237
2017-03-07T13:00:00Z,2017-03-07T14:00:00+0100,26,269
2017-03-07T14:00:00Z,2017-03-07T15:00:00+0100,43,217
2017-03-07T15:00:00Z,2017-03-07T16:00:00+0100,26,219
2017-03-07T16:00:00Z,2017-03-07T17:00:00+0100,27,123
2017-03-07T17:00:00Z,2017-03-07T18:00:00+0100,26,70
2017-03-07T18:00:00Z,2017-03-07T19:00:00+0100,20,45
2017-03-07T19:00:00Z,2017-03-07T20:00:00+0100,20,95
2017-03-07T20:00:00Z,2017-03-07T21:00:00+0100,47,80
2017-03-07T21:00:00Z,2017-03-07T22:00:00+0100,123,143
2017-03-07T22:00:00Z,2017-03-07T23:00:00+0100,205,219
2017-03-07T23:00:00Z,2017-03-08T00:00:00+0100,317,468
2017-03-08T00:00:00Z,2017-03-08T01:00:00+0100,420,622
2017-03-08T01:00:00Z,2017-03-08T02:00:00+0100,450,589
2017-03-08T02:00:00Z,2017-03-08T03:00:00+0100,500,895
2017-03-08T03:00:00Z,2017-03-08T04:00:00+0100,585,1232
2017-03-08T04:00:00Z,2017-03-08T05:00:00+0100,649,1282
2017-03-08T05:00:00Z,2017-03-08T06:00:00+0100,703,1673
2017-03-08T06:00:00Z,2017-03-08T07:00:00+0100,756,1911
2017-03-08T07:00:00Z,2017-03-08T08:00:00+0100,769,2255
2017-03-08T08:00:00Z,2017-03-08T09:00:00+0100,767,3063
2017-03-08T09:00:00Z,2017-03-08T10:00:00+0100,764,3004
2017-03-08T10:00:00Z,2017-03-08T11:00:00+0100,757,2904
2017-03-08T11:00:00Z,2017-03-08T12:00:00+0100,738,2750
2017-03-08T12:00:00Z,2017-03-08T13:00:00+0100,729,2473
2017-03-08T13:00:00Z,2017-03-08T14:00:00+0100,680,2007
2017-03-08T14:00:00Z,2017-03-08T15:00:00+0100,442,1670
2017-03-08T15:00:00Z,2017-03-08T16:00:00+0100,272,1647
2017-03-08T16:00:00Z,2017-03-08T17:00:00+0100,323,1400
2017-03-08T17:00:00Z,2017-03-08T18:00:00+0100,275,1222
2017-03-08T18:00:00Z,2017-03-08T19:00:00+0100,262,1067
2017-03-08T19:00:00Z,2017-03-08T20:00:00+0100,230,1080
2017-03-08T20:00:00Z,2017-03-08T21:00:00+0100,246,689
2017-03-08T21:00:00Z,2017-03-08T22:00:00+0100,281,375
2017-03-08T22:00:00Z,2017-03-08T23:00:00+0100,314,402
2017-03-08T23:00:00Z,2017-03-09T00:00:00+0100,312,670
2017-03-09T00:00:00Z,2017-03-09T01:00:00+0100,287,834
2017-03-09T01:00:00Z,2017-03-09T02:00:00+0100,260,829
2017-03-09T02:00:00Z,2017-03-09T03:00:00+0100,190,975
2017-03-09T03:00:00Z,2017-03-09T04:00:00+0100,169,917
2017-03-09T04:00:00Z,2017-03-09T05:00:00+0100,161,840
2017-03-09T05:00:00Z,2017-03-09T06:00:00+0100,225,732
2017-03-09T06:00:00Z,2017-03-09T07:00:00+0100,249,663
2017-03-09T07:00:00Z,2017-03-09T08:00:00+0100,359,826
2017-03-09T08:00:00Z,2017-03-09T09:00:00+0100,398,998
2017-03-09T09:00:00Z,2017-03-09T10:00:00+0100,525,1566
