utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DE_load_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2016-02-18T12:00:00Z,2016-02-18T13:00:00+0100,,72726,67846,24.53,39104,11044,0.2824,44607,3927,0.088,3308,1638,0.4954,41299,2288,0.0554
2016-02-18T13:00:00Z,2016-02-18T14:00:00+0100,,71273,66199,25.13,39104,8618,0.2204,44607,3325,0.0745,3308,1410,0.4261,41299,1916,0.0464
2016-02-18T14:00:00Z,2016-02-18T15:00:00+0100,,70254,65154,29.04,39104,5577,0.1426,44607,2706,0.0607,3308,1242,0.3753,41299,1464,0.0355
2016-02-18T15:00:00Z,2016-02-18T16:00:00+0100,,69317,64397,32,39104,2151,0.055,44607,2270,0.0509,3308,1146,0.3463,41299,1125,0.0272
2016-02-18T16:00:00Z,2016-02-18T17:00:00+0100,,71486,65802,38.74,39104,201,0.0052,44607,2526,0.0566,3308,1330,0.4021,41299,1196,0.029
2016-02-18T17:00:00Z,2016-02-18T18:00:00+0100,,74781,68886,45.08,39104,0,0,44607,3030,0.0679,3308,1354,0.4094,41299,1676,0.0405
2016-02-18T18:00:00Z,2016-02-18T19:00:00+0100,,73513,67665,38.06,39104,0,0,44607,3258,0.073,3308,1330,0.4022,41299,1928,0.0467
2016-02-18T19:00:00Z,2016-02-18T20:00:00+0100,,69417,64027,32.24,39104,0,0,44607,3143,0.0705,3308,1173,0.3546,41299,1970,0.0477
2016-02-18T20:00:00Z,2016-02-18T21:00:00+0100,,65569,60659,25.95,39104,0,0,44607,2986,0.0669,3308,1072,0.324,41299,1914,0.0463
2016-02-18T21:00:00Z,2016-02-18T22:00:00+0100,,62626,57989,23.09,39104,0,0,44607,2800,0.0628,3308,928,0.2804,41299,1872,0.0453
2016-02-18T22:00:00Z,2016-02-18T23:00:00+0100,,58040,53791,21.34,39104,0,0,44607,2375,0.0532,3308,699,0.2113,41299,1676,0.0406
2016-02-18T23:00:00Z,2016-02-19T00:00:00+0100,,54447,50307,21.85,39106,0,0,44641,2008,0.045,3315,516,0.1557,41326,1492,0.0361
2016-02-19T00:00:00Z,2016-02-19T01:00:00+0100,,52886,48538,21.44,39106,0,0,44641,1842,0.0413,3315,462,0.1394,41326,1380,0.0334
2016-02-19T01:00:00Z,2016-02-19T02:00:00+0100,,52157,47682,21.75,39106,0,0,44641,1612,0.0361,3315,312,0.0942,41326,1300,0.0314
2016-02-19T02:00:00Z,2016-02-19T03:00:00+0100,,52477,48162,22.19,39106,0,0,44641,1523,0.0341,3315,216,0.0652,41326,1306,0.0316
2016-02-19T03:00:00Z,2016-02-19T04:00:00+0100,,53625,49214,22.37,39106,0,0,44641,1350,0.0302,3315,191,0.0577,41326,1159,0.028
2016-02-19T04:00:00Z,2016-02-19T05:00:00+0100,,56835,51941,19.46,39106,0,0,44641,1351,0.0303,3315,208,0.0627,41326,1144,0.0276
2016-02-19T05:00:00Z,2016-02-19T06:00:00+0100,,64413,59523,27.83,39106,0,0,44641,1383,0.031,3315,161,0.0485,41326,1222,0.0296
2016-02-19T06:00:00Z,2016-02-19T07:00:00+0100,,70688,65735,34.98,39106,122,0.0031,44641,1612,0.0361,3315,155,0.0467,41326,1458,0.0353
2016-02-19T07:00:00Z,2016-02-19T08:00:00+0100,,72912,67577,38.49,39106,1127,0.0288,44641,1710,0.0383,3315,166,0.0502,41326,1544,0.0373
2016-02-19T08:00:00Z,2016-02-19T09:00:00+0100,,73685,68004,34.95,39106,2745,0.0702,44641,1634,0.0366,3315,209,0.063,41326,1425,0.0345
2016-02-19T09:00:00Z,2016-02-19T10:00:00+0100,,74569,68939,34.95,39106,4482,0.1146,44641,1590,0.0356,3315,354,0.1066,41326,1236,0.0299
2016-02-19T10:00:00Z,2016-02-19T11:00:00+0100,,75017,69243,37.91,39106,5681,0.1453,44641,1808,0.0405,3315,520,0.1568,41326,1288,0.0312
2016-02-19T11:00:00Z,2016-02-19T12:00:00+0100,,74278,68485,31.55,39106,6200,0.1586,44641,2304,0.0516,3315,650,0.1961,41326,1654,0.04
2016-02-19T12:00:00Z,2016-02-19T13:00:00+0100,,72959,67555,27.93,39106,5743,0.1469,44641,3114,0.0698,3315,856,0.2582,41326,2258,0.0547
2016-02-19T13:00:00Z,2016-02-19T14:00:00+0100,,71398,66174,25.25,39106,4704,0.1203,44641,4019,0.09,3315,1244,0.3752,41326,2776,0.0672
2016-02-19T14:00:00Z,2016-02-19T15:00:00+0100,,69973,65076,25.09,39106,3097,0.0792,44641,4358,0.0976,3315,1408,0.4247,41326,2950,0.0714
2016-02-19T15:00:00Z,2016-02-19T16:00:00+0100,,68969,64258,24.84,39106,1351,0.0346,44641,4778,0.107,3315,1762,0.5314,41326,3016,0.073
2016-02-19T16:00:00Z,2016-02-19T17:00:00+0100,,70226,65773,30.04,39106,176,0.0045,44641,5392,0.1208,3315,1982,0.5979,41326,3410,0.0825
2016-02-19T17:00:00Z,2016-02-19T18:00:00+0100,,73042,68596,34.94,39106,0,0,44641,6882,0.1542,3315,2259,0.6814,41326,4624,0.1119
2016-02-19T18:00:00Z,2016-02-19T19:00:00+0100,,71513,67194,27.99,39106,0,0,44641,9020,0.202,3315,2553,0.7702,41326,6466,0.1565
2016-02-19T19:00:00Z,2016-02-19T20:00:00+0100,,67404,63640,23.69,39106,0,0,44641,10774,0.2414,3315,2674,0.8065,41326,8101,0.196
2016-02-19T20:00:00Z,2016-02-19T21:00:00+0100,,63901,60738,24.93,39106,0,0,44641,12215,0.2736,3315,2706,0.8163,41326,9508,0.2301
2016-02-19T21:00:00Z,2016-02-19T22:00:00+0100,,61355,58713,23.38,39106,0,0,44641,13338,0.2988,3315,2734,0.8248,41326,10603,0.2566
2016-02-19T22:00:00Z,2016-02-19T23:00:00+0100,,57379,54375,18.9,39106,0,0,44641,14693,0.3292,3315,2723,0.8214,41326,11970,0.2896
2016-02-19T23:00:00Z,2016-02-20T00:00:00+0100,,54018,51063,18.3,39106,0,0,44643,16088,0.3604,3315,2780,0.8386,41328,13308,0.322
2016-02-20T00:00:00Z,2016-02-20T01:00:00+0100,,51847,48637,16.82,39106,0,0,44643,17708,0.3966,3315,2749,0.8293,41328,14959,0.362
2016-02-20T01:00:00Z,2016-02-20T02:00:00+0100,,50541,47372,11.54,39106,0,0,44643,19224,0.4306,3315,2738,0.8261,41328,16485,0.3989
2016-02-20T02:00:00Z,2016-02-20T03:00:00+0100,,50093,47037,9.69,39106,0,0,44643,20806,0.466,3315,2801,0.8449,41328,18006,0.4356
2016-02-20T03:00:00Z,2016-02-20T04:00:00+0100,,50267,47257,9.52,39106,0,0,44643,22932,0.5137,3315,2852,0.8602,41328,20081,0.4859
2016-02-20T04:00:00Z,2016-02-20T05:00:00+0100,,50398,47329,5.01,39106,0,0,44643,25182,0.5641,3315,2890,0.8718,41328,22292,0.5394
2016-02-20T05:00:00Z,2016-02-20T06:00:00+0100,,51371,48222,5.06,39106,0,0,44643,27281,0.6111,3315,2932,0.8846,41328,24348,0.5892
2016-02-20T06:00:00Z,2016-02-20T07:00:00+0100,,54187,51486,9.09,39106,246,0.0063,44643,28225,0.6322,3315,2939,0.8864,41328,25286,0.6118
2016-02-20T07:00:00Z,2016-02-20T08:00:00+0100,,57776,54965,8.69,39106,1486,0.038,44643,28359,0.6352,3315,2926,0.8825,41328,25433,0.6154
2016-02-20T08:00:00Z,2016-02-20T09:00:00+0100,,61456,59030,13.43,39106,2290,0.0586,44643,28347,0.635,3315,2938,0.8862,41328,25410,0.6148
2016-02-20T09:00:00Z,2016-02-20T10:00:00+0100,,63514,61053,16.36,39106,2800,0.0716,44643,28486,0.6381,3315,2934,0.8851,41328,25552,0.6183
2016-02-20T10:00:00Z,2016-02-20T11:00:00+0100,,64778,62135,17,39106,2862,0.0732,44643,28458,0.6375,3315,2913,0.8787,41328,25546,0.6181
2016-02-20T11:00:00Z,2016-02-20T12:00:00+0100,,64064,61554,16.96,39106,2646,0.0676,44643,28080,0.629,3315,2950,0.8899,41328,25130,0.6081
2016-02-20T12:00:00Z,2016-02-20T13:00:00+0100,,61975,59648,15.94,39106,2123,0.0543,44643,27206,0.6094,3315,2955,0.8915,41328,24251,0.5868
2016-02-20T13:00:00Z,2016-02-20T14:00:00+0100,,60399,58023,15.77,39106,1635,0.0418,44643,26410,0.5916,3315,2956,0.8916,41328,23454,0.5675
2016-02-20T14:00:00Z,2016-02-20T15:00:00+0100,,59539,57138,16.05,39106,993,0.0254,44643,25921,0.5806,3315,2944,0.888,41328,22978,0.556
2016-02-20T15:00:00Z,2016-02-20T16:00:00+0100,,59588,56980,16.15,39106,394,0.0101,44643,25836,0.5787,3315,2929,0.8836,41328,22908,0.5543
2016-02-20T16:00:00Z,2016-02-20T17:00:00+0100,,61861,59243,18.99,39106,42,0.0011,44643,25771,0.5772,3315,2908,0.8771,41328,22863,0.5532
2016-02-20T17:00:00Z,2016-02-20T18:00:00+0100,,64405,62076,24.22,39106,1,0,44643,24812,0.5558,3315,2952,0.8903,41328,21861,0.529
2016-02-20T18:00:00Z,2016-02-20T19:00:00+0100,,62269,59562,23.49,39106,0,0,44643,24102,0.5399,3315,2844,0.8579,41328,21258,0.5144
2016-02-20T19:00:00Z,2016-02-20T20:00:00+0100,,58106,55750,18.96,39106,0,0,44643,23914,0.5356,3315,2821,0.851,41328,21092,0.5104
2016-02-20T20:00:00Z,2016-02-20T21:00:00+0100,,55399,53232,13.92,39106,0,0,44643,23791,0.5329,3315,2719,0.8201,41328,21072,0.5099
2016-02-20T21:00:00Z,2016-02-20T22:00:00+0100,,54360,52677,11.79,39106,0,0,44643,24019,0.538,3315,2682,0.8091,41328,21336,0.5162
2016-02-20T22:00:00Z,2016-02-20T23:00:00+0100,,51023,49068,7.81,39106,0,0,44643,25306,0.5669,3315,2922,0.8814,41328,22384,0.5416
2016-02-20T23:00:00Z,2016-02-21T00:00:00+0100,,47718,45570,9.37,39106,0,0,44643,26906,0.6027,3315,2855,0.8612,41328,24052,0.582
2016-02-21T00:00:00Z,2016-02-21T01:00:00+0100,,45351,43451,6.52,39106,0,0,44643,28060,0.6286,3315,2818,0.8502,41328,25241,0.6108
2016-02-21T01:00:00Z,2016-02-21T02:00:00+0100,,44033,42252,5.09,39106,0,0,44643,28387,0.6358,3315,2855,0.8613,41328,25532,0.6178
2016-02-21T02:00:00Z,2016-02-21T03:00:00+0100,,43475,41336,3.14,39106,0,0,44643,28498,0.6384,3315,2855,0.8612,41328,25644,0.6205
2016-02-21T03:00:00Z,2016-02-21T04:00:00+0100,,43772,41984,0.46,39106,0,0,44643,28598,0.6406,3315,2868,0.8651,41328,25730,0.6226
2016-02-21T04:00:00Z,2016-02-21T05:00:00+0100,,43555,41794,0.13,39106,0,0,44643,27872,0.6243,3315,2853,0.8605,41328,25019,0.6054
2016-02-21T05:00:00Z,2016-02-21T06:00:00+0100,,43302,41491,-0.05,39106,0,0,44643,26430,0.592,3315,2858,0.8622,41328,23571,0.5703
2016-02-21T06:00:00Z,2016-02-21T07:00:00+0100,,44640,43029,0.13,39106,56,0.0015,44643,24803,0.5556,3315,2850,0.8597,41328,21953,0.5312
2016-02-21T07:00:00Z,2016-02-21T08:00:00+0100,,47995,46402,5.62,39106,544,0.014,44643,23006,0.5153,3315,2870,0.8657,41328,20136,0.4872
2016-02-21T08:00:00Z,2016-02-21T09:00:00+0100,,51847,49711,10.81,39106,1504,0.0384,44643,22402,0.5018,3315,2852,0.8603,41328,19550,0.473
2016-02-21T09:00:00Z,2016-02-21T10:00:00+0100,,54567,52099,13.07,39106,2328,0.0595,44643,22348,0.5006,3315,2783,0.8395,41328,19565,0.4734
2016-02-21T10:00:00Z,2016-02-21T11:00:00+0100,,57119,55047,14.94,39106,3174,0.0812,44643,21962,0.492,3315,2581,0.7786,41328,19382,0.469
2016-02-21T11:00:00Z,2016-02-21T12:00:00+0100,,56812,54774,14.95,39106,3858,0.0987,44643,21056,0.4716,3315,2210,0.6666,41328,18846,0.456
2016-02-21T12:00:00Z,2016-02-21T13:00:00+0100,,54722,52972,10.6,39106,3772,0.0965,44643,20696,0.4636,3315,1855,0.5595,41328,18841,0.4559
2016-02-21T13:00:00Z,2016-02-21T14:00:00+0100,,53012,51797,7.71,39106,3430,0.0877,44643,21300,0.4771,3315,1388,0.4189,41328,19911,0.4818
2016-02-21T14:00:00Z,2016-02-21T15:00:00+0100,,52279,51124,4.95,39106,2470,0.0632,44643,22521,0.5045,3315,1604,0.484,41328,20917,0.5061
2016-02-21T15:00:00Z,2016-02-21T16:00:00+0100,,52337,50742,7.69,39106,1198,0.0306,44643,23954,0.5366,3315,1541,0.4648,41328,22414,0.5423
2016-02-21T16:00:00Z,2016-02-21T17:00:00+0100,,55311,53644,14.34,39106,188,0.0048,44643,26399,0.5914,3315,1544,0.4657,41328,24855,0.6014
2016-02-21T17:00:00Z,2016-02-21T18:00:00+0100,,60034,57941,18.61,39106,1,0,44643,29106,0.652,3315,2150,0.6484,41328,26957,0.6523
2016-02-21T18:00:00Z,2016-02-21T19:00:00+0100,,59426,57160,18.2,39106,0,0,44643,30990,0.6942,3315,2280,0.6878,41328,28710,0.6947
2016-02-21T19:00:00Z,2016-02-21T20:00:00+0100,,56858,54246,12,39106,0,0,44643,32413,0.726,3315,2107,0.6356,41328,30306,0.7333
2016-02-21T20:00:00Z,2016-02-21T21:00:00+0100,,55150,52824,12.64,39106,0,0,44643,32974,0.7386,3315,1930,0.582,41328,31044,0.7512
2016-02-21T21:00:00Z,2016-02-21T22:00:00+0100,,54526,52438,13.94,39106,0,0,44643,32643,0.7312,3315,1986,0.5991,41328,30657,0.7418
2016-02-21T22:00:00Z,2016-02-21T23:00:00+0100,,51369,49102,9.31,39106,0,0,44643,31420,0.7038,3315,2130,0.6426,41328,29290,0.7087
2016-02-21T23:00:00Z,2016-02-22T00:00:00+0100,,48319,46002,-4.93,39110,0,0,44649,32416,0.726,3315,2179,0.6574,41334,30237,0.7315
2016-02-22T00:00:00Z,2016-02-22T01:00:00+0100,,46354,44274,-4.98,39110,0,0,44649,31824,0.7128,3315,2032,0.6131,41334,29792,0.7208
2016-02-22T01:00:00Z,2016-02-22T02:00:00+0100,,45687,43581,-5.08,39110,0,0,44649,31631,0.7084,3315,2467,0.7442,41334,29164,0.7056
2016-02-22T02:00:00Z,2016-02-22T03:00:00+0100,,46390,44374,-1.02,39110,0,0,44649,31336,0.7018,3315,2669,0.8052,41334,28666,0.6936
2016-02-22T03:00:00Z,2016-02-22T04:00:00+0100,,48584,46137,-0.97,39110,0,0,44649,30528,0.6837,3315,2814,0.8488,41334,27714,0.6705
2016-02-22T04:00:00Z,2016-02-22T05:00:00+0100,EE_load_entsoe_transparency,52956,50081,7.63,39110,0,0,44649,29676,0.6646,3315,2774,0.8368,41334,26902,0.6508
2016-02-22T05:00:00Z,2016-02-22T06:00:00+0100,,62292,59391,18.05,39110,0,0,44649,30282,0.6782,3315,2834,0.8552,41334,27446,0.664
2016-02-22T06:00:00Z,2016-02-22T07:00:00+0100,,68822,66167,26.38,39110,216,0.0056,44649,28923,0.6478,3315,2857,0.8617,41334,26066,0.6306
2016-02-22T07:00:00Z,2016-02-22T08:00:00+0100,,70860,67758,27.92,39110,1805,0.0461,44649,26606,0.5959,3315,2828,0.8529,41334,23778,0.5753
2016-02-22T08:00:00Z,2016-02-22T09:00:00+0100,,71467,68543,23.97,39110,4507,0.1152,44649,25559,0.5724,3315,2791,0.8418,41334,22768,0.5509
2016-02-22T09:00:00Z,2016-02-22T10:00:00+0100,,72630,70228,23.11,39110,6625,0.1694,44649,24586,0.5507,3315,2817,0.8498,41334,21770,0.5267
2016-02-22T10:00:00Z,2016-02-22T11:00:00+0100,,73734,71064,23.93,39110,8060,0.2061,44649,22746,0.5094,3315,2806,0.8467,41334,19939,0.4824
2016-02-22T11:00:00Z,2016-02-22T12:00:00+0100,,73116,70593,24,39110,8911,0.2278,44649,21065,0.4718,3315,2805,0.846,41334,18260,0.4418
2016-02-22T12:00:00Z,2016-02-22T13:00:00+0100,,72587,70023,24.52,39110,8402,0.2148,44649,19842,0.4444,3315,2768,0.835,41334,17074,0.4131
2016-02-22T13:00:00Z,2016-02-22T14:00:00+0100,,71627,69483,23.98,39110,6653,0.1701,44649,19288,0.432,3315,2812,0.8484,41334,16475,0.3986
2016-02-22T14:00:00Z,2016-02-22T15:00:00+0100,,70208,67428,23.91,39110,3374,0.0863,44649,18203,0.4077,3315,2782,0.8391,41334,15422,0.3731
2016-02-22T15:00:00Z,2016-02-22T16:00:00+0100,,68921,65734,23.92,39110,1400,0.0358,44649,17392,0.3895,3315,2747,0.8286,41334,14646,0.3543
2016-02-22T16:00:00Z,2016-02-22T17:00:00+0100,,70380,66695,27.93,39110,163,0.0042,44649,16948,0.3796,3315,2777,0.8375,41334,14172,0.3428
2016-02-22T17:00:00Z,2016-02-22T18:00:00+0100,,73548,69216,40.13,39110,1,0,44649,16238,0.3636,3315,2828,0.8532,41334,13409,0.3244
2016-02-22T18:00:00Z,2016-02-22T19:00:00+0100,,72268,67829,39.45,39110,0,0,44649,16515,0.3699,3315,2845,0.8582,41334,13670,0.3308
2016-02-22T19:00:00Z,2016-02-22T20:00:00+0100,,67942,63570,29.37,39110,0,0,44649,16558,0.3708,3315,2844,0.8578,41334,13714,0.3318
2016-02-22T20:00:00Z,2016-02-22T21:00:00+0100,,64202,60762,24.69,39110,0,0,44649,16226,0.3634,3315,2814,0.849,41334,13411,0.3244
2016-02-22T21:00:00Z,2016-02-22T22:00:00+0100,,61187,58488,25.08,39110,0,0,44649,16234,0.3636,3315,2731,0.8239,41334,13502,0.3267
2016-02-22T22:00:00Z,2016-02-22T23:00:00+0100,,56275,53452,19.56,39110,0,0,44649,15243,0.3414,3315,2642,0.7972,41334,12600,0.3048
2016-02-22T23:00:00Z,2016-02-23T00:00:00+0100,,52601,49857,17.81,39111,0,0,44649,14627,0.3276,3315,2609,0.7869,41334,12018,0.2907
2016-02-23T00:00:00Z,2016-02-23T01:00:00+0100,,50825,47737,14.28,39111,0,0,44649,13850,0.3102,3315,2586,0.78,41334,11264,0.2725
2016-02-23T01:00:00Z,2016-02-23T02:00:00+0100,,50322,47259,17.23,39111,0,0,44649,12746,0.2855,3315,2518,0.7597,41334,10227,0.2474
2016-02-23T02:00:00Z,2016-02-23T03:00:00+0100,,50867,47989,17.47,39111,0,0,44649,11983,0.2684,3315,2433,0.7338,41334,9550,0.231
2016-02-23T03:00:00Z,2016-02-23T04:00:00+0100,,52517,49042,17.83,39111,0,0,44649,11431,0.256,3315,2562,0.7728,41334,8869,0.2146
2016-02-23T04:00:00Z,2016-02-23T05:00:00+0100,,55867,52056,19.15,39111,0,0,44649,10759,0.241,3315,2542,0.7667,41334,8218,0.1988
2016-02-23T05:00:00Z,2016-02-23T06:00:00+0100,,63974,59953,27.32,39111,0,0,44649,10554,0.2364,3315,2508,0.7565,41334,8046,0.1946
2016-02-23T06:00:00Z,2016-02-23T07:00:00+0100,,69659,65168,30.62,39111,168,0.0043,44649,10344,0.2317,3315,2389,0.7206,41334,7956,0.1925
2016-02-23T07:00:00Z,2016-02-23T08:00:00+0100,,71757,67130,31.9,39111,1170,0.0299,44649,9761,0.2186,3315,2286,0.6898,41334,7474,0.1808
2016-02-23T08:00:00Z,2016-02-23T09:00:00+0100,,72306,67451,31.09,39111,2754,0.0704,44649,9220,0.2065,3315,2314,0.6981,41334,6906,0.167
2016-02-23T09:00:00Z,2016-02-23T10:00:00+0100,,73559,67943,29.19,39111,4338,0.1109,44649,9388,0.2102,3315,2500,0.7542,41334,6887,0.1666
2016-02-23T10:00:00Z,2016-02-23T11:00:00+0100,,74380,69019,30.68,39111,5757,0.1472,44649,10157,0.2275,3315,2509,0.7569,41334,7648,0.185
2016-02-23T11:00:00Z,2016-02-23T12:00:00+0100,,73747,68918,25.92,39111,6514,0.1666,44649,10784,0.2415,3315,2337,0.705,41334,8447,0.2044
2016-02-23T12:00:00Z,2016-02-23T13:00:00+0100,,73379,68537,24.96,39111,6195,0.1584,44649,11098,0.2486,3315,2156,0.6504,41334,8942,0.2164
2016-02-23T13:00:00Z,2016-02-23T14:00:00+0100,,72402,67582,23.9,39111,5136,0.1313,44649,11354,0.2543,3315,2097,0.6325,41334,9258,0.224
2016-02-23T14:00:00Z,2016-02-23T15:00:00+0100,,71331,66498,24.13,39111,3594,0.0919,44649,11179,0.2504,3315,2070,0.6244,41334,9110,0.2204
2016-02-23T15:00:00Z,2016-02-23T16:00:00+0100,,69882,65303,24.36,39111,1808,0.0462,44649,11434,0.2561,3315,2401,0.7243,41334,9033,0.2185
2016-02-23T16:00:00Z,2016-02-23T17:00:00+0100,,70815,65829,30.08,39111,288,0.0074,44649,11744,0.263,3315,2534,0.7645,41334,9210,0.2228
2016-02-23T17:00:00Z,2016-02-23T18:00:00+0100,,74264,69130,36.75,39111,2,0,44649,13424,0.3007,3315,2700,0.8146,41334,10724,0.2594
2016-02-23T18:00:00Z,2016-02-23T19:00:00+0100,,73583,69109,29.94,39111,0,0,44649,14758,0.3305,3315,2824,0.8517,41334,11935,0.2887
2016-02-23T19:00:00Z,2016-02-23T20:00:00+0100,,69449,65003,22.96,39111,0,0,44649,15241,0.3414,3315,2868,0.8653,41334,12372,0.2993
2016-02-23T20:00:00Z,2016-02-23T21:00:00+0100,,65787,61101,23.23,39111,0,0,44649,16154,0.3618,3315,2862,0.8634,41334,13292,0.3216
2016-02-23T21:00:00Z,2016-02-23T22:00:00+0100,,62445,57947,19.76,39111,0,0,44649,16008,0.3586,3315,2790,0.8418,41334,13218,0.3198
2016-02-23T22:00:00Z,2016-02-23T23:00:00+0100,,57921,53409,17.9,39111,0,0,44649,15446,0.346,3315,2650,0.7993,41334,12797,0.3096
2016-02-23T23:00:00Z,2016-02-24T00:00:00+0100,,54760,50288,18.04,39115,0,0,44655,15174,0.3398,3315,2577,0.7774,41340,12597,0.3047
2016-02-24T00:00:00Z,2016-02-24T01:00:00+0100,,53102,48416,16.59,39115,0,0,44655,14902,0.3337,3315,2618,0.7897,41340,12284,0.2971
2016-02-24T01:00:00Z,2016-02-24T02:00:00+0100,,52395,47530,13.61,39115,0,0,44655,15014,0.3362,3315,2604,0.7854,41340,12411,0.3002
2016-02-24T02:00:00Z,2016-02-24T03:00:00+0100,,52599,47747,13.66,39115,0,0,44655,14647,0.328,3315,2618,0.7897,41340,12029,0.291
2016-02-24T03:00:00Z,2016-02-24T04:00:00+0100,,53840,48977,17.43,39115,0,0,44655,14472,0.3241,3315,2717,0.8197,41340,11755,0.2844
2016-02-24T04:00:00Z,2016-02-24T05:00:00+0100,,56996,51846,18.92,39115,0,0,44655,13844,0.31,3315,2500,0.7543,41340,11343,0.2744
2016-02-24T05:00:00Z,2016-02-24T06:00:00+0100,,65349,60179,23.15,39115,0,0,44655,13990,0.3133,3315,2535,0.7646,41340,11455,0.2771
2016-02-24T06:00:00Z,2016-02-24T07:00:00+0100,,70751,65459,33.69,39115,342,0.0087,44655,13089,0.2931,3315,2439,0.7356,41340,10650,0.2576
2016-02-24T07:00:00Z,2016-02-24T08:00:00+0100,,72555,66558,30.99,39115,2150,0.055,44655,11461,0.2566,3315,2104,0.6346,41340,9357,0.2263
2016-02-24T08:00:00Z,2016-02-24T09:00:00+0100,,72646,66754,25.04,39115,5657,0.1446,44655,10698,0.2396,3315,1988,0.5998,41340,8710,0.2107
2016-02-24T09:00:00Z,2016-02-24T10:00:00+0100,,73464,67443,23.41,39115,9072,0.2319,44655,11371,0.2546,3315,2080,0.6275,41340,9291,0.2248
2016-02-24T10:00:00Z,2016-02-24T11:00:00+0100,,74278,68437,22.56,39115,11082,0.2833,44655,12442,0.2786,3315,1896,0.5721,41340,10546,0.2551
2016-02-24T11:00:00Z,2016-02-24T12:00:00+0100,,73207,66799,22.03,39115,11542,0.2951,44655,12889,0.2886,3315,2109,0.6363,41340,10780,0.2608
2016-02-24T12:00:00Z,2016-02-24T13:00:00+0100,,72082,66482,22.05,39115,11518,0.2945,44655,12683,0.284,3315,1935,0.5838,41340,10748,0.26
2016-02-24T13:00:00Z,2016-02-24T14:00:00+0100,,70818,65056,22.56,39115,10518,0.2689,44655,11415,0.2556,3315,1917,0.5782,41340,9498,0.2297
2016-02-24T14:00:00Z,2016-02-24T15:00:00+0100,,69594,64122,24,39115,7958,0.2034,44655,9832,0.2202,3315,1559,0.4703,41340,8273,0.2001
2016-02-24T15:00:00Z,2016-02-24T16:00:00+0100,,68187,63364,25.05,39115,3842,0.0982,44655,8085,0.181,3315,1601,0.483,41340,6484,0.1568
2016-02-24T16:00:00Z,2016-02-24T17:00:00+0100,,69453,64254,31.96,39115,493,0.0126,44655,6497,0.1455,3315,1441,0.4348,41340,5056,0.1223
2016-02-24T17:00:00Z,2016-02-24T18:00:00+0100,,73681,67714,35.68,39115,3,0.0001,44655,6058,0.1357,3315,1287,0.3883,41340,4771,0.1154
2016-02-24T18:00:00Z,2016-02-24T19:00:00+0100,,73201,67196,36.41,39115,0,0,44655,6538,0.1464,3315,1344,0.4056,41340,5194,0.1257
2016-02-24T19:00:00Z,2016-02-24T20:00:00+0100,,69241,63655,30.51,39115,0,0,44655,6544,0.1466,3315,1295,0.3908,41340,5249,0.127
2016-02-24T20:00:00Z,2016-02-24T21:00:00+0100,,65617,59854,23.97,39115,0,0,44655,6464,0.1448,3315,1154,0.348,41340,5310,0.1284
2016-02-24T21:00:00Z,2016-02-24T22:00:00+0100,,62529,56706,22.96,39115,0,0,44655,6583,0.1474,3315,1345,0.4058,41340,5238,0.1267
2016-02-24T22:00:00Z,2016-02-24T23:00:00+0100,,58071,52672,20.56,39115,0,0,44655,6372,0.1427,3315,1327,0.4003,41340,5046,0.1221
2016-02-24T23:00:00Z,2016-02-25T00:00:00+0100,,54917,50136,24.04,39119,0,0,44672,5854,0.131,3315,1110,0.3348,41357,4744,0.1147
2016-02-25T00:00:00Z,2016-02-25T01:00:00+0100,,52995,48412,22.58,39119,0,0,44672,5508,0.1233,3315,936,0.2825,41357,4572,0.1105
2016-02-25T01:00:00Z,2016-02-25T02:00:00+0100,,52079,47522,21.26,39119,0,0,44672,5314,0.119,3315,936,0.2822,41357,4379,0.1059
2016-02-25T02:00:00Z,2016-02-25T03:00:00+0100,,52398,48103,20.09,39119,0,0,44672,5149,0.1153,3315,1012,0.3051,41357,4138,0.1
2016-02-25T03:00:00Z,2016-02-25T04:00:00+0100,,53642,49338,19.94,39119,0,0,44672,5068,0.1135,3315,1162,0.3505,41357,3906,0.0944
2016-02-25T04:00:00Z,2016-02-25T05:00:00+0100,,56900,52154,21.7,39119,0,0,44672,5086,0.1139,3315,1261,0.3804,41357,3826,0.0925
2016-02-25T05:00:00Z,2016-02-25T06:00:00+0100,,64823,59843,27.19,39119,0,0,44672,5003,0.112,3315,1102,0.3325,41357,3901,0.0943
2016-02-25T06:00:00Z,2016-02-25T07:00:00+0100,,69948,64568,36.04,39119,277,0.0071,44672,5179,0.116,3315,1219,0.3678,41357,3959,0.0957
2016-02-25T07:00:00Z,2016-02-25T08:00:00+0100,,71478,66031,38.29,39119,2172,0.0555,44672,4990,0.1117,3315,1255,0.3785,41357,3735,0.0903
2016-02-25T08:00:00Z,2016-02-25T09:00:00+0100,,71721,66165,34.44,39119,5504,0.1407,44672,4730,0.1059,3315,1420,0.4283,41357,3310,0.0801
