utc_timestamp,cet_cest_timestamp,FR_wind_onshore_generation_actual
2016-04-18T09:00:00Z,2016-04-18T11:00:00+0200,815
2016-04-18T10:00:00Z,2016-04-18T12:00:00+0200,956
2016-04-18T11:00:00Z,2016-04-18T13:00:00+0200,1115
2016-04-18T12:00:00Z,2016-04-18T14:00:00+0200,1312
2016-04-18T13:00:00Z,2016-04-18T15:00:00+0200,1448
2016-04-18T14:00:00Z,2016-04-18T16:00:00+0200,1512
2016-04-18T15:00:00Z,2016-04-18T17:00:00+0200,1564
2016-04-18T16:00:00Z,2016-04-18T18:00:00+0200,1486
2016-04-18T17:00:00Z,2016-04-18T19:00:00+0200,1291
2016-04-18T18:00:00Z,2016-04-18T20:00:00+0200,1109
2016-04-18T19:00:00Z,2016-04-18T21:00:00+0200,1114
2016-04-18T20:00:00Z,2016-04-18T22:00:00+0200,1119
2016-04-18T21:00:00Z,2016-04-18T23:00:00+0200,1081
2016-04-18T22:00:00Z,2016-04-19T00:00:00+0200,1114
2016-04-18T23:00:00Z,2016-04-19T01:00:00+0200,1258
2016-04-19T00:00:00Z,2016-04-19T02:00:00+0200,1408
2016-04-19T01:00:00Z,2016-04-19T03:00:00+0200,1463
2016-04-19T02:00:00Z,2016-04-19T04:00:00+0200,1473
2016-04-19T03:00:00Z,2016-04-19T05:00:00+0200,1465
2016-04-19T04:00:00Z,2016-04-19T06:00:00+0200,1461
2016-04-19T05:00:00Z,2016-04-19T07:00:00+0200,1420
2016-04-19T06:00:00Z,2016-04-19T08:00:00+0200,1205
2016-04-19T07:00:00Z,2016-04-19T09:00:00+0200,907
2016-04-19T08:00:00Z,2016-04-19T10:00:00+0200,848
2016-04-19T09:00:00Z,2016-04-19T11:00:00+0200,902
2016-04-19T10:00:00Z,2016-04-19T12:00:00+0200,949
2016-04-19T11:00:00Z,2016-04-19T13:00:00+0200,951
2016-04-19T12:00:00Z,2016-04-19T14:00:00+0200,1086
2016-04-19T13:00:00Z,2016-04-19T15:00:00+0200,1269
2016-04-19T14:00:00Z,2016-04-19T16:00:00+0200,1469
2016-04-19T15:00:00Z,2016-04-19T17:00:00+0200,1798
2016-04-19T16:00:00Z,2016-04-19T18:00:00+0200,2095
2016-04-19T17:00:00Z,2016-04-19T19:00:00+0200,2417
2016-04-19T18:00:00Z,2016-04-19T20:00:00+0200,2894
2016-04-19T19:00:00Z,2016-04-19T21:00:00+0200,3692
2016-04-19T20:00:00Z,2016-04-19T22:00:00+0200,4285
2016-04-19T21:00:00Z,2016-04-19T23:00:00+0200,4690
2016-04-19T22:00:00Z,2016-04-20T00:00:00+0200,4928
2016-04-19T23:00:00Z,2016-04-20T01:00:00+0200,5045
2016-04-20T00:00:00Z,2016-04-20T02:00:00+0200,4831
2016-04-20T01:00:00Z,2016-04-20T03:00:00+0200,4614
2016-04-20T02:00:00Z,2016-04-20T04:00:00+0200,4487
2016-04-20T03:00:00Z,2016-04-20T05:00:00+0200,4383
2016-04-20T04:00:00Z,2016-04-20T06:00:00+0200,4682
2016-04-20T05:00:00Z,2016-04-20T07:00:00+0200,5032
2016-04-20T06:00:00Z,2016-04-20T08:00:00+0200,4580
2016-04-20T07:00:00Z,2016-04-20T09:00:00+0200,4236
2016-04-20T08:00:00Z,2016-04-20T10:00:00+0200,4356
2016-04-20T09:00:00Z,2016-04-20T11:00:00+0200,4622
2016-04-20T10:00:00Z,2016-04-20T12:00:00+0200,4408
2016-04-20T11:00:00Z,2016-04-20T13:00:00+0200,4294
2016-04-20T12:00:00Z,2016-04-20T14:00:00+0200,4369
2016-04-20T13:00:00Z,2016-04-20T15:00:00+0200,4552
2016-04-20T14:00:00Z,2016-04-20T16:00:00+0200,4659
2016-04-20T15:00:00Z,2016-04-20T17:00:00+0200,4618
2016-04-20T16:00:00Z,2016-04-20T18:00:00+0200,4484
2016-04-20T17:00:00Z,2016-04-20T19:00:00+0200,4352
2016-04-20T18:00:00Z,2016-04-20T20:00:00+0200,4461
2016-04-20T19:00:00Z,2016-04-20T21:00:00+0200,4784
2016-04-20T20:00:00Z,2016-04-20T22:00:00+0200,4841
2016-04-20T21:00:00Z,2016-04-20T23:00:00+0200,4722
2016-04-20T22:00:00Z,2016-04-21T00:00:00+0200,4537
2016-04-20T23:00:00Z,2016-04-21T01:00:00+0200,4294
2016-04-21T00:00:00Z,2016-04-21T02:00:00+0200,3783
2016-04-21T01:00:00Z,2016-04-21T03:00:00+0200,3289
2016-04-21T02:00:00Z,2016-04-21T04:00:00+0200,3014
2016-04-21T03:00:00Z,2016-04-21T05:00:00+0200,3088
2016-04-21T04:00:00Z,2016-04-21T06:00:00+0200,3099
2016-04-21T05:00:00Z,2016-04-21T07:00:00+0200,2846
2016-04-21T06:00:00Z,2016-04-21T08:00:00+0200,2312
2016-04-21T07:00:00Z,2016-04-21T09:00:00+0200,1630
2016-04-21T08:00:00Z,2016-04-21T10:00:00+0200,1290
2016-04-21T09:00:00Z,2016-04-21T11:00:00+0200,1093
2016-04-21T10:00:00Z,2016-04-21T12:00:00+0200,1039
2016-04-21T11:00:00Z,2016-04-21T13:00:00+0200,1009
2016-04-21T12:00:00Z,2016-04-21T14:00:00+0200,1102
2016-04-21T13:00:00Z,2016-04-21T15:00:00+0200,1059
2016-04-21T14:00:00Z,2016-04-21T16:00:00+0200,823
2016-04-21T15:00:00Z,2016-04-21T17:00:00+0200,719
2016-04-21T16:00:00Z,2016-04-21T18:00:00+0200,650
2016-04-21T17:00:00Z,2016-04-21T19:00:00+0200,669
2016-04-21T18:00:00Z,2016-04-21T20:00:00+0200,758
2016-04-21T19:00:00Z,2016-04-21T21:00:00+0200,816
2016-04-21T20:00:00Z,2016-04-21T22:00:00+0200,853
2016-04-21T21:00:00Z,2016-04-21T23:00:00+0200,916
2016-04-21T22:00:00Z,2016-04-22T00:00:00+0200,1012
2016-04-21T23:00:00Z,2016-04-22T01:00:00+0200,1089
2016-04-22T00:00:00Z,2016-04-22T02:00:00+0200,1106
2016-04-22T01:00:00Z,2016-04-22T03:00:00+0200,1160
2016-04-22T02:00:00Z,2016-04-22T04:00:00+0200,1238
2016-04-22T03:00:00Z,2016-04-22T05:00:00+0200,1077
2016-04-22T04:00:00Z,2016-04-22T06:00:00+0200,960
2016-04-22T05:00:00Z,2016-04-22T07:00:00+0200,955
2016-04-22T06:00:00Z,2016-04-22T08:00:00+0200,842
2016-04-22T07:00:00Z,2016-04-22T09:00:00+0200,659
2016-04-22T08:00:00Z,2016-04-22T10:00:00+0200,569
2016-04-22T09:00:00Z,2016-04-22T11:00:00+0200,601
2016-04-22T10:00:00Z,2016-04-22T12:00:00+0200,646
2016-04-22T11:00:00Z,2016-04-22T13:00:00+0200,662
2016-04-22T12:00:00Z,2016-04-22T14:00:00+0200,652
2016-04-22T13:00:00Z,2016-04-22T15:00:00+0200,732
2016-04-22T14:00:00Z,2016-04-22T16:00:00+0200,856
2016-04-22T15:00:00Z,2016-04-22T17:00:00+0200,1068
2016-04-22T16:00:00Z,2016-04-22T18:00:00+0200,1334
2016-04-22T17:00:00Z,2016-04-22T19:00:00+0200,1558
2016-04-22T18:00:00Z,2016-04-22T20:00:00+0200,1597
2016-04-22T19:00:00Z,2016-04-22T21:00:00+0200,1607
2016-04-22T20:00:00Z,2016-04-22T22:00:00+0200,1674
2016-04-22T21:00:00Z,2016-04-22T23:00:00+0200,1722
2016-04-22T22:00:00Z,2016-04-23T00:00:00+0200,1768
2016-04-22T23:00:00Z,2016-04-23T01:00:00+0200,1854
2016-04-23T00:00:00Z,2016-04-23T02:00:00+0200,1993
2016-04-23T01:00:00Z,2016-04-23T03:00:00+0200,2161
2016-04-23T02:00:00Z,2016-04-23T04:00:00+0200,2259
2016-04-23T03:00:00Z,2016-04-23T05:00:00+0200,2334
2016-04-23T04:00:00Z,2016-04-23T06:00:00+0200,2418
2016-04-23T05:00:00Z,2016-04-23T07:00:00+0200,2574
2016-04-23T06:00:00Z,2016-04-23T08:00:00+0200,2627
2016-04-23T07:00:00Z,2016-04-23T09:00:00+0200,2874
2016-04-23T08:00:00Z,2016-04-23T10:00:00+0200,3114
2016-04-23T09:00:00Z,2016-04-23T11:00:00+0200,3249
2016-04-23T10:00:00Z,2016-04-23T12:00:00+0200,3313
2016-04-23T11:00:00Z,2016-04-23T13:00:00+0200,3304
2016-04-23T12:00:00Z,2016-04-23T14:00:00+0200,3571
2016-04-23T13:00:00Z,2016-04-23T15:00:00+0200,3907
2016-04-23T14:00:00Z,2016-04-23T16:00:00+0200,4002
2016-04-23T15:00:00Z,2016-04-23T17:00:00+0200,3885
2016-04-23T16:00:00Z,2016-04-23T18:00:00+0200,3804
2016-04-23T17:00:00Z,2016-04-23T19:00:00+0200,3518
2016-04-23T18:00:00Z,2016-04-23T20:00:00+0200,3164
2016-04-23T19:00:00Z,2016-04-23T21:00:00+0200,2887
2016-04-23T20:00:00Z,2016-04-23T22:00:00+0200,2763
2016-04-23T21:00:00Z,2016-04-23T23:00:00+0200,2700
2016-04-23T22:00:00Z,2016-04-24T00:00:00+0200,2563
2016-04-23T23:00:00Z,2016-04-24T01:00:00+0200,2465
2016-04-24T00:00:00Z,2016-04-24T02:00:00+0200,2277
2016-04-24T01:00:00Z,2016-04-24T03:00:00+0200,2272
2016-04-24T02:00:00Z,2016-04-24T04:00:00+0200,2293
2016-04-24T03:00:00Z,2016-04-24T05:00:00+0200,2192
2016-04-24T04:00:00Z,2016-04-24T06:00:00+0200,2100
2016-04-24T05:00:00Z,2016-04-24T07:00:00+0200,1966
2016-04-24T06:00:00Z,2016-04-24T08:00:00+0200,1675
2016-04-24T07:00:00Z,2016-04-24T09:00:00+0200,1543
2016-04-24T08:00:00Z,2016-04-24T10:00:00+0200,1794
2016-04-24T09:00:00Z,2016-04-24T11:00:00+0200,2121
2016-04-24T10:00:00Z,2016-04-24T12:00:00+0200,2346
2016-04-24T11:00:00Z,2016-04-24T13:00:00+0200,2587
2016-04-24T12:00:00Z,2016-04-24T14:00:00+0200,2830
2016-04-24T13:00:00Z,2016-04-24T15:00:00+0200,3043
2016-04-24T14:00:00Z,2016-04-24T16:00:00+0200,3232
2016-04-24T15:00:00Z,2016-04-24T17:00:00+0200,3356
2016-04-24T16:00:00Z,2016-04-24T18:00:00+0200,3178
2016-04-24T17:00:00Z,2016-04-24T19:00:00+0200,2826
2016-04-24T18:00:00Z,2016-04-24T20:00:00+0200,2404
2016-04-24T19:00:00Z,2016-04-24T21:00:00+0200,2297
2016-04-24T20:00:00Z,2016-04-24T22:00:00+0200,2165
2016-04-24T21:00:00Z,2016-04-24T23:00:00+0200,2061
2016-04-24T22:00:00Z,2016-04-25T00:00:00+0200,1992
2016-04-24T23:00:00Z,2016-04-25T01:00:00+0200,1868
2016-04-25T00:00:00Z,2016-04-25T02:00:00+0200,1850
2016-04-25T01:00:00Z,2016-04-25T03:00:00+0200,1814
2016-04-25T02:00:00Z,2016-04-25T04:00:00+0200,1710
2016-04-25T03:00:00Z,2016-04-25T05:00:00+0200,1726
2016-04-25T04:00:00Z,2016-04-25T06:00:00+0200,1744
2016-04-25T05:00:00Z,2016-04-25T07:00:00+0200,1820
2016-04-25T06:00:00Z,2016-04-25T08:00:00+0200,1829
2016-04-25T07:00:00Z,2016-04-25T09:00:00+0200,2079
2016-04-25T08:00:00Z,2016-04-25T10:00:00+0200,2737
2016-04-25T09:00:00Z,2016-04-25T11:00:00+0200,3251
2016-04-25T10:00:00Z,2016-04-25T12:00:00+0200,3626
2016-04-25T11:00:00Z,2016-04-25T13:00:00+0200,4159
2016-04-25T12:00:00Z,2016-04-25T14:00:00+0200,4527
2016-04-25T13:00:00Z,2016-04-25T15:00:00+0200,4893
2016-04-25T14:00:00Z,2016-04-25T16:00:00+0200,5215
2016-04-25T15:00:00Z,2016-04-25T17:00:00+0200,5382
2016-04-25T16:00:00Z,2016-04-25T18:00:00+0200,5316
2016-04-25T17:00:00Z,2016-04-25T19:00:00+0200,5107
2016-04-25T18:00:00Z,2016-04-25T20:00:00+0200,4704
2016-04-25T19:00:00Z,2016-04-25T21:00:00+0200,4573
2016-04-25T20:00:00Z,2016-04-25T22:00:00+0200,4315
2016-04-25T21:00:00Z,2016-04-25T23:00:00+0200,4136
2016-04-25T22:00:00Z,2016-04-26T00:00:00+0200,3892
2016-04-25T23:00:00Z,2016-04-26T01:00:00+0200,3572
2016-04-26T00:00:00Z,2016-04-26T02:00:00+0200,3250
2016-04-26T01:00:00Z,2016-04-26T03:00:00+0200,2979
2016-04-26T02:00:00Z,2016-04-26T04:00:00+0200,2692
2016-04-26T03:00:00Z,2016-04-26T05:00:00+0200,2289
2016-04-26T04:00:00Z,2016-04-26T06:00:00+0200,1988
2016-04-26T05:00:00Z,2016-04-26T07:00:00+0200,1951
2016-04-26T06:00:00Z,2016-04-26T08:00:00+0200,1772
2016-04-26T07:00:00Z,2016-04-26T09:00:00+0200,2010
2016-04-26T08:00:00Z,2016-04-26T10:00:00+0200,2421
2016-04-26T09:00:00Z,2016-04-26T11:00:00+0200,2761
2016-04-26T10:00:00Z,2016-04-26T12:00:00+0200,2922
2016-04-26T11:00:00Z,2016-04-26T13:00:00+0200,3175
2016-04-26T12:00:00Z,2016-04-26T14:00:00+0200,3398
2016-04-26T13:00:00Z,2016-04-26T15:00:00+0200,3578
2016-04-26T14:00:00Z,2016-04-26T16:00:00+0200,3872
2016-04-26T15:00:00Z,2016-04-26T17:00:00+0200,3422
2016-04-26T16:00:00Z,2016-04-26T18:00:00+0200,3287
2016-04-26T17:00:00Z,2016-04-26T19:00:00+0200,3105
2016-04-26T18:00:00Z,2016-04-26T20:00:00+0200,2477
2016-04-26T19:00:00Z,2016-04-26T21:00:00+0200,2290
2016-04-26T20:00:00Z,2016-04-26T22:00:00+0200,2373
2016-04-26T21:00:00Z,2016-04-26T23:00:00+0200,2498
2016-04-26T22:00:00Z,2016-04-27T00:00:00+0200,2545
2016-04-26T23:00:00Z,2016-04-27T01:00:00+0200,2666
2016-04-27T00:00:00Z,2016-04-27T02:00:00+0200,2978
2016-04-27T01:00:00Z,2016-04-27T03:00:00+0200,2983
2016-04-27T02:00:00Z,2016-04-27T04:00:00+0200,2795
2016-04-27T03:00:00Z,2016-04-27T05:00:00+0200,2651
2016-04-27T04:00:00Z,2016-04-27T06:00:00+0200,2438
2016-04-27T05:00:00Z,2016-04-27T07:00:00+0200,2202
2016-04-27T06:00:00Z,2016-04-27T08:00:00+0200,1815
2016-04-27T07:00:00Z,2016-04-27T09:00:00+0200,1621
2016-04-27T08:00:00Z,2016-04-27T10:00:00+0200,1681
2016-04-27T09:00:00Z,2016-04-27T11:00:00+0200,1742
2016-04-27T10:00:00Z,2016-04-27T12:00:00+0200,1715
2016-04-27T11:00:00Z,2016-04-27T13:00:00+0200,1770
2016-04-27T12:00:00Z,2016-04-27T14:00:00+0200,1811
2016-04-27T13:00:00Z,2016-04-27T15:00:00+0200,1787
2016-04-27T14:00:00Z,2016-04-27T16:00:00+0200,1924
2016-04-27T15:00:00Z,2016-04-27T17:00:00+0200,1842
2016-04-27T16:00:00Z,2016-04-27T18:00:00+0200,1375
2016-04-27T17:00:00Z,2016-04-27T19:00:00+0200,1082
2016-04-27T18:00:00Z,2016-04-27T20:00:00+0200,983
2016-04-27T19:00:00Z,2016-04-27T21:00:00+0200,817
2016-04-27T20:00:00Z,2016-04-27T22:00:00+0200,672
2016-04-27T21:00:00Z,2016-04-27T23:00:00+0200,624
2016-04-27T22:00:00Z,2016-04-28T00:00:00+0200,633
2016-04-27T23:00:00Z,2016-04-28T01:00:00+0200,661
2016-04-28T00:00:00Z,2016-04-28T02:00:00+0200,694
2016-04-28T01:00:00Z,2016-04-28T03:00:00+0200,655
2016-04-28T02:00:00Z,2016-04-28T04:00:00+0200,626
2016-04-28T03:00:00Z,2016-04-28T05:00:00+0200,661
2016-04-28T04:00:00Z,2016-04-28T06:00:00+0200,685
2016-04-28T05:00:00Z,2016-04-28T07:00:00+0200,676
2016-04-28T06:00:00Z,2016-04-28T08:00:00+0200,609
2016-04-28T07:00:00Z,2016-04-28T09:00:00+0200,551
2016-04-28T08:00:00Z,2016-04-28T10:00:00+0200,637
2016-04-28T09:00:00Z,2016-04-28T11:00:00+0200,731
2016-04-28T10:00:00Z,2016-04-28T12:00:00+0200,865
2016-04-28T11:00:00Z,2016-04-28T13:00:00+0200,1051
2016-04-28T12:00:00Z,2016-04-28T14:00:00+0200,1182
2016-04-28T13:00:00Z,2016-04-28T15:00:00+0200,1263
2016-04-28T14:00:00Z,2016-04-28T16:00:00+0200,1478
2016-04-28T15:00:00Z,2016-04-28T17:00:00+0200,1636
2016-04-28T16:00:00Z,2016-04-28T18:00:00+0200,1639
2016-04-28T17:00:00Z,2016-04-28T19:00:00+0200,1579
2016-04-28T18:00:00Z,2016-04-28T20:00:00+0200,1359
2016-04-28T19:00:00Z,2016-04-28T21:00:00+0200,1243
2016-04-28T20:00:00Z,2016-04-28T22:00:00+0200,1438
2016-04-28T21:00:00Z,2016-04-28T23:00:00+0200,1877
2016-04-28T22:00:00Z,2016-04-29T00:00:00+0200,2310
2016-04-28T23:00:00Z,2016-04-29T01:00:00+0200,2485
2016-04-29T00:00:00Z,2016-04-29T02:00:00+0200,2710
2016-04-29T01:00:00Z,2016-04-29T03:00:00+0200,2959
2016-04-29T02:00:00Z,2016-04-29T04:00:00+0200,3110
2016-04-29T03:00:00Z,2016-04-29T05:00:00+0200,3115
2016-04-29T04:00:00Z,2016-04-29T06:00:00+0200,2998
2016-04-29T05:00:00Z,2016-04-29T07:00:00+0200,2753
2016-04-29T06:00:00Z,2016-04-29T08:00:00+0200,2267
2016-04-29T07:00:00Z,2016-04-29T09:00:00+0200,2045
2016-04-29T08:00:00Z,2016-04-29T10:00:00+0200,2629
2016-04-29T09:00:00Z,2016-04-29T11:00:00+0200,3034
2016-04-29T10:00:00Z,2016-04-29T12:00:00+0200,3081
2016-04-29T11:00:00Z,2016-04-29T13:00:00+0200,2968
2016-04-29T12:00:00Z,2016-04-29T14:00:00+0200,2968
2016-04-29T13:00:00Z,2016-04-29T15:00:00+0200,2860
2016-04-29T14:00:00Z,2016-04-29T16:00:00+0200,2583
2016-04-29T15:00:00Z,2016-04-29T17:00:00+0200,2473
2016-04-29T16:00:00Z,2016-04-29T18:00:00+0200,1913
2016-04-29T17:00:00Z,2016-04-29T19:00:00+0200,1503
2016-04-29T18:00:00Z,2016-04-29T20:00:00+0200,1065
2016-04-29T19:00:00Z,2016-04-29T21:00:00+0200,970
2016-04-29T20:00:00Z,2016-04-29T22:00:00+0200,904
2016-04-29T21:00:00Z,2016-04-29T23:00:00+0200,758
2016-04-29T22:00:00Z,2016-04-30T00:00:00+0200,681
2016-04-29T23:00:00Z,2016-04-30T01:00:00+0200,678
2016-04-30T00:00:00Z,2016-04-30T02:00:00+0200,692
2016-04-30T01:00:00Z,2016-04-30T03:00:00+0200,693
2016-04-30T02:00:00Z,2016-04-30T04:00:00+0200,727
2016-04-30T03:00:00Z,2016-04-30T05:00:00+0200,829
2016-04-30T04:00:00Z,2016-04-30T06:00:00+0200,948
2016-04-30T05:00:00Z,2016-04-30T07:00:00+0200,1213
2016-04-30T06:00:00Z,2016-04-30T08:00:00+0200,1302
2016-04-30T07:00:00Z,2016-04-30T09:00:00+0200,1372
2016-04-30T08:00:00Z,2016-04-30T10:00:00+0200,1563
2016-04-30T09:00:00Z,2016-04-30T11:00:00+0200,1841
2016-04-30T10:00:00Z,2016-04-30T12:00:00+0200,2318
2016-04-30T11:00:00Z,2016-04-30T13:00:00+0200,2721
2016-04-30T12:00:00Z,2016-04-30T14:00:00+0200,2991
2016-04-30T13:00:00Z,2016-04-30T15:00:00+0200,3073
2016-04-30T14:00:00Z,2016-04-30T16:00:00+0200,3281
2016-04-30T15:00:00Z,2016-04-30T17:00:00+0200,3727
2016-04-30T16:00:00Z,2016-04-30T18:00:00+0200,3815
2016-04-30T17:00:00Z,2016-04-30T19:00:00+0200,3764
2016-04-30T18:00:00Z,2016-04-30T20:00:00+0200,3785
2016-04-30T19:00:00Z,2016-04-30T21:00:00+0200,3608
2016-04-30T20:00:00Z,2016-04-30T22:00:00+0200,3639
2016-04-30T21:00:00Z,2016-04-30T23:00:00+0200,3950
2016-04-30T22:00:00Z,2016-05-01T00:00:00+0200,3982
2016-04-30T23:00:00Z,2016-05-01T01:00:00+0200,4083
2016-05-01T00:00:00Z,2016-05-01T02:00:00+0200,4095
2016-05-01T01:00:00Z,2016-05-01T03:00:00+0200,4025
2016-05-01T02:00:00Z,2016-05-01T04:00:00+0200,4013
2016-05-01T03:00:00Z,2016-05-01T05:00:00+0200,3905
2016-05-01T04:00:00Z,2016-05-01T06:00:00+0200,3877
2016-05-01T05:00:00Z,2016-05-01T07:00:00+0200,3782
2016-05-01T06:00:00Z,2016-05-01T08:00:00+0200,3492
2016-05-01T07:00:00Z,2016-05-01T09:00:00+0200,3477
2016-05-01T08:00:00Z,2016-05-01T10:00:00+0200,3525
2016-05-01T09:00:00Z,2016-05-01T11:00:00+0200,3501
2016-05-01T10:00:00Z,2016-05-01T12:00:00+0200,3529
2016-05-01T11:00:00Z,2016-05-01T13:00:00+0200,3523
2016-05-01T12:00:00Z,2016-05-01T14:00:00+0200,3498
2016-05-01T13:00:00Z,2016-05-01T15:00:00+0200,3432
2016-05-01T14:00:00Z,2016-05-01T16:00:00+0200,3315
2016-05-01T15:00:00Z,2016-05-01T17:00:00+0200,3237
2016-05-01T16:00:00Z,2016-05-01T18:00:00+0200,3083
2016-05-01T17:00:00Z,2016-05-01T19:00:00+0200,2909
2016-05-01T18:00:00Z,2016-05-01T20:00:00+0200,2735
2016-05-01T19:00:00Z,2016-05-01T21:00:00+0200,2870
2016-05-01T20:00:00Z,2016-05-01T22:00:00+0200,2963
2016-05-01T21:00:00Z,2016-05-01T23:00:00+0200,2823
2016-05-01T22:00:00Z,2016-05-02T00:00:00+0200,2585
2016-05-01T23:00:00Z,2016-05-02T01:00:00+0200,2464
2016-05-02T00:00:00Z,2016-05-02T02:00:00+0200,2318
2016-05-02T01:00:00Z,2016-05-02T03:00:00+0200,2109
2016-05-02T02:00:00Z,2016-05-02T04:00:00+0200,1977
2016-05-02T03:00:00Z,2016-05-02T05:00:00+0200,1977
2016-05-02T04:00:00Z,2016-05-02T06:00:00+0200,1857
2016-05-02T05:00:00Z,2016-05-02T07:00:00+0200,1764
2016-05-02T06:00:00Z,2016-05-02T08:00:00+0200,1605
2016-05-02T07:00:00Z,2016-05-02T09:00:00+0200,1422
2016-05-02T08:00:00Z,2016-05-02T10:00:00+0200,1423
2016-05-02T09:00:00Z,2016-05-02T11:00:00+0200,1530
2016-05-02T10:00:00Z,2016-05-02T12:00:00+0200,1645
2016-05-02T11:00:00Z,2016-05-02T13:00:00+0200,1773
2016-05-02T12:00:00Z,2016-05-02T14:00:00+0200,1839
2016-05-02T13:00:00Z,2016-05-02T15:00:00+0200,1862
2016-05-02T14:00:00Z,2016-05-02T16:00:00+0200,1897
2016-05-02T15:00:00Z,2016-05-02T17:00:00+0200,1968
2016-05-02T16:00:00Z,2016-05-02T18:00:00+0200,2005
2016-05-02T17:00:00Z,2016-05-02T19:00:00+0200,2010
2016-05-02T18:00:00Z,2016-05-02T20:00:00+0200,1847
2016-05-02T19:00:00Z,2016-05-02T21:00:00+0200,1918
2016-05-02T20:00:00Z,2016-05-02T22:00:00+0200,2154
2016-05-02T21:00:00Z,2016-05-02T23:00:00+0200,2484
2016-05-02T22:00:00Z,2016-05-03T00:00:00+0200,2374
2016-05-02T23:00:00Z,2016-05-03T01:00:00+0200,2463
2016-05-03T00:00:00Z,2016-05-03T02:00:00+0200,2314
2016-05-03T01:00:00Z,2016-05-03T03:00:00+0200,2351
2016-05-03T02:00:00Z,2016-05-03T04:00:00+0200,2204
2016-05-03T03:00:00Z,2016-05-03T05:00:00+0200,2311
2016-05-03T04:00:00Z,2016-05-03T06:00:00+0200,2244
2016-05-03T05:00:00Z,2016-05-03T07:00:00+0200,2029
2016-05-03T06:00:00Z,2016-05-03T08:00:00+0200,1707
2016-05-03T07:00:00Z,2016-05-03T09:00:00+0200,1684
2016-05-03T08:00:00Z,2016-05-03T10:00:00+0200,1670
2016-05-03T09:00:00Z,2016-05-03T11:00:00+0200,1622
2016-05-03T10:00:00Z,2016-05-03T12:00:00+0200,1737
2016-05-03T11:00:00Z,2016-05-03T13:00:00+0200,1873
2016-05-03T12:00:00Z,2016-05-03T14:00:00+0200,1892
2016-05-03T13:00:00Z,2016-05-03T15:00:00+0200,1926
2016-05-03T14:00:00Z,2016-05-03T16:00:00+0200,1898
2016-05-03T15:00:00Z,2016-05-03T17:00:00+0200,1826
2016-05-03T16:00:00Z,2016-05-03T18:00:00+0200,1799
2016-05-03T17:00:00Z,2016-05-03T19:00:00+0200,1718
2016-05-03T18:00:00Z,2016-05-03T20:00:00+0200,1656
2016-05-03T19:00:00Z,2016-05-03T21:00:00+0200,1702
2016-05-03T20:00:00Z,2016-05-03T22:00:00+0200,1871
2016-05-03T21:00:00Z,2016-05-03T23:00:00+0200,1907
2016-05-03T22:00:00Z,2016-05-04T00:00:00+0200,1887
2016-05-03T23:00:00Z,2016-05-04T01:00:00+0200,1885
2016-05-04T00:00:00Z,2016-05-04T02:00:00+0200,1779
2016-05-04T01:00:00Z,2016-05-04T03:00:00+0200,1730
2016-05-04T02:00:00Z,2016-05-04T04:00:00+0200,1741
2016-05-04T03:00:00Z,2016-05-04T05:00:00+0200,1718
2016-05-04T04:00:00Z,2016-05-04T06:00:00+0200,1662
2016-05-04T05:00:00Z,2016-05-04T07:00:00+0200,1579
2016-05-04T06:00:00Z,2016-05-04T08:00:00+0200,1189
2016-05-04T07:00:00Z,2016-05-04T09:00:00+0200,746
2016-05-04T08:00:00Z,2016-05-04T10:00:00+0200,707
2016-05-04T09:00:00Z,2016-05-04T11:00:00+0200,817
2016-05-04T10:00:00Z,2016-05-04T12:00:00+0200,859
2016-05-04T11:00:00Z,2016-05-04T13:00:00+0200,797
2016-05-04T12:00:00Z,2016-05-04T14:00:00+0200,773
2016-05-04T13:00:00Z,2016-05-04T15:00:00+0200,775
2016-05-04T14:00:00Z,2016-05-04T16:00:00+0200,811
2016-05-04T15:00:00Z,2016-05-04T17:00:00+0200,877
2016-05-04T16:00:00Z,2016-05-04T18:00:00+0200,992
2016-05-04T17:00:00Z,2016-05-04T19:00:00+0200,1127
2016-05-04T18:00:00Z,2016-05-04T20:00:00+0200,1321
2016-05-04T19:00:00Z,2016-05-04T21:00:00+0200,1935
2016-05-04T20:00:00Z,2016-05-04T22:00:00+0200,2555
2016-05-04T21:00:00Z,2016-05-04T23:00:00+0200,2971
2016-05-04T22:00:00Z,2016-05-05T00:00:00+0200,3201
2016-05-04T23:00:00Z,2016-05-05T01:00:00+0200,3475
2016-05-05T00:00:00Z,2016-05-05T02:00:00+0200,3550
2016-05-05T01:00:00Z,2016-05-05T03:00:00+0200,3448
2016-05-05T02:00:00Z,2016-05-05T04:00:00+0200,3434
2016-05-05T03:00:00Z,2016-05-05T05:00:00+0200,3596
2016-05-05T04:00:00Z,2016-05-05T06:00:00+0200,3755
2016-05-05T05:00:00Z,2016-05-05T07:00:00+0200,3684
2016-05-05T06:00:00Z,2016-05-05T08:00:00+0200,2584
2016-05-05T07:00:00Z,2016-05-05T09:00:00+0200,1821
2016-05-05T08:00:00Z,2016-05-05T10:00:00+0200,1927
2016-05-05T09:00:00Z,2016-05-05T11:00:00+0200,2493
2016-05-05T10:00:00Z,2016-05-05T12:00:00+0200,2902
2016-05-05T11:00:00Z,2016-05-05T13:00:00+0200,2682
2016-05-05T12:00:00Z,2016-05-05T14:00:00+0200,2616
