STN,YYYYMMDD,HH,SQ,Q
260,19970325,14,0.0,69.0
260,19970325,15,0.0,61.0
260,19970325,16,0.0,41.0
260,19970325,17,0.0,24.0
260,19970325,18,2.0,11.0
260,19970325,19,0.0,0.0
260,19970325,20,0.0,0.0
260,19970325,21,0.0,0.0
260,19970325,22,0.0,0.0
260,19970325,23,0.0,0.0
260,19970325,24,0.0,0.0
260,19970326,1,0.0,0.0
260,19970326,2,0.0,0.0
260,19970326,3,0.0,0.0
260,19970326,4,0.0,0.0
260,19970326,5,0.0,0.0
260,19970326,6,0.0,0.0
260,19970326,7,0.0,14.0
260,19970326,8,0.0,33.0
260,19970326,9,0.0,60.0
260,19970326,10,0.0,51.0
260,19970326,11,0.0,37.0
260,19970326,12,0.0,71.0
260,19970326,13,0.0,62.0
260,19970326,14,0.0,55.0
260,19970326,15,0.0,60.0
260,19970326,16,0.0,42.0
260,19970326,17,0.0,28.0
260,19970326,18,0.0,6.0
260,19970326,19,0.0,0.0
260,19970326,20,0.0,0.0
260,19970326,21,0.0,0.0
260,19970326,22,0.0,0.0
260,19970326,23,0.0,0.0
260,19970326,24,0.0,0.0
260,19970327,1,0.0,0.0
260,19970327,2,0.0,0.0
260,19970327,3,0.0,0.0
260,19970327,4,0.0,0.0
260,19970327,5,0.0,0.0
260,19970327,6,0.0,0.0
260,19970327,7,2.0,18.0
260,19970327,8,7.0,70.0
260,19970327,9,10.0,141.0
260,19970327,10,7.0,177.0
260,19970327,11,8.0,165.0
260,19970327,12,10.0,190.0
260,19970327,13,6.0,193.0
260,19970327,14,7.0,193.0
260,19970327,15,8.0,129.0
260,19970327,16,6.0,110.0
260,19970327,17,0.0,37.0
260,19970327,18,0.0,7.0
260,19970327,19,0.0,0.0
260,19970327,20,0.0,0.0
260,19970327,21,0.0,0.0
260,19970327,22,0.0,0.0
260,19970327,23,0.0,0.0
260,19970327,24,0.0,0.0
260,19970328,1,0.0,0.0
260,19970328,2,0.0,0.0
260,19970328,3,0.0,0.0
260,19970328,4,0.0,0.0
260,19970328,5,0.0,0.0
260,19970328,6,0.0,0.0
260,19970328,7,0.0,12.0
260,19970328,8,0.0,25.0
260,19970328,9,4.0,61.0
260,19970328,10,4.0,93.0
260,19970328,11,2.0,101.0
260,19970328,12,4.0,85.0
260,19970328,13,4.0,125.0
260,19970328,14,5.0,109.0
260,19970328,15,10.0,144.0
260,19970328,16,7.0,98.0
260,19970328,17,7.0,48.0
260,19970328,18,3.0,18.0
260,19970328,19,0.0,0.0
260,19970328,20,0.0,0.0
260,19970328,21,0.0,0.0
260,19970328,22,0.0,0.0
260,19970328,23,0.0,0.0
260,19970328,24,0.0,0.0
260,19970329,1,0.0,0.0
260,19970329,2,0.0,0.0
260,19970329,3,0.0,0.0
260,19970329,4,0.0,0.0
260,19970329,5,0.0,0.0
260,19970329,6,2.0,1.0
260,19970329,7,10.0,38.0
260,19970329,8,6.0,68.0
260,19970329,9,4.0,88.0
260,19970329,10,4.0,84.0
260,19970329,11,8.0,189.0
260,19970329,12,5.0,131.0
260,19970329,13,5.0,124.0
260,19970329,14,4.0,95.0
260,19970329,15,9.0,142.0
260,19970329,16,3.0,108.0
260,19970329,17,2.0,27.0
260,19970329,18,0.0,10.0
260,19970329,19,0.0,0.0
260,19970329,20,0.0,0.0
260,19970329,21,0.0,0.0
260,19970329,22,0.0,0.0
260,19970329,23,0.0,0.0
260,19970329,24,0.0,0.0
260,19970330,1,0.0,0.0
260,19970330,2,0.0,0.0
260,19970330,3,0.0,0.0
260,19970330,4,0.0,0.0
260,19970330,5,0.0,0.0
260,19970330,6,3.0,2.0
260,19970330,7,10.0,37.0
260,19970330,8,8.0,91.0
260,19970330,9,7.0,106.0
260,19970330,10,8.0,173.0
260,19970330,11,10.0,209.0
260,19970330,12,9.0,208.0
260,19970330,13,8.0,236.0
260,19970330,14,9.0,135.0
260,19970330,15,10.0,132.0
260,19970330,16,10.0,117.0
260,19970330,17,10.0,83.0
260,19970330,18,5.0,29.0
260,19970330,19,0.0,0.0
260,19970330,20,0.0,0.0
260,19970330,21,0.0,0.0
260,19970330,22,0.0,0.0
260,19970330,23,0.0,0.0
260,19970330,24,0.0,0.0
260,19970331,1,0.0,0.0
260,19970331,2,0.0,0.0
260,19970331,3,0.0,0.0
260,19970331,4,0.0,0.0
260,19970331,5,0.0,0.0
260,19970331,6,5.0,3.0
260,19970331,7,10.0,35.0
260,19970331,8,10.0,87.0
260,19970331,9,10.0,146.0
260,19970331,10,10.0,194.0
260,19970331,11,10.0,226.0
260,19970331,12,10.0,239.0
260,19970331,13,10.0,239.0
260,19970331,14,10.0,211.0
260,19970331,15,10.0,183.0
260,19970331,16,10.0,137.0
260,19970331,17,10.0,83.0
260,19970331,18,5.0,29.0
260,19970331,19,0.0,1.0
260,19970331,20,0.0,0.0
260,19970331,21,0.0,0.0
260,19970331,22,0.0,0.0
260,19970331,23,0.0,0.0
260,19970331,24,0.0,0.0
260,19970401,1,0.0,0.0
260,19970401,2,0.0,0.0
260,19970401,3,0.0,0.0
260,19970401,4,0.0,0.0
260,19970401,5,0.0,0.0
260,19970401,6,5.0,3.0
260,19970401,7,10.0,37.0
260,19970401,8,10.0,91.0
260,19970401,9,10.0,146.0
260,19970401,10,10.0,191.0
260,19970401,11,10.0,223.0
260,19970401,12,10.0,236.0
260,19970401,13,10.0,226.0
260,19970401,14,10.0,212.0
260,19970401,15,10.0,177.0
260,19970401,16,10.0,136.0
260,19970401,17,10.0,84.0
260,19970401,18,7.0,31.0
260,19970401,19,0.0,1.0
260,19970401,20,0.0,0.0
260,19970401,21,0.0,0.0
260,19970401,22,0.0,0.0
260,19970401,23,0.0,0.0
260,19970401,24,0.0,0.0
260,19970402,1,0.0,0.0
260,19970402,2,0.0,0.0
260,19970402,3,0.0,0.0
260,19970402,4,0.0,0.0
260,19970402,5,0.0,0.0
260,19970402,6,0.0,1.0
260,19970402,7,0.0,18.0
260,19970402,8,0.0,32.0
260,19970402,9,0.0,46.0
260,19970402,10,0.0,55.0
260,19970402,11,0.0,91.0
260,19970402,12,0.0,90.0
260,19970402,13,0.0,98.0
260,19970402,14,0.0,102.0
260,19970402,15,0.0,71.0
260,19970402,16,0.0,54.0
260,19970402,17,3.0,38.0
260,19970402,18,7.0,23.0
260,19970402,19,0.0,0.0
260,19970402,20,0.0,0.0
260,19970402,21,0.0,0.0
260,19970402,22,0.0,0.0
260,19970402,23,0.0,0.0
260,19970402,24,0.0,0.0
260,19970403,1,0.0,0.0
260,19970403,2,0.0,0.0
260,19970403,3,0.0,0.0
260,19970403,4,0.0,0.0
260,19970403,5,0.0,0.0
260,19970403,6,0.0,1.0
260,19970403,7,0.0,16.0
260,19970403,8,2.0,50.0
260,19970403,9,0.0,47.0
260,19970403,10,2.0,75.0
260,19970403,11,4.0,138.0
260,19970403,12,0.0,47.0
260,19970403,13,0.0,48.0
260,19970403,14,1.0,104.0
260,19970403,15,5.0,123.0
260,19970403,16,7.0,112.0
260,19970403,17,5.0,48.0
260,19970403,18,7.0,22.0
260,19970403,19,0.0,2.0
260,19970403,20,0.0,0.0
260,19970403,21,0.0,0.0
260,19970403,22,0.0,0.0
260,19970403,23,0.0,0.0
260,19970403,24,0.0,0.0
260,19970404,1,0.0,0.0
260,19970404,2,0.0,0.0
260,19970404,3,0.0,0.0
260,19970404,4,0.0,0.0
260,19970404,5,0.0,0.0
260,19970404,6,3.0,4.0
260,19970404,7,5.0,36.0
260,19970404,8,0.0,46.0
260,19970404,9,5.0,66.0
260,19970404,10,4.0,120.0
260,19970404,11,8.0,186.0
260,19970404,12,5.0,110.0
260,19970404,13,6.0,173.0
260,19970404,14,4.0,152.0
260,19970404,15,6.0,109.0
260,19970404,16,8.0,97.0
260,19970404,17,10.0,96.0
260,19970404,18,7.0,34.0
260,19970404,19,0.0,1.0
260,19970404,20,0.0,0.0
260,19970404,21,0.0,0.0
260,19970404,22,0.0,0.0
260,19970404,23,0.0,0.0
260,19970404,24,0.0,0.0
260,19970405,1,0.0,0.0
260,19970405,2,0.0,0.0
260,19970405,3,0.0,0.0
260,19970405,4,0.0,0.0
260,19970405,5,0.0,0.0
260,19970405,6,0.0,0.0
260,19970405,7,0.0,2.0
260,19970405,8,0.0,6.0
260,19970405,9,0.0,11.0
260,19970405,10,0.0,17.0
260,19970405,11,0.0,15.0
260,19970405,12,0.0,18.0
260,19970405,13,0.0,26.0
260,19970405,14,0.0,24.0
260,19970405,15,0.0,14.0
260,19970405,16,0.0,8.0
260,19970405,17,0.0,7.0
260,19970405,18,0.0,8.0
260,19970405,19,0.0,0.0
260,19970405,20,0.0,0.0
260,19970405,21,0.0,0.0
260,19970405,22,0.0,0.0
260,19970405,23,0.0,0.0
260,19970405,24,0.0,0.0
260,19970406,1,0.0,0.0
260,19970406,2,0.0,0.0
260,19970406,3,0.0,0.0
260,19970406,4,0.0,0.0
260,19970406,5,0.0,0.0
260,19970406,6,7.0,10.0
260,19970406,7,10.0,53.0
260,19970406,8,10.0,109.0
260,19970406,9,10.0,153.0
260,19970406,10,7.0,163.0
260,19970406,11,10.0,226.0
260,19970406,12,10.0,248.0
260,19970406,13,10.0,221.0
260,19970406,14,10.0,221.0
260,19970406,15,9.0,198.0
260,19970406,16,10.0,150.0
260,19970406,17,10.0,99.0
260,19970406,18,7.0,41.0
260,19970406,19,0.0,3.0
260,19970406,20,0.0,0.0
260,19970406,21,0.0,0.0
260,19970406,22,0.0,0.0
260,19970406,23,0.0,0.0
260,19970406,24,0.0,0.0
260,19970407,1,0.0,0.0
260,19970407,2,0.0,0.0
260,19970407,3,0.0,0.0
260,19970407,4,0.0,0.0
260,19970407,5,0.0,0.0
260,19970407,6,7.0,10.0
260,19970407,7,10.0,55.0
260,19970407,8,10.0,115.0
260,19970407,9,10.0,172.0
260,19970407,10,10.0,218.0
260,19970407,11,10.0,247.0
260,19970407,12,8.0,242.0
260,19970407,13,8.0,211.0
260,19970407,14,10.0,238.0
260,19970407,15,10.0,201.0
260,19970407,16,10.0,153.0
260,19970407,17,10.0,95.0
260,19970407,18,8.0,38.0
260,19970407,19,0.0,3.0
260,19970407,20,0.0,0.0
260,19970407,21,0.0,0.0
260,19970407,22,0.0,0.0
260,19970407,23,0.0,0.0
260,19970407,24,0.0,0.0
260,19970408,1,0.0,0.0
260,19970408,2,0.0,0.0
260,19970408,3,0.0,0.0
260,19970408,4,0.0,0.0
260,19970408,5,0.0,0.0
260,19970408,6,7.0,13.0
260,19970408,7,10.0,54.0
260,19970408,8,10.0,112.0
260,19970408,9,10.0,171.0
260,19970408,10,9.0,198.0
260,19970408,11,9.0,237.0
260,19970408,12,10.0,256.0
260,19970408,13,10.0,258.0
260,19970408,14,10.0,228.0
260,19970408,15,10.0,180.0
260,19970408,16,7.0,109.0
260,19970408,17,8.0,83.0
260,19970408,18,8.0,25.0
260,19970408,19,0.0,3.0
260,19970408,20,0.0,0.0
260,19970408,21,0.0,0.0
260,19970408,22,0.0,0.0
260,19970408,23,0.0,0.0
260,19970408,24,0.0,0.0
260,19970409,1,0.0,0.0
260,19970409,2,0.0,0.0
260,19970409,3,0.0,0.0
260,19970409,4,0.0,0.0
260,19970409,5,0.0,0.0
260,19970409,6,0.0,4.0
260,19970409,7,0.0,28.0
260,19970409,8,7.0,71.0
260,19970409,9,10.0,124.0
260,19970409,10,8.0,177.0
260,19970409,11,7.0,185.0
260,19970409,12,9.0,195.0
260,19970409,13,9.0,199.0
260,19970409,14,10.0,212.0
260,19970409,15,7.0,166.0
260,19970409,16,10.0,95.0
260,19970409,17,10.0,79.0
260,19970409,18,8.0,38.0
260,19970409,19,0.0,4.0
260,19970409,20,0.0,0.0
260,19970409,21,0.0,0.0
260,19970409,22,0.0,0.0
260,19970409,23,0.0,0.0
260,19970409,24,0.0,0.0
260,19970410,1,0.0,0.0
260,19970410,2,0.0,0.0
260,19970410,3,0.0,0.0
260,19970410,4,0.0,0.0
260,19970410,5,0.0,0.0
260,19970410,6,8.0,8.0
260,19970410,7,8.0,51.0
260,19970410,8,10.0,108.0
260,19970410,9,10.0,155.0
260,19970410,10,10.0,195.0
260,19970410,11,7.0,209.0
260,19970410,12,9.0,214.0
260,19970410,13,9.0,223.0
260,19970410,14,10.0,196.0
260,19970410,15,7.0,151.0
260,19970410,16,8.0,100.0
260,19970410,17,8.0,74.0
260,19970410,18,8.0,33.0
260,19970410,19,0.0,3.0
260,19970410,20,0.0,0.0
260,19970410,21,0.0,0.0
260,19970410,22,0.0,0.0
260,19970410,23,0.0,0.0
260,19970410,24,0.0,0.0
260,19970411,1,0.0,0.0
260,19970411,2,0.0,0.0
260,19970411,3,0.0,0.0
260,19970411,4,0.0,0.0
260,19970411,5,0.0,0.0
260,19970411,6,0.0,2.0
260,19970411,7,0.0,15.0
260,19970411,8,1.0,44.0
260,19970411,9,5.0,110.0
260,19970411,10,1.0,31.0
260,19970411,11,1.0,51.0
260,19970411,12,2.0,84.0
260,19970411,13,3.0,93.0
260,19970411,14,6.0,123.0
260,19970411,15,10.0,186.0
260,19970411,16,8.0,144.0
260,19970411,17,8.0,78.0
260,19970411,18,8.0,33.0
260,19970411,19,0.0,2.0
260,19970411,20,0.0,0.0
260,19970411,21,0.0,0.0
260,19970411,22,0.0,0.0
260,19970411,23,0.0,0.0
260,19970411,24,0.0,0.0
260,19970412,1,0.0,0.0
260,19970412,2,0.0,0.0
260,19970412,3,0.0,0.0
260,19970412,4,0.0,0.0
260,19970412,5,0.0,0.0
260,19970412,6,5.0,8.0
260,19970412,7,7.0,47.0
260,19970412,8,2.0,64.0
260,19970412,9,3.0,102.0
260,19970412,10,5.0,153.0
260,19970412,11,6.0,137.0
260,19970412,12,5.0,149.0
260,19970412,13,2.0,95.0
260,19970412,14,6.0,111.0
260,19970412,15,3.0,108.0
260,19970412,16,1.0,56.0
260,19970412,17,2.0,56.0
260,19970412,18,3.0,14.0
260,19970412,19,0.0,3.0
260,19970412,20,0.0,0.0
260,19970412,21,0.0,0.0
260,19970412,22,0.0,0.0
260,19970412,23,0.0,0.0
260,19970412,24,0.0,0.0
260,19970413,1,0.0,0.0
260,19970413,2,0.0,0.0
260,19970413,3,0.0,0.0
260,19970413,4,0.0,0.0
260,19970413,5,0.0,0.0
260,19970413,6,8.0,13.0
260,19970413,7,10.0,64.0
260,19970413,8,9.0,125.0
260,19970413,9,5.0,151.0
260,19970413,10,7.0,166.0
260,19970413,11,10.0,266.0
260,19970413,12,8.0,272.0
260,19970413,13,3.0,179.0
260,19970413,14,0.0,97.0
260,19970413,15,2.0,118.0
260,19970413,16,2.0,72.0
260,19970413,17,0.0,20.0
260,19970413,18,0.0,7.0
260,19970413,19,0.0,1.0
260,19970413,20,0.0,0.0
260,19970413,21,0.0,0.0
260,19970413,22,0.0,0.0
260,19970413,23,0.0,0.0
260,19970413,24,0.0,0.0
260,19970414,1,0.0,0.0
260,19970414,2,0.0,0.0
260,19970414,3,0.0,0.0
260,19970414,4,0.0,0.0
260,19970414,5,0.0,0.0
260,19970414,6,0.0,3.0
260,19970414,7,0.0,7.0
260,19970414,8,0.0,30.0
260,19970414,9,4.0,85.0
260,19970414,10,9.0,208.0
260,19970414,11,2.0,160.0
260,19970414,12,0.0,42.0
260,19970414,13,1.0,89.0
260,19970414,14,0.0,52.0
260,19970414,15,0.0,34.0
260,19970414,16,3.0,20.0
260,19970414,17,1.0,41.0
260,19970414,18,8.0,20.0
260,19970414,19,0.0,5.0
260,19970414,20,0.0,0.0
260,19970414,21,0.0,0.0
260,19970414,22,0.0,0.0
260,19970414,23,0.0,0.0
260,19970414,24,0.0,0.0
260,19970415,1,0.0,0.0
260,19970415,2,0.0,0.0
260,19970415,3,0.0,0.0
260,19970415,4,0.0,0.0
260,19970415,5,0.0,0.0
260,19970415,6,0.0,8.0
260,19970415,7,3.0,33.0
260,19970415,8,1.0,48.0
260,19970415,9,4.0,113.0
260,19970415,10,3.0,135.0
260,19970415,11,1.0,124.0
260,19970415,12,6.0,170.0
260,19970415,13,8.0,238.0
260,19970415,14,10.0,206.0
260,19970415,15,7.0,175.0
260,19970415,16,5.0,116.0
260,19970415,17,9.0,69.0
260,19970415,18,7.0,46.0
260,19970415,19,0.0,3.0
260,19970415,20,0.0,0.0
260,19970415,21,0.0,0.0
260,19970415,22,0.0,0.0
260,19970415,23,0.0,0.0
260,19970415,24,0.0,0.0
260,19970416,1,0.0,0.0
260,19970416,2,0.0,0.0
260,19970416,3,0.0,0.0
260,19970416,4,0.0,0.0
260,19970416,5,0.0,0.0
260,19970416,6,0.0,5.0
260,19970416,7,0.0,10.0
260,19970416,8,0.0,20.0
260,19970416,9,0.0,39.0
260,19970416,10,0.0,95.0
260,19970416,11,0.0,88.0
260,19970416,12,1.0,102.0
260,19970416,13,0.0,59.0
260,19970416,14,0.0,54.0
260,19970416,15,1.0,106.0
260,19970416,16,6.0,91.0
260,19970416,17,8.0,91.0
260,19970416,18,10.0,60.0
260,19970416,19,0.0,9.0
260,19970416,20,0.0,0.0
260,19970416,21,0.0,0.0
260,19970416,22,0.0,0.0
260,19970416,23,0.0,0.0
260,19970416,24,0.0,0.0
260,19970417,1,0.0,0.0
260,19970417,2,0.0,0.0
260,19970417,3,0.0,0.0
260,19970417,4,0.0,0.0
260,19970417,5,0.0,0.0
260,19970417,6,10.0,23.0
260,19970417,7,10.0,75.0
260,19970417,8,10.0,135.0
260,19970417,9,10.0,189.0
260,19970417,10,10.0,234.0
260,19970417,11,10.0,264.0
260,19970417,12,10.0,279.0
260,19970417,13,10.0,277.0
260,19970417,14,10.0,257.0
260,19970417,15,10.0,217.0
260,19970417,16,10.0,170.0
260,19970417,17,10.0,113.0
260,19970417,18,10.0,54.0
260,19970417,19,0.0,9.0
260,19970417,20,0.0,0.0
260,19970417,21,0.0,0.0
260,19970417,22,0.0,0.0
260,19970417,23,0.0,0.0
260,19970417,24,0.0,0.0
260,19970418,1,0.0,0.0
260,19970418,2,0.0,0.0
260,19970418,3,0.0,0.0
260,19970418,4,0.0,0.0
260,19970418,5,0.0,0.0
260,19970418,6,0.0,8.0
260,19970418,7,3.0,47.0
260,19970418,8,4.0,94.0
260,19970418,9,0.0,40.0
260,19970418,10,0.0,37.0
260,19970418,11,0.0,25.0
260,19970418,12,0.0,29.0
260,19970418,13,0.0,75.0
260,19970418,14,1.0,79.0
260,19970418,15,2.0,85.0
260,19970418,16,6.0,96.0
260,19970418,17,10.0,99.0
260,19970418,18,8.0,45.0
260,19970418,19,0.0,7.0
260,19970418,20,0.0,0.0
260,19970418,21,0.0,0.0
260,19970418,22,0.0,0.0
260,19970418,23,0.0,0.0
260,19970418,24,0.0,0.0
260,19970419,1,0.0,0.0
260,19970419,2,0.0,0.0
260,19970419,3,0.0,0.0
260,19970419,4,0.0,0.0
260,19970419,5,0.0,0.0
260,19970419,6,0.0,7.0
260,19970419,7,0.0,29.0
260,19970419,8,0.0,48.0
260,19970419,9,0.0,57.0
260,19970419,10,0.0,67.0
260,19970419,11,1.0,119.0
260,19970419,12,0.0,127.0
260,19970419,13,0.0,67.0
260,19970419,14,0.0,70.0
260,19970419,15,1.0,80.0
260,19970419,16,4.0,91.0
260,19970419,17,2.0,49.0
260,19970419,18,10.0,49.0
260,19970419,19,0.0,10.0
260,19970419,20,0.0,0.0
260,19970419,21,0.0,0.0
260,19970419,22,0.0,0.0
260,19970419,23,0.0,0.0
260,19970419,24,0.0,0.0
260,19970420,1,0.0,0.0
260,19970420,2,0.0,0.0
260,19970420,3,0.0,0.0
260,19970420,4,0.0,0.0
260,19970420,5,2.0,0.0
260,19970420,6,10.0,27.0
260,19970420,7,10.0,80.0
260,19970420,8,10.0,138.0
260,19970420,9,10.0,189.0
260,19970420,10,10.0,250.0
260,19970420,11,4.0,182.0
260,19970420,12,6.0,166.0
260,19970420,13,7.0,243.0
260,19970420,14,7.0,158.0
260,19970420,15,2.0,146.0
260,19970420,16,2.0,92.0
260,19970420,17,8.0,80.0
260,19970420,18,10.0,59.0
260,19970420,19,2.0,14.0
260,19970420,20,0.0,0.0
260,19970420,21,0.0,0.0
260,19970420,22,0.0,0.0
260,19970420,23,0.0,0.0
260,19970420,24,0.0,0.0
260,19970421,1,0.0,0.0
260,19970421,2,0.0,0.0
260,19970421,3,0.0,0.0
260,19970421,4,0.0,0.0
260,19970421,5,2.0,1.0
260,19970421,6,10.0,29.0
260,19970421,7,10.0,81.0
260,19970421,8,10.0,143.0
260,19970421,9,10.0,196.0
260,19970421,10,10.0,241.0
260,19970421,11,10.0,274.0
260,19970421,12,10.0,283.0
260,19970421,13,10.0,278.0
260,19970421,14,10.0,245.0
260,19970421,15,10.0,222.0
260,19970421,16,10.0,179.0
260,19970421,17,10.0,113.0
260,19970421,18,10.0,61.0
260,19970421,19,2.0,9.0
260,19970421,20,0.0,0.0
260,19970421,21,0.0,0.0
260,19970421,22,0.0,0.0
260,19970421,23,0.0,0.0
260,19970421,24,0.0,0.0
260,19970422,1,0.0,0.0
260,19970422,2,0.0,0.0
260,19970422,3,0.0,0.0
260,19970422,4,0.0,0.0
260,19970422,5,0.0,0.0
260,19970422,6,8.0,25.0
260,19970422,7,10.0,91.0
260,19970422,8,3.0,104.0
260,19970422,9,0.0,84.0
260,19970422,10,3.0,109.0
260,19970422,11,0.0,91.0
260,19970422,12,0.0,99.0
260,19970422,13,0.0,112.0
260,19970422,14,0.0,115.0
260,19970422,15,3.0,149.0
260,19970422,16,0.0,54.0
260,19970422,17,2.0,26.0
260,19970422,18,8.0,38.0
260,19970422,19,0.0,6.0
260,19970422,20,0.0,0.0
260,19970422,21,0.0,0.0
260,19970422,22,0.0,0.0
260,19970422,23,0.0,0.0
260,19970422,24,0.0,0.0
260,19970423,1,0.0,0.0
260,19970423,2,0.0,0.0
260,19970423,3,0.0,0.0
260,19970423,4,0.0,0.0
260,19970423,5,3.0,2.0
260,19970423,6,10.0,32.0
260,19970423,7,10.0,86.0
260,19970423,8,10.0,139.0
260,19970423,9,10.0,200.0
260,19970423,10,10.0,246.0
260,19970423,11,10.0,275.0
260,19970423,12,10.0,279.0
260,19970423,13,10.0,266.0
260,19970423,14,10.0,242.0
260,19970423,15,10.0,221.0
260,19970423,16,10.0,172.0
260,19970423,17,10.0,113.0
260,19970423,18,8.0,58.0
260,19970423,19,0.0,5.0
260,19970423,20,0.0,0.0
260,19970423,21,0.0,0.0
260,19970423,22,0.0,0.0
260,19970423,23,0.0,0.0
260,19970423,24,0.0,0.0
260,19970424,1,0.0,0.0
260,19970424,2,0.0,0.0
260,19970424,3,0.0,0.0
260,19970424,4,0.0,0.0
260,19970424,5,3.0,2.0
260,19970424,6,8.0,28.0
260,19970424,7,10.0,75.0
260,19970424,8,5.0,131.0
260,19970424,9,1.0,98.0
260,19970424,10,7.0,186.0
260,19970424,11,3.0,181.0
260,19970424,12,2.0,166.0
260,19970424,13,4.0,188.0
260,19970424,14,4.0,175.0
260,19970424,15,6.0,158.0
260,19970424,16,9.0,150.0
260,19970424,17,10.0,113.0
260,19970424,18,3.0,48.0
260,19970424,19,0.0,6.0
260,19970424,20,0.0,0.0
260,19970424,21,0.0,0.0
260,19970424,22,0.0,0.0
260,19970424,23,0.0,0.0
260,19970424,24,0.0,0.0
260,19970425,1,0.0,0.0
260,19970425,2,0.0,0.0
260,19970425,3,0.0,0.0
260,19970425,4,0.0,0.0
260,19970425,5,0.0,1.0
260,19970425,6,0.0,12.0
260,19970425,7,0.0,28.0
260,19970425,8,0.0,56.0
260,19970425,9,0.0,94.0
260,19970425,10,0.0,83.0
260,19970425,11,0.0,66.0
260,19970425,12,0.0,26.0
260,19970425,13,0.0,94.0
260,19970425,14,1.0,100.0
260,19970425,15,1.0,132.0
260,19970425,16,0.0,77.0
260,19970425,17,0.0,32.0
260,19970425,18,0.0,13.0
260,19970425,19,0.0,2.0
260,19970425,20,0.0,0.0
260,19970425,21,0.0,0.0
260,19970425,22,0.0,0.0
260,19970425,23,0.0,0.0
260,19970425,24,0.0,0.0
260,19970426,1,0.0,0.0
260,19970426,2,0.0,0.0
260,19970426,3,0.0,0.0
260,19970426,4,0.0,0.0
260,19970426,5,0.0,1.0
260,19970426,6,8.0,25.0
260,19970426,7,3.0,65.0
260,19970426,8,1.0,81.0
260,19970426,9,0.0,73.0
260,19970426,10,2.0,126.0
260,19970426,11,8.0,234.0
260,19970426,12,6.0,244.0
260,19970426,13,0.0,133.0
260,19970426,14,0.0,120.0
260,19970426,15,0.0,102.0
260,19970426,16,0.0,68.0
260,19970426,17,0.0,20.0
260,19970426,18,0.0,13.0
260,19970426,19,0.0,1.0
260,19970426,20,0.0,0.0
260,19970426,21,0.0,0.0
260,19970426,22,0.0,0.0
260,19970426,23,0.0,0.0
260,19970426,24,0.0,0.0
260,19970427,1,0.0,0.0
260,19970427,2,0.0,0.0
260,19970427,3,0.0,0.0
260,19970427,4,0.0,0.0
260,19970427,5,0.0,0.0
260,19970427,6,0.0,3.0
260,19970427,7,0.0,7.0
260,19970427,8,0.0,11.0
260,19970427,9,0.0,47.0
260,19970427,10,0.0,41.0
260,19970427,11,0.0,60.0
260,19970427,12,0.0,67.0
260,19970427,13,4.0,111.0
260,19970427,14,6.0,215.0
260,19970427,15,5.0,163.0
260,19970427,16,0.0,37.0
260,19970427,17,0.0,39.0
260,19970427,18,5.0,28.0
260,19970427,19,0.0,8.0
260,19970427,20,0.0,0.0
260,19970427,21,0.0,0.0
260,19970427,22,0.0,0.0
260,19970427,23,0.0,0.0
260,19970427,24,0.0,0.0
260,19970428,1,0.0,0.0
260,19970428,2,0.0,0.0
260,19970428,3,0.0,0.0
260,19970428,4,0.0,0.0
260,19970428,5,2.0,2.0
260,19970428,6,0.0,13.0
260,19970428,7,0.0,11.0
260,19970428,8,0.0,14.0
260,19970428,9,0.0,15.0
260,19970428,10,0.0,23.0
260,19970428,11,0.0,24.0
260,19970428,12,0.0,22.0
260,19970428,13,0.0,50.0
260,19970428,14,0.0,60.0
260,19970428,15,1.0,57.0
260,19970428,16,2.0,103.0
260,19970428,17,1.0,55.0
260,19970428,18,0.0,10.0
260,19970428,19,0.0,0.0
260,19970428,20,0.0,0.0
260,19970428,21,0.0,0.0
260,19970428,22,0.0,0.0
260,19970428,23,0.0,0.0
260,19970428,24,0.0,0.0
260,19970429,1,0.0,0.0
260,19970429,2,0.0,0.0
260,19970429,3,0.0,0.0
260,19970429,4,0.0,0.0
260,19970429,5,0.0,0.0
260,19970429,6,0.0,4.0
260,19970429,7,0.0,6.0
260,19970429,8,0.0,10.0
260,19970429,9,0.0,16.0
260,19970429,10,0.0,36.0
260,19970429,11,0.0,30.0
260,19970429,12,0.0,24.0
260,19970429,13,0.0,20.0
260,19970429,14,0.0,20.0
260,19970429,15,0.0,26.0
260,19970429,16,0.0,24.0
260,19970429,17,0.0,15.0
260,19970429,18,0.0,7.0
260,19970429,19,0.0,1.0
260,19970429,20,0.0,0.0
260,19970429,21,0.0,0.0
260,19970429,22,0.0,0.0
260,19970429,23,0.0,0.0
260,19970429,24,0.0,0.0
260,19970430,1,0.0,0.0
260,19970430,2,0.0,0.0
260,19970430,3,0.0,0.0
260,19970430,4,0.0,0.0
260,19970430,5,0.0,1.0
260,19970430,6,0.0,17.0
260,19970430,7,1.0,41.0
260,19970430,8,0.0,62.0
260,19970430,9,2.0,81.0
260,19970430,10,8.0,217.0
260,19970430,11,3.0,197.0
260,19970430,12,2.0,172.0
260,19970430,13,4.0,170.0
260,19970430,14,9.0,246.0
260,19970430,15,5.0,170.0
260,19970430,16,1.0,83.0
260,19970430,17,4.0,72.0
260,19970430,18,0.0,25.0
260,19970430,19,0.0,6.0
260,19970430,20,0.0,0.0
260,19970430,21,0.0,0.0
260,19970430,22,0.0,0.0
