STN,YYYYMMDD,HH,SQ,Q
260,19870401,22,0.0,0.0
260,19870401,23,0.0,0.0
260,19870401,24,0.0,0.0
260,19870402,1,0.0,0.0
260,19870402,2,0.0,0.0
260,19870402,3,0.0,0.0
260,19870402,4,0.0,0.0
260,19870402,5,0.0,0.0
260,19870402,6,0.0,2.0
260,19870402,7,7.0,31.0
260,19870402,8,10.0,82.0
260,19870402,9,10.0,135.0
260,19870402,10,10.0,175.0
260,19870402,11,10.0,208.0
260,19870402,12,7.0,181.0
260,19870402,13,3.0,111.0
260,19870402,14,5.0,125.0
260,19870402,15,6.0,139.0
260,19870402,16,7.0,100.0
260,19870402,17,4.0,50.0
260,19870402,18,0.0,16.0
260,19870402,19,0.0,0.0
260,19870402,20,0.0,0.0
260,19870402,21,0.0,0.0
260,19870402,22,0.0,0.0
260,19870402,23,0.0,0.0
260,19870402,24,0.0,0.0
260,19870403,1,0.0,0.0
260,19870403,2,0.0,0.0
260,19870403,3,0.0,0.0
260,19870403,4,0.0,0.0
260,19870403,5,0.0,0.0
260,19870403,6,0.0,1.0
260,19870403,7,0.0,9.0
260,19870403,8,3.0,45.0
260,19870403,9,9.0,127.0
260,19870403,10,9.0,164.0
260,19870403,11,8.0,149.0
260,19870403,12,3.0,149.0
260,19870403,13,0.0,116.0
260,19870403,14,0.0,71.0
260,19870403,15,0.0,61.0
260,19870403,16,0.0,42.0
260,19870403,17,0.0,14.0
260,19870403,18,0.0,6.0
260,19870403,19,0.0,0.0
260,19870403,20,0.0,0.0
260,19870403,21,0.0,0.0
260,19870403,22,0.0,0.0
260,19870403,23,0.0,0.0
260,19870403,24,0.0,0.0
260,19870404,1,0.0,0.0
260,19870404,2,0.0,0.0
260,19870404,3,0.0,0.0
260,19870404,4,0.0,0.0
260,19870404,5,0.0,0.0
260,19870404,6,0.0,6.0
260,19870404,7,0.0,32.0
260,19870404,8,0.0,50.0
260,19870404,9,0.0,73.0
260,19870404,10,0.0,87.0
260,19870404,11,-1.0,88.0
260,19870404,12,1.0,147.0
260,19870404,13,1.0,146.0
260,19870404,14,0.0,115.0
260,19870404,15,0.0,54.0
260,19870404,16,0.0,15.0
260,19870404,17,0.0,4.0
260,19870404,18,0.0,1.0
260,19870404,19,0.0,0.0
260,19870404,20,0.0,0.0
260,19870404,21,0.0,0.0
260,19870404,22,0.0,0.0
260,19870404,23,0.0,0.0
260,19870404,24,0.0,0.0
260,19870405,1,0.0,0.0
260,19870405,2,0.0,0.0
260,19870405,3,0.0,0.0
260,19870405,4,0.0,0.0
260,19870405,5,0.0,0.0
260,19870405,6,0.0,2.0
260,19870405,7,0.0,19.0
260,19870405,8,-1.0,51.0
260,19870405,9,-1.0,98.0
260,19870405,10,7.0,178.0
260,19870405,11,5.0,158.0
260,19870405,12,6.0,153.0
260,19870405,13,8.0,192.0
260,19870405,14,7.0,174.0
260,19870405,15,4.0,126.0
260,19870405,16,5.0,124.0
260,19870405,17,0.0,54.0
260,19870405,18,0.0,19.0
260,19870405,19,0.0,4.0
260,19870405,20,0.0,0.0
260,19870405,21,0.0,0.0
260,19870405,22,0.0,0.0
260,19870405,23,0.0,0.0
260,19870405,24,0.0,0.0
260,19870406,1,0.0,0.0
260,19870406,2,0.0,0.0
260,19870406,3,0.0,0.0
260,19870406,4,0.0,0.0
260,19870406,5,0.0,0.0
260,19870406,6,0.0,2.0
260,19870406,7,0.0,18.0
260,19870406,8,0.0,35.0
260,19870406,9,0.0,74.0
260,19870406,10,0.0,109.0
260,19870406,11,0.0,134.0
260,19870406,12,0.0,146.0
260,19870406,13,0.0,144.0
260,19870406,14,0.0,127.0
260,19870406,15,0.0,104.0
260,19870406,16,0.0,75.0
260,19870406,17,0.0,49.0
260,19870406,18,0.0,28.0
260,19870406,19,0.0,1.0
260,19870406,20,0.0,0.0
260,19870406,21,0.0,0.0
260,19870406,22,0.0,0.0
260,19870406,23,0.0,0.0
260,19870406,24,0.0,0.0
260,19870407,1,0.0,0.0
260,19870407,2,0.0,0.0
260,19870407,3,0.0,0.0
260,19870407,4,0.0,0.0
260,19870407,5,0.0,0.0
260,19870407,6,4.0,3.0
260,19870407,7,4.0,46.0
260,19870407,8,3.0,75.0
260,19870407,9,8.0,148.0
260,19870407,10,3.0,138.0
260,19870407,11,4.0,144.0
260,19870407,12,0.0,70.0
260,19870407,13,0.0,51.0
260,19870407,14,0.0,25.0
260,19870407,15,0.0,37.0
260,19870407,16,0.0,39.0
260,19870407,17,0.0,17.0
260,19870407,18,0.0,3.0
260,19870407,19,0.0,1.0
260,19870407,20,0.0,0.0
260,19870407,21,0.0,0.0
260,19870407,22,0.0,0.0
260,19870407,23,0.0,0.0
260,19870407,24,0.0,0.0
260,19870408,1,0.0,0.0
260,19870408,2,0.0,0.0
260,19870408,3,0.0,0.0
260,19870408,4,0.0,0.0
260,19870408,5,0.0,0.0
260,19870408,6,4.0,6.0
260,19870408,7,8.0,46.0
260,19870408,8,10.0,106.0
260,19870408,9,7.0,127.0
260,19870408,10,5.0,113.0
260,19870408,11,3.0,124.0
260,19870408,12,0.0,115.0
260,19870408,13,0.0,67.0
260,19870408,14,0.0,27.0
260,19870408,15,-1.0,54.0
260,19870408,16,2.0,67.0
260,19870408,17,0.0,12.0
260,19870408,18,0.0,13.0
260,19870408,19,0.0,0.0
260,19870408,20,0.0,0.0
260,19870408,21,0.0,0.0
260,19870408,22,0.0,0.0
260,19870408,23,0.0,0.0
260,19870408,24,0.0,0.0
260,19870409,1,0.0,0.0
260,19870409,2,0.0,0.0
260,19870409,3,0.0,0.0
260,19870409,4,0.0,0.0
260,19870409,5,0.0,0.0
260,19870409,6,0.0,2.0
260,19870409,7,0.0,22.0
260,19870409,8,-1.0,58.0
260,19870409,9,4.0,86.0
260,19870409,10,2.0,112.0
260,19870409,11,3.0,105.0
260,19870409,12,4.0,174.0
260,19870409,13,6.0,158.0
260,19870409,14,1.0,115.0
260,19870409,15,2.0,96.0
260,19870409,16,6.0,106.0
260,19870409,17,0.0,44.0
260,19870409,18,0.0,31.0
260,19870409,19,0.0,2.0
260,19870409,20,0.0,0.0
260,19870409,21,0.0,0.0
260,19870409,22,0.0,0.0
260,19870409,23,0.0,0.0
260,19870409,24,0.0,0.0
260,19870410,1,0.0,0.0
260,19870410,2,0.0,0.0
260,19870410,3,0.0,0.0
260,19870410,4,0.0,0.0
260,19870410,5,0.0,0.0
260,19870410,6,0.0,1.0
260,19870410,7,0.0,8.0
260,19870410,8,0.0,13.0
260,19870410,9,1.0,69.0
260,19870410,10,4.0,84.0
260,19870410,11,7.0,161.0
260,19870410,12,6.0,143.0
260,19870410,13,7.0,116.0
260,19870410,14,10.0,203.0
260,19870410,15,9.0,152.0
260,19870410,16,7.0,130.0
260,19870410,17,9.0,91.0
260,19870410,18,7.0,35.0
260,19870410,19,0.0,3.0
260,19870410,20,0.0,0.0
260,19870410,21,0.0,0.0
260,19870410,22,0.0,0.0
260,19870410,23,0.0,0.0
260,19870410,24,0.0,0.0
260,19870411,1,0.0,0.0
260,19870411,2,0.0,0.0
260,19870411,3,0.0,0.0
260,19870411,4,0.0,0.0
260,19870411,5,0.0,0.0
260,19870411,6,0.0,0.0
260,19870411,7,0.0,4.0
260,19870411,8,0.0,16.0
260,19870411,9,0.0,58.0
260,19870411,10,7.0,167.0
260,19870411,11,9.0,207.0
260,19870411,12,9.0,238.0
260,19870411,13,7.0,153.0
260,19870411,14,5.0,125.0
260,19870411,15,2.0,90.0
260,19870411,16,0.0,28.0
260,19870411,17,0.0,7.0
260,19870411,18,0.0,3.0
260,19870411,19,0.0,0.0
260,19870411,20,0.0,0.0
260,19870411,21,0.0,0.0
260,19870411,22,0.0,0.0
260,19870411,23,0.0,0.0
260,19870411,24,0.0,0.0
260,19870412,1,0.0,0.0
260,19870412,2,0.0,0.0
260,19870412,3,0.0,0.0
260,19870412,4,0.0,0.0
260,19870412,5,0.0,0.0
260,19870412,6,0.0,2.0
260,19870412,7,0.0,17.0
260,19870412,8,0.0,30.0
260,19870412,9,1.0,67.0
260,19870412,10,-1.0,41.0
260,19870412,11,-1.0,89.0
260,19870412,12,0.0,62.0
260,19870412,13,0.0,36.0
260,19870412,14,0.0,32.0
260,19870412,15,-1.0,53.0
260,19870412,16,3.0,93.0
260,19870412,17,0.0,30.0
260,19870412,18,0.0,24.0
260,19870412,19,0.0,2.0
260,19870412,20,0.0,0.0
260,19870412,21,0.0,0.0
260,19870412,22,0.0,0.0
260,19870412,23,0.0,0.0
260,19870412,24,0.0,0.0
260,19870413,1,0.0,0.0
260,19870413,2,0.0,0.0
260,19870413,3,0.0,0.0
260,19870413,4,0.0,0.0
260,19870413,5,0.0,0.0
260,19870413,6,0.0,11.0
260,19870413,7,6.0,52.0
260,19870413,8,6.0,93.0
260,19870413,9,9.0,153.0
260,19870413,10,6.0,160.0
260,19870413,11,6.0,183.0
260,19870413,12,1.0,108.0
260,19870413,13,0.0,81.0
260,19870413,14,-1.0,102.0
260,19870413,15,0.0,73.0
260,19870413,16,0.0,63.0
260,19870413,17,0.0,36.0
260,19870413,18,0.0,18.0
260,19870413,19,0.0,2.0
260,19870413,20,0.0,0.0
260,19870413,21,0.0,0.0
260,19870413,22,0.0,0.0
260,19870413,23,0.0,0.0
260,19870413,24,0.0,0.0
260,19870414,1,0.0,0.0
260,19870414,2,0.0,0.0
260,19870414,3,0.0,0.0
260,19870414,4,0.0,0.0
260,19870414,5,0.0,0.0
260,19870414,6,0.0,3.0
260,19870414,7,0.0,6.0
260,19870414,8,0.0,18.0
260,19870414,9,0.0,25.0
260,19870414,10,0.0,23.0
260,19870414,11,0.0,47.0
260,19870414,12,0.0,55.0
260,19870414,13,0.0,64.0
260,19870414,14,0.0,57.0
260,19870414,15,0.0,43.0
260,19870414,16,0.0,69.0
260,19870414,17,0.0,42.0
260,19870414,18,0.0,11.0
260,19870414,19,0.0,1.0
260,19870414,20,0.0,0.0
260,19870414,21,0.0,0.0
260,19870414,22,0.0,0.0
260,19870414,23,0.0,0.0
260,19870414,24,0.0,0.0
260,19870415,1,0.0,0.0
260,19870415,2,0.0,0.0
260,19870415,3,0.0,0.0
260,19870415,4,0.0,0.0
260,19870415,5,0.0,0.0
260,19870415,6,0.0,5.0
260,19870415,7,0.0,15.0
260,19870415,8,0.0,38.0
260,19870415,9,2.0,108.0
260,19870415,10,6.0,188.0
260,19870415,11,9.0,215.0
260,19870415,12,9.0,230.0
260,19870415,13,10.0,241.0
260,19870415,14,7.0,188.0
260,19870415,15,5.0,132.0
260,19870415,16,1.0,96.0
260,19870415,17,0.0,65.0
260,19870415,18,0.0,33.0
260,19870415,19,0.0,3.0
260,19870415,20,0.0,0.0
260,19870415,21,0.0,0.0
260,19870415,22,0.0,0.0
260,19870415,23,0.0,0.0
260,19870415,24,0.0,0.0
260,19870416,1,0.0,0.0
260,19870416,2,0.0,0.0
260,19870416,3,0.0,0.0
260,19870416,4,0.0,0.0
260,19870416,5,0.0,0.0
260,19870416,6,0.0,4.0
260,19870416,7,0.0,18.0
260,19870416,8,0.0,35.0
260,19870416,9,0.0,54.0
260,19870416,10,0.0,58.0
260,19870416,11,0.0,63.0
260,19870416,12,0.0,69.0
260,19870416,13,0.0,66.0
260,19870416,14,0.0,69.0
260,19870416,15,0.0,76.0
260,19870416,16,3.0,97.0
260,19870416,17,0.0,34.0
260,19870416,18,0.0,12.0
260,19870416,19,0.0,1.0
260,19870416,20,0.0,0.0
260,19870416,21,0.0,0.0
260,19870416,22,0.0,0.0
260,19870416,23,0.0,0.0
260,19870416,24,0.0,0.0
260,19870417,1,0.0,0.0
260,19870417,2,0.0,0.0
260,19870417,3,0.0,0.0
260,19870417,4,0.0,0.0
260,19870417,5,0.0,0.0
260,19870417,6,0.0,7.0
260,19870417,7,0.0,23.0
260,19870417,8,0.0,46.0
260,19870417,9,0.0,72.0
260,19870417,10,0.0,104.0
260,19870417,11,0.0,130.0
260,19870417,12,6.0,200.0
260,19870417,13,4.0,197.0
260,19870417,14,0.0,101.0
260,19870417,15,0.0,65.0
260,19870417,16,0.0,61.0
260,19870417,17,0.0,51.0
260,19870417,18,0.0,26.0
260,19870417,19,0.0,3.0
260,19870417,20,0.0,0.0
260,19870417,21,0.0,0.0
260,19870417,22,0.0,0.0
260,19870417,23,0.0,0.0
260,19870417,24,0.0,0.0
260,19870418,1,0.0,0.0
260,19870418,2,0.0,0.0
260,19870418,3,0.0,0.0
260,19870418,4,0.0,0.0
260,19870418,5,0.0,0.0
260,19870418,6,0.0,15.0
260,19870418,7,9.0,57.0
260,19870418,8,10.0,115.0
260,19870418,9,10.0,161.0
260,19870418,10,10.0,208.0
260,19870418,11,10.0,241.0
260,19870418,12,10.0,252.0
260,19870418,13,10.0,247.0
260,19870418,14,10.0,220.0
260,19870418,15,9.0,166.0
260,19870418,16,3.0,115.0
260,19870418,17,0.0,57.0
260,19870418,18,0.0,18.0
260,19870418,19,0.0,2.0
260,19870418,20,0.0,0.0
260,19870418,21,0.0,0.0
260,19870418,22,0.0,0.0
260,19870418,23,0.0,0.0
260,19870418,24,0.0,0.0
260,19870419,1,0.0,0.0
260,19870419,2,0.0,0.0
260,19870419,3,0.0,0.0
260,19870419,4,0.0,0.0
260,19870419,5,0.0,1.0
260,19870419,6,0.0,13.0
260,19870419,7,-1.0,28.0
260,19870419,8,3.0,88.0
260,19870419,9,1.0,97.0
260,19870419,10,0.0,37.0
260,19870419,11,0.0,67.0
260,19870419,12,0.0,25.0
260,19870419,13,0.0,52.0
260,19870419,14,0.0,25.0
260,19870419,15,0.0,41.0
260,19870419,16,0.0,18.0
260,19870419,17,0.0,7.0
260,19870419,18,0.0,23.0
260,19870419,19,0.0,5.0
260,19870419,20,0.0,0.0
260,19870419,21,0.0,0.0
260,19870419,22,0.0,0.0
260,19870419,23,0.0,0.0
260,19870419,24,0.0,0.0
260,19870420,1,0.0,0.0
260,19870420,2,0.0,0.0
260,19870420,3,0.0,0.0
260,19870420,4,0.0,0.0
260,19870420,5,0.0,0.0
260,19870420,6,0.0,16.0
260,19870420,7,0.0,49.0
260,19870420,8,-1.0,78.0
260,19870420,9,0.0,44.0
260,19870420,10,-1.0,79.0
260,19870420,11,-1.0,55.0
260,19870420,12,0.0,75.0
260,19870420,13,-1.0,90.0
260,19870420,14,0.0,50.0
260,19870420,15,0.0,22.0
260,19870420,16,0.0,28.0
260,19870420,17,0.0,10.0
260,19870420,18,0.0,9.0
260,19870420,19,0.0,2.0
260,19870420,20,0.0,0.0
260,19870420,21,0.0,0.0
260,19870420,22,0.0,0.0
260,19870420,23,0.0,0.0
260,19870420,24,0.0,0.0
260,19870421,1,0.0,0.0
260,19870421,2,0.0,0.0
260,19870421,3,0.0,0.0
260,19870421,4,0.0,0.0
260,19870421,5,0.0,0.0
260,19870421,6,0.0,11.0
260,19870421,7,0.0,39.0
260,19870421,8,1.0,79.0
260,19870421,9,8.0,163.0
260,19870421,10,10.0,236.0
260,19870421,11,8.0,237.0
260,19870421,12,6.0,190.0
260,19870421,13,0.0,93.0
260,19870421,14,-1.0,92.0
260,19870421,15,0.0,80.0
260,19870421,16,0.0,45.0
260,19870421,17,2.0,27.0
260,19870421,18,-1.0,38.0
260,19870421,19,0.0,12.0
260,19870421,20,0.0,0.0
260,19870421,21,0.0,0.0
260,19870421,22,0.0,0.0
260,19870421,23,0.0,0.0
260,19870421,24,0.0,0.0
260,19870422,1,0.0,0.0
260,19870422,2,0.0,0.0
260,19870422,3,0.0,0.0
260,19870422,4,0.0,0.0
260,19870422,5,0.0,1.0
260,19870422,6,2.0,24.0
260,19870422,7,10.0,78.0
260,19870422,8,10.0,134.0
260,19870422,9,10.0,191.0
260,19870422,10,10.0,227.0
260,19870422,11,10.0,260.0
260,19870422,12,10.0,274.0
260,19870422,13,10.0,265.0
260,19870422,14,10.0,237.0
260,19870422,15,10.0,198.0
260,19870422,16,10.0,146.0
260,19870422,17,10.0,90.0
260,19870422,18,5.0,40.0
260,19870422,19,0.0,7.0
260,19870422,20,0.0,0.0
260,19870422,21,0.0,0.0
260,19870422,22,0.0,0.0
260,19870422,23,0.0,0.0
260,19870422,24,0.0,0.0
260,19870423,1,0.0,0.0
260,19870423,2,0.0,0.0
260,19870423,3,0.0,0.0
260,19870423,4,0.0,0.0
260,19870423,5,0.0,1.0
260,19870423,6,4.0,24.0
260,19870423,7,10.0,72.0
260,19870423,8,10.0,128.0
260,19870423,9,10.0,181.0
260,19870423,10,10.0,226.0
260,19870423,11,10.0,254.0
260,19870423,12,10.0,267.0
260,19870423,13,10.0,262.0
260,19870423,14,10.0,240.0
260,19870423,15,10.0,202.0
260,19870423,16,10.0,159.0
260,19870423,17,10.0,96.0
260,19870423,18,7.0,43.0
260,19870423,19,0.0,9.0
260,19870423,20,0.0,0.0
260,19870423,21,0.0,0.0
260,19870423,22,0.0,0.0
260,19870423,23,0.0,0.0
260,19870423,24,0.0,0.0
260,19870424,1,0.0,0.0
260,19870424,2,0.0,0.0
260,19870424,3,0.0,0.0
260,19870424,4,0.0,0.0
260,19870424,5,0.0,2.0
260,19870424,6,8.0,29.0
260,19870424,7,10.0,78.0
260,19870424,8,10.0,138.0
260,19870424,9,10.0,189.0
260,19870424,10,10.0,226.0
260,19870424,11,10.0,260.0
260,19870424,12,10.0,273.0
260,19870424,13,10.0,264.0
260,19870424,14,10.0,240.0
260,19870424,15,10.0,201.0
260,19870424,16,10.0,150.0
260,19870424,17,10.0,96.0
260,19870424,18,5.0,43.0
260,19870424,19,0.0,4.0
260,19870424,20,0.0,0.0
260,19870424,21,0.0,0.0
260,19870424,22,0.0,0.0
260,19870424,23,0.0,0.0
260,19870424,24,0.0,0.0
260,19870425,1,0.0,0.0
260,19870425,2,0.0,0.0
260,19870425,3,0.0,0.0
260,19870425,4,0.0,0.0
260,19870425,5,0.0,1.0
260,19870425,6,0.0,22.0
260,19870425,7,3.0,60.0
260,19870425,8,6.0,113.0
260,19870425,9,10.0,165.0
260,19870425,10,9.0,208.0
260,19870425,11,10.0,243.0
260,19870425,12,10.0,245.0
260,19870425,13,8.0,228.0
260,19870425,14,10.0,212.0
260,19870425,15,7.0,165.0
260,19870425,16,3.0,120.0
260,19870425,17,0.0,80.0
260,19870425,18,0.0,39.0
260,19870425,19,0.0,9.0
260,19870425,20,0.0,0.0
260,19870425,21,0.0,0.0
260,19870425,22,0.0,0.0
260,19870425,23,0.0,0.0
260,19870425,24,0.0,0.0
260,19870426,1,0.0,0.0
260,19870426,2,0.0,0.0
260,19870426,3,0.0,0.0
260,19870426,4,0.0,0.0
260,19870426,5,0.0,1.0
260,19870426,6,0.0,18.0
260,19870426,7,-1.0,65.0
260,19870426,8,8.0,121.0
260,19870426,9,10.0,181.0
260,19870426,10,10.0,213.0
260,19870426,11,10.0,239.0
260,19870426,12,10.0,253.0
260,19870426,13,7.0,211.0
260,19870426,14,7.0,180.0
260,19870426,15,4.0,152.0
260,19870426,16,0.0,127.0
260,19870426,17,0.0,87.0
260,19870426,18,0.0,40.0
260,19870426,19,0.0,8.0
260,19870426,20,0.0,0.0
260,19870426,21,0.0,0.0
260,19870426,22,0.0,0.0
260,19870426,23,0.0,0.0
260,19870426,24,0.0,0.0
260,19870427,1,0.0,0.0
260,19870427,2,0.0,0.0
260,19870427,3,0.0,0.0
260,19870427,4,0.0,0.0
260,19870427,5,0.0,2.0
260,19870427,6,0.0,25.0
260,19870427,7,9.0,73.0
260,19870427,8,10.0,131.0
260,19870427,9,10.0,187.0
260,19870427,10,10.0,234.0
260,19870427,11,10.0,268.0
260,19870427,12,10.0,280.0
260,19870427,13,10.0,280.0
260,19870427,14,10.0,257.0
260,19870427,15,10.0,219.0
260,19870427,16,10.0,173.0
260,19870427,17,10.0,118.0
260,19870427,18,10.0,61.0
260,19870427,19,5.0,13.0
260,19870427,20,0.0,0.0
260,19870427,21,0.0,0.0
260,19870427,22,0.0,0.0
260,19870427,23,0.0,0.0
260,19870427,24,0.0,0.0
260,19870428,1,0.0,0.0
260,19870428,2,0.0,0.0
260,19870428,3,0.0,0.0
260,19870428,4,0.0,0.0
260,19870428,5,0.0,3.0
260,19870428,6,8.0,34.0
260,19870428,7,10.0,89.0
260,19870428,8,10.0,149.0
260,19870428,9,10.0,203.0
260,19870428,10,10.0,246.0
260,19870428,11,10.0,277.0
260,19870428,12,10.0,286.0
260,19870428,13,10.0,277.0
260,19870428,14,10.0,255.0
260,19870428,15,10.0,204.0
260,19870428,16,10.0,170.0
260,19870428,17,10.0,111.0
260,19870428,18,10.0,56.0
260,19870428,19,4.0,13.0
260,19870428,20,0.0,0.0
260,19870428,21,0.0,0.0
260,19870428,22,0.0,0.0
260,19870428,23,0.0,0.0
260,19870428,24,0.0,0.0
260,19870429,1,0.0,0.0
260,19870429,2,0.0,0.0
260,19870429,3,0.0,0.0
260,19870429,4,0.0,0.0
260,19870429,5,0.0,5.0
260,19870429,6,5.0,36.0
260,19870429,7,7.0,77.0
260,19870429,8,9.0,133.0
260,19870429,9,5.0,163.0
260,19870429,10,3.0,187.0
260,19870429,11,6.0,222.0
260,19870429,12,1.0,183.0
260,19870429,13,6.0,211.0
260,19870429,14,1.0,171.0
260,19870429,15,1.0,133.0
260,19870429,16,2.0,123.0
260,19870429,17,0.0,67.0
260,19870429,18,0.0,26.0
260,19870429,19,0.0,4.0
260,19870429,20,0.0,0.0
260,19870429,21,0.0,0.0
260,19870429,22,0.0,0.0
260,19870429,23,0.0,0.0
260,19870429,24,0.0,0.0
260,19870430,1,0.0,0.0
260,19870430,2,0.0,0.0
260,19870430,3,0.0,0.0
260,19870430,4,0.0,0.0
260,19870430,5,0.0,3.0
260,19870430,6,0.0,17.0
260,19870430,7,1.0,50.0
260,19870430,8,9.0,136.0
260,19870430,9,10.0,195.0
260,19870430,10,10.0,217.0
260,19870430,11,8.0,200.0
260,19870430,12,5.0,158.0
260,19870430,13,0.0,53.0
260,19870430,14,4.0,141.0
260,19870430,15,7.0,179.0
260,19870430,16,0.0,33.0
260,19870430,17,0.0,21.0
260,19870430,18,3.0,61.0
260,19870430,19,0.0,10.0
260,19870430,20,0.0,0.0
260,19870430,21,0.0,0.0
260,19870430,22,0.0,0.0
260,19870430,23,0.0,0.0
260,19870430,24,0.0,0.0
260,19870501,1,0.0,0.0
260,19870501,2,0.0,0.0
260,19870501,3,0.0,0.0
260,19870501,4,0.0,0.0
260,19870501,5,0.0,0.0
260,19870501,6,0.0,3.0
260,19870501,7,0.0,11.0
260,19870501,8,0.0,21.0
260,19870501,9,0.0,42.0
260,19870501,10,0.0,43.0
260,19870501,11,0.0,42.0
260,19870501,12,0.0,48.0
260,19870501,13,0.0,42.0
260,19870501,14,0.0,40.0
260,19870501,15,0.0,52.0
260,19870501,16,0.0,38.0
260,19870501,17,0.0,24.0
260,19870501,18,0.0,8.0
260,19870501,19,0.0,7.0
260,19870501,20,0.0,0.0
260,19870501,21,0.0,0.0
260,19870501,22,0.0,0.0
260,19870501,23,0.0,0.0
260,19870501,24,0.0,0.0
260,19870502,1,0.0,0.0
260,19870502,2,0.0,0.0
260,19870502,3,0.0,0.0
260,19870502,4,0.0,0.0
260,19870502,5,0.0,0.0
260,19870502,6,0.0,5.0
260,19870502,7,0.0,12.0
260,19870502,8,0.0,17.0
260,19870502,9,4.0,95.0
260,19870502,10,10.0,256.0
260,19870502,11,10.0,277.0
260,19870502,12,9.0,245.0
260,19870502,13,9.0,226.0
260,19870502,14,9.0,201.0
260,19870502,15,10.0,219.0
260,19870502,16,10.0,180.0
260,19870502,17,10.0,115.0
260,19870502,18,9.0,56.0
260,19870502,19,6.0,17.0
260,19870502,20,0.0,0.0
260,19870502,21,0.0,0.0
260,19870502,22,0.0,0.0
260,19870502,23,0.0,0.0
260,19870502,24,0.0,0.0
260,19870503,1,0.0,0.0
260,19870503,2,0.0,0.0
260,19870503,3,0.0,0.0
260,19870503,4,0.0,0.0
260,19870503,5,0.0,1.0
260,19870503,6,0.0,4.0
260,19870503,7,0.0,3.0
260,19870503,8,0.0,12.0
260,19870503,9,0.0,27.0
260,19870503,10,0.0,26.0
260,19870503,11,0.0,55.0
260,19870503,12,0.0,31.0
260,19870503,13,0.0,37.0
260,19870503,14,0.0,60.0
260,19870503,15,0.0,63.0
260,19870503,16,0.0,38.0
260,19870503,17,0.0,26.0
260,19870503,18,0.0,5.0
260,19870503,19,0.0,7.0
260,19870503,20,0.0,0.0
260,19870503,21,0.0,0.0
260,19870503,22,0.0,0.0
260,19870503,23,0.0,0.0
260,19870503,24,0.0,0.0
260,19870504,1,0.0,0.0
260,19870504,2,0.0,0.0
260,19870504,3,0.0,0.0
260,19870504,4,0.0,0.0
260,19870504,5,0.0,1.0
260,19870504,6,0.0,16.0
260,19870504,7,0.0,44.0
260,19870504,8,0.0,68.0
260,19870504,9,0.0,91.0
260,19870504,10,8.0,196.0
260,19870504,11,4.0,196.0
260,19870504,12,0.0,105.0
260,19870504,13,0.0,79.0
260,19870504,14,0.0,79.0
260,19870504,15,0.0,67.0
260,19870504,16,0.0,44.0
260,19870504,17,0.0,27.0
260,19870504,18,0.0,14.0
260,19870504,19,0.0,4.0
260,19870504,20,0.0,0.0
260,19870504,21,0.0,0.0
260,19870504,22,0.0,0.0
260,19870504,23,0.0,0.0
260,19870504,24,0.0,0.0
260,19870505,1,0.0,0.0
260,19870505,2,0.0,0.0
260,19870505,3,0.0,0.0
260,19870505,4,0.0,0.0
260,19870505,5,2.0,8.0
260,19870505,6,10.0,50.0
260,19870505,7,10.0,108.0
260,19870505,8,10.0,168.0
260,19870505,9,10.0,223.0
260,19870505,10,10.0,264.0
260,19870505,11,5.0,201.0
260,19870505,12,0.0,82.0
260,19870505,13,1.0,83.0
260,19870505,14,-1.0,88.0
260,19870505,15,-1.0,78.0
260,19870505,16,0.0,32.0
260,19870505,17,0.0,21.0
260,19870505,18,0.0,9.0
260,19870505,19,0.0,4.0
260,19870505,20,0.0,0.0
260,19870505,21,0.0,0.0
260,19870505,22,0.0,0.0
260,19870505,23,0.0,0.0
260,19870505,24,0.0,0.0
260,19870506,1,0.0,0.0
260,19870506,2,0.0,0.0
260,19870506,3,0.0,0.0
260,19870506,4,0.0,0.0
260,19870506,5,0.0,6.0
260,19870506,6,-1.0,19.0
260,19870506,7,6.0,65.0
260,19870506,8,2.0,78.0
260,19870506,9,5.0,107.0
260,19870506,10,7.0,158.0
260,19870506,11,7.0,191.0
260,19870506,12,6.0,164.0
260,19870506,13,4.0,166.0
260,19870506,14,3.0,127.0
260,19870506,15,3.0,122.0
260,19870506,16,7.0,133.0
260,19870506,17,8.0,116.0
260,19870506,18,6.0,49.0
260,19870506,19,3.0,16.0
260,19870506,20,0.0,0.0
260,19870506,21,0.0,0.0
260,19870506,22,0.0,0.0
260,19870506,23,0.0,0.0
260,19870506,24,0.0,0.0
260,19870507,1,0.0,0.0
260,19870507,2,0.0,0.0
260,19870507,3,0.0,0.0
260,19870507,4,0.0,0.0
260,19870507,5,0.0,3.0
260,19870507,6,0.0,19.0
260,19870507,7,0.0,34.0
260,19870507,8,0.0,44.0
260,19870507,9,4.0,124.0
260,19870507,10,9.0,261.0
260,19870507,11,10.0,234.0
260,19870507,12,9.0,234.0
260,19870507,13,10.0,286.0
260,19870507,14,10.0,282.0
260,19870507,15,10.0,244.0
260,19870507,16,10.0,183.0
260,19870507,17,10.0,131.0
260,19870507,18,10.0,74.0
260,19870507,19,5.0,23.0
260,19870507,20,0.0,1.0
260,19870507,21,0.0,0.0
260,19870507,22,0.0,0.0
260,19870507,23,0.0,0.0
260,19870507,24,0.0,0.0
260,19870508,1,0.0,0.0
260,19870508,2,0.0,0.0
260,19870508,3,0.0,0.0
260,19870508,4,0.0,0.0
260,19870508,5,0.0,7.0
