utc_timestamp,cet_cest_timestamp,ES_wind_onshore_generation_actual
2017-02-19T23:00:00Z,2017-02-20T00:00:00+0100,6048
2017-02-20T00:00:00Z,2017-02-20T01:00:00+0100,5740
2017-02-20T01:00:00Z,2017-02-20T02:00:00+0100,5477
2017-02-20T02:00:00Z,2017-02-20T03:00:00+0100,5615
2017-02-20T03:00:00Z,2017-02-20T04:00:00+0100,5447
2017-02-20T04:00:00Z,2017-02-20T05:00:00+0100,5867
2017-02-20T05:00:00Z,2017-02-20T06:00:00+0100,5999
2017-02-20T06:00:00Z,2017-02-20T07:00:00+0100,5930
2017-02-20T07:00:00Z,2017-02-20T08:00:00+0100,5847
2017-02-20T08:00:00Z,2017-02-20T09:00:00+0100,5257
2017-02-20T09:00:00Z,2017-02-20T10:00:00+0100,5108
2017-02-20T10:00:00Z,2017-02-20T11:00:00+0100,5279
2017-02-20T11:00:00Z,2017-02-20T12:00:00+0100,5312
2017-02-20T12:00:00Z,2017-02-20T13:00:00+0100,5316
2017-02-20T13:00:00Z,2017-02-20T14:00:00+0100,5249
2017-02-20T14:00:00Z,2017-02-20T15:00:00+0100,5501
2017-02-20T15:00:00Z,2017-02-20T16:00:00+0100,5876
2017-02-20T16:00:00Z,2017-02-20T17:00:00+0100,5978
2017-02-20T17:00:00Z,2017-02-20T18:00:00+0100,5916
2017-02-20T18:00:00Z,2017-02-20T19:00:00+0100,6441
2017-02-20T19:00:00Z,2017-02-20T20:00:00+0100,6997
2017-02-20T20:00:00Z,2017-02-20T21:00:00+0100,7287
2017-02-20T21:00:00Z,2017-02-20T22:00:00+0100,7183
2017-02-20T22:00:00Z,2017-02-20T23:00:00+0100,6879
2017-02-20T23:00:00Z,2017-02-21T00:00:00+0100,6676
2017-02-21T00:00:00Z,2017-02-21T01:00:00+0100,6591
2017-02-21T01:00:00Z,2017-02-21T02:00:00+0100,6600
2017-02-21T02:00:00Z,2017-02-21T03:00:00+0100,6537
2017-02-21T03:00:00Z,2017-02-21T04:00:00+0100,6462
2017-02-21T04:00:00Z,2017-02-21T05:00:00+0100,6451
2017-02-21T05:00:00Z,2017-02-21T06:00:00+0100,6266
2017-02-21T06:00:00Z,2017-02-21T07:00:00+0100,6124
2017-02-21T07:00:00Z,2017-02-21T08:00:00+0100,5908
2017-02-21T08:00:00Z,2017-02-21T09:00:00+0100,5482
2017-02-21T09:00:00Z,2017-02-21T10:00:00+0100,5107
2017-02-21T10:00:00Z,2017-02-21T11:00:00+0100,4986
2017-02-21T11:00:00Z,2017-02-21T12:00:00+0100,4963
2017-02-21T12:00:00Z,2017-02-21T13:00:00+0100,4739
2017-02-21T13:00:00Z,2017-02-21T14:00:00+0100,4768
2017-02-21T14:00:00Z,2017-02-21T15:00:00+0100,4899
2017-02-21T15:00:00Z,2017-02-21T16:00:00+0100,5092
2017-02-21T16:00:00Z,2017-02-21T17:00:00+0100,5057
2017-02-21T17:00:00Z,2017-02-21T18:00:00+0100,5123
2017-02-21T18:00:00Z,2017-02-21T19:00:00+0100,5454
2017-02-21T19:00:00Z,2017-02-21T20:00:00+0100,5459
2017-02-21T20:00:00Z,2017-02-21T21:00:00+0100,5537
2017-02-21T21:00:00Z,2017-02-21T22:00:00+0100,5546
2017-02-21T22:00:00Z,2017-02-21T23:00:00+0100,5249
2017-02-21T23:00:00Z,2017-02-22T00:00:00+0100,4899
2017-02-22T00:00:00Z,2017-02-22T01:00:00+0100,4728
2017-02-22T01:00:00Z,2017-02-22T02:00:00+0100,4171
2017-02-22T02:00:00Z,2017-02-22T03:00:00+0100,3742
2017-02-22T03:00:00Z,2017-02-22T04:00:00+0100,3377
2017-02-22T04:00:00Z,2017-02-22T05:00:00+0100,3164
2017-02-22T05:00:00Z,2017-02-22T06:00:00+0100,3014
2017-02-22T06:00:00Z,2017-02-22T07:00:00+0100,2845
2017-02-22T07:00:00Z,2017-02-22T08:00:00+0100,2952
2017-02-22T08:00:00Z,2017-02-22T09:00:00+0100,2958
2017-02-22T09:00:00Z,2017-02-22T10:00:00+0100,2862
2017-02-22T10:00:00Z,2017-02-22T11:00:00+0100,2845
2017-02-22T11:00:00Z,2017-02-22T12:00:00+0100,3017
2017-02-22T12:00:00Z,2017-02-22T13:00:00+0100,3060
2017-02-22T13:00:00Z,2017-02-22T14:00:00+0100,3038
2017-02-22T14:00:00Z,2017-02-22T15:00:00+0100,2945
2017-02-22T15:00:00Z,2017-02-22T16:00:00+0100,2817
2017-02-22T16:00:00Z,2017-02-22T17:00:00+0100,2563
2017-02-22T17:00:00Z,2017-02-22T18:00:00+0100,2601
2017-02-22T18:00:00Z,2017-02-22T19:00:00+0100,2880
2017-02-22T19:00:00Z,2017-02-22T20:00:00+0100,3103
2017-02-22T20:00:00Z,2017-02-22T21:00:00+0100,3118
2017-02-22T21:00:00Z,2017-02-22T22:00:00+0100,2986
2017-02-22T22:00:00Z,2017-02-22T23:00:00+0100,2998
2017-02-22T23:00:00Z,2017-02-23T00:00:00+0100,3338
2017-02-23T00:00:00Z,2017-02-23T01:00:00+0100,3505
2017-02-23T01:00:00Z,2017-02-23T02:00:00+0100,3495
2017-02-23T02:00:00Z,2017-02-23T03:00:00+0100,3440
2017-02-23T03:00:00Z,2017-02-23T04:00:00+0100,3293
2017-02-23T04:00:00Z,2017-02-23T05:00:00+0100,3061
2017-02-23T05:00:00Z,2017-02-23T06:00:00+0100,3004
2017-02-23T06:00:00Z,2017-02-23T07:00:00+0100,2546
2017-02-23T07:00:00Z,2017-02-23T08:00:00+0100,2564
2017-02-23T08:00:00Z,2017-02-23T09:00:00+0100,2339
2017-02-23T09:00:00Z,2017-02-23T10:00:00+0100,1918
2017-02-23T10:00:00Z,2017-02-23T11:00:00+0100,1799
2017-02-23T11:00:00Z,2017-02-23T12:00:00+0100,1828
2017-02-23T12:00:00Z,2017-02-23T13:00:00+0100,1980
2017-02-23T13:00:00Z,2017-02-23T14:00:00+0100,2026
2017-02-23T14:00:00Z,2017-02-23T15:00:00+0100,1977
2017-02-23T15:00:00Z,2017-02-23T16:00:00+0100,1852
2017-02-23T16:00:00Z,2017-02-23T17:00:00+0100,1712
2017-02-23T17:00:00Z,2017-02-23T18:00:00+0100,1854
2017-02-23T18:00:00Z,2017-02-23T19:00:00+0100,2263
2017-02-23T19:00:00Z,2017-02-23T20:00:00+0100,2883
2017-02-23T20:00:00Z,2017-02-23T21:00:00+0100,3556
2017-02-23T21:00:00Z,2017-02-23T22:00:00+0100,3633
2017-02-23T22:00:00Z,2017-02-23T23:00:00+0100,3839
2017-02-23T23:00:00Z,2017-02-24T00:00:00+0100,4249
2017-02-24T00:00:00Z,2017-02-24T01:00:00+0100,4638
2017-02-24T01:00:00Z,2017-02-24T02:00:00+0100,5398
2017-02-24T02:00:00Z,2017-02-24T03:00:00+0100,5822
2017-02-24T03:00:00Z,2017-02-24T04:00:00+0100,6372
2017-02-24T04:00:00Z,2017-02-24T05:00:00+0100,6847
2017-02-24T05:00:00Z,2017-02-24T06:00:00+0100,7323
2017-02-24T06:00:00Z,2017-02-24T07:00:00+0100,8321
2017-02-24T07:00:00Z,2017-02-24T08:00:00+0100,8381
2017-02-24T08:00:00Z,2017-02-24T09:00:00+0100,8189
2017-02-24T09:00:00Z,2017-02-24T10:00:00+0100,8264
2017-02-24T10:00:00Z,2017-02-24T11:00:00+0100,8237
2017-02-24T11:00:00Z,2017-02-24T12:00:00+0100,8045
2017-02-24T12:00:00Z,2017-02-24T13:00:00+0100,8016
2017-02-24T13:00:00Z,2017-02-24T14:00:00+0100,7786
2017-02-24T14:00:00Z,2017-02-24T15:00:00+0100,7725
2017-02-24T15:00:00Z,2017-02-24T16:00:00+0100,7930
2017-02-24T16:00:00Z,2017-02-24T17:00:00+0100,7984
2017-02-24T17:00:00Z,2017-02-24T18:00:00+0100,7865
2017-02-24T18:00:00Z,2017-02-24T19:00:00+0100,7987
2017-02-24T19:00:00Z,2017-02-24T20:00:00+0100,7791
2017-02-24T20:00:00Z,2017-02-24T21:00:00+0100,7545
2017-02-24T21:00:00Z,2017-02-24T22:00:00+0100,6900
2017-02-24T22:00:00Z,2017-02-24T23:00:00+0100,6386
2017-02-24T23:00:00Z,2017-02-25T00:00:00+0100,5661
2017-02-25T00:00:00Z,2017-02-25T01:00:00+0100,5257
2017-02-25T01:00:00Z,2017-02-25T02:00:00+0100,4784
2017-02-25T02:00:00Z,2017-02-25T03:00:00+0100,4799
2017-02-25T03:00:00Z,2017-02-25T04:00:00+0100,4875
2017-02-25T04:00:00Z,2017-02-25T05:00:00+0100,4977
2017-02-25T05:00:00Z,2017-02-25T06:00:00+0100,4848
2017-02-25T06:00:00Z,2017-02-25T07:00:00+0100,4697
2017-02-25T07:00:00Z,2017-02-25T08:00:00+0100,4379
2017-02-25T08:00:00Z,2017-02-25T09:00:00+0100,3494
2017-02-25T09:00:00Z,2017-02-25T10:00:00+0100,2779
2017-02-25T10:00:00Z,2017-02-25T11:00:00+0100,2538
2017-02-25T11:00:00Z,2017-02-25T12:00:00+0100,2601
2017-02-25T12:00:00Z,2017-02-25T13:00:00+0100,2588
2017-02-25T13:00:00Z,2017-02-25T14:00:00+0100,2434
2017-02-25T14:00:00Z,2017-02-25T15:00:00+0100,2266
2017-02-25T15:00:00Z,2017-02-25T16:00:00+0100,2168
2017-02-25T16:00:00Z,2017-02-25T17:00:00+0100,2148
2017-02-25T17:00:00Z,2017-02-25T18:00:00+0100,2305
2017-02-25T18:00:00Z,2017-02-25T19:00:00+0100,2737
2017-02-25T19:00:00Z,2017-02-25T20:00:00+0100,3095
2017-02-25T20:00:00Z,2017-02-25T21:00:00+0100,3183
2017-02-25T21:00:00Z,2017-02-25T22:00:00+0100,3324
2017-02-25T22:00:00Z,2017-02-25T23:00:00+0100,3231
2017-02-25T23:00:00Z,2017-02-26T00:00:00+0100,2946
2017-02-26T00:00:00Z,2017-02-26T01:00:00+0100,2800
2017-02-26T01:00:00Z,2017-02-26T02:00:00+0100,2761
2017-02-26T02:00:00Z,2017-02-26T03:00:00+0100,2808
2017-02-26T03:00:00Z,2017-02-26T04:00:00+0100,2824
2017-02-26T04:00:00Z,2017-02-26T05:00:00+0100,2925
2017-02-26T05:00:00Z,2017-02-26T06:00:00+0100,2903
2017-02-26T06:00:00Z,2017-02-26T07:00:00+0100,2744
2017-02-26T07:00:00Z,2017-02-26T08:00:00+0100,2520
2017-02-26T08:00:00Z,2017-02-26T09:00:00+0100,2280
2017-02-26T09:00:00Z,2017-02-26T10:00:00+0100,2108
2017-02-26T10:00:00Z,2017-02-26T11:00:00+0100,2087
2017-02-26T11:00:00Z,2017-02-26T12:00:00+0100,2144
2017-02-26T12:00:00Z,2017-02-26T13:00:00+0100,2218
2017-02-26T13:00:00Z,2017-02-26T14:00:00+0100,2383
2017-02-26T14:00:00Z,2017-02-26T15:00:00+0100,2625
2017-02-26T15:00:00Z,2017-02-26T16:00:00+0100,2928
2017-02-26T16:00:00Z,2017-02-26T17:00:00+0100,3330
2017-02-26T17:00:00Z,2017-02-26T18:00:00+0100,3534
2017-02-26T18:00:00Z,2017-02-26T19:00:00+0100,3818
2017-02-26T19:00:00Z,2017-02-26T20:00:00+0100,4291
2017-02-26T20:00:00Z,2017-02-26T21:00:00+0100,4718
2017-02-26T21:00:00Z,2017-02-26T22:00:00+0100,5255
2017-02-26T22:00:00Z,2017-02-26T23:00:00+0100,5846
2017-02-26T23:00:00Z,2017-02-27T00:00:00+0100,6708
2017-02-27T00:00:00Z,2017-02-27T01:00:00+0100,7329
2017-02-27T01:00:00Z,2017-02-27T02:00:00+0100,7829
2017-02-27T02:00:00Z,2017-02-27T03:00:00+0100,8067
2017-02-27T03:00:00Z,2017-02-27T04:00:00+0100,8263
2017-02-27T04:00:00Z,2017-02-27T05:00:00+0100,8792
2017-02-27T05:00:00Z,2017-02-27T06:00:00+0100,9089
2017-02-27T06:00:00Z,2017-02-27T07:00:00+0100,9219
2017-02-27T07:00:00Z,2017-02-27T08:00:00+0100,9145
2017-02-27T08:00:00Z,2017-02-27T09:00:00+0100,9238
2017-02-27T09:00:00Z,2017-02-27T10:00:00+0100,10040
2017-02-27T10:00:00Z,2017-02-27T11:00:00+0100,10760
2017-02-27T11:00:00Z,2017-02-27T12:00:00+0100,11481
2017-02-27T12:00:00Z,2017-02-27T13:00:00+0100,11799
2017-02-27T13:00:00Z,2017-02-27T14:00:00+0100,12195
2017-02-27T14:00:00Z,2017-02-27T15:00:00+0100,12202
2017-02-27T15:00:00Z,2017-02-27T16:00:00+0100,12195
2017-02-27T16:00:00Z,2017-02-27T17:00:00+0100,12469
2017-02-27T17:00:00Z,2017-02-27T18:00:00+0100,12328
2017-02-27T18:00:00Z,2017-02-27T19:00:00+0100,12026
2017-02-27T19:00:00Z,2017-02-27T20:00:00+0100,12741
2017-02-27T20:00:00Z,2017-02-27T21:00:00+0100,12958
2017-02-27T21:00:00Z,2017-02-27T22:00:00+0100,13093
2017-02-27T22:00:00Z,2017-02-27T23:00:00+0100,13274
2017-02-27T23:00:00Z,2017-02-28T00:00:00+0100,13380
2017-02-28T00:00:00Z,2017-02-28T01:00:00+0100,13268
2017-02-28T01:00:00Z,2017-02-28T02:00:00+0100,13648
2017-02-28T02:00:00Z,2017-02-28T03:00:00+0100,13795
2017-02-28T03:00:00Z,2017-02-28T04:00:00+0100,13750
2017-02-28T04:00:00Z,2017-02-28T05:00:00+0100,13631
2017-02-28T05:00:00Z,2017-02-28T06:00:00+0100,13504
2017-02-28T06:00:00Z,2017-02-28T07:00:00+0100,13575
2017-02-28T07:00:00Z,2017-02-28T08:00:00+0100,13613
2017-02-28T08:00:00Z,2017-02-28T09:00:00+0100,13613
2017-02-28T09:00:00Z,2017-02-28T10:00:00+0100,13983
2017-02-28T10:00:00Z,2017-02-28T11:00:00+0100,14346
2017-02-28T11:00:00Z,2017-02-28T12:00:00+0100,14561
2017-02-28T12:00:00Z,2017-02-28T13:00:00+0100,14529
2017-02-28T13:00:00Z,2017-02-28T14:00:00+0100,14444
2017-02-28T14:00:00Z,2017-02-28T15:00:00+0100,14630
2017-02-28T15:00:00Z,2017-02-28T16:00:00+0100,14329
2017-02-28T16:00:00Z,2017-02-28T17:00:00+0100,13309
2017-02-28T17:00:00Z,2017-02-28T18:00:00+0100,12124
2017-02-28T18:00:00Z,2017-02-28T19:00:00+0100,10837
2017-02-28T19:00:00Z,2017-02-28T20:00:00+0100,9920
2017-02-28T20:00:00Z,2017-02-28T21:00:00+0100,9228
2017-02-28T21:00:00Z,2017-02-28T22:00:00+0100,8883
2017-02-28T22:00:00Z,2017-02-28T23:00:00+0100,8464
2017-02-28T23:00:00Z,2017-03-01T00:00:00+0100,8232
2017-03-01T00:00:00Z,2017-03-01T01:00:00+0100,7891
2017-03-01T01:00:00Z,2017-03-01T02:00:00+0100,7620
2017-03-01T02:00:00Z,2017-03-01T03:00:00+0100,7168
2017-03-01T03:00:00Z,2017-03-01T04:00:00+0100,6542
2017-03-01T04:00:00Z,2017-03-01T05:00:00+0100,6341
2017-03-01T05:00:00Z,2017-03-01T06:00:00+0100,5980
2017-03-01T06:00:00Z,2017-03-01T07:00:00+0100,5915
2017-03-01T07:00:00Z,2017-03-01T08:00:00+0100,5803
2017-03-01T08:00:00Z,2017-03-01T09:00:00+0100,5167
2017-03-01T09:00:00Z,2017-03-01T10:00:00+0100,4763
2017-03-01T10:00:00Z,2017-03-01T11:00:00+0100,4916
2017-03-01T11:00:00Z,2017-03-01T12:00:00+0100,5247
2017-03-01T12:00:00Z,2017-03-01T13:00:00+0100,5620
2017-03-01T13:00:00Z,2017-03-01T14:00:00+0100,5580
2017-03-01T14:00:00Z,2017-03-01T15:00:00+0100,5973
2017-03-01T15:00:00Z,2017-03-01T16:00:00+0100,6156
2017-03-01T16:00:00Z,2017-03-01T17:00:00+0100,6053
2017-03-01T17:00:00Z,2017-03-01T18:00:00+0100,5600
2017-03-01T18:00:00Z,2017-03-01T19:00:00+0100,5263
2017-03-01T19:00:00Z,2017-03-01T20:00:00+0100,5152
2017-03-01T20:00:00Z,2017-03-01T21:00:00+0100,5118
2017-03-01T21:00:00Z,2017-03-01T22:00:00+0100,4832
2017-03-01T22:00:00Z,2017-03-01T23:00:00+0100,4679
2017-03-01T23:00:00Z,2017-03-02T00:00:00+0100,4274
2017-03-02T00:00:00Z,2017-03-02T01:00:00+0100,3892
2017-03-02T01:00:00Z,2017-03-02T02:00:00+0100,3634
2017-03-02T02:00:00Z,2017-03-02T03:00:00+0100,3438
2017-03-02T03:00:00Z,2017-03-02T04:00:00+0100,3465
2017-03-02T04:00:00Z,2017-03-02T05:00:00+0100,3290
2017-03-02T05:00:00Z,2017-03-02T06:00:00+0100,2832
2017-03-02T06:00:00Z,2017-03-02T07:00:00+0100,2622
2017-03-02T07:00:00Z,2017-03-02T08:00:00+0100,2480
2017-03-02T08:00:00Z,2017-03-02T09:00:00+0100,2214
2017-03-02T09:00:00Z,2017-03-02T10:00:00+0100,2216
2017-03-02T10:00:00Z,2017-03-02T11:00:00+0100,2284
2017-03-02T11:00:00Z,2017-03-02T12:00:00+0100,2584
2017-03-02T12:00:00Z,2017-03-02T13:00:00+0100,2950
2017-03-02T13:00:00Z,2017-03-02T14:00:00+0100,3209
2017-03-02T14:00:00Z,2017-03-02T15:00:00+0100,3291
2017-03-02T15:00:00Z,2017-03-02T16:00:00+0100,3536
2017-03-02T16:00:00Z,2017-03-02T17:00:00+0100,3738
2017-03-02T17:00:00Z,2017-03-02T18:00:00+0100,4055
2017-03-02T18:00:00Z,2017-03-02T19:00:00+0100,4575
2017-03-02T19:00:00Z,2017-03-02T20:00:00+0100,5320
2017-03-02T20:00:00Z,2017-03-02T21:00:00+0100,5912
2017-03-02T21:00:00Z,2017-03-02T22:00:00+0100,6411
2017-03-02T22:00:00Z,2017-03-02T23:00:00+0100,6786
2017-03-02T23:00:00Z,2017-03-03T00:00:00+0100,6998
2017-03-03T00:00:00Z,2017-03-03T01:00:00+0100,7544
2017-03-03T01:00:00Z,2017-03-03T02:00:00+0100,7899
2017-03-03T02:00:00Z,2017-03-03T03:00:00+0100,8258
2017-03-03T03:00:00Z,2017-03-03T04:00:00+0100,8673
2017-03-03T04:00:00Z,2017-03-03T05:00:00+0100,8982
2017-03-03T05:00:00Z,2017-03-03T06:00:00+0100,9372
2017-03-03T06:00:00Z,2017-03-03T07:00:00+0100,9877
2017-03-03T07:00:00Z,2017-03-03T08:00:00+0100,9838
2017-03-03T08:00:00Z,2017-03-03T09:00:00+0100,9610
2017-03-03T09:00:00Z,2017-03-03T10:00:00+0100,9983
2017-03-03T10:00:00Z,2017-03-03T11:00:00+0100,11237
2017-03-03T11:00:00Z,2017-03-03T12:00:00+0100,11676
2017-03-03T12:00:00Z,2017-03-03T13:00:00+0100,12809
2017-03-03T13:00:00Z,2017-03-03T14:00:00+0100,13327
2017-03-03T14:00:00Z,2017-03-03T15:00:00+0100,13918
2017-03-03T15:00:00Z,2017-03-03T16:00:00+0100,13634
2017-03-03T16:00:00Z,2017-03-03T17:00:00+0100,13299
2017-03-03T17:00:00Z,2017-03-03T18:00:00+0100,13127
2017-03-03T18:00:00Z,2017-03-03T19:00:00+0100,13154
2017-03-03T19:00:00Z,2017-03-03T20:00:00+0100,12445
2017-03-03T20:00:00Z,2017-03-03T21:00:00+0100,12472
2017-03-03T21:00:00Z,2017-03-03T22:00:00+0100,13119
2017-03-03T22:00:00Z,2017-03-03T23:00:00+0100,13518
2017-03-03T23:00:00Z,2017-03-04T00:00:00+0100,13788
2017-03-04T00:00:00Z,2017-03-04T01:00:00+0100,13566
2017-03-04T01:00:00Z,2017-03-04T02:00:00+0100,13600
2017-03-04T02:00:00Z,2017-03-04T03:00:00+0100,13541
2017-03-04T03:00:00Z,2017-03-04T04:00:00+0100,13212
2017-03-04T04:00:00Z,2017-03-04T05:00:00+0100,12896
2017-03-04T05:00:00Z,2017-03-04T06:00:00+0100,13014
2017-03-04T06:00:00Z,2017-03-04T07:00:00+0100,12729
2017-03-04T07:00:00Z,2017-03-04T08:00:00+0100,11739
2017-03-04T08:00:00Z,2017-03-04T09:00:00+0100,10697
2017-03-04T09:00:00Z,2017-03-04T10:00:00+0100,9858
2017-03-04T10:00:00Z,2017-03-04T11:00:00+0100,9142
2017-03-04T11:00:00Z,2017-03-04T12:00:00+0100,8259
2017-03-04T12:00:00Z,2017-03-04T13:00:00+0100,8120
2017-03-04T13:00:00Z,2017-03-04T14:00:00+0100,8151
2017-03-04T14:00:00Z,2017-03-04T15:00:00+0100,7905
2017-03-04T15:00:00Z,2017-03-04T16:00:00+0100,7539
2017-03-04T16:00:00Z,2017-03-04T17:00:00+0100,6663
2017-03-04T17:00:00Z,2017-03-04T18:00:00+0100,6351
2017-03-04T18:00:00Z,2017-03-04T19:00:00+0100,6243
2017-03-04T19:00:00Z,2017-03-04T20:00:00+0100,6843
2017-03-04T20:00:00Z,2017-03-04T21:00:00+0100,7526
2017-03-04T21:00:00Z,2017-03-04T22:00:00+0100,7907
2017-03-04T22:00:00Z,2017-03-04T23:00:00+0100,7859
2017-03-04T23:00:00Z,2017-03-05T00:00:00+0100,8392
2017-03-05T00:00:00Z,2017-03-05T01:00:00+0100,8448
2017-03-05T01:00:00Z,2017-03-05T02:00:00+0100,8527
2017-03-05T02:00:00Z,2017-03-05T03:00:00+0100,8878
2017-03-05T03:00:00Z,2017-03-05T04:00:00+0100,9377
2017-03-05T04:00:00Z,2017-03-05T05:00:00+0100,9516
2017-03-05T05:00:00Z,2017-03-05T06:00:00+0100,9949
2017-03-05T06:00:00Z,2017-03-05T07:00:00+0100,9832
2017-03-05T07:00:00Z,2017-03-05T08:00:00+0100,9476
2017-03-05T08:00:00Z,2017-03-05T09:00:00+0100,8819
2017-03-05T09:00:00Z,2017-03-05T10:00:00+0100,8233
2017-03-05T10:00:00Z,2017-03-05T11:00:00+0100,8140
2017-03-05T11:00:00Z,2017-03-05T12:00:00+0100,7973
2017-03-05T12:00:00Z,2017-03-05T13:00:00+0100,7915
2017-03-05T13:00:00Z,2017-03-05T14:00:00+0100,8164
2017-03-05T14:00:00Z,2017-03-05T15:00:00+0100,8124
2017-03-05T15:00:00Z,2017-03-05T16:00:00+0100,8003
2017-03-05T16:00:00Z,2017-03-05T17:00:00+0100,8385
2017-03-05T17:00:00Z,2017-03-05T18:00:00+0100,8263
2017-03-05T18:00:00Z,2017-03-05T19:00:00+0100,8169
2017-03-05T19:00:00Z,2017-03-05T20:00:00+0100,8866
2017-03-05T20:00:00Z,2017-03-05T21:00:00+0100,9863
2017-03-05T21:00:00Z,2017-03-05T22:00:00+0100,10343
2017-03-05T22:00:00Z,2017-03-05T23:00:00+0100,11053
2017-03-05T23:00:00Z,2017-03-06T00:00:00+0100,11415
2017-03-06T00:00:00Z,2017-03-06T01:00:00+0100,11440
2017-03-06T01:00:00Z,2017-03-06T02:00:00+0100,11516
2017-03-06T02:00:00Z,2017-03-06T03:00:00+0100,11786
2017-03-06T03:00:00Z,2017-03-06T04:00:00+0100,12041
2017-03-06T04:00:00Z,2017-03-06T05:00:00+0100,12161
2017-03-06T05:00:00Z,2017-03-06T06:00:00+0100,12147
2017-03-06T06:00:00Z,2017-03-06T07:00:00+0100,12601
2017-03-06T07:00:00Z,2017-03-06T08:00:00+0100,12172
2017-03-06T08:00:00Z,2017-03-06T09:00:00+0100,11735
2017-03-06T09:00:00Z,2017-03-06T10:00:00+0100,11245
2017-03-06T10:00:00Z,2017-03-06T11:00:00+0100,11168
2017-03-06T11:00:00Z,2017-03-06T12:00:00+0100,10859
2017-03-06T12:00:00Z,2017-03-06T13:00:00+0100,10845
2017-03-06T13:00:00Z,2017-03-06T14:00:00+0100,10910
2017-03-06T14:00:00Z,2017-03-06T15:00:00+0100,10947
2017-03-06T15:00:00Z,2017-03-06T16:00:00+0100,10197
2017-03-06T16:00:00Z,2017-03-06T17:00:00+0100,9254
2017-03-06T17:00:00Z,2017-03-06T18:00:00+0100,8048
2017-03-06T18:00:00Z,2017-03-06T19:00:00+0100,7417
2017-03-06T19:00:00Z,2017-03-06T20:00:00+0100,7542
2017-03-06T20:00:00Z,2017-03-06T21:00:00+0100,7997
2017-03-06T21:00:00Z,2017-03-06T22:00:00+0100,8368
2017-03-06T22:00:00Z,2017-03-06T23:00:00+0100,8686
2017-03-06T23:00:00Z,2017-03-07T00:00:00+0100,8924
2017-03-07T00:00:00Z,2017-03-07T01:00:00+0100,8946
2017-03-07T01:00:00Z,2017-03-07T02:00:00+0100,8692
2017-03-07T02:00:00Z,2017-03-07T03:00:00+0100,8797
2017-03-07T03:00:00Z,2017-03-07T04:00:00+0100,8863
2017-03-07T04:00:00Z,2017-03-07T05:00:00+0100,8668
2017-03-07T05:00:00Z,2017-03-07T06:00:00+0100,8626
2017-03-07T06:00:00Z,2017-03-07T07:00:00+0100,8329
2017-03-07T07:00:00Z,2017-03-07T08:00:00+0100,8327
2017-03-07T08:00:00Z,2017-03-07T09:00:00+0100,7965
2017-03-07T09:00:00Z,2017-03-07T10:00:00+0100,7842
2017-03-07T10:00:00Z,2017-03-07T11:00:00+0100,8109
2017-03-07T11:00:00Z,2017-03-07T12:00:00+0100,8924
2017-03-07T12:00:00Z,2017-03-07T13:00:00+0100,9428
2017-03-07T13:00:00Z,2017-03-07T14:00:00+0100,9879
2017-03-07T14:00:00Z,2017-03-07T15:00:00+0100,10034
2017-03-07T15:00:00Z,2017-03-07T16:00:00+0100,9868
2017-03-07T16:00:00Z,2017-03-07T17:00:00+0100,9564
2017-03-07T17:00:00Z,2017-03-07T18:00:00+0100,8905
2017-03-07T18:00:00Z,2017-03-07T19:00:00+0100,8579
2017-03-07T19:00:00Z,2017-03-07T20:00:00+0100,8034
2017-03-07T20:00:00Z,2017-03-07T21:00:00+0100,8126
2017-03-07T21:00:00Z,2017-03-07T22:00:00+0100,7572
2017-03-07T22:00:00Z,2017-03-07T23:00:00+0100,6806
2017-03-07T23:00:00Z,2017-03-08T00:00:00+0100,6045
2017-03-08T00:00:00Z,2017-03-08T01:00:00+0100,5821
2017-03-08T01:00:00Z,2017-03-08T02:00:00+0100,5905
2017-03-08T02:00:00Z,2017-03-08T03:00:00+0100,5566
2017-03-08T03:00:00Z,2017-03-08T04:00:00+0100,5236
2017-03-08T04:00:00Z,2017-03-08T05:00:00+0100,5162
2017-03-08T05:00:00Z,2017-03-08T06:00:00+0100,5062
2017-03-08T06:00:00Z,2017-03-08T07:00:00+0100,4844
2017-03-08T07:00:00Z,2017-03-08T08:00:00+0100,4365
2017-03-08T08:00:00Z,2017-03-08T09:00:00+0100,3537
2017-03-08T09:00:00Z,2017-03-08T10:00:00+0100,2777
2017-03-08T10:00:00Z,2017-03-08T11:00:00+0100,2479
2017-03-08T11:00:00Z,2017-03-08T12:00:00+0100,2355
2017-03-08T12:00:00Z,2017-03-08T13:00:00+0100,2423
2017-03-08T13:00:00Z,2017-03-08T14:00:00+0100,2353
2017-03-08T14:00:00Z,2017-03-08T15:00:00+0100,2143
2017-03-08T15:00:00Z,2017-03-08T16:00:00+0100,1934
2017-03-08T16:00:00Z,2017-03-08T17:00:00+0100,1713
2017-03-08T17:00:00Z,2017-03-08T18:00:00+0100,1745
2017-03-08T18:00:00Z,2017-03-08T19:00:00+0100,1981
2017-03-08T19:00:00Z,2017-03-08T20:00:00+0100,2141
2017-03-08T20:00:00Z,2017-03-08T21:00:00+0100,2172
2017-03-08T21:00:00Z,2017-03-08T22:00:00+0100,2316
2017-03-08T22:00:00Z,2017-03-08T23:00:00+0100,2608
2017-03-08T23:00:00Z,2017-03-09T00:00:00+0100,2867
2017-03-09T00:00:00Z,2017-03-09T01:00:00+0100,2996
