EmissionYear,RegionName,Regioncode,SourceName,Sourcecode,CRT_Category,CRT_Category_Description,Emission,ConvertTo,Pollutant,TES_Sector,TES_Subsector,TES_Category,LegacyIPCCCode,NCFormat
1990,Northern Ireland,4,Poultry - Geese - Indirect Leach,8057,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0011383389361928544,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Geese - Indirect Leach,8057,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,6.1254270729e-06,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Geese - Indirect Leach,8057,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,1.57506016329e-05,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Geese - Indirect Leach,8057,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,8.47543369e-08,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Direct,8059,3B3,Manure Management swine,0.197407962037,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - pigs,3B23_Manure_Management_Non-methane_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Direct,8059,3B3,Manure Management swine,0.053838535101000014,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - pigs,3B23_Manure_Management_Non-methane_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Direct,8059,3B3,Manure Management swine,0.0007449357058,kilotonne,N2O,Agriculture,Livestock,Manure management - pigs,3B23_Manure_Management_Non-methane_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Direct,8059,3D1bi,Agricultural Soils Manure Applied to Soils,0.476672299258571,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Direct,8059,3D1bi,Agricultural Soils Manure Applied to Soils,0.1300015361614285,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Direct,8059,3D1bi,Agricultural Soils Manure Applied to Soils,0.00179876339342857,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Deposition,8060,3B5,Manure Management Indirect Emissions,0.34537887588442845,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - pigs,3B25_Manure_Management_Indirect_Emissions_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Deposition,8060,3B5,Manure Management Indirect Emissions,0.09419423887757142,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - pigs,3B25_Manure_Management_Indirect_Emissions_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Deposition,8060,3B5,Manure Management Indirect Emissions,0.001303316512771428,kilotonne,N2O,Agriculture,Livestock,Manure management - pigs,3B25_Manure_Management_Indirect_Emissions_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Deposition,8060,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.13442422973571422,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Deposition,8060,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0366611535642857,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Deposition,8060,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0005072612442857,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Leach,8061,3B5,Manure Management Indirect Emissions,7.90901897657e-05,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - pigs,3B25_Manure_Management_Indirect_Emissions_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Leach,8061,3B5,Manure Management Indirect Emissions,2.15700517543e-05,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - pigs,3B25_Manure_Management_Indirect_Emissions_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Leach,8061,3B5,Manure Management Indirect Emissions,2.984535463e-07,kilotonne,N2O,Agriculture,Livestock,Manure management - pigs,3B25_Manure_Management_Indirect_Emissions_swine,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Leach,8061,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.06417528260942869,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Leach,8061,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.017502349802571465,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Pig - Gilt - Indirect Leach,8061,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0002421708777714,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3B4g,Manure Management poultry,0.7927774690392868,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B24_Manure_Management_Non-methane_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3B4g,Manure Management poultry,0.21621203701071465,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B24_Manure_Management_Non-methane_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3B4g,Manure Management poultry,0.00299161309071429,kilotonne,N2O,Agriculture,Livestock,Manure management - poultry,3B24_Manure_Management_Non-methane_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3D1bi,Agricultural Soils Manure Applied to Soils,1.362075536108571,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3D1bi,Agricultural Soils Manure Applied to Soils,0.3714751462114286,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3D1bi,Agricultural Soils Manure Applied to Soils,0.00513990768342857,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.0062675806193,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.0017093401689000005,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Direct,8063,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,2.365124762e-05,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3B5,Manure Management Indirect Emissions,0.26727162836628576,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3B5,Manure Management Indirect Emissions,0.07289226228171433,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3B5,Manure Management Indirect Emissions,0.001008572182514286,kilotonne,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.53100787344,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.00542709805715,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.14482032912000004,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0014801176519500003,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.002003803296,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Deposition,8064,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,2.047961531e-05,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3B5,Manure Management Indirect Emissions,0.010759420423635712,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3B5,Manure Management Indirect Emissions,0.002934387388264286,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3B5,Manure Management Indirect Emissions,4.06015865043e-05,kilotonne,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.2083570993515,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.001175171365806429,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.05682466345950002,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0003205012815836,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0007862532051,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Growing Pullets - Indirect Leach,8065,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,4.4346089276e-06,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3B2,Manure Management sheep,0.14634686562476507,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - sheep,3B22_Manure_Management_Non-methane_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3B2,Manure Management sheep,0.03991278153402685,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - sheep,3B22_Manure_Management_Non-methane_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3B2,Manure Management sheep,0.0005522523231123,kilotonne,N2O,Agriculture,Livestock,Manure management - sheep,3B22_Manure_Management_Non-methane_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3D1bi,Agricultural Soils Manure Applied to Soils,0.08632195559159889,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3D1bi,Agricultural Soils Manure Applied to Soils,0.023542351524981523,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3D1bi,Agricultural Soils Manure Applied to Soils,0.0003257432286475,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,6.553160979089548,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,1.7872257215698772,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Direct,8067,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.0247289093550549,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3B5,Manure Management Indirect Emissions,0.0650251611575991,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - sheep,3B25_Manure_Management_Indirect_Emissions_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3B5,Manure Management Indirect Emissions,0.017734134861163396,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - sheep,3B25_Manure_Management_Indirect_Emissions_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3B5,Manure Management Indirect Emissions,0.0002453779666324,kilotonne,N2O,Agriculture,Livestock,Manure management - sheep,3B25_Manure_Management_Indirect_Emissions_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.03890073475754373,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,1.4436829606167785,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.010609291297511928,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.3937317165318488,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0001467952255002,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Deposition,8068,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.00544786022874256,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3B5,Manure Management Indirect Emissions,0.004824252361676535,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - sheep,3B25_Manure_Management_Indirect_Emissions_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3B5,Manure Management Indirect Emissions,0.0013157051895481464,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - sheep,3B25_Manure_Management_Indirect_Emissions_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3B5,Manure Management Indirect Emissions,1.82047258931e-05,kilotonne,N2O,Agriculture,Livestock,Manure management - sheep,3B25_Manure_Management_Indirect_Emissions_sheep,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.014604922132694384,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,1.564433191779808,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.003983160581643924,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.42666359775812956,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,5.51129137083e-05,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Sheep - Lamb - Indirect Leach,8069,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.00590352147841437,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3B4g,Manure Management poultry,5.3077069321571315,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B24_Manure_Management_Non-methane_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3B4g,Manure Management poultry,1.4475564360428546,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B24_Manure_Management_Non-methane_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3B4g,Manure Management poultry,0.0200290827628571,kilotonne,N2O,Agriculture,Livestock,Manure management - poultry,3B24_Manure_Management_Non-methane_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3D1bi,Agricultural Soils Manure Applied to Soils,7.422537666499999,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3D1bi,Agricultural Soils Manure Applied to Soils,2.0243284545000004,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3D1bi,Agricultural Soils Manure Applied to Soils,0.0280095761,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.07125008105599999,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.019431840288000005,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Direct,8071,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.0002688682304,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3B5,Manure Management Indirect Emissions,4.164976948235713,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3B5,Manure Management Indirect Emissions,1.1359028040642858,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3B5,Manure Management Indirect Emissions,0.01571689414428571,kilotonne,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,2.610092522046429,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.06169544517792869,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.7118434151035717,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.016826030503071465,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.00984940574357143,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Deposition,8072,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0002328130006714,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Leach,8073,3B5,Manure Management Indirect Emissions,0.0593061410668571,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Leach,8073,3B5,Manure Management Indirect Emissions,0.016174402109142852,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Leach,8073,3B5,Manure Management Indirect Emissions,0.0002237967587429,kilotonne,N2O,Agriculture,Livestock,Manure management - poultry,3B25_Manure_Management_Indirect_Emissions_other:poultry,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Leach,8073,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,1.1354277914885709,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Leach,8073,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.013359390197999999,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
1990,Northern Ireland,4,Poultry - Laying Hens - Indirect Leach,8073,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.30966212495142853,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
