utc_timestamp,cet_cest_timestamp,interpolated_values,BE_solar_generation_actual
2016-02-16T15:00:00Z,2016-02-16T16:00:00+0100,,496.77
2016-02-16T16:00:00Z,2016-02-16T17:00:00+0100,,80.67
2016-02-16T17:00:00Z,2016-02-16T18:00:00+0100,,0
2016-02-16T18:00:00Z,2016-02-16T19:00:00+0100,,0
2016-02-16T19:00:00Z,2016-02-16T20:00:00+0100,,0
2016-02-16T20:00:00Z,2016-02-16T21:00:00+0100,,0
2016-02-16T21:00:00Z,2016-02-16T22:00:00+0100,,0
2016-02-16T22:00:00Z,2016-02-16T23:00:00+0100,,0
2016-02-16T23:00:00Z,2016-02-17T00:00:00+0100,,0
2016-02-17T00:00:00Z,2016-02-17T01:00:00+0100,,0
2016-02-17T01:00:00Z,2016-02-17T02:00:00+0100,,0
2016-02-17T02:00:00Z,2016-02-17T03:00:00+0100,,0
2016-02-17T03:00:00Z,2016-02-17T04:00:00+0100,,0
2016-02-17T04:00:00Z,2016-02-17T05:00:00+0100,,0
2016-02-17T05:00:00Z,2016-02-17T06:00:00+0100,,0
2016-02-17T06:00:00Z,2016-02-17T07:00:00+0100,,0
2016-02-17T07:00:00Z,2016-02-17T08:00:00+0100,,128.44
2016-02-17T08:00:00Z,2016-02-17T09:00:00+0100,,593.77
2016-02-17T09:00:00Z,2016-02-17T10:00:00+0100,,1169.08
2016-02-17T10:00:00Z,2016-02-17T11:00:00+0100,,1518.26
2016-02-17T11:00:00Z,2016-02-17T12:00:00+0100,,1656.31
2016-02-17T12:00:00Z,2016-02-17T13:00:00+0100,,1607.84
2016-02-17T13:00:00Z,2016-02-17T14:00:00+0100,,1365.12
2016-02-17T14:00:00Z,2016-02-17T15:00:00+0100,,935.71
2016-02-17T15:00:00Z,2016-02-17T16:00:00+0100,,396.64
2016-02-17T16:00:00Z,2016-02-17T17:00:00+0100,,49.86
2016-02-17T17:00:00Z,2016-02-17T18:00:00+0100,,0.01
2016-02-17T18:00:00Z,2016-02-17T19:00:00+0100,,0
2016-02-17T19:00:00Z,2016-02-17T20:00:00+0100,,0
2016-02-17T20:00:00Z,2016-02-17T21:00:00+0100,,0
2016-02-17T21:00:00Z,2016-02-17T22:00:00+0100,,0
2016-02-17T22:00:00Z,2016-02-17T23:00:00+0100,,0
2016-02-17T23:00:00Z,2016-02-18T00:00:00+0100,,0
2016-02-18T00:00:00Z,2016-02-18T01:00:00+0100,,0
2016-02-18T01:00:00Z,2016-02-18T02:00:00+0100,,0
2016-02-18T02:00:00Z,2016-02-18T03:00:00+0100,,0
2016-02-18T03:00:00Z,2016-02-18T04:00:00+0100,,0
2016-02-18T04:00:00Z,2016-02-18T05:00:00+0100,,0
2016-02-18T05:00:00Z,2016-02-18T06:00:00+0100,,0
2016-02-18T06:00:00Z,2016-02-18T07:00:00+0100,,0.01
2016-02-18T07:00:00Z,2016-02-18T08:00:00+0100,,85.32
2016-02-18T08:00:00Z,2016-02-18T09:00:00+0100,,310.37
2016-02-18T09:00:00Z,2016-02-18T10:00:00+0100,,563.46
2016-02-18T10:00:00Z,2016-02-18T11:00:00+0100,,753.93
2016-02-18T11:00:00Z,2016-02-18T12:00:00+0100,,814.95
2016-02-18T12:00:00Z,2016-02-18T13:00:00+0100,,686.02
2016-02-18T13:00:00Z,2016-02-18T14:00:00+0100,,494.26
2016-02-18T14:00:00Z,2016-02-18T15:00:00+0100,,294.17
2016-02-18T15:00:00Z,2016-02-18T16:00:00+0100,,130.96
2016-02-18T16:00:00Z,2016-02-18T17:00:00+0100,,22.8
2016-02-18T17:00:00Z,2016-02-18T18:00:00+0100,,0.03
2016-02-18T18:00:00Z,2016-02-18T19:00:00+0100,,0
2016-02-18T19:00:00Z,2016-02-18T20:00:00+0100,,0
2016-02-18T20:00:00Z,2016-02-18T21:00:00+0100,,0
2016-02-18T21:00:00Z,2016-02-18T22:00:00+0100,,0
2016-02-18T22:00:00Z,2016-02-18T23:00:00+0100,,0
2016-02-18T23:00:00Z,2016-02-19T00:00:00+0100,,0
2016-02-19T00:00:00Z,2016-02-19T01:00:00+0100,,0
2016-02-19T01:00:00Z,2016-02-19T02:00:00+0100,,0
2016-02-19T02:00:00Z,2016-02-19T03:00:00+0100,,0
2016-02-19T03:00:00Z,2016-02-19T04:00:00+0100,,0
2016-02-19T04:00:00Z,2016-02-19T05:00:00+0100,,0
2016-02-19T05:00:00Z,2016-02-19T06:00:00+0100,,0
2016-02-19T06:00:00Z,2016-02-19T07:00:00+0100,,0
2016-02-19T07:00:00Z,2016-02-19T08:00:00+0100,,83.56
2016-02-19T08:00:00Z,2016-02-19T09:00:00+0100,,455.08
2016-02-19T09:00:00Z,2016-02-19T10:00:00+0100,,1025.55
2016-02-19T10:00:00Z,2016-02-19T11:00:00+0100,,1465.33
2016-02-19T11:00:00Z,2016-02-19T12:00:00+0100,,1605.53
2016-02-19T12:00:00Z,2016-02-19T13:00:00+0100,,1340.75
2016-02-19T13:00:00Z,2016-02-19T14:00:00+0100,,1088.07
2016-02-19T14:00:00Z,2016-02-19T15:00:00+0100,,775.53
2016-02-19T15:00:00Z,2016-02-19T16:00:00+0100,,382.86
2016-02-19T16:00:00Z,2016-02-19T17:00:00+0100,,78.4
2016-02-19T17:00:00Z,2016-02-19T18:00:00+0100,,0.06
2016-02-19T18:00:00Z,2016-02-19T19:00:00+0100,,0
2016-02-19T19:00:00Z,2016-02-19T20:00:00+0100,,0
2016-02-19T20:00:00Z,2016-02-19T21:00:00+0100,,0
2016-02-19T21:00:00Z,2016-02-19T22:00:00+0100,,0
2016-02-19T22:00:00Z,2016-02-19T23:00:00+0100,,0
2016-02-19T23:00:00Z,2016-02-20T00:00:00+0100,,0
2016-02-20T00:00:00Z,2016-02-20T01:00:00+0100,,0
2016-02-20T01:00:00Z,2016-02-20T02:00:00+0100,,0
2016-02-20T02:00:00Z,2016-02-20T03:00:00+0100,,0
2016-02-20T03:00:00Z,2016-02-20T04:00:00+0100,,0
2016-02-20T04:00:00Z,2016-02-20T05:00:00+0100,,0
2016-02-20T05:00:00Z,2016-02-20T06:00:00+0100,,0
2016-02-20T06:00:00Z,2016-02-20T07:00:00+0100,,0
2016-02-20T07:00:00Z,2016-02-20T08:00:00+0100,,14.44
2016-02-20T08:00:00Z,2016-02-20T09:00:00+0100,,69.52
2016-02-20T09:00:00Z,2016-02-20T10:00:00+0100,,152.4
2016-02-20T10:00:00Z,2016-02-20T11:00:00+0100,,266.56
2016-02-20T11:00:00Z,2016-02-20T12:00:00+0100,,393.73
2016-02-20T12:00:00Z,2016-02-20T13:00:00+0100,,364.8
2016-02-20T13:00:00Z,2016-02-20T14:00:00+0100,,240.64
2016-02-20T14:00:00Z,2016-02-20T15:00:00+0100,,105.65
2016-02-20T15:00:00Z,2016-02-20T16:00:00+0100,,35.25
2016-02-20T16:00:00Z,2016-02-20T17:00:00+0100,,6.72
2016-02-20T17:00:00Z,2016-02-20T18:00:00+0100,,0.11
2016-02-20T18:00:00Z,2016-02-20T19:00:00+0100,,0
2016-02-20T19:00:00Z,2016-02-20T20:00:00+0100,,0
2016-02-20T20:00:00Z,2016-02-20T21:00:00+0100,,0
2016-02-20T21:00:00Z,2016-02-20T22:00:00+0100,,0
2016-02-20T22:00:00Z,2016-02-20T23:00:00+0100,,0
2016-02-20T23:00:00Z,2016-02-21T00:00:00+0100,,0
2016-02-21T00:00:00Z,2016-02-21T01:00:00+0100,,0
2016-02-21T01:00:00Z,2016-02-21T02:00:00+0100,,0
2016-02-21T02:00:00Z,2016-02-21T03:00:00+0100,,0
2016-02-21T03:00:00Z,2016-02-21T04:00:00+0100,,0
2016-02-21T04:00:00Z,2016-02-21T05:00:00+0100,,0
2016-02-21T05:00:00Z,2016-02-21T06:00:00+0100,,0
2016-02-21T06:00:00Z,2016-02-21T07:00:00+0100,,0.03
2016-02-21T07:00:00Z,2016-02-21T08:00:00+0100,,18.14
2016-02-21T08:00:00Z,2016-02-21T09:00:00+0100,,67.04
2016-02-21T09:00:00Z,2016-02-21T10:00:00+0100,,126.11
2016-02-21T10:00:00Z,2016-02-21T11:00:00+0100,,166.26
2016-02-21T11:00:00Z,2016-02-21T12:00:00+0100,,211.43
2016-02-21T12:00:00Z,2016-02-21T13:00:00+0100,,210.64
2016-02-21T13:00:00Z,2016-02-21T14:00:00+0100,,187.48
2016-02-21T14:00:00Z,2016-02-21T15:00:00+0100,,153.64
2016-02-21T15:00:00Z,2016-02-21T16:00:00+0100,,92.18
2016-02-21T16:00:00Z,2016-02-21T17:00:00+0100,,15.11
2016-02-21T17:00:00Z,2016-02-21T18:00:00+0100,,0.01
2016-02-21T18:00:00Z,2016-02-21T19:00:00+0100,,0
2016-02-21T19:00:00Z,2016-02-21T20:00:00+0100,,0
2016-02-21T20:00:00Z,2016-02-21T21:00:00+0100,,0
2016-02-21T21:00:00Z,2016-02-21T22:00:00+0100,,0
2016-02-21T22:00:00Z,2016-02-21T23:00:00+0100,,0
2016-02-21T23:00:00Z,2016-02-22T00:00:00+0100,,0
2016-02-22T00:00:00Z,2016-02-22T01:00:00+0100,,0
2016-02-22T01:00:00Z,2016-02-22T02:00:00+0100,,0
2016-02-22T02:00:00Z,2016-02-22T03:00:00+0100,,0
2016-02-22T03:00:00Z,2016-02-22T04:00:00+0100,,0
2016-02-22T04:00:00Z,2016-02-22T05:00:00+0100,EE_load_entsoe_transparency,0
2016-02-22T05:00:00Z,2016-02-22T06:00:00+0100,,0
2016-02-22T06:00:00Z,2016-02-22T07:00:00+0100,,0.05
2016-02-22T07:00:00Z,2016-02-22T08:00:00+0100,,24.12
2016-02-22T08:00:00Z,2016-02-22T09:00:00+0100,,64.72
2016-02-22T09:00:00Z,2016-02-22T10:00:00+0100,,161.12
2016-02-22T10:00:00Z,2016-02-22T11:00:00+0100,,249.86
2016-02-22T11:00:00Z,2016-02-22T12:00:00+0100,,227.28
2016-02-22T12:00:00Z,2016-02-22T13:00:00+0100,,214.97
2016-02-22T13:00:00Z,2016-02-22T14:00:00+0100,,193.73
2016-02-22T14:00:00Z,2016-02-22T15:00:00+0100,,137.96
2016-02-22T15:00:00Z,2016-02-22T16:00:00+0100,,65.12
2016-02-22T16:00:00Z,2016-02-22T17:00:00+0100,,12.96
2016-02-22T17:00:00Z,2016-02-22T18:00:00+0100,,0
2016-02-22T18:00:00Z,2016-02-22T19:00:00+0100,,0
2016-02-22T19:00:00Z,2016-02-22T20:00:00+0100,,0
2016-02-22T20:00:00Z,2016-02-22T21:00:00+0100,,0
2016-02-22T21:00:00Z,2016-02-22T22:00:00+0100,,0
2016-02-22T22:00:00Z,2016-02-22T23:00:00+0100,,0
2016-02-22T23:00:00Z,2016-02-23T00:00:00+0100,,0
2016-02-23T00:00:00Z,2016-02-23T01:00:00+0100,,0
2016-02-23T01:00:00Z,2016-02-23T02:00:00+0100,,0
2016-02-23T02:00:00Z,2016-02-23T03:00:00+0100,,0
2016-02-23T03:00:00Z,2016-02-23T04:00:00+0100,,0
2016-02-23T04:00:00Z,2016-02-23T05:00:00+0100,,0
2016-02-23T05:00:00Z,2016-02-23T06:00:00+0100,,0
2016-02-23T06:00:00Z,2016-02-23T07:00:00+0100,,0.11
2016-02-23T07:00:00Z,2016-02-23T08:00:00+0100,,66.69
2016-02-23T08:00:00Z,2016-02-23T09:00:00+0100,,232.37
2016-02-23T09:00:00Z,2016-02-23T10:00:00+0100,,388.4
2016-02-23T10:00:00Z,2016-02-23T11:00:00+0100,,517.79
2016-02-23T11:00:00Z,2016-02-23T12:00:00+0100,,777.29
2016-02-23T12:00:00Z,2016-02-23T13:00:00+0100,,850.01
2016-02-23T13:00:00Z,2016-02-23T14:00:00+0100,,653.85
2016-02-23T14:00:00Z,2016-02-23T15:00:00+0100,,511.72
2016-02-23T15:00:00Z,2016-02-23T16:00:00+0100,,333.09
2016-02-23T16:00:00Z,2016-02-23T17:00:00+0100,,94.27
2016-02-23T17:00:00Z,2016-02-23T18:00:00+0100,,0.89
2016-02-23T18:00:00Z,2016-02-23T19:00:00+0100,,0
2016-02-23T19:00:00Z,2016-02-23T20:00:00+0100,,0
2016-02-23T20:00:00Z,2016-02-23T21:00:00+0100,,0
2016-02-23T21:00:00Z,2016-02-23T22:00:00+0100,,0
2016-02-23T22:00:00Z,2016-02-23T23:00:00+0100,,0
2016-02-23T23:00:00Z,2016-02-24T00:00:00+0100,,0
2016-02-24T00:00:00Z,2016-02-24T01:00:00+0100,,0
2016-02-24T01:00:00Z,2016-02-24T02:00:00+0100,,0
2016-02-24T02:00:00Z,2016-02-24T03:00:00+0100,,0
2016-02-24T03:00:00Z,2016-02-24T04:00:00+0100,,0
2016-02-24T04:00:00Z,2016-02-24T05:00:00+0100,,0
2016-02-24T05:00:00Z,2016-02-24T06:00:00+0100,,0
2016-02-24T06:00:00Z,2016-02-24T07:00:00+0100,,3.57
2016-02-24T07:00:00Z,2016-02-24T08:00:00+0100,,205.36
2016-02-24T08:00:00Z,2016-02-24T09:00:00+0100,,689.15
2016-02-24T09:00:00Z,2016-02-24T10:00:00+0100,,1064.89
2016-02-24T10:00:00Z,2016-02-24T11:00:00+0100,,1256.21
2016-02-24T11:00:00Z,2016-02-24T12:00:00+0100,,1187.92
2016-02-24T12:00:00Z,2016-02-24T13:00:00+0100,,1124.86
2016-02-24T13:00:00Z,2016-02-24T14:00:00+0100,,948.46
2016-02-24T14:00:00Z,2016-02-24T15:00:00+0100,,706.29
2016-02-24T15:00:00Z,2016-02-24T16:00:00+0100,,399.71
2016-02-24T16:00:00Z,2016-02-24T17:00:00+0100,,103.97
2016-02-24T17:00:00Z,2016-02-24T18:00:00+0100,,1.34
2016-02-24T18:00:00Z,2016-02-24T19:00:00+0100,,0
2016-02-24T19:00:00Z,2016-02-24T20:00:00+0100,,0
2016-02-24T20:00:00Z,2016-02-24T21:00:00+0100,,0
2016-02-24T21:00:00Z,2016-02-24T22:00:00+0100,,0
2016-02-24T22:00:00Z,2016-02-24T23:00:00+0100,,0
2016-02-24T23:00:00Z,2016-02-25T00:00:00+0100,,0
2016-02-25T00:00:00Z,2016-02-25T01:00:00+0100,,0
2016-02-25T01:00:00Z,2016-02-25T02:00:00+0100,,0
2016-02-25T02:00:00Z,2016-02-25T03:00:00+0100,,0
2016-02-25T03:00:00Z,2016-02-25T04:00:00+0100,,0
2016-02-25T04:00:00Z,2016-02-25T05:00:00+0100,,0
2016-02-25T05:00:00Z,2016-02-25T06:00:00+0100,,0
2016-02-25T06:00:00Z,2016-02-25T07:00:00+0100,,6.25
2016-02-25T07:00:00Z,2016-02-25T08:00:00+0100,,211.71
2016-02-25T08:00:00Z,2016-02-25T09:00:00+0100,,636.65
2016-02-25T09:00:00Z,2016-02-25T10:00:00+0100,,922.65
2016-02-25T10:00:00Z,2016-02-25T11:00:00+0100,,1040.18
2016-02-25T11:00:00Z,2016-02-25T12:00:00+0100,,867.87
2016-02-25T12:00:00Z,2016-02-25T13:00:00+0100,,818.58
2016-02-25T13:00:00Z,2016-02-25T14:00:00+0100,,711.07
2016-02-25T14:00:00Z,2016-02-25T15:00:00+0100,,460.38
2016-02-25T15:00:00Z,2016-02-25T16:00:00+0100,,239.01
2016-02-25T16:00:00Z,2016-02-25T17:00:00+0100,,78.18
2016-02-25T17:00:00Z,2016-02-25T18:00:00+0100,,0.88
2016-02-25T18:00:00Z,2016-02-25T19:00:00+0100,,0
2016-02-25T19:00:00Z,2016-02-25T20:00:00+0100,,0
2016-02-25T20:00:00Z,2016-02-25T21:00:00+0100,,0
2016-02-25T21:00:00Z,2016-02-25T22:00:00+0100,,0
2016-02-25T22:00:00Z,2016-02-25T23:00:00+0100,,0
2016-02-25T23:00:00Z,2016-02-26T00:00:00+0100,,0
2016-02-26T00:00:00Z,2016-02-26T01:00:00+0100,,0
2016-02-26T01:00:00Z,2016-02-26T02:00:00+0100,,0
2016-02-26T02:00:00Z,2016-02-26T03:00:00+0100,,0
2016-02-26T03:00:00Z,2016-02-26T04:00:00+0100,,0
2016-02-26T04:00:00Z,2016-02-26T05:00:00+0100,,0
2016-02-26T05:00:00Z,2016-02-26T06:00:00+0100,,0
2016-02-26T06:00:00Z,2016-02-26T07:00:00+0100,,2.27
2016-02-26T07:00:00Z,2016-02-26T08:00:00+0100,,76.37
2016-02-26T08:00:00Z,2016-02-26T09:00:00+0100,,248.77
2016-02-26T09:00:00Z,2016-02-26T10:00:00+0100,,510.99
2016-02-26T10:00:00Z,2016-02-26T11:00:00+0100,,823.39
2016-02-26T11:00:00Z,2016-02-26T12:00:00+0100,,950.28
2016-02-26T12:00:00Z,2016-02-26T13:00:00+0100,,786.37
2016-02-26T13:00:00Z,2016-02-26T14:00:00+0100,,554.27
2016-02-26T14:00:00Z,2016-02-26T15:00:00+0100,,394.85
2016-02-26T15:00:00Z,2016-02-26T16:00:00+0100,,247.85
2016-02-26T16:00:00Z,2016-02-26T17:00:00+0100,,76.81
2016-02-26T17:00:00Z,2016-02-26T18:00:00+0100,,1.6
2016-02-26T18:00:00Z,2016-02-26T19:00:00+0100,,0
2016-02-26T19:00:00Z,2016-02-26T20:00:00+0100,,0
2016-02-26T20:00:00Z,2016-02-26T21:00:00+0100,,0
2016-02-26T21:00:00Z,2016-02-26T22:00:00+0100,,0
2016-02-26T22:00:00Z,2016-02-26T23:00:00+0100,,0
2016-02-26T23:00:00Z,2016-02-27T00:00:00+0100,,0
2016-02-27T00:00:00Z,2016-02-27T01:00:00+0100,,0
2016-02-27T01:00:00Z,2016-02-27T02:00:00+0100,,0
2016-02-27T02:00:00Z,2016-02-27T03:00:00+0100,,0
2016-02-27T03:00:00Z,2016-02-27T04:00:00+0100,,0
2016-02-27T04:00:00Z,2016-02-27T05:00:00+0100,,0
2016-02-27T05:00:00Z,2016-02-27T06:00:00+0100,,0
2016-02-27T06:00:00Z,2016-02-27T07:00:00+0100,,13.32
2016-02-27T07:00:00Z,2016-02-27T08:00:00+0100,LT_solar_generation_actual | LT_wind_onshore_generation_actual,275.46
2016-02-27T08:00:00Z,2016-02-27T09:00:00+0100,,773.9
2016-02-27T09:00:00Z,2016-02-27T10:00:00+0100,,1270.41
2016-02-27T10:00:00Z,2016-02-27T11:00:00+0100,,1626.64
2016-02-27T11:00:00Z,2016-02-27T12:00:00+0100,,1743.44
2016-02-27T12:00:00Z,2016-02-27T13:00:00+0100,,1634.59
2016-02-27T13:00:00Z,2016-02-27T14:00:00+0100,,1421.66
2016-02-27T14:00:00Z,2016-02-27T15:00:00+0100,,1054.34
2016-02-27T15:00:00Z,2016-02-27T16:00:00+0100,,566.16
2016-02-27T16:00:00Z,2016-02-27T17:00:00+0100,,149.02
2016-02-27T17:00:00Z,2016-02-27T18:00:00+0100,,1.91
2016-02-27T18:00:00Z,2016-02-27T19:00:00+0100,,0
2016-02-27T19:00:00Z,2016-02-27T20:00:00+0100,,0
2016-02-27T20:00:00Z,2016-02-27T21:00:00+0100,,0
2016-02-27T21:00:00Z,2016-02-27T22:00:00+0100,,0
2016-02-27T22:00:00Z,2016-02-27T23:00:00+0100,,0
2016-02-27T23:00:00Z,2016-02-28T00:00:00+0100,,0
2016-02-28T00:00:00Z,2016-02-28T01:00:00+0100,IE_load_entsoe_transparency,0
2016-02-28T01:00:00Z,2016-02-28T02:00:00+0100,,0
2016-02-28T02:00:00Z,2016-02-28T03:00:00+0100,LT_solar_generation_actual | LT_wind_onshore_generation_actual,0
2016-02-28T03:00:00Z,2016-02-28T04:00:00+0100,,0
2016-02-28T04:00:00Z,2016-02-28T05:00:00+0100,,0
2016-02-28T05:00:00Z,2016-02-28T06:00:00+0100,,0
2016-02-28T06:00:00Z,2016-02-28T07:00:00+0100,,13.41
2016-02-28T07:00:00Z,2016-02-28T08:00:00+0100,,234.27
2016-02-28T08:00:00Z,2016-02-28T09:00:00+0100,,691.04
2016-02-28T09:00:00Z,2016-02-28T10:00:00+0100,,1201.66
2016-02-28T10:00:00Z,2016-02-28T11:00:00+0100,,1574.43
2016-02-28T11:00:00Z,2016-02-28T12:00:00+0100,,1722.5
2016-02-28T12:00:00Z,2016-02-28T13:00:00+0100,,1627.16
2016-02-28T13:00:00Z,2016-02-28T14:00:00+0100,LT_solar_generation_actual | LT_wind_onshore_generation_actual,1324.8
2016-02-28T14:00:00Z,2016-02-28T15:00:00+0100,,984.07
2016-02-28T15:00:00Z,2016-02-28T16:00:00+0100,,524.35
2016-02-28T16:00:00Z,2016-02-28T17:00:00+0100,,166.05
2016-02-28T17:00:00Z,2016-02-28T18:00:00+0100,,6.14
2016-02-28T18:00:00Z,2016-02-28T19:00:00+0100,,0
2016-02-28T19:00:00Z,2016-02-28T20:00:00+0100,,0
2016-02-28T20:00:00Z,2016-02-28T21:00:00+0100,,0
2016-02-28T21:00:00Z,2016-02-28T22:00:00+0100,,0
2016-02-28T22:00:00Z,2016-02-28T23:00:00+0100,,0
2016-02-28T23:00:00Z,2016-02-29T00:00:00+0100,,0
2016-02-29T00:00:00Z,2016-02-29T01:00:00+0100,,0
2016-02-29T01:00:00Z,2016-02-29T02:00:00+0100,,0
2016-02-29T02:00:00Z,2016-02-29T03:00:00+0100,,0
2016-02-29T03:00:00Z,2016-02-29T04:00:00+0100,,0
2016-02-29T04:00:00Z,2016-02-29T05:00:00+0100,,0
2016-02-29T05:00:00Z,2016-02-29T06:00:00+0100,,0
2016-02-29T06:00:00Z,2016-02-29T07:00:00+0100,,15.67
2016-02-29T07:00:00Z,2016-02-29T08:00:00+0100,,314.24
2016-02-29T08:00:00Z,2016-02-29T09:00:00+0100,,889.38
2016-02-29T09:00:00Z,2016-02-29T10:00:00+0100,,1390.65
2016-02-29T10:00:00Z,2016-02-29T11:00:00+0100,,1693.79
2016-02-29T11:00:00Z,2016-02-29T12:00:00+0100,,1847.82
2016-02-29T12:00:00Z,2016-02-29T13:00:00+0100,,1818.24
2016-02-29T13:00:00Z,2016-02-29T14:00:00+0100,,1617.93
2016-02-29T14:00:00Z,2016-02-29T15:00:00+0100,,1231.92
2016-02-29T15:00:00Z,2016-02-29T16:00:00+0100,IE_load_entsoe_transparency,680.87
2016-02-29T16:00:00Z,2016-02-29T17:00:00+0100,,172.98
2016-02-29T17:00:00Z,2016-02-29T18:00:00+0100,,3.55
2016-02-29T18:00:00Z,2016-02-29T19:00:00+0100,,0
2016-02-29T19:00:00Z,2016-02-29T20:00:00+0100,,0
2016-02-29T20:00:00Z,2016-02-29T21:00:00+0100,,0
2016-02-29T21:00:00Z,2016-02-29T22:00:00+0100,,0
2016-02-29T22:00:00Z,2016-02-29T23:00:00+0100,,0
2016-02-29T23:00:00Z,2016-03-01T00:00:00+0100,,0
2016-03-01T00:00:00Z,2016-03-01T01:00:00+0100,,0
2016-03-01T01:00:00Z,2016-03-01T02:00:00+0100,,0
2016-03-01T02:00:00Z,2016-03-01T03:00:00+0100,,0
2016-03-01T03:00:00Z,2016-03-01T04:00:00+0100,,0
2016-03-01T04:00:00Z,2016-03-01T05:00:00+0100,,0
2016-03-01T05:00:00Z,2016-03-01T06:00:00+0100,,0
2016-03-01T06:00:00Z,2016-03-01T07:00:00+0100,,15.97
2016-03-01T07:00:00Z,2016-03-01T08:00:00+0100,,143.99
2016-03-01T08:00:00Z,2016-03-01T09:00:00+0100,,301.16
2016-03-01T09:00:00Z,2016-03-01T10:00:00+0100,,447.51
2016-03-01T10:00:00Z,2016-03-01T11:00:00+0100,,452.19
2016-03-01T11:00:00Z,2016-03-01T12:00:00+0100,,418.35
2016-03-01T12:00:00Z,2016-03-01T13:00:00+0100,,293.24
2016-03-01T13:00:00Z,2016-03-01T14:00:00+0100,,174.75
2016-03-01T14:00:00Z,2016-03-01T15:00:00+0100,,103.29
2016-03-01T15:00:00Z,2016-03-01T16:00:00+0100,,65.07
2016-03-01T16:00:00Z,2016-03-01T17:00:00+0100,,26.16
2016-03-01T17:00:00Z,2016-03-01T18:00:00+0100,,0.65
2016-03-01T18:00:00Z,2016-03-01T19:00:00+0100,,0
2016-03-01T19:00:00Z,2016-03-01T20:00:00+0100,,0
2016-03-01T20:00:00Z,2016-03-01T21:00:00+0100,,0
2016-03-01T21:00:00Z,2016-03-01T22:00:00+0100,,0
2016-03-01T22:00:00Z,2016-03-01T23:00:00+0100,,0
2016-03-01T23:00:00Z,2016-03-02T00:00:00+0100,,0
2016-03-02T00:00:00Z,2016-03-02T01:00:00+0100,,0
2016-03-02T01:00:00Z,2016-03-02T02:00:00+0100,,0
2016-03-02T02:00:00Z,2016-03-02T03:00:00+0100,,0
2016-03-02T03:00:00Z,2016-03-02T04:00:00+0100,,0
2016-03-02T04:00:00Z,2016-03-02T05:00:00+0100,,0
2016-03-02T05:00:00Z,2016-03-02T06:00:00+0100,,0
2016-03-02T06:00:00Z,2016-03-02T07:00:00+0100,,1.32
2016-03-02T07:00:00Z,2016-03-02T08:00:00+0100,,76.78
2016-03-02T08:00:00Z,2016-03-02T09:00:00+0100,,458.52
2016-03-02T09:00:00Z,2016-03-02T10:00:00+0100,,1027.67
2016-03-02T10:00:00Z,2016-03-02T11:00:00+0100,,1291.11
2016-03-02T11:00:00Z,2016-03-02T12:00:00+0100,,1350.84
2016-03-02T12:00:00Z,2016-03-02T13:00:00+0100,,1233.28
2016-03-02T13:00:00Z,2016-03-02T14:00:00+0100,,811.66
2016-03-02T14:00:00Z,2016-03-02T15:00:00+0100,,382.11
2016-03-02T15:00:00Z,2016-03-02T16:00:00+0100,,221.62
2016-03-02T16:00:00Z,2016-03-02T17:00:00+0100,,90.43
2016-03-02T17:00:00Z,2016-03-02T18:00:00+0100,,1.75
2016-03-02T18:00:00Z,2016-03-02T19:00:00+0100,,0
2016-03-02T19:00:00Z,2016-03-02T20:00:00+0100,,0
2016-03-02T20:00:00Z,2016-03-02T21:00:00+0100,,0
2016-03-02T21:00:00Z,2016-03-02T22:00:00+0100,,0
2016-03-02T22:00:00Z,2016-03-02T23:00:00+0100,,0
2016-03-02T23:00:00Z,2016-03-03T00:00:00+0100,GB_solar_generation_actual | GB_wind_offshore_generation_actual,0
2016-03-03T00:00:00Z,2016-03-03T01:00:00+0100,,0
2016-03-03T01:00:00Z,2016-03-03T02:00:00+0100,,0
2016-03-03T02:00:00Z,2016-03-03T03:00:00+0100,,0
2016-03-03T03:00:00Z,2016-03-03T04:00:00+0100,,0
2016-03-03T04:00:00Z,2016-03-03T05:00:00+0100,,0
2016-03-03T05:00:00Z,2016-03-03T06:00:00+0100,,0
2016-03-03T06:00:00Z,2016-03-03T07:00:00+0100,,4.2
2016-03-03T07:00:00Z,2016-03-03T08:00:00+0100,,80.57
2016-03-03T08:00:00Z,2016-03-03T09:00:00+0100,,353.47
2016-03-03T09:00:00Z,2016-03-03T10:00:00+0100,,744.12
2016-03-03T10:00:00Z,2016-03-03T11:00:00+0100,,898.18
2016-03-03T11:00:00Z,2016-03-03T12:00:00+0100,IE_load_entsoe_transparency,955.58
2016-03-03T12:00:00Z,2016-03-03T13:00:00+0100,,998.56
2016-03-03T13:00:00Z,2016-03-03T14:00:00+0100,,978.05
2016-03-03T14:00:00Z,2016-03-03T15:00:00+0100,,891.72
2016-03-03T15:00:00Z,2016-03-03T16:00:00+0100,,547.6
2016-03-03T16:00:00Z,2016-03-03T17:00:00+0100,,166.28
2016-03-03T17:00:00Z,2016-03-03T18:00:00+0100,,6.56
2016-03-03T18:00:00Z,2016-03-03T19:00:00+0100,,0
2016-03-03T19:00:00Z,2016-03-03T20:00:00+0100,IE_load_entsoe_transparency,0
2016-03-03T20:00:00Z,2016-03-03T21:00:00+0100,,0
2016-03-03T21:00:00Z,2016-03-03T22:00:00+0100,,0
2016-03-03T22:00:00Z,2016-03-03T23:00:00+0100,,0
2016-03-03T23:00:00Z,2016-03-04T00:00:00+0100,,0
