utc_timestamp,cet_cest_timestamp,interpolated_values,DK_load_entsoe_power_statistics,DK_load_entsoe_transparency,DK_solar_generation_actual,DK_wind_offshore_generation_actual,DK_wind_onshore_generation_actual,DK_1_load_entsoe_power_statistics,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual
2015-03-31T15:00:00Z,2015-03-31T17:00:00+0200,,4591,4873.92,36.55,774.4,1044.1,,24.58,27,1397.8,25.84,12,420.7
2015-03-31T16:00:00Z,2015-03-31T18:00:00+0200,BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual,4763,4775.98,17.33,801.5,989.1,,24.81,13,1301.5,25.96,4,489.1
2015-03-31T17:00:00Z,2015-03-31T19:00:00+0200,,4741,4616.33,2.67,881.3,978.8,,24.14,3,1271.1,26.05,0,589.1
2015-03-31T18:00:00Z,2015-03-31T20:00:00+0200,,4599,4480.26,0.03,887,1279.1,,23.37,0,1587.5,26.2,0,578.5
2015-03-31T19:00:00Z,2015-03-31T21:00:00+0200,,4523,4275.16,0.01,979,1382.3,,17.87,0,1854.1,25.98,0,507.2
2015-03-31T20:00:00Z,2015-03-31T22:00:00+0200,,4292,3965.53,0,888.3,1038.7,,12.59,0,1480.7,24.9,0,446.4
2015-03-31T21:00:00Z,2015-03-31T23:00:00+0200,,3985,3617.86,0,782.9,1070.1,,0.08,0,1475.4,23.99,0,377.6
2015-03-31T22:00:00Z,2015-04-01T00:00:00+0200,,3372,3325.3,0,928.4,1270.4,,13.96,0,1826.7,24.23,0,372.1
2015-03-31T23:00:00Z,2015-04-01T01:00:00+0200,,3302,3220.62,0,1045.5,1496.3,,2.73,0,2033.8,24.05,0,508
2015-04-01T00:00:00Z,2015-04-01T02:00:00+0200,,3265,3164.67,0,1075.3,1648.9,,0.12,0,2182.2,23.96,0,542
2015-04-01T01:00:00Z,2015-04-01T03:00:00+0200,,3274,3190.47,0,1079,1746.1,,0.11,0,2262.1,23.57,0,563
2015-04-01T02:00:00Z,2015-04-01T04:00:00+0200,,3292,3238.42,0,1088.2,1738.5,,5.06,0,2229.6,24.04,0,597.1
2015-04-01T03:00:00Z,2015-04-01T05:00:00+0200,,3459,3467.57,0.01,1091.8,1712.5,,16.99,0,2216.7,24.68,0,587.6
2015-04-01T04:00:00Z,2015-04-01T06:00:00+0200,,3860,3885.09,0.07,1087.3,1719.9,,23.77,0,2213.5,25.59,0,593.7
2015-04-01T05:00:00Z,2015-04-01T07:00:00+0200,,4387,4387.2,17.49,1083.8,1881.1,,27,12,2332.7,27.74,6,632.2
2015-04-01T06:00:00Z,2015-04-01T08:00:00+0200,,4736,4789.79,77.06,1085.6,2250.9,,25.46,40,2714.9,29.16,35,621.6
2015-04-01T07:00:00Z,2015-04-01T09:00:00+0200,,4925,4905.5,135.53,1097.1,2658.9,,25.43,72,3079,27.73,63,676.9
2015-04-01T08:00:00Z,2015-04-01T10:00:00+0200,,5007,5018.52,190.15,1112.6,2885.6,,25.21,121,3286.5,26.48,65,711.7
2015-04-01T09:00:00Z,2015-04-01T11:00:00+0200,,4961,4944.91,237.97,1123.9,3104.1,,20.66,167,3461.1,24.93,63,766.8
2015-04-01T10:00:00Z,2015-04-01T12:00:00+0200,,4929,4901.02,306.77,1128.5,3167.3,,13.55,238,3490.2,19.75,77,805.5
2015-04-01T11:00:00Z,2015-04-01T13:00:00+0200,,4809,4842.37,323.48,1131.3,3159.1,,15.3,247,3464,15.3,63,826.5
2015-04-01T12:00:00Z,2015-04-01T14:00:00+0200,,4700,4711.46,334.76,1136.3,3181.3,,15.18,259,3453.5,15.18,69,864.1
2015-04-01T13:00:00Z,2015-04-01T15:00:00+0200,,4511,4525.88,308.34,1142.1,3213.1,,20.07,231,3472.8,20.07,68,882.5
2015-04-01T14:00:00Z,2015-04-01T16:00:00+0200,,4410,4436.61,234.65,1142.2,3157.7,,16.97,174,3415.5,16.97,58,884.3
2015-04-01T15:00:00Z,2015-04-01T17:00:00+0200,,4527,4559.6,160.4,1139.8,3091.1,,24.27,118,3351.2,24.75,41,879.7
2015-04-01T16:00:00Z,2015-04-01T18:00:00+0200,,4626,4474.43,72.53,1117.7,2873.3,,25.39,57,3155.7,25.55,18,835.3
2015-04-01T17:00:00Z,2015-04-01T19:00:00+0200,,4446,4312.76,12.45,1089.6,2374.9,,25.2,14,2741,25.76,2,723.5
2015-04-01T18:00:00Z,2015-04-01T20:00:00+0200,,4288,4318.7,0.07,1059.8,1892.8,,25.34,1,2289,25.97,0,663.6
2015-04-01T19:00:00Z,2015-04-01T21:00:00+0200,,4068,4123.9,0.01,1090.4,1593.7,,25.33,0,2005.9,25.93,0,678.2
2015-04-01T20:00:00Z,2015-04-01T22:00:00+0200,,3781,3802.24,0,1064.3,1372.6,,25.26,0,1797.1,25.26,0,639.8
2015-04-01T21:00:00Z,2015-04-01T23:00:00+0200,,3489,3467.35,0,966.9,1272.8,,22.25,0,1659,24.19,0,580.7
2015-04-01T22:00:00Z,2015-04-02T00:00:00+0200,,3196,3235.45,0,949.7,1202.3,,24.34,0,1644.9,24.34,0,507.1
2015-04-01T23:00:00Z,2015-04-02T01:00:00+0200,,3069,3060.8,0,931.5,1269.5,,22.95,0,1754.9,23.69,0,446
2015-04-02T00:00:00Z,2015-04-02T02:00:00+0200,,3002,2994.95,0,887.9,1248.9,,19.9,0,1712.2,23.63,0,424.6
2015-04-02T01:00:00Z,2015-04-02T03:00:00+0200,,2965,2962.89,0,825.4,1144,,24,0,1629.5,24,0,339.9
2015-04-02T02:00:00Z,2015-04-02T04:00:00+0200,,2981,2988.56,0,800.6,1059.8,,24.31,0,1575.1,24.31,0,285.3
2015-04-02T03:00:00Z,2015-04-02T05:00:00+0200,,3030,3061.27,0.01,761.5,1065,,24.93,0,1580.5,24.96,0,246.1
2015-04-02T04:00:00Z,2015-04-02T06:00:00+0200,,3192,3175.57,0.25,792.5,1089.7,,25.52,0,1560.7,25.52,0,321.5
2015-04-02T05:00:00Z,2015-04-02T07:00:00+0200,,3407,3371.82,21.62,899.4,1100.3,,25.67,14,1636.5,26.59,8,363.3
2015-04-02T06:00:00Z,2015-04-02T08:00:00+0200,,3683,3654.8,92.85,938.1,1197.7,,25.63,64,1726.5,27.14,25,409.3
2015-04-02T07:00:00Z,2015-04-02T09:00:00+0200,,3895,3862.89,193.28,1016.2,1660.4,,25.47,144,2151.3,26.94,48,525.3
2015-04-02T08:00:00Z,2015-04-02T10:00:00+0200,,3978,4022.28,292.26,1045.9,2017,,25.47,198,2453.2,26.52,84,609.8
2015-04-02T09:00:00Z,2015-04-02T11:00:00+0200,,4101,3994.51,350.28,1015.6,2125.6,,25.42,245,2551,26.07,101,590.2
2015-04-02T10:00:00Z,2015-04-02T12:00:00+0200,,3991,3912.6,369.17,997.3,2134.8,,25.31,265,2552.5,25.7,94,579.7
2015-04-02T11:00:00Z,2015-04-02T13:00:00+0200,,3937,3838.6,360.41,945.6,2080.8,,25.3,268,2407.1,25.3,89,619.2
2015-04-02T12:00:00Z,2015-04-02T14:00:00+0200,,3875,3737.99,352.81,927.2,2093.5,,25.12,274,2414.2,25.12,82,606.5
2015-04-02T13:00:00Z,2015-04-02T15:00:00+0200,,3668,3711.01,331.44,987.2,2065.1,,24.64,252,2465.2,24.64,75,587
2015-04-02T14:00:00Z,2015-04-02T16:00:00+0200,,3756,3757.82,285.16,1051.9,2011.5,,24.03,207,2464.3,24.03,64,599.1
2015-04-02T15:00:00Z,2015-04-02T17:00:00+0200,,3837,3884.41,203.18,996.3,1953.8,,24.65,161,2432.4,24.65,52,517.7
2015-04-02T16:00:00Z,2015-04-02T18:00:00+0200,,3779,3869.75,94.2,868.3,1738.6,,25.15,72,2154.9,25.15,22,452
2015-04-02T17:00:00Z,2015-04-02T19:00:00+0200,,3670,3718.7,15.9,813.2,1174.1,,25.32,17,1600,25.32,3,387.3
2015-04-02T18:00:00Z,2015-04-02T20:00:00+0200,,3761,3767.81,0.12,906.2,883.4,,25.53,1,1492.5,25.53,0,297.1
2015-04-02T19:00:00Z,2015-04-02T21:00:00+0200,,3654,3625.58,0.01,843.7,928.6,,25.38,0,1530.2,25.38,0,242.1
2015-04-02T20:00:00Z,2015-04-02T22:00:00+0200,,3438,3403.8,0,858.4,915.5,,25.07,0,1441.4,25.07,0,332.5
2015-04-02T21:00:00Z,2015-04-02T23:00:00+0200,,3217,3158.35,0,925.8,902.2,,24.47,0,1363.4,24.47,0,464.5
2015-04-02T22:00:00Z,2015-04-03T00:00:00+0200,,3025,2987.75,0,894.6,899.6,,19.46,0,1327.6,24.25,0,466.6
2015-04-02T23:00:00Z,2015-04-03T01:00:00+0200,,2909,2907.57,0,805.4,811.2,,23.19,0,1253.1,23.76,0,363.5
2015-04-03T00:00:00Z,2015-04-03T02:00:00+0200,,2842,2850.74,0,724.9,737.9,,23.69,0,1211.9,23.69,0,250.9
2015-04-03T01:00:00Z,2015-04-03T03:00:00+0200,,2833,2865.02,0,656.5,723.3,,23.76,0,1139.1,23.76,0,240.7
2015-04-03T02:00:00Z,2015-04-03T04:00:00+0200,,2861,2893.78,0,628.4,710.6,,23.93,0,1058.5,23.93,0,280.5
2015-04-03T03:00:00Z,2015-04-03T05:00:00+0200,,2951,2981.05,0.01,612.3,735.9,,24.01,0,1057.4,24.01,0,290.8
2015-04-03T04:00:00Z,2015-04-03T06:00:00+0200,,3064,3086.44,0.43,597.3,723,,24.14,0,1073.6,24.14,0,246.7
2015-04-03T05:00:00Z,2015-04-03T07:00:00+0200,,3259,3277.63,25.09,585.5,670,,24.64,16,1010.4,24.64,10,245.1
2015-04-03T06:00:00Z,2015-04-03T08:00:00+0200,,3529,3518.83,110.36,531.7,621.8,,24.82,69,915.9,24.82,39,237.6
2015-04-03T07:00:00Z,2015-04-03T09:00:00+0200,,3718,3748.57,223.09,526.2,786.2,,24.99,143,1009.1,24.99,75,303.4
2015-04-03T08:00:00Z,2015-04-03T10:00:00+0200,,3782,3851.91,319.68,512,916.7,,25.03,201,1102.9,25.03,104,325.7
2015-04-03T09:00:00Z,2015-04-03T11:00:00+0200,,3766,3820.64,400.76,448.8,857.5,,25.02,278,987.3,25.02,125,318.9
2015-04-03T10:00:00Z,2015-04-03T12:00:00+0200,,3639,3715.54,434.69,442.6,826.2,,24.81,292,946.2,24.81,136,322.6
2015-04-03T11:00:00Z,2015-04-03T13:00:00+0200,,3509,3579.41,425.2,408.9,832.3,,24.63,284,939.2,24.63,135,302
2015-04-03T12:00:00Z,2015-04-03T14:00:00+0200,,3413,3484.53,403.17,346.6,816.6,,24.24,256,890.5,24.24,126,272.8
2015-04-03T13:00:00Z,2015-04-03T15:00:00+0200,,3383,3444.4,368.92,301.9,749.1,,24.11,256,801.1,24.11,115,249.8
2015-04-03T14:00:00Z,2015-04-03T16:00:00+0200,,3375,3457.54,298.19,267.8,669.2,,24.4,203,731.1,24.4,88,205.9
2015-04-03T15:00:00Z,2015-04-03T17:00:00+0200,,3568,3648.86,198.9,245.3,592.4,,25.07,132,667.2,25.07,55,170.6
2015-04-03T16:00:00Z,2015-04-03T18:00:00+0200,,3648,3707.26,88.89,247.2,567.6,,25.6,71,703.6,25.6,22,111.2
2015-04-03T17:00:00Z,2015-04-03T19:00:00+0200,,3577,3596.44,15.62,312,449.4,,25.81,17,683.1,25.81,3,78.3
2015-04-03T18:00:00Z,2015-04-03T20:00:00+0200,,3675,3656.47,0.08,332.5,350.6,,25.81,1,594.1,25.81,0,88.9
2015-04-03T19:00:00Z,2015-04-03T21:00:00+0200,,3567,3543.77,0.01,279.8,312.2,,25.8,0,477.1,25.8,0,114.8
2015-04-03T20:00:00Z,2015-04-03T22:00:00+0200,,3357,3328,0,270.2,297.9,,25.69,0,429.9,25.69,0,138.1
2015-04-03T21:00:00Z,2015-04-03T23:00:00+0200,,3125,3111.03,0,245,258.1,,25.54,0,386.1,25.54,0,117
2015-04-03T22:00:00Z,2015-04-04T00:00:00+0200,,2953,2929.22,0,261.7,233.9,,25.67,0,398.5,25.67,0,97
2015-04-03T23:00:00Z,2015-04-04T01:00:00+0200,,2833,2812.81,0,211.4,212.1,,25.47,0,348.8,25.47,0,74.7
2015-04-04T00:00:00Z,2015-04-04T02:00:00+0200,,2789,2755.06,0,226.4,212.2,,25.51,0,367.3,25.51,0,71.3
2015-04-04T01:00:00Z,2015-04-04T03:00:00+0200,,2760,2728.71,0,243.9,207.7,,25.38,0,368.8,25.38,0,82.7
2015-04-04T02:00:00Z,2015-04-04T04:00:00+0200,,2746,2756.43,0,258.9,175.2,,25.1,0,340.4,25.1,0,93.7
2015-04-04T03:00:00Z,2015-04-04T05:00:00+0200,,2865,2879.56,0.01,205.5,142.2,,25.29,0,270.3,25.29,0,77.3
2015-04-04T04:00:00Z,2015-04-04T06:00:00+0200,,3005,2994.29,0.69,164.5,135.4,,25.4,0,232.6,25.4,0,67.3
2015-04-04T05:00:00Z,2015-04-04T07:00:00+0200,,3236,3217.03,29.52,133.4,144.5,,25.76,18,210.2,25.76,12,67.7
2015-04-04T06:00:00Z,2015-04-04T08:00:00+0200,,3519,3495.34,120.52,115.6,124.9,,25.97,79,180.4,25.97,41,60.1
2015-04-04T07:00:00Z,2015-04-04T09:00:00+0200,,3683,3657.06,243.57,107.6,86.4,,26.32,161,147.7,26.32,78,46.2
2015-04-04T08:00:00Z,2015-04-04T10:00:00+0200,,3709,3708.7,350.22,124.2,116,,26.31,223,190.4,26.31,109,49.8
2015-04-04T09:00:00Z,2015-04-04T11:00:00+0200,,3655,3634.32,413.6,131.8,202.8,,25.98,285,265.9,25.98,119,68.7
2015-04-04T10:00:00Z,2015-04-04T12:00:00+0200,,3563,3529.52,411.64,170.4,322.2,,25.58,301,407,25.58,116,85.6
2015-04-04T11:00:00Z,2015-04-04T13:00:00+0200,,3424,3425.57,390.89,207.2,447.5,,25.12,264,539.2,25.12,116,115.6
2015-04-04T12:00:00Z,2015-04-04T14:00:00+0200,,3355,3354.44,372.63,245.2,538.5,,24.91,251,616.2,24.91,121,167.6
2015-04-04T13:00:00Z,2015-04-04T15:00:00+0200,,3324,3320.59,346.77,298.7,590.2,,24.81,246,682.3,24.81,111,206.5
2015-04-04T14:00:00Z,2015-04-04T16:00:00+0200,,3326,3379.64,288.15,371.5,677.2,,24.45,186,783.9,24.86,92,264.7
2015-04-04T15:00:00Z,2015-04-04T17:00:00+0200,,3573,3643.82,202.69,490.2,711.3,,25.83,145,847.1,25.42,57,354.4
2015-04-04T16:00:00Z,2015-04-04T18:00:00+0200,,3684,3707.9,92.23,538.5,647.4,,25.72,77,830.9,25.72,22,355.1
2015-04-04T17:00:00Z,2015-04-04T19:00:00+0200,,3554,3548.44,16.66,525.9,452.7,,25.91,15,709.3,25.91,3,269.3
2015-04-04T18:00:00Z,2015-04-04T20:00:00+0200,,3622,3586.46,0.1,487.2,356.3,,25.91,1,665.6,25.91,0,177.9
2015-04-04T19:00:00Z,2015-04-04T21:00:00+0200,,3528,3488.67,0.01,401.7,361.4,,25.9,0,603.6,25.9,0,159.4
2015-04-04T20:00:00Z,2015-04-04T22:00:00+0200,,3322,3288.5,0,298.8,346.9,,25.79,0,502.7,25.79,0,143
2015-04-04T21:00:00Z,2015-04-04T23:00:00+0200,,3099,3065.02,0,235.6,313.2,,25.56,0,393.5,25.56,0,155.3
2015-04-04T22:00:00Z,2015-04-05T00:00:00+0200,,2918,2883.43,0,219.6,288.5,,25.84,0,363.3,25.84,0,144.8
2015-04-04T23:00:00Z,2015-04-05T01:00:00+0200,,2801,2751.23,0,191.1,281.9,,25.62,0,346.7,25.62,0,126.4
2015-04-05T00:00:00Z,2015-04-05T02:00:00+0200,,2719,2670.71,0,189.4,285.1,,25.42,0,337.6,25.42,0,136.9
2015-04-05T01:00:00Z,2015-04-05T03:00:00+0200,,2688,2664.04,0,181.8,257.9,,25.08,0,306.9,25.08,0,132.9
2015-04-05T02:00:00Z,2015-04-05T04:00:00+0200,,2719,2728.84,0,169.5,222.6,,24.6,0,251,24.6,0,141
2015-04-05T03:00:00Z,2015-04-05T05:00:00+0200,,2776,2794.69,0.01,115.4,190.7,,24.72,0,189.8,24.72,0,116.3
2015-04-05T04:00:00Z,2015-04-05T06:00:00+0200,,2868,2882.62,1.25,96.3,182,,24.62,1,149.1,24.62,1,129.2
2015-04-05T05:00:00Z,2015-04-05T07:00:00+0200,,3039,3060.55,33.44,111.1,162.4,,24.72,21,153.6,24.72,13,119.9
2015-04-05T06:00:00Z,2015-04-05T08:00:00+0200,,3291,3301.85,122.23,134.2,140.9,,25.41,76,192.5,25.41,45,82.5
2015-04-05T07:00:00Z,2015-04-05T09:00:00+0200,,3481,3473.31,236.42,142,175.3,,25.33,145,261.1,25.33,82,56.2
2015-04-05T08:00:00Z,2015-04-05T10:00:00+0200,,3558,3571.07,325.03,110.3,338.2,,25.33,216,414.9,25.33,111,33.6
2015-04-05T09:00:00Z,2015-04-05T11:00:00+0200,,3520,3531.54,382.63,98.6,498.3,,25.34,251,550.1,25.34,122,46.8
2015-04-05T10:00:00Z,2015-04-05T12:00:00+0200,,3395,3428.77,394.06,176.4,730.4,,24.82,255,788,24.82,125,118.8
2015-04-05T11:00:00Z,2015-04-05T13:00:00+0200,,3298,3325.72,381.77,182.8,908.6,,24.56,258,906.3,24.56,122,185.1
2015-04-05T12:00:00Z,2015-04-05T14:00:00+0200,,3229,3258.36,340.75,183.5,967.8,,24.41,233,893.2,24.41,103,258.2
2015-04-05T13:00:00Z,2015-04-05T15:00:00+0200,,3207,3228.64,281.31,166.9,960.3,,24.36,198,867.4,24.36,88,259.8
2015-04-05T14:00:00Z,2015-04-05T16:00:00+0200,,3252,3287.94,205.97,146.8,838.9,,24.41,128,772.9,24.41,72,212.8
2015-04-05T15:00:00Z,2015-04-05T17:00:00+0200,,3483,3515.51,117.22,139.1,680.9,,23.98,77,641.9,24.61,43,178.1
2015-04-05T16:00:00Z,2015-04-05T18:00:00+0200,,3523,3555.94,46.89,101.1,503.8,,26.22,33,441.8,25.59,15,163.1
2015-04-05T17:00:00Z,2015-04-05T19:00:00+0200,,3485,3499.11,9.45,145.7,339.7,,26.04,7,298.7,26.04,3,186.7
2015-04-05T18:00:00Z,2015-04-05T20:00:00+0200,,3565,3548.22,0.07,225.9,233,,26.4,0,205.2,26.4,0,253.6
2015-04-05T19:00:00Z,2015-04-05T21:00:00+0200,,3487,3462.18,0.01,224.2,147.2,,26.4,0,147.5,26.4,0,223.9
2015-04-05T20:00:00Z,2015-04-05T22:00:00+0200,,3267,3239.68,0,205.3,109.3,,26.13,0,139.7,26.13,0,174.9
2015-04-05T21:00:00Z,2015-04-05T23:00:00+0200,,3049,3028.67,0,198.2,91.8,,25.75,0,106.8,25.75,0,183.2
2015-04-05T22:00:00Z,2015-04-06T00:00:00+0200,,2834,2824.11,0,150.3,86,,26.36,0,61.3,25.93,0,175
2015-04-05T23:00:00Z,2015-04-06T01:00:00+0200,,2691,2672.22,0,115.9,72,,25.17,0,54.3,25.17,0,133.6
2015-04-06T00:00:00Z,2015-04-06T02:00:00+0200,,2648,2651.98,0,112.5,80.2,,24.09,0,70.1,24.52,0,122.7
2015-04-06T01:00:00Z,2015-04-06T03:00:00+0200,,2637,2665.86,0,107.3,107.9,,24.4,0,78,24.4,0,137.2
2015-04-06T02:00:00Z,2015-04-06T04:00:00+0200,,2673,2702.69,0,129.8,119.4,,24.62,0,100.5,24.62,0,148.8
2015-04-06T03:00:00Z,2015-04-06T05:00:00+0200,,2781,2804.96,0.01,135.3,119.5,,24.79,0,108.7,24.79,0,146.1
2015-04-06T04:00:00Z,2015-04-06T06:00:00+0200,,2917,2952.89,1.13,114.8,130.7,,24.98,1,132.1,24.98,1,113.3
2015-04-06T05:00:00Z,2015-04-06T07:00:00+0200,,3102,3146.44,33.68,123,122.3,,25.05,22,127.9,25.05,12,117.4
2015-04-06T06:00:00Z,2015-04-06T08:00:00+0200,,3398,3424.47,122.31,122.2,78.3,,25.52,78,67.9,25.52,43,132.6
2015-04-06T07:00:00Z,2015-04-06T09:00:00+0200,,3592,3622.17,243.89,108.7,54.4,,25.75,157,32.2,25.75,78,130.9
2015-04-06T08:00:00Z,2015-04-06T10:00:00+0200,,3663,3689.94,347.48,70.9,39.4,,25.93,230,17.8,25.93,107,92.5
2015-04-06T09:00:00Z,2015-04-06T11:00:00+0200,,3685,3664.54,413.09,45.7,43.7,,26.14,290,10.7,26.14,122,78.7
2015-04-06T10:00:00Z,2015-04-06T12:00:00+0200,,3590,3559.14,452.3,36.9,43.6,,25.98,321,20,25.98,133,60.4
2015-04-06T11:00:00Z,2015-04-06T13:00:00+0200,,3459,3466.97,459.35,24.1,44.6,,25.21,311,26.4,25.21,133,42.3
2015-04-06T12:00:00Z,2015-04-06T14:00:00+0200,,3359,3357.24,437.55,13.9,53.6,,24.78,315,42.4,24.78,126,25.2
2015-04-06T13:00:00Z,2015-04-06T15:00:00+0200,,3296,3299.85,392.25,15.3,87.3,,24.63,288,79.1,24.63,109,23.5
2015-04-06T14:00:00Z,2015-04-06T16:00:00+0200,,3338,3363.9,315.47,11.6,170.9,,24.86,227,162.1,24.86,86,20.5
2015-04-06T15:00:00Z,2015-04-06T17:00:00+0200,,3641,3685.83,208.15,8.3,249.9,,24.54,156,244,25.05,53,14.2
2015-04-06T16:00:00Z,2015-04-06T18:00:00+0200,,3681,3733.47,92.75,34,314.1,,26.55,68,338.9,26.04,23,9.2
2015-04-06T17:00:00Z,2015-04-06T19:00:00+0200,,3623,3618.21,17.84,81.2,303.6,,26.27,17,375.4,26.27,6,9.4
2015-04-06T18:00:00Z,2015-04-06T20:00:00+0200,,3685,3672.3,0.2,182.4,330.6,,26.3,1,501.9,26.3,0,11.2
2015-04-06T19:00:00Z,2015-04-06T21:00:00+0200,,3582,3562.71,0.01,285.9,429.4,,26.11,0,690.3,26.11,0,25
2015-04-06T20:00:00Z,2015-04-06T22:00:00+0200,,3288,3240.31,0,298.1,568.3,,25.95,0,822.3,25.95,0,44.1
2015-04-06T21:00:00Z,2015-04-06T23:00:00+0200,,3029,2995.27,0,281.6,801,,25.48,0,1005.2,25.48,0,77.5
2015-04-06T22:00:00Z,2015-04-07T00:00:00+0200,LT_solar_generation_actual | LT_wind_onshore_generation_actual,2827,2851.17,0,325.5,978,,25.2,0,1198.3,25.2,0,105.2
2015-04-06T23:00:00Z,2015-04-07T01:00:00+0200,,2739,2769.96,0,403.2,972.8,,24.89,0,1239.3,24.89,0,136.7
2015-04-07T00:00:00Z,2015-04-07T02:00:00+0200,,2704,2702.61,0,498.5,995.2,,24.69,0,1324.3,24.69,0,169.5
2015-04-07T01:00:00Z,2015-04-07T03:00:00+0200,,2735,2727.47,0,586.2,1120.5,,24.67,0,1506.3,24.67,0,200.5
2015-04-07T02:00:00Z,2015-04-07T04:00:00+0200,,2822,2854.29,0,658.1,1222.5,,24.71,0,1629.4,24.71,0,251.1
2015-04-07T03:00:00Z,2015-04-07T05:00:00+0200,,3103,3123.21,0.01,730.5,1254.2,,25.2,0,1676.5,25.2,0,308.1
2015-04-07T04:00:00Z,2015-04-07T06:00:00+0200,,3757,3793.08,0.11,783,1199.8,,25.89,0,1633.4,25.89,0,349.4
2015-04-07T05:00:00Z,2015-04-07T07:00:00+0200,,4397,4449.25,5.77,819.4,1220,,26.3,3,1646.4,26.3,3,393
2015-04-07T06:00:00Z,2015-04-07T08:00:00+0200,,4703,4711.79,20.61,762.4,1307.7,,26.8,12,1680.9,26.8,8,389.1
2015-04-07T07:00:00Z,2015-04-07T09:00:00+0200,,4773,4777.45,41.7,774.3,1350.1,,26.69,27,1680.9,26.69,12,443.5
2015-04-07T08:00:00Z,2015-04-07T10:00:00+0200,,4855,4882.12,73.21,789.4,1359.6,,26.53,54,1698,26.53,20,451.1
2015-04-07T09:00:00Z,2015-04-07T11:00:00+0200,,4816,4843.64,107.24,879.8,1364.6,,26.48,79,1729.1,26.48,32,515.3
2015-04-07T10:00:00Z,2015-04-07T12:00:00+0200,,4663,4710.32,148.58,868.9,1397.8,,26.16,100,1712.9,26.16,44,553.8
2015-04-07T11:00:00Z,2015-04-07T13:00:00+0200,,4644,4716.43,188.75,821.2,1494.1,,26.08,128,1777.1,26.08,61,538.2
2015-04-07T12:00:00Z,2015-04-07T14:00:00+0200,,4533,4598.98,208.64,795.4,1560.3,,25.9,131,1787.3,25.9,78,568.4
2015-04-07T13:00:00Z,2015-04-07T15:00:00+0200,,4426,4444.31,200.06,769.3,1725.9,,25.93,124,1886.1,25.93,77,609.1
2015-04-07T14:00:00Z,2015-04-07T16:00:00+0200,IE_load_entsoe_transparency,4319,4352.69,150.29,839.2,1813.5,,25.88,100,1994.9,25.88,52,657.7
2015-04-07T15:00:00Z,2015-04-07T17:00:00+0200,,4594,4601.24,94.88,902.9,1832.4,,25.97,82,2039.3,25.97,19,696
2015-04-07T16:00:00Z,2015-04-07T18:00:00+0200,SK_solar_generation_actual,4524,4504.32,48.87,862.2,1730.6,,26.11,39,1986.5,26.11,8,606.2
2015-04-07T17:00:00Z,2015-04-07T19:00:00+0200,,4307,4308.42,14.08,903.9,1610.2,,26.21,15,1942.9,26.21,2,571.2
2015-04-07T18:00:00Z,2015-04-07T20:00:00+0200,,4254,4268.2,0.26,875.6,1529.6,,26.37,1,1908.9,26.37,0,496.3
2015-04-07T19:00:00Z,2015-04-07T21:00:00+0200,,4055,4088.86,0.01,762.8,1484.7,,26.18,0,1829.7,26.18,0,417.8
2015-04-07T20:00:00Z,2015-04-07T22:00:00+0200,,3700,3730.22,0,637.8,1558.4,,25.63,0,1813.8,25.63,0,382.5
2015-04-07T21:00:00Z,2015-04-07T23:00:00+0200,,3326,3340.77,0,752.3,1605.7,,24.98,0,1954.7,24.98,0,403.3
2015-04-07T22:00:00Z,2015-04-08T00:00:00+0200,,3102,3125.11,0,851.3,1584.6,,23.17,0,1983.1,24.29,0,452.8
2015-04-07T23:00:00Z,2015-04-08T01:00:00+0200,,3018,2997,0,820.9,1551.1,,24.05,0,1928.5,24.05,0,443.4
2015-04-08T00:00:00Z,2015-04-08T02:00:00+0200,,2946,2969.95,0,869.2,1479.2,,23.87,0,1900.8,23.87,0,447.6
2015-04-08T01:00:00Z,2015-04-08T03:00:00+0200,,2967,2979.08,0,874.1,1546.7,,23.88,0,2033.4,23.88,0,387.4
2015-04-08T02:00:00Z,2015-04-08T04:00:00+0200,,3036,3045.5,0,870.1,1580.2,,24.14,0,2092.2,24.14,0,358.1
2015-04-08T03:00:00Z,2015-04-08T05:00:00+0200,,3284,3272.71,0.01,888.3,1575.6,,24.52,0,2110,24.52,0,353.9
2015-04-08T04:00:00Z,2015-04-08T06:00:00+0200,,3866,3892.6,0.83,864.3,1493.5,,25.33,0,2077.6,25.33,1,280.2
2015-04-08T05:00:00Z,2015-04-08T07:00:00+0200,,4448,4447.19,24.4,791.6,1303.9,,26.15,14,1807.9,26.15,11,287.6
2015-04-08T06:00:00Z,2015-04-08T08:00:00+0200,,4690,4698.5,75.42,654.1,1191.3,,26.61,48,1530.8,26.61,30,314.5
2015-04-08T07:00:00Z,2015-04-08T09:00:00+0200,,4688,4812.48,138.19,566.8,1108.5,,26.38,90,1368.1,26.38,48,307.1
2015-04-08T08:00:00Z,2015-04-08T10:00:00+0200,,4730,4816.63,215.16,530.3,977.1,,26.36,140,1163.5,26.36,69,343.9
2015-04-08T09:00:00Z,2015-04-08T11:00:00+0200,,4691,4680.17,272.84,461.8,734.3,,26.19,214,913.4,26.19,64,282.6
2015-04-08T10:00:00Z,2015-04-08T12:00:00+0200,,4571,4569.92,340.9,484.2,463.2,,26.03,268,748.4,26.03,71,199
