utc_timestamp,cet_cest_timestamp,FR_solar_generation_actual
2012-07-19T15:00:00Z,2012-07-19T17:00:00+0200,1300
2012-07-19T16:00:00Z,2012-07-19T18:00:00+0200,954
2012-07-19T17:00:00Z,2012-07-19T19:00:00+0200,557
2012-07-19T18:00:00Z,2012-07-19T20:00:00+0200,222
2012-07-19T19:00:00Z,2012-07-19T21:00:00+0200,28
2012-07-19T20:00:00Z,2012-07-19T22:00:00+0200,0
2012-07-19T21:00:00Z,2012-07-19T23:00:00+0200,0
2012-07-19T22:00:00Z,2012-07-20T00:00:00+0200,0
2012-07-19T23:00:00Z,2012-07-20T01:00:00+0200,0
2012-07-20T00:00:00Z,2012-07-20T02:00:00+0200,0
2012-07-20T01:00:00Z,2012-07-20T03:00:00+0200,0
2012-07-20T02:00:00Z,2012-07-20T04:00:00+0200,0
2012-07-20T03:00:00Z,2012-07-20T05:00:00+0200,0
2012-07-20T04:00:00Z,2012-07-20T06:00:00+0200,1
2012-07-20T05:00:00Z,2012-07-20T07:00:00+0200,76
2012-07-20T06:00:00Z,2012-07-20T08:00:00+0200,310
2012-07-20T07:00:00Z,2012-07-20T09:00:00+0200,660
2012-07-20T08:00:00Z,2012-07-20T10:00:00+0200,1022
2012-07-20T09:00:00Z,2012-07-20T11:00:00+0200,1294
2012-07-20T10:00:00Z,2012-07-20T12:00:00+0200,1446
2012-07-20T11:00:00Z,2012-07-20T13:00:00+0200,1510
2012-07-20T12:00:00Z,2012-07-20T14:00:00+0200,1514
2012-07-20T13:00:00Z,2012-07-20T15:00:00+0200,1476
2012-07-20T14:00:00Z,2012-07-20T16:00:00+0200,1302
2012-07-20T15:00:00Z,2012-07-20T17:00:00+0200,1137
2012-07-20T16:00:00Z,2012-07-20T18:00:00+0200,853
2012-07-20T17:00:00Z,2012-07-20T19:00:00+0200,482
2012-07-20T18:00:00Z,2012-07-20T20:00:00+0200,188
2012-07-20T19:00:00Z,2012-07-20T21:00:00+0200,25
2012-07-20T20:00:00Z,2012-07-20T22:00:00+0200,0
2012-07-20T21:00:00Z,2012-07-20T23:00:00+0200,0
2012-07-20T22:00:00Z,2012-07-21T00:00:00+0200,0
2012-07-20T23:00:00Z,2012-07-21T01:00:00+0200,0
2012-07-21T00:00:00Z,2012-07-21T02:00:00+0200,0
2012-07-21T01:00:00Z,2012-07-21T03:00:00+0200,0
2012-07-21T02:00:00Z,2012-07-21T04:00:00+0200,0
2012-07-21T03:00:00Z,2012-07-21T05:00:00+0200,0
2012-07-21T04:00:00Z,2012-07-21T06:00:00+0200,0
2012-07-21T05:00:00Z,2012-07-21T07:00:00+0200,80
2012-07-21T06:00:00Z,2012-07-21T08:00:00+0200,392
2012-07-21T07:00:00Z,2012-07-21T09:00:00+0200,919
2012-07-21T08:00:00Z,2012-07-21T10:00:00+0200,1458
2012-07-21T09:00:00Z,2012-07-21T11:00:00+0200,1810
2012-07-21T10:00:00Z,2012-07-21T12:00:00+0200,2040
2012-07-21T11:00:00Z,2012-07-21T13:00:00+0200,2054
2012-07-21T12:00:00Z,2012-07-21T14:00:00+0200,2118
2012-07-21T13:00:00Z,2012-07-21T15:00:00+0200,2014
2012-07-21T14:00:00Z,2012-07-21T16:00:00+0200,1810
2012-07-21T15:00:00Z,2012-07-21T17:00:00+0200,1566
2012-07-21T16:00:00Z,2012-07-21T18:00:00+0200,1157
2012-07-21T17:00:00Z,2012-07-21T19:00:00+0200,666
2012-07-21T18:00:00Z,2012-07-21T20:00:00+0200,238
2012-07-21T19:00:00Z,2012-07-21T21:00:00+0200,32
2012-07-21T20:00:00Z,2012-07-21T22:00:00+0200,0
2012-07-21T21:00:00Z,2012-07-21T23:00:00+0200,0
2012-07-21T22:00:00Z,2012-07-22T00:00:00+0200,0
2012-07-21T23:00:00Z,2012-07-22T01:00:00+0200,0
2012-07-22T00:00:00Z,2012-07-22T02:00:00+0200,0
2012-07-22T01:00:00Z,2012-07-22T03:00:00+0200,0
2012-07-22T02:00:00Z,2012-07-22T04:00:00+0200,0
2012-07-22T03:00:00Z,2012-07-22T05:00:00+0200,0
2012-07-22T04:00:00Z,2012-07-22T06:00:00+0200,2
2012-07-22T05:00:00Z,2012-07-22T07:00:00+0200,104
2012-07-22T06:00:00Z,2012-07-22T08:00:00+0200,444
2012-07-22T07:00:00Z,2012-07-22T09:00:00+0200,952
2012-07-22T08:00:00Z,2012-07-22T10:00:00+0200,1490
2012-07-22T09:00:00Z,2012-07-22T11:00:00+0200,1904
2012-07-22T10:00:00Z,2012-07-22T12:00:00+0200,2230
2012-07-22T11:00:00Z,2012-07-22T13:00:00+0200,2344
2012-07-22T12:00:00Z,2012-07-22T14:00:00+0200,2321
2012-07-22T13:00:00Z,2012-07-22T15:00:00+0200,2236
2012-07-22T14:00:00Z,2012-07-22T16:00:00+0200,2054
2012-07-22T15:00:00Z,2012-07-22T17:00:00+0200,1734
2012-07-22T16:00:00Z,2012-07-22T18:00:00+0200,1271
2012-07-22T17:00:00Z,2012-07-22T19:00:00+0200,708
2012-07-22T18:00:00Z,2012-07-22T20:00:00+0200,232
2012-07-22T19:00:00Z,2012-07-22T21:00:00+0200,29
2012-07-22T20:00:00Z,2012-07-22T22:00:00+0200,0
2012-07-22T21:00:00Z,2012-07-22T23:00:00+0200,0
2012-07-22T22:00:00Z,2012-07-23T00:00:00+0200,0
2012-07-22T23:00:00Z,2012-07-23T01:00:00+0200,0
2012-07-23T00:00:00Z,2012-07-23T02:00:00+0200,0
2012-07-23T01:00:00Z,2012-07-23T03:00:00+0200,0
2012-07-23T02:00:00Z,2012-07-23T04:00:00+0200,0
2012-07-23T03:00:00Z,2012-07-23T05:00:00+0200,0
2012-07-23T04:00:00Z,2012-07-23T06:00:00+0200,2
2012-07-23T05:00:00Z,2012-07-23T07:00:00+0200,80
2012-07-23T06:00:00Z,2012-07-23T08:00:00+0200,431
2012-07-23T07:00:00Z,2012-07-23T09:00:00+0200,1018
2012-07-23T08:00:00Z,2012-07-23T10:00:00+0200,1574
2012-07-23T09:00:00Z,2012-07-23T11:00:00+0200,2000
2012-07-23T10:00:00Z,2012-07-23T12:00:00+0200,2290
2012-07-23T11:00:00Z,2012-07-23T13:00:00+0200,2414
2012-07-23T12:00:00Z,2012-07-23T14:00:00+0200,2421
2012-07-23T13:00:00Z,2012-07-23T15:00:00+0200,2350
2012-07-23T14:00:00Z,2012-07-23T16:00:00+0200,2144
2012-07-23T15:00:00Z,2012-07-23T17:00:00+0200,1802
2012-07-23T16:00:00Z,2012-07-23T18:00:00+0200,1320
2012-07-23T17:00:00Z,2012-07-23T19:00:00+0200,737
2012-07-23T18:00:00Z,2012-07-23T20:00:00+0200,222
2012-07-23T19:00:00Z,2012-07-23T21:00:00+0200,23
2012-07-23T20:00:00Z,2012-07-23T22:00:00+0200,0
2012-07-23T21:00:00Z,2012-07-23T23:00:00+0200,0
2012-07-23T22:00:00Z,2012-07-24T00:00:00+0200,0
2012-07-23T23:00:00Z,2012-07-24T01:00:00+0200,0
2012-07-24T00:00:00Z,2012-07-24T02:00:00+0200,0
2012-07-24T01:00:00Z,2012-07-24T03:00:00+0200,0
2012-07-24T02:00:00Z,2012-07-24T04:00:00+0200,0
2012-07-24T03:00:00Z,2012-07-24T05:00:00+0200,0
2012-07-24T04:00:00Z,2012-07-24T06:00:00+0200,1
2012-07-24T05:00:00Z,2012-07-24T07:00:00+0200,79
2012-07-24T06:00:00Z,2012-07-24T08:00:00+0200,415
2012-07-24T07:00:00Z,2012-07-24T09:00:00+0200,985
2012-07-24T08:00:00Z,2012-07-24T10:00:00+0200,1530
2012-07-24T09:00:00Z,2012-07-24T11:00:00+0200,1942
2012-07-24T10:00:00Z,2012-07-24T12:00:00+0200,2227
2012-07-24T11:00:00Z,2012-07-24T13:00:00+0200,2355
2012-07-24T12:00:00Z,2012-07-24T14:00:00+0200,2359
2012-07-24T13:00:00Z,2012-07-24T15:00:00+0200,2253
2012-07-24T14:00:00Z,2012-07-24T16:00:00+0200,2026
2012-07-24T15:00:00Z,2012-07-24T17:00:00+0200,1708
2012-07-24T16:00:00Z,2012-07-24T18:00:00+0200,1226
2012-07-24T17:00:00Z,2012-07-24T19:00:00+0200,684
2012-07-24T18:00:00Z,2012-07-24T20:00:00+0200,212
2012-07-24T19:00:00Z,2012-07-24T21:00:00+0200,24
2012-07-24T20:00:00Z,2012-07-24T22:00:00+0200,0
2012-07-24T21:00:00Z,2012-07-24T23:00:00+0200,0
2012-07-24T22:00:00Z,2012-07-25T00:00:00+0200,0
2012-07-24T23:00:00Z,2012-07-25T01:00:00+0200,0
2012-07-25T00:00:00Z,2012-07-25T02:00:00+0200,0
2012-07-25T01:00:00Z,2012-07-25T03:00:00+0200,0
2012-07-25T02:00:00Z,2012-07-25T04:00:00+0200,0
2012-07-25T03:00:00Z,2012-07-25T05:00:00+0200,0
2012-07-25T04:00:00Z,2012-07-25T06:00:00+0200,2
2012-07-25T05:00:00Z,2012-07-25T07:00:00+0200,80
2012-07-25T06:00:00Z,2012-07-25T08:00:00+0200,406
2012-07-25T07:00:00Z,2012-07-25T09:00:00+0200,960
2012-07-25T08:00:00Z,2012-07-25T10:00:00+0200,1512
2012-07-25T09:00:00Z,2012-07-25T11:00:00+0200,1946
2012-07-25T10:00:00Z,2012-07-25T12:00:00+0200,2228
2012-07-25T11:00:00Z,2012-07-25T13:00:00+0200,2372
2012-07-25T12:00:00Z,2012-07-25T14:00:00+0200,2378
2012-07-25T13:00:00Z,2012-07-25T15:00:00+0200,2259
2012-07-25T14:00:00Z,2012-07-25T16:00:00+0200,2018
2012-07-25T15:00:00Z,2012-07-25T17:00:00+0200,1668
2012-07-25T16:00:00Z,2012-07-25T18:00:00+0200,1236
2012-07-25T17:00:00Z,2012-07-25T19:00:00+0200,695
2012-07-25T18:00:00Z,2012-07-25T20:00:00+0200,217
2012-07-25T19:00:00Z,2012-07-25T21:00:00+0200,23
2012-07-25T20:00:00Z,2012-07-25T22:00:00+0200,0
2012-07-25T21:00:00Z,2012-07-25T23:00:00+0200,0
2012-07-25T22:00:00Z,2012-07-26T00:00:00+0200,0
2012-07-25T23:00:00Z,2012-07-26T01:00:00+0200,0
2012-07-26T00:00:00Z,2012-07-26T02:00:00+0200,0
2012-07-26T01:00:00Z,2012-07-26T03:00:00+0200,0
2012-07-26T02:00:00Z,2012-07-26T04:00:00+0200,0
2012-07-26T03:00:00Z,2012-07-26T05:00:00+0200,0
2012-07-26T04:00:00Z,2012-07-26T06:00:00+0200,1
2012-07-26T05:00:00Z,2012-07-26T07:00:00+0200,78
2012-07-26T06:00:00Z,2012-07-26T08:00:00+0200,393
2012-07-26T07:00:00Z,2012-07-26T09:00:00+0200,922
2012-07-26T08:00:00Z,2012-07-26T10:00:00+0200,1456
2012-07-26T09:00:00Z,2012-07-26T11:00:00+0200,1862
2012-07-26T10:00:00Z,2012-07-26T12:00:00+0200,2111
2012-07-26T11:00:00Z,2012-07-26T13:00:00+0200,2188
2012-07-26T12:00:00Z,2012-07-26T14:00:00+0200,2244
2012-07-26T13:00:00Z,2012-07-26T15:00:00+0200,2151
2012-07-26T14:00:00Z,2012-07-26T16:00:00+0200,1939
2012-07-26T15:00:00Z,2012-07-26T17:00:00+0200,1542
2012-07-26T16:00:00Z,2012-07-26T18:00:00+0200,1073
2012-07-26T17:00:00Z,2012-07-26T19:00:00+0200,572
2012-07-26T18:00:00Z,2012-07-26T20:00:00+0200,184
2012-07-26T19:00:00Z,2012-07-26T21:00:00+0200,18
2012-07-26T20:00:00Z,2012-07-26T22:00:00+0200,0
2012-07-26T21:00:00Z,2012-07-26T23:00:00+0200,0
2012-07-26T22:00:00Z,2012-07-27T00:00:00+0200,0
2012-07-26T23:00:00Z,2012-07-27T01:00:00+0200,0
2012-07-27T00:00:00Z,2012-07-27T02:00:00+0200,0
2012-07-27T01:00:00Z,2012-07-27T03:00:00+0200,0
2012-07-27T02:00:00Z,2012-07-27T04:00:00+0200,0
2012-07-27T03:00:00Z,2012-07-27T05:00:00+0200,0
2012-07-27T04:00:00Z,2012-07-27T06:00:00+0200,2
2012-07-27T05:00:00Z,2012-07-27T07:00:00+0200,74
2012-07-27T06:00:00Z,2012-07-27T08:00:00+0200,344
2012-07-27T07:00:00Z,2012-07-27T09:00:00+0200,768
2012-07-27T08:00:00Z,2012-07-27T10:00:00+0200,1210
2012-07-27T09:00:00Z,2012-07-27T11:00:00+0200,1546
2012-07-27T10:00:00Z,2012-07-27T12:00:00+0200,1813
2012-07-27T11:00:00Z,2012-07-27T13:00:00+0200,1983
2012-07-27T12:00:00Z,2012-07-27T14:00:00+0200,1921
2012-07-27T13:00:00Z,2012-07-27T15:00:00+0200,1730
2012-07-27T14:00:00Z,2012-07-27T16:00:00+0200,1477
2012-07-27T15:00:00Z,2012-07-27T17:00:00+0200,1108
2012-07-27T16:00:00Z,2012-07-27T18:00:00+0200,722
2012-07-27T17:00:00Z,2012-07-27T19:00:00+0200,373
2012-07-27T18:00:00Z,2012-07-27T20:00:00+0200,118
2012-07-27T19:00:00Z,2012-07-27T21:00:00+0200,12
2012-07-27T20:00:00Z,2012-07-27T22:00:00+0200,0
2012-07-27T21:00:00Z,2012-07-27T23:00:00+0200,0
2012-07-27T22:00:00Z,2012-07-28T00:00:00+0200,0
2012-07-27T23:00:00Z,2012-07-28T01:00:00+0200,0
2012-07-28T00:00:00Z,2012-07-28T02:00:00+0200,0
2012-07-28T01:00:00Z,2012-07-28T03:00:00+0200,0
2012-07-28T02:00:00Z,2012-07-28T04:00:00+0200,0
2012-07-28T03:00:00Z,2012-07-28T05:00:00+0200,0
2012-07-28T04:00:00Z,2012-07-28T06:00:00+0200,0
2012-07-28T05:00:00Z,2012-07-28T07:00:00+0200,36
2012-07-28T06:00:00Z,2012-07-28T08:00:00+0200,218
2012-07-28T07:00:00Z,2012-07-28T09:00:00+0200,511
2012-07-28T08:00:00Z,2012-07-28T10:00:00+0200,804
2012-07-28T09:00:00Z,2012-07-28T11:00:00+0200,1156
2012-07-28T10:00:00Z,2012-07-28T12:00:00+0200,1448
2012-07-28T11:00:00Z,2012-07-28T13:00:00+0200,1586
2012-07-28T12:00:00Z,2012-07-28T14:00:00+0200,1682
2012-07-28T13:00:00Z,2012-07-28T15:00:00+0200,1728
2012-07-28T14:00:00Z,2012-07-28T16:00:00+0200,1593
2012-07-28T15:00:00Z,2012-07-28T17:00:00+0200,1292
2012-07-28T16:00:00Z,2012-07-28T18:00:00+0200,923
2012-07-28T17:00:00Z,2012-07-28T19:00:00+0200,503
2012-07-28T18:00:00Z,2012-07-28T20:00:00+0200,170
2012-07-28T19:00:00Z,2012-07-28T21:00:00+0200,16
2012-07-28T20:00:00Z,2012-07-28T22:00:00+0200,0
2012-07-28T21:00:00Z,2012-07-28T23:00:00+0200,0
2012-07-28T22:00:00Z,2012-07-29T00:00:00+0200,0
2012-07-28T23:00:00Z,2012-07-29T01:00:00+0200,0
2012-07-29T00:00:00Z,2012-07-29T02:00:00+0200,0
2012-07-29T01:00:00Z,2012-07-29T03:00:00+0200,0
2012-07-29T02:00:00Z,2012-07-29T04:00:00+0200,0
2012-07-29T03:00:00Z,2012-07-29T05:00:00+0200,0
2012-07-29T04:00:00Z,2012-07-29T06:00:00+0200,0
2012-07-29T05:00:00Z,2012-07-29T07:00:00+0200,62
2012-07-29T06:00:00Z,2012-07-29T08:00:00+0200,351
2012-07-29T07:00:00Z,2012-07-29T09:00:00+0200,834
2012-07-29T08:00:00Z,2012-07-29T10:00:00+0200,1330
2012-07-29T09:00:00Z,2012-07-29T11:00:00+0200,1692
2012-07-29T10:00:00Z,2012-07-29T12:00:00+0200,1926
2012-07-29T11:00:00Z,2012-07-29T13:00:00+0200,2003
2012-07-29T12:00:00Z,2012-07-29T14:00:00+0200,2026
2012-07-29T13:00:00Z,2012-07-29T15:00:00+0200,1935
2012-07-29T14:00:00Z,2012-07-29T16:00:00+0200,1736
2012-07-29T15:00:00Z,2012-07-29T17:00:00+0200,1433
2012-07-29T16:00:00Z,2012-07-29T18:00:00+0200,1062
2012-07-29T17:00:00Z,2012-07-29T19:00:00+0200,592
2012-07-29T18:00:00Z,2012-07-29T20:00:00+0200,184
2012-07-29T19:00:00Z,2012-07-29T21:00:00+0200,16
2012-07-29T20:00:00Z,2012-07-29T22:00:00+0200,0
2012-07-29T21:00:00Z,2012-07-29T23:00:00+0200,0
2012-07-29T22:00:00Z,2012-07-30T00:00:00+0200,0
2012-07-29T23:00:00Z,2012-07-30T01:00:00+0200,0
2012-07-30T00:00:00Z,2012-07-30T02:00:00+0200,0
2012-07-30T01:00:00Z,2012-07-30T03:00:00+0200,0
2012-07-30T02:00:00Z,2012-07-30T04:00:00+0200,0
2012-07-30T03:00:00Z,2012-07-30T05:00:00+0200,0
2012-07-30T04:00:00Z,2012-07-30T06:00:00+0200,0
2012-07-30T05:00:00Z,2012-07-30T07:00:00+0200,66
2012-07-30T06:00:00Z,2012-07-30T08:00:00+0200,346
2012-07-30T07:00:00Z,2012-07-30T09:00:00+0200,830
2012-07-30T08:00:00Z,2012-07-30T10:00:00+0200,1316
2012-07-30T09:00:00Z,2012-07-30T11:00:00+0200,1696
2012-07-30T10:00:00Z,2012-07-30T12:00:00+0200,1941
2012-07-30T11:00:00Z,2012-07-30T13:00:00+0200,2062
2012-07-30T12:00:00Z,2012-07-30T14:00:00+0200,2080
2012-07-30T13:00:00Z,2012-07-30T15:00:00+0200,1996
2012-07-30T14:00:00Z,2012-07-30T16:00:00+0200,1807
2012-07-30T15:00:00Z,2012-07-30T17:00:00+0200,1530
2012-07-30T16:00:00Z,2012-07-30T18:00:00+0200,1117
2012-07-30T17:00:00Z,2012-07-30T19:00:00+0200,610
2012-07-30T18:00:00Z,2012-07-30T20:00:00+0200,186
2012-07-30T19:00:00Z,2012-07-30T21:00:00+0200,17
2012-07-30T20:00:00Z,2012-07-30T22:00:00+0200,0
2012-07-30T21:00:00Z,2012-07-30T23:00:00+0200,0
2012-07-30T22:00:00Z,2012-07-31T00:00:00+0200,0
2012-07-30T23:00:00Z,2012-07-31T01:00:00+0200,0
2012-07-31T00:00:00Z,2012-07-31T02:00:00+0200,0
2012-07-31T01:00:00Z,2012-07-31T03:00:00+0200,0
2012-07-31T02:00:00Z,2012-07-31T04:00:00+0200,0
2012-07-31T03:00:00Z,2012-07-31T05:00:00+0200,0
2012-07-31T04:00:00Z,2012-07-31T06:00:00+0200,0
2012-07-31T05:00:00Z,2012-07-31T07:00:00+0200,56
2012-07-31T06:00:00Z,2012-07-31T08:00:00+0200,346
2012-07-31T07:00:00Z,2012-07-31T09:00:00+0200,850
2012-07-31T08:00:00Z,2012-07-31T10:00:00+0200,1384
2012-07-31T09:00:00Z,2012-07-31T11:00:00+0200,1804
2012-07-31T10:00:00Z,2012-07-31T12:00:00+0200,2126
2012-07-31T11:00:00Z,2012-07-31T13:00:00+0200,2262
2012-07-31T12:00:00Z,2012-07-31T14:00:00+0200,2316
2012-07-31T13:00:00Z,2012-07-31T15:00:00+0200,2227
2012-07-31T14:00:00Z,2012-07-31T16:00:00+0200,2040
2012-07-31T15:00:00Z,2012-07-31T17:00:00+0200,1720
2012-07-31T16:00:00Z,2012-07-31T18:00:00+0200,1252
2012-07-31T17:00:00Z,2012-07-31T19:00:00+0200,679
2012-07-31T18:00:00Z,2012-07-31T20:00:00+0200,190
2012-07-31T19:00:00Z,2012-07-31T21:00:00+0200,16
2012-07-31T20:00:00Z,2012-07-31T22:00:00+0200,0
2012-07-31T21:00:00Z,2012-07-31T23:00:00+0200,0
2012-07-31T22:00:00Z,2012-08-01T00:00:00+0200,0
2012-07-31T23:00:00Z,2012-08-01T01:00:00+0200,0
2012-08-01T00:00:00Z,2012-08-01T02:00:00+0200,0
2012-08-01T01:00:00Z,2012-08-01T03:00:00+0200,0
2012-08-01T02:00:00Z,2012-08-01T04:00:00+0200,0
2012-08-01T03:00:00Z,2012-08-01T05:00:00+0200,0
2012-08-01T04:00:00Z,2012-08-01T06:00:00+0200,0
2012-08-01T05:00:00Z,2012-08-01T07:00:00+0200,60
2012-08-01T06:00:00Z,2012-08-01T08:00:00+0200,336
2012-08-01T07:00:00Z,2012-08-01T09:00:00+0200,760
2012-08-01T08:00:00Z,2012-08-01T10:00:00+0200,1136
2012-08-01T09:00:00Z,2012-08-01T11:00:00+0200,1478
2012-08-01T10:00:00Z,2012-08-01T12:00:00+0200,1734
2012-08-01T11:00:00Z,2012-08-01T13:00:00+0200,1846
2012-08-01T12:00:00Z,2012-08-01T14:00:00+0200,1893
2012-08-01T13:00:00Z,2012-08-01T15:00:00+0200,1872
2012-08-01T14:00:00Z,2012-08-01T16:00:00+0200,1660
2012-08-01T15:00:00Z,2012-08-01T17:00:00+0200,1345
2012-08-01T16:00:00Z,2012-08-01T18:00:00+0200,936
2012-08-01T17:00:00Z,2012-08-01T19:00:00+0200,522
2012-08-01T18:00:00Z,2012-08-01T20:00:00+0200,163
2012-08-01T19:00:00Z,2012-08-01T21:00:00+0200,14
2012-08-01T20:00:00Z,2012-08-01T22:00:00+0200,0
2012-08-01T21:00:00Z,2012-08-01T23:00:00+0200,0
2012-08-01T22:00:00Z,2012-08-02T00:00:00+0200,0
2012-08-01T23:00:00Z,2012-08-02T01:00:00+0200,0
2012-08-02T00:00:00Z,2012-08-02T02:00:00+0200,0
2012-08-02T01:00:00Z,2012-08-02T03:00:00+0200,0
2012-08-02T02:00:00Z,2012-08-02T04:00:00+0200,0
2012-08-02T03:00:00Z,2012-08-02T05:00:00+0200,0
2012-08-02T04:00:00Z,2012-08-02T06:00:00+0200,0
2012-08-02T05:00:00Z,2012-08-02T07:00:00+0200,58
2012-08-02T06:00:00Z,2012-08-02T08:00:00+0200,328
2012-08-02T07:00:00Z,2012-08-02T09:00:00+0200,802
2012-08-02T08:00:00Z,2012-08-02T10:00:00+0200,1274
2012-08-02T09:00:00Z,2012-08-02T11:00:00+0200,1616
2012-08-02T10:00:00Z,2012-08-02T12:00:00+0200,1841
2012-08-02T11:00:00Z,2012-08-02T13:00:00+0200,1972
2012-08-02T12:00:00Z,2012-08-02T14:00:00+0200,1962
2012-08-02T13:00:00Z,2012-08-02T15:00:00+0200,1878
2012-08-02T14:00:00Z,2012-08-02T16:00:00+0200,1685
2012-08-02T15:00:00Z,2012-08-02T17:00:00+0200,1336
2012-08-02T16:00:00Z,2012-08-02T18:00:00+0200,930
2012-08-02T17:00:00Z,2012-08-02T19:00:00+0200,502
2012-08-02T18:00:00Z,2012-08-02T20:00:00+0200,154
2012-08-02T19:00:00Z,2012-08-02T21:00:00+0200,12
2012-08-02T20:00:00Z,2012-08-02T22:00:00+0200,0
2012-08-02T21:00:00Z,2012-08-02T23:00:00+0200,0
2012-08-02T22:00:00Z,2012-08-03T00:00:00+0200,0
2012-08-02T23:00:00Z,2012-08-03T01:00:00+0200,0
2012-08-03T00:00:00Z,2012-08-03T02:00:00+0200,0
2012-08-03T01:00:00Z,2012-08-03T03:00:00+0200,0
2012-08-03T02:00:00Z,2012-08-03T04:00:00+0200,0
2012-08-03T03:00:00Z,2012-08-03T05:00:00+0200,0
2012-08-03T04:00:00Z,2012-08-03T06:00:00+0200,0
2012-08-03T05:00:00Z,2012-08-03T07:00:00+0200,56
2012-08-03T06:00:00Z,2012-08-03T08:00:00+0200,347
2012-08-03T07:00:00Z,2012-08-03T09:00:00+0200,834
2012-08-03T08:00:00Z,2012-08-03T10:00:00+0200,1319
2012-08-03T09:00:00Z,2012-08-03T11:00:00+0200,1722
2012-08-03T10:00:00Z,2012-08-03T12:00:00+0200,1950
2012-08-03T11:00:00Z,2012-08-03T13:00:00+0200,2088
2012-08-03T12:00:00Z,2012-08-03T14:00:00+0200,2091
2012-08-03T13:00:00Z,2012-08-03T15:00:00+0200,2007
2012-08-03T14:00:00Z,2012-08-03T16:00:00+0200,1840
2012-08-03T15:00:00Z,2012-08-03T17:00:00+0200,1490
2012-08-03T16:00:00Z,2012-08-03T18:00:00+0200,1066
2012-08-03T17:00:00Z,2012-08-03T19:00:00+0200,594
2012-08-03T18:00:00Z,2012-08-03T20:00:00+0200,180
2012-08-03T19:00:00Z,2012-08-03T21:00:00+0200,12
2012-08-03T20:00:00Z,2012-08-03T22:00:00+0200,0
2012-08-03T21:00:00Z,2012-08-03T23:00:00+0200,0
2012-08-03T22:00:00Z,2012-08-04T00:00:00+0200,0
2012-08-03T23:00:00Z,2012-08-04T01:00:00+0200,0
2012-08-04T00:00:00Z,2012-08-04T02:00:00+0200,0
2012-08-04T01:00:00Z,2012-08-04T03:00:00+0200,0
2012-08-04T02:00:00Z,2012-08-04T04:00:00+0200,0
2012-08-04T03:00:00Z,2012-08-04T05:00:00+0200,0
2012-08-04T04:00:00Z,2012-08-04T06:00:00+0200,0
2012-08-04T05:00:00Z,2012-08-04T07:00:00+0200,54
2012-08-04T06:00:00Z,2012-08-04T08:00:00+0200,330
2012-08-04T07:00:00Z,2012-08-04T09:00:00+0200,802
2012-08-04T08:00:00Z,2012-08-04T10:00:00+0200,1304
2012-08-04T09:00:00Z,2012-08-04T11:00:00+0200,1705
2012-08-04T10:00:00Z,2012-08-04T12:00:00+0200,1894
2012-08-04T11:00:00Z,2012-08-04T13:00:00+0200,1990
2012-08-04T12:00:00Z,2012-08-04T14:00:00+0200,1966
2012-08-04T13:00:00Z,2012-08-04T15:00:00+0200,1809
2012-08-04T14:00:00Z,2012-08-04T16:00:00+0200,1552
2012-08-04T15:00:00Z,2012-08-04T17:00:00+0200,1220
2012-08-04T16:00:00Z,2012-08-04T18:00:00+0200,804
2012-08-04T17:00:00Z,2012-08-04T19:00:00+0200,415
2012-08-04T18:00:00Z,2012-08-04T20:00:00+0200,127
2012-08-04T19:00:00Z,2012-08-04T21:00:00+0200,11
2012-08-04T20:00:00Z,2012-08-04T22:00:00+0200,0
2012-08-04T21:00:00Z,2012-08-04T23:00:00+0200,0
2012-08-04T22:00:00Z,2012-08-05T00:00:00+0200,0
2012-08-04T23:00:00Z,2012-08-05T01:00:00+0200,0
2012-08-05T00:00:00Z,2012-08-05T02:00:00+0200,0
2012-08-05T01:00:00Z,2012-08-05T03:00:00+0200,0
2012-08-05T02:00:00Z,2012-08-05T04:00:00+0200,0
2012-08-05T03:00:00Z,2012-08-05T05:00:00+0200,0
2012-08-05T04:00:00Z,2012-08-05T06:00:00+0200,0
2012-08-05T05:00:00Z,2012-08-05T07:00:00+0200,40
2012-08-05T06:00:00Z,2012-08-05T08:00:00+0200,258
2012-08-05T07:00:00Z,2012-08-05T09:00:00+0200,630
2012-08-05T08:00:00Z,2012-08-05T10:00:00+0200,996
2012-08-05T09:00:00Z,2012-08-05T11:00:00+0200,1304
2012-08-05T10:00:00Z,2012-08-05T12:00:00+0200,1529
2012-08-05T11:00:00Z,2012-08-05T13:00:00+0200,1581
2012-08-05T12:00:00Z,2012-08-05T14:00:00+0200,1543
2012-08-05T13:00:00Z,2012-08-05T15:00:00+0200,1364
2012-08-05T14:00:00Z,2012-08-05T16:00:00+0200,1165
2012-08-05T15:00:00Z,2012-08-05T17:00:00+0200,850
2012-08-05T16:00:00Z,2012-08-05T18:00:00+0200,588
2012-08-05T17:00:00Z,2012-08-05T19:00:00+0200,330
2012-08-05T18:00:00Z,2012-08-05T20:00:00+0200,108
2012-08-05T19:00:00Z,2012-08-05T21:00:00+0200,8
2012-08-05T20:00:00Z,2012-08-05T22:00:00+0200,0
2012-08-05T21:00:00Z,2012-08-05T23:00:00+0200,0
2012-08-05T22:00:00Z,2012-08-06T00:00:00+0200,0
2012-08-05T23:00:00Z,2012-08-06T01:00:00+0200,0
2012-08-06T00:00:00Z,2012-08-06T02:00:00+0200,0
