# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19970618,    3,   10,   66
  260,19970618,    4,    0,   59
  260,19970618,    5,   10,   88
  260,19970618,    6,   10,  129
  260,19970618,    7,   10,  132
  260,19970618,    8,   20,  144
  260,19970618,    9,   20,  150
  260,19970618,   10,   30,  162
  260,19970618,   11,   20,  172
  260,19970618,   12,   20,  169
  260,19970618,   13,   20,  174
  260,19970618,   14,   20,  174
  260,19970618,   15,   20,  183
  260,19970618,   16,   20,  181
  260,19970618,   17,   20,  183
  260,19970618,   18,   10,  186
  260,19970618,   19,   20,  173
  260,19970618,   20,   20,  149
  260,19970618,   21,   10,  132
  260,19970618,   22,   10,  114
  260,19970618,   23,   20,  107
  260,19970618,   24,   20,  105
  260,19970619,    1,   20,  105
  260,19970619,    2,   30,  105
  260,19970619,    3,   30,  105
  260,19970619,    4,   30,  109
  260,19970619,    5,   30,  121
  260,19970619,    6,   30,  138
  260,19970619,    7,   30,  155
  260,19970619,    8,   40,  171
  260,19970619,    9,   40,  184
  260,19970619,   10,   50,  192
  260,19970619,   11,   50,  196
  260,19970619,   12,   50,  198
  260,19970619,   13,   40,  200
  260,19970619,   14,   30,  208
  260,19970619,   15,   30,  211
  260,19970619,   16,   40,  208
  260,19970619,   17,   40,  204
  260,19970619,   18,   30,  199
  260,19970619,   19,   30,  165
  260,19970619,   20,   30,  142
  260,19970619,   21,   30,  143
  260,19970619,   22,   30,  139
  260,19970619,   23,   20,  136
  260,19970619,   24,   20,  132
  260,19970620,    1,   10,  127
  260,19970620,    2,   30,  122
  260,19970620,    3,   40,  120
  260,19970620,    4,   40,  108
  260,19970620,    5,   30,  111
  260,19970620,    6,   30,  116
  260,19970620,    7,   40,  123
  260,19970620,    8,   40,  144
  260,19970620,    9,   60,  138
  260,19970620,   10,   30,  132
  260,19970620,   11,   30,  158
  260,19970620,   12,   40,  184
  260,19970620,   13,   50,  165
  260,19970620,   14,   40,  161
  260,19970620,   15,   50,  176
  260,19970620,   16,   60,  153
  260,19970620,   17,   30,  160
  260,19970620,   18,   30,  158
  260,19970620,   19,   30,  147
  260,19970620,   20,   30,  146
  260,19970620,   21,   50,  131
  260,19970620,   22,   40,  134
  260,19970620,   23,   50,  142
  260,19970620,   24,   50,  141
  260,19970621,    1,   40,  143
  260,19970621,    2,   40,  143
  260,19970621,    3,   50,  141
  260,19970621,    4,   40,  140
  260,19970621,    5,   40,  143
  260,19970621,    6,   40,  151
  260,19970621,    7,   50,  148
  260,19970621,    8,   60,  157
  260,19970621,    9,   50,  160
  260,19970621,   10,   50,  175
  260,19970621,   11,   70,  156
  260,19970621,   12,   60,  165
  260,19970621,   13,   70,  176
  260,19970621,   14,   60,  184
  260,19970621,   15,   60,  167
  260,19970621,   16,   50,  177
  260,19970621,   17,   50,  166
  260,19970621,   18,   40,  160
  260,19970621,   19,   20,  147
  260,19970621,   20,   20,  144
  260,19970621,   21,   30,  142
  260,19970621,   22,   30,  134
  260,19970621,   23,   30,  132
  260,19970621,   24,   30,  128
  260,19970622,    1,   30,  119
  260,19970622,    2,   30,  115
  260,19970622,    3,   40,  122
  260,19970622,    4,   40,  117
  260,19970622,    5,   50,  118
  260,19970622,    6,   50,  126
  260,19970622,    7,   50,  140
  260,19970622,    8,   60,  151
  260,19970622,    9,   60,  151
  260,19970622,   10,   60,  145
  260,19970622,   11,   60,  138
  260,19970622,   12,   70,  160
  260,19970622,   13,   70,  158
  260,19970622,   14,   70,  173
  260,19970622,   15,   70,  142
  260,19970622,   16,   60,  145
  260,19970622,   17,   50,  151
  260,19970622,   18,   60,  135
  260,19970622,   19,   40,  137
  260,19970622,   20,   40,  125
  260,19970622,   21,   30,  122
  260,19970622,   22,   30,  118
  260,19970622,   23,   30,  120
  260,19970622,   24,   30,  115
  260,19970623,    1,   30,  111
  260,19970623,    2,   20,  112
  260,19970623,    3,   20,  117
  260,19970623,    4,   30,  123
  260,19970623,    5,   30,  128
  260,19970623,    6,   40,  135
  260,19970623,    7,   40,  139
  260,19970623,    8,   40,  131
  260,19970623,    9,   40,  128
  260,19970623,   10,   40,  128
  260,19970623,   11,   50,  127
  260,19970623,   12,   60,  130
  260,19970623,   13,   50,  131
  260,19970623,   14,   60,  145
  260,19970623,   15,   70,  133
  260,19970623,   16,   60,  138
  260,19970623,   17,   60,  129
  260,19970623,   18,   50,  125
  260,19970623,   19,   50,  124
  260,19970623,   20,   40,  119
  260,19970623,   21,   40,  118
  260,19970623,   22,   40,  120
  260,19970623,   23,   40,  122
  260,19970623,   24,   40,  117
  260,19970624,    1,   40,  115
  260,19970624,    2,   40,  115
  260,19970624,    3,   30,  118
  260,19970624,    4,   40,  118
  260,19970624,    5,   40,  120
  260,19970624,    6,   40,  124
  260,19970624,    7,   40,  130
  260,19970624,    8,   40,  131
  260,19970624,    9,   40,  134
  260,19970624,   10,   50,  139
  260,19970624,   11,   50,  149
  260,19970624,   12,   50,  143
  260,19970624,   13,   40,  140
  260,19970624,   14,   50,  151
  260,19970624,   15,   40,  152
  260,19970624,   16,   50,  148
  260,19970624,   17,   50,  140
  260,19970624,   18,   40,  131
  260,19970624,   19,   30,  128
  260,19970624,   20,   20,  114
  260,19970624,   21,   20,   96
  260,19970624,   22,   20,   84
  260,19970624,   23,   10,   74
  260,19970624,   24,   10,   70
  260,19970625,    1,   10,   74
  260,19970625,    2,   10,   72
  260,19970625,    3,   10,   67
  260,19970625,    4,   20,   87
  260,19970625,    5,   30,   91
  260,19970625,    6,   30,  109
  260,19970625,    7,   40,  131
  260,19970625,    8,   50,  145
  260,19970625,    9,   50,  159
  260,19970625,   10,   60,  165
  260,19970625,   11,   50,  165
  260,19970625,   12,   50,  163
  260,19970625,   13,   40,  167
  260,19970625,   14,   40,  153
  260,19970625,   15,   30,  155
  260,19970625,   16,   40,  150
  260,19970625,   17,   30,  145
  260,19970625,   18,   30,  133
  260,19970625,   19,   30,  127
  260,19970625,   20,   30,  123
  260,19970625,   21,   40,  119
  260,19970625,   22,   40,  118
  260,19970625,   23,   40,  118
  260,19970625,   24,   40,  120
  260,19970626,    1,   50,  122
  260,19970626,    2,   40,  122
  260,19970626,    3,   40,  122
  260,19970626,    4,   40,  122
  260,19970626,    5,   40,  122
  260,19970626,    6,   40,  126
  260,19970626,    7,   40,  131
  260,19970626,    8,   40,  137
  260,19970626,    9,   40,  134
  260,19970626,   10,   40,  137
  260,19970626,   11,   40,  146
  260,19970626,   12,   40,  151
  260,19970626,   13,   20,  151
  260,19970626,   14,   40,  158
  260,19970626,   15,   40,  161
  260,19970626,   16,   30,  155
  260,19970626,   17,   30,  168
  260,19970626,   18,   30,  161
  260,19970626,   19,   30,  152
  260,19970626,   20,   10,  141
  260,19970626,   21,   20,  134
  260,19970626,   22,   20,  133
  260,19970626,   23,   20,  138
  260,19970626,   24,   30,  139
  260,19970627,    1,   30,  136
  260,19970627,    2,   20,  136
  260,19970627,    3,   20,  135
  260,19970627,    4,   30,  137
  260,19970627,    5,   30,  140
  260,19970627,    6,   30,  147
  260,19970627,    7,   30,  155
  260,19970627,    8,   30,  160
  260,19970627,    9,   30,  173
  260,19970627,   10,   30,  192
  260,19970627,   11,   30,  199
  260,19970627,   12,   20,  204
  260,19970627,   13,   20,  204
  260,19970627,   14,   60,  142
  260,19970627,   15,   40,  128
  260,19970627,   16,   20,  144
  260,19970627,   17,   10,  149
  260,19970627,   18,   30,  149
  260,19970627,   19,   20,  145
  260,19970627,   20,   20,  130
  260,19970627,   21,   30,  125
  260,19970627,   22,   30,  117
  260,19970627,   23,   30,  120
  260,19970627,   24,   30,  108
  260,19970628,    1,   20,   98
  260,19970628,    2,   20,   96
  260,19970628,    3,   20,  107
  260,19970628,    4,   30,  116
  260,19970628,    5,   30,  120
  260,19970628,    6,   40,  135
  260,19970628,    7,   40,  143
  260,19970628,    8,   40,  161
  260,19970628,    9,   50,  170
  260,19970628,   10,   50,  174
  260,19970628,   11,   50,  188
  260,19970628,   12,   50,  175
  260,19970628,   13,   60,  188
  260,19970628,   14,   50,  183
  260,19970628,   15,   70,  185
  260,19970628,   16,   60,  188
  260,19970628,   17,   50,  186
  260,19970628,   18,   30,  192
  260,19970628,   19,   20,  183
  260,19970628,   20,   20,  157
  260,19970628,   21,   10,  139
  260,19970628,   22,   10,  128
  260,19970628,   23,   10,  118
  260,19970628,   24,   10,  119
  260,19970629,    1,   20,  109
  260,19970629,    2,   20,  111
  260,19970629,    3,   20,  101
  260,19970629,    4,   20,  104
  260,19970629,    5,   10,  125
  260,19970629,    6,   10,  160
  260,19970629,    7,   20,  170
  260,19970629,    8,   20,  181
  260,19970629,    9,   20,  202
  260,19970629,   10,   40,  203
  260,19970629,   11,   40,  218
  260,19970629,   12,   50,  200
  260,19970629,   13,   40,  168
  260,19970629,   14,   30,  169
  260,19970629,   15,   50,  166
  260,19970629,   16,   60,  163
  260,19970629,   17,   50,  161
  260,19970629,   18,   30,  157
  260,19970629,   19,   30,  153
  260,19970629,   20,   40,  154
  260,19970629,   21,   30,  153
  260,19970629,   22,   20,  151
  260,19970629,   23,   20,  153
  260,19970629,   24,   20,  153
  260,19970630,    1,   20,  153
  260,19970630,    2,   30,  151
  260,19970630,    3,   50,  146
  260,19970630,    4,   50,  144
  260,19970630,    5,   60,  145
  260,19970630,    6,   50,  142
  260,19970630,    7,   60,  141
  260,19970630,    8,   60,  144
  260,19970630,    9,   50,  146
  260,19970630,   10,   50,  150
  260,19970630,   11,   50,  155
  260,19970630,   12,   40,  153
  260,19970630,   13,   40,  154
  260,19970630,   14,   40,  156
  260,19970630,   15,   30,  150
  260,19970630,   16,   30,  147
  260,19970630,   17,   30,  137
  260,19970630,   18,   30,  140
  260,19970630,   19,   20,  141
  260,19970630,   20,   30,  134
  260,19970630,   21,   20,  127
  260,19970630,   22,   20,  127
  260,19970630,   23,   30,  129
  260,19970630,   24,   30,  121
  260,19970701,    1,   30,  117
  260,19970701,    2,   30,  112
  260,19970701,    3,   30,  109
  260,19970701,    4,   20,  111
  260,19970701,    5,   20,  121
  260,19970701,    6,   30,  128
  260,19970701,    7,   30,  143
  260,19970701,    8,   40,  150
  260,19970701,    9,   40,  152
  260,19970701,   10,   50,  158
  260,19970701,   11,   50,  171
  260,19970701,   12,   60,  179
  260,19970701,   13,   40,  177
  260,19970701,   14,   50,  202
  260,19970701,   15,   50,  185
  260,19970701,   16,   50,  181
  260,19970701,   17,   30,  164
  260,19970701,   18,   20,  139
  260,19970701,   19,   10,  148
  260,19970701,   20,   20,  146
  260,19970701,   21,   20,  127
  260,19970701,   22,   10,  118
  260,19970701,   23,   10,  120
  260,19970701,   24,   20,  108
  260,19970702,    1,   20,  109
  260,19970702,    2,   20,  105
  260,19970702,    3,   10,   92
  260,19970702,    4,   20,   97
  260,19970702,    5,   20,  111
  260,19970702,    6,   30,  120
  260,19970702,    7,   30,  137
  260,19970702,    8,   40,  154
  260,19970702,    9,   30,  169
  260,19970702,   10,   30,  174
  260,19970702,   11,   40,  191
  260,19970702,   12,   50,  201
  260,19970702,   13,   50,  201
  260,19970702,   14,   40,  200
  260,19970702,   15,   50,  187
  260,19970702,   16,   40,  179
  260,19970702,   17,   40,  161
  260,19970702,   18,   40,  157
  260,19970702,   19,   40,  151
  260,19970702,   20,   40,  160
  260,19970702,   21,   60,  154
  260,19970702,   22,   50,  131
  260,19970702,   23,   40,  123
  260,19970702,   24,   40,  123
  260,19970703,    1,   40,  114
  260,19970703,    2,   30,  106
  260,19970703,    3,   30,  104
  260,19970703,    4,   30,  103
  260,19970703,    5,   30,  114
  260,19970703,    6,   30,  126
  260,19970703,    7,   30,  149
  260,19970703,    8,   50,  163
  260,19970703,    9,   50,  164
  260,19970703,   10,   50,  181
  260,19970703,   11,   60,  187
  260,19970703,   12,   50,  176
  260,19970703,   13,   40,  184
  260,19970703,   14,   50,  190
  260,19970703,   15,   40,  179
  260,19970703,   16,   40,  184
  260,19970703,   17,   40,  181
  260,19970703,   18,   30,  153
  260,19970703,   19,   20,  147
  260,19970703,   20,   10,  138
  260,19970703,   21,   20,  126
  260,19970703,   22,   20,  122
  260,19970703,   23,   20,  130
  260,19970703,   24,   20,  123
  260,19970704,    1,   20,  109
  260,19970704,    2,   20,  111
  260,19970704,    3,   20,   95
  260,19970704,    4,   10,   94
  260,19970704,    5,   20,  111
  260,19970704,    6,   20,  128
  260,19970704,    7,   20,  149
  260,19970704,    8,   30,  164
  260,19970704,    9,   30,  178
  260,19970704,   10,   30,  187
  260,19970704,   11,   30,  167
  260,19970704,   12,   20,  192
  260,19970704,   13,   30,  196
  260,19970704,   14,   30,  208
  260,19970704,   15,   30,  214
  260,19970704,   16,   20,  187
  260,19970704,   17,   40,  170
  260,19970704,   18,   30,  169
  260,19970704,   19,   10,  162
  260,19970704,   20,   10,  159
  260,19970704,   21,   10,  151
  260,19970704,   22,   10,  146
  260,19970704,   23,   10,  137
  260,19970704,   24,    0,  126
  260,19970705,    1,   10,  131
  260,19970705,    2,   10,  125
  260,19970705,    3,    0,  128
  260,19970705,    4,   10,  129
  260,19970705,    5,   20,  141
  260,19970705,    6,   20,  149
  260,19970705,    7,   20,  161
  260,19970705,    8,   20,  172
  260,19970705,    9,   30,  190
  260,19970705,   10,   30,  178
  260,19970705,   11,   20,  189
  260,19970705,   12,   30,  189
  260,19970705,   13,   50,  181
  260,19970705,   14,   40,  173
  260,19970705,   15,   30,  191
  260,19970705,   16,   40,  173
  260,19970705,   17,   20,  167
  260,19970705,   18,   40,  174
  260,19970705,   19,   40,  164
  260,19970705,   20,   40,  154
  260,19970705,   21,   30,  140
  260,19970705,   22,   20,  128
  260,19970705,   23,   20,  115
  260,19970705,   24,   20,  108
  260,19970706,    1,   20,  106
  260,19970706,    2,   10,  105
  260,19970706,    3,   10,   98
  260,19970706,    4,   20,   99
  260,19970706,    5,   20,  115
  260,19970706,    6,   20,  141
  260,19970706,    7,   30,  151
  260,19970706,    8,   30,  160
  260,19970706,    9,   30,  157
  260,19970706,   10,   30,  157
  260,19970706,   11,   30,  150
  260,19970706,   12,   20,  144
  260,19970706,   13,   20,  144
  260,19970706,   14,   20,  150
  260,19970706,   15,   20,  162
  260,19970706,   16,   20,  169
  260,19970706,   17,   20,  175
  260,19970706,   18,   20,  176
  260,19970706,   19,   20,  174
  260,19970706,   20,   20,  165
  260,19970706,   21,   20,  150
  260,19970706,   22,   20,  148
  260,19970706,   23,   20,  148
  260,19970706,   24,   20,  148
  260,19970707,    1,   20,  146
  260,19970707,    2,   20,  143
  260,19970707,    3,   20,  136
  260,19970707,    4,   20,  130
  260,19970707,    5,   20,  141
  260,19970707,    6,   20,  145
  260,19970707,    7,   20,  154
  260,19970707,    8,   20,  173
  260,19970707,    9,   20,  188
  260,19970707,   10,   30,  197
  260,19970707,   11,   30,  207
  260,19970707,   12,   40,  211
  260,19970707,   13,   30,  205
  260,19970707,   14,   30,  208
  260,19970707,   15,   30,  216
  260,19970707,   16,   50,  215
  260,19970707,   17,   40,  208
  260,19970707,   18,   40,  207
  260,19970707,   19,   40,  194
  260,19970707,   20,   30,  180
  260,19970707,   21,   30,  169
  260,19970707,   22,   30,  156
  260,19970707,   23,   10,  139
  260,19970707,   24,   10,  129
  260,19970708,    1,   10,  123
  260,19970708,    2,   10,  132
  260,19970708,    3,   20,  143
  260,19970708,    4,   20,  145
  260,19970708,    5,   20,  145
  260,19970708,    6,   20,  155
  260,19970708,    7,   30,  165
  260,19970708,    8,   30,  169
  260,19970708,    9,   30,  171
  260,19970708,   10,   40,  177
  260,19970708,   11,   30,  183
  260,19970708,   12,   40,  191
  260,19970708,   13,   30,  204
  260,19970708,   14,   30,  210
  260,19970708,   15,   40,  215
  260,19970708,   16,   30,  217
  260,19970708,   17,   30,  215
  260,19970708,   18,   40,  207
  260,19970708,   19,   40,  196
  260,19970708,   20,   30,  187
  260,19970708,   21,   20,  174
  260,19970708,   22,   20,  164
  260,19970708,   23,   30,  162
  260,19970708,   24,   30,  151
  260,19970709,    1,   30,  147
  260,19970709,    2,   30,  145
  260,19970709,    3,   30,  146
  260,19970709,    4,   30,  148
  260,19970709,    5,   30,  149
  260,19970709,    6,   30,  153
  260,19970709,    7,   30,  157
  260,19970709,    8,   30,  172
  260,19970709,    9,   30,  180
  260,19970709,   10,   40,  182
  260,19970709,   11,   40,  188
  260,19970709,   12,   30,  184
  260,19970709,   13,   30,  186
  260,19970709,   14,   30,  196
  260,19970709,   15,   40,  195
  260,19970709,   16,   40,  199
  260,19970709,   17,   40,  195
  260,19970709,   18,   40,  189
  260,19970709,   19,   40,  179
  260,19970709,   20,   40,  168
  260,19970709,   21,   30,  158
  260,19970709,   22,   30,  149
  260,19970709,   23,   30,  139
  260,19970709,   24,   30,  133
  260,19970710,    1,   30,  130
  260,19970710,    2,   30,  124
  260,19970710,    3,   30,  130
  260,19970710,    4,   30,  129
  260,19970710,    5,   40,  138
  260,19970710,    6,   40,  142
  260,19970710,    7,   40,  147
  260,19970710,    8,   30,  152
  260,19970710,    9,   40,  161
  260,19970710,   10,   30,  188
  260,19970710,   11,   40,  204
  260,19970710,   12,   40,  213
  260,19970710,   13,   40,  225
  260,19970710,   14,   40,  228
  260,19970710,   15,   40,  228
  260,19970710,   16,   40,  224
  260,19970710,   17,   40,  227
  260,19970710,   18,   30,  218
  260,19970710,   19,   20,  214
  260,19970710,   20,   20,  187
  260,19970710,   21,   30,  188
  260,19970710,   22,   30,  176
  260,19970710,   23,   30,  163
  260,19970710,   24,   30,  158
  260,19970711,    1,   30,  153
  260,19970711,    2,   30,  144
  260,19970711,    3,   20,  135
  260,19970711,    4,   10,  129
  260,19970711,    5,   20,  144
  260,19970711,    6,   20,  169
  260,19970711,    7,   20,  197
  260,19970711,    8,   10,  221
  260,19970711,    9,   10,  239
  260,19970711,   10,   30,  242
  260,19970711,   11,   40,  251
  260,19970711,   12,   30,  247
  260,19970711,   13,   20,  251
  260,19970711,   14,   20,  251
  260,19970711,   15,   30,  258
  260,19970711,   16,   30,  258
  260,19970711,   17,   40,  259
  260,19970711,   18,   40,  248
  260,19970711,   19,   40,  234
  260,19970711,   20,   30,  217
  260,19970711,   21,   30,  197
  260,19970711,   22,   30,  195
  260,19970711,   23,   30,  185
  260,19970711,   24,   20,  174
  260,19970712,    1,   20,  178
  260,19970712,    2,   20,  180
  260,19970712,    3,   10,  173
  260,19970712,    4,   10,  174
  260,19970712,    5,   20,  172
  260,19970712,    6,   20,  183
  260,19970712,    7,   10,  192
  260,19970712,    8,   20,  222
  260,19970712,    9,   10,  236
  260,19970712,   10,   10,  243
  260,19970712,   11,   10,  252
  260,19970712,   12,   20,  263
  260,19970712,   13,   30,  255
  260,19970712,   14,   40,  250
  260,19970712,   15,   40,  249
  260,19970712,   16,   40,  239
  260,19970712,   17,   40,  235
  260,19970712,   18,   30,  226
  260,19970712,   19,   20,  212
  260,19970712,   20,   20,  196
  260,19970712,   21,   20,  181
  260,19970712,   22,   20,  178
  260,19970712,   23,   10,  156
  260,19970712,   24,    0,  148
  260,19970713,    1,   10,  143
  260,19970713,    2,    0,  136
  260,19970713,    3,   10,  134
  260,19970713,    4,   10,  145
  260,19970713,    5,   10,  163
  260,19970713,    6,   10,  170
  260,19970713,    7,    0,  188
  260,19970713,    8,   10,  207
  260,19970713,    9,   10,  223
  260,19970713,   10,   10,  232
  260,19970713,   11,   10,  235
  260,19970713,   12,   20,  241
  260,19970713,   13,   20,  247
  260,19970713,   14,   20,  251
  260,19970713,   15,   20,  250
  260,19970713,   16,   20,  241
  260,19970713,   17,   10,  230
  260,19970713,   18,   20,  212
  260,19970713,   19,   20,  217
  260,19970713,   20,   20,  206
  260,19970713,   21,   10,  183
  260,19970713,   22,    0,  168
  260,19970713,   23,   10,  166
  260,19970713,   24,   10,  161
  260,19970714,    1,   10,  152
  260,19970714,    2,   10,  146
  260,19970714,    3,   10,  148
  260,19970714,    4,   10,  146
  260,19970714,    5,   10,  148
  260,19970714,    6,   10,  169
  260,19970714,    7,   20,  200
  260,19970714,    8,   20,  211
  260,19970714,    9,   30,  214
  260,19970714,   10,   40,  204
  260,19970714,   11,   40,  217
  260,19970714,   12,   40,  224
  260,19970714,   13,   50,  220
  260,19970714,   14,   40,  227
  260,19970714,   15,   30,  225
  260,19970714,   16,   30,  214
  260,19970714,   17,   30,  211
  260,19970714,   18,   30,  203
  260,19970714,   19,   30,  186
  260,19970714,   20,   20,  170
  260,19970714,   21,   20,  163
  260,19970714,   22,   20,  153
  260,19970714,   23,   10,  140
  260,19970714,   24,   10,  136
  260,19970715,    1,   10,  129
  260,19970715,    2,   10,  120
  260,19970715,    3,   10,  130
  260,19970715,    4,   10,  127
  260,19970715,    5,   10,  146
  260,19970715,    6,   10,  157
  260,19970715,    7,   20,  174
  260,19970715,    8,   20,  183
  260,19970715,    9,   20,  196
  260,19970715,   10,   20,  162
  260,19970715,   11,   10,  166
  260,19970715,   12,   20,  186
  260,19970715,   13,   20,  210
  260,19970715,   14,   40,  202
  260,19970715,   15,   30,  192
  260,19970715,   16,   30,  210
  260,19970715,   17,   30,  204
  260,19970715,   18,   20,  198
  260,19970715,   19,   10,  191
  260,19970715,   20,   10,  168
  260,19970715,   21,   10,  154
  260,19970715,   22,   10,  150
  260,19970715,   23,   10,  148
  260,19970715,   24,   10,  152
  260,19970716,    1,   10,  149
  260,19970716,    2,   10,  153
  260,19970716,    3,   20,  160
  260,19970716,    4,   20,  159
  260,19970716,    5,   20,  159
  260,19970716,    6,   30,  171
  260,19970716,    7,   20,  169
  260,19970716,    8,   30,  172
  260,19970716,    9,   40,  189
  260,19970716,   10,   50,  179
  260,19970716,   11,   40,  184
  260,19970716,   12,   40,  195
  260,19970716,   13,   30,  200
  260,19970716,   14,   40,  203
  260,19970716,   15,   40,  197
  260,19970716,   16,   40,  194
  260,19970716,   17,   30,  191
  260,19970716,   18,   30,  185
  260,19970716,   19,   30,  180
  260,19970716,   20,   20,  175
  260,19970716,   21,   20,  171
  260,19970716,   22,   10,  171
  260,19970716,   23,   10,  169
  260,19970716,   24,   10,  167
  260,19970717,    1,   20,  166
  260,19970717,    2,   10,  162
  260,19970717,    3,   10,  164
  260,19970717,    4,   20,  163
  260,19970717,    5,   20,  164
  260,19970717,    6,   20,  172
  260,19970717,    7,   20,  184
  260,19970717,    8,   30,  186
  260,19970717,    9,   30,  187
  260,19970717,   10,   30,  193
  260,19970717,   11,   40,  201
  260,19970717,   12,   40,  211
  260,19970717,   13,   40,  202
  260,19970717,   14,   40,  172
  260,19970717,   15,   30,  161
  260,19970717,   16,   20,  159
  260,19970717,   17,   20,  161
  260,19970717,   18,   30,  161
  260,19970717,   19,   30,  157
  260,19970717,   20,   20,  149
  260,19970717,   21,   20,  146
  260,19970717,   22,   10,  141
  260,19970717,   23,   20,  134
  260,19970717,   24,   20,  133
  260,19970718,    1,   10,  141
  260,19970718,    2,   10,  142
  260,19970718,    3,    0,  138
  260,19970718,    4,   10,  132
  260,19970718,    5,   10,  133
  260,19970718,    6,   10,  149
  260,19970718,    7,   10,  162
  260,19970718,    8,   20,  166
  260,19970718,    9,   20,  167
  260,19970718,   10,   30,  170
  260,19970718,   11,   40,  165
  260,19970718,   12,   30,  174
  260,19970718,   13,   40,  190
  260,19970718,   14,   40,  192
  260,19970718,   15,   40,  197
  260,19970718,   16,   40,  182
  260,19970718,   17,   30,  167
  260,19970718,   18,   20,  185
  260,19970718,   19,   30,  174
  260,19970718,   20,   20,  171
  260,19970718,   21,   30,  170
  260,19970718,   22,   30,  167
  260,19970718,   23,   30,  161
  260,19970718,   24,   20,  161
  260,19970719,    1,   30,  161
  260,19970719,    2,   30,  159
  260,19970719,    3,   30,  156
  260,19970719,    4,   20,  145
  260,19970719,    5,   20,  149
  260,19970719,    6,   20,  160
  260,19970719,    7,   20,  181
  260,19970719,    8,   40,  197
  260,19970719,    9,   50,  211
  260,19970719,   10,   50,  218
  260,19970719,   11,   40,  225
  260,19970719,   12,   50,  223
  260,19970719,   13,   50,  225
  260,19970719,   14,   60,  226
  260,19970719,   15,   60,  228
  260,19970719,   16,   60,  221
  260,19970719,   17,   50,  218
  260,19970719,   18,   60,  212
  260,19970719,   19,   50,  199
  260,19970719,   20,   40,  184
  260,19970719,   21,   30,  173
  260,19970719,   22,   20,  165
  260,19970719,   23,   20,  164
  260,19970719,   24,   30,  162
  260,19970720,    1,   20,  155
  260,19970720,    2,   20,  148
  260,19970720,    3,   20,  147
  260,19970720,    4,   20,  144
  260,19970720,    5,   20,  143
  260,19970720,    6,   20,  159
  260,19970720,    7,   20,  172
  260,19970720,    8,   20,  197
  260,19970720,    9,   30,  206
  260,19970720,   10,   40,  204
  260,19970720,   11,   40,  219
  260,19970720,   12,   50,  223
  260,19970720,   13,   30,  206
  260,19970720,   14,   40,  227
  260,19970720,   15,   50,  222
  260,19970720,   16,   60,  227
  260,19970720,   17,   60,  225
  260,19970720,   18,   60,  214
  260,19970720,   19,   50,  202
  260,19970720,   20,   30,  192
  260,19970720,   21,   30,  176
  260,19970720,   22,   20,  159
  260,19970720,   23,   20,  153
  260,19970720,   24,   20,  158
  260,19970721,    1,   30,  159
  260,19970721,    2,   30,  164
  260,19970721,    3,   30,  164
  260,19970721,    4,   30,  164
  260,19970721,    5,   30,  166
  260,19970721,    6,   30,  171
  260,19970721,    7,   30,  175
  260,19970721,    8,   30,  181
  260,19970721,    9,   40,  196
  260,19970721,   10,   40,  211
  260,19970721,   11,   50,  220
  260,19970721,   12,   50,  225
  260,19970721,   13,   40,  224
  260,19970721,   14,   40,  220
  260,19970721,   15,   50,  203
  260,19970721,   16,   40,  202
  260,19970721,   17,   50,  183
  260,19970721,   18,   30,  182
  260,19970721,   19,   30,  176
  260,19970721,   20,   20,  170
  260,19970721,   21,   20,  171
  260,19970721,   22,   30,  170
  260,19970721,   23,   30,  174
  260,19970721,   24,   30,  174
  260,19970722,    1,   20,  174
  260,19970722,    2,   30,  169
  260,19970722,    3,   30,  169
  260,19970722,    4,   20,  169
  260,19970722,    5,   20,  171
  260,19970722,    6,   30,  173
  260,19970722,    7,   30,  176
  260,19970722,    8,   30,  180
  260,19970722,    9,   30,  183
  260,19970722,   10,   30,  191
  260,19970722,   11,   40,  207
  260,19970722,   12,   40,  205
  260,19970722,   13,   40,  207
  260,19970722,   14,   30,  211
  260,19970722,   15,   30,  209
  260,19970722,   16,   30,  208
  260,19970722,   17,   30,  207
  260,19970722,   18,   30,  203
  260,19970722,   19,   30,  185
  260,19970722,   20,   20,  172
  260,19970722,   21,   20,  159
  260,19970722,   22,   10,  159
