utc_timestamp,cet_cest_timestamp,interpolated_values,DE_solar_profile
2015-02-26T05:00:00Z,2015-02-26T06:00:00+0100,"EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0
2015-02-26T06:00:00Z,2015-02-26T07:00:00+0100,"CH_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",0.0142
2015-02-26T07:00:00Z,2015-02-26T08:00:00+0100,"BE_wind_offshore_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0.1032
2015-02-26T08:00:00Z,2015-02-26T09:00:00+0100,"BE_wind_offshore_generation_actual | EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0.2359
2015-02-26T09:00:00Z,2015-02-26T10:00:00+0100,"CH_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | PT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",0.3465
2015-02-26T10:00:00Z,2015-02-26T11:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | CH_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | GR_solar_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0.4314
2015-02-26T11:00:00Z,2015-02-26T12:00:00+0100,"BE_solar_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0.4709
2015-02-26T12:00:00Z,2015-02-26T13:00:00+0100,"BG_solar_generation_actual | DK_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",0.4479
2015-02-26T13:00:00Z,2015-02-26T14:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0.3716
2015-02-26T14:00:00Z,2015-02-26T15:00:00+0100,"BG_solar_generation_actual | CZ_solar_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0.2547
2015-02-26T15:00:00Z,2015-02-26T16:00:00+0100,"BE_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0.1184
2015-02-26T16:00:00Z,2015-02-26T17:00:00+0100,"BE_wind_offshore_generation_actual | BG_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | GR_solar_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0.0175
2015-02-26T17:00:00Z,2015-02-26T18:00:00+0100,"ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",0.0002
2015-02-26T18:00:00Z,2015-02-26T19:00:00+0100,"BG_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-26T19:00:00Z,2015-02-26T20:00:00+0100,"BE_wind_onshore_generation_actual | DK_solar_generation_actual | FR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual",0
2015-02-26T20:00:00Z,2015-02-26T21:00:00+0100,"CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-26T21:00:00Z,2015-02-26T22:00:00+0100,"CH_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0
2015-02-26T22:00:00Z,2015-02-26T23:00:00+0100,"FR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-26T23:00:00Z,2015-02-27T00:00:00+0100,"LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-27T00:00:00Z,2015-02-27T01:00:00+0100,"BE_wind_offshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0
2015-02-27T01:00:00Z,2015-02-27T02:00:00+0100,"BE_wind_offshore_generation_actual | ES_solar_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-27T02:00:00Z,2015-02-27T03:00:00+0100,"BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual",0
2015-02-27T03:00:00Z,2015-02-27T04:00:00+0100,"CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",0
2015-02-27T04:00:00Z,2015-02-27T05:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | ES_solar_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-27T05:00:00Z,2015-02-27T06:00:00+0100,"BG_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0
2015-02-27T06:00:00Z,2015-02-27T07:00:00+0100,"BE_solar_generation_actual | FR_solar_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",0.0153
2015-02-27T07:00:00Z,2015-02-27T08:00:00+0100,"BG_solar_generation_actual | BG_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | RO_solar_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0.0902
2015-02-27T08:00:00Z,2015-02-27T09:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",0.1697
2015-02-27T09:00:00Z,2015-02-27T10:00:00+0100,"BG_solar_generation_actual | EE_solar_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",0.2335
2015-02-27T10:00:00Z,2015-02-27T11:00:00+0100,"BE_wind_offshore_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0.2718
2015-02-27T11:00:00Z,2015-02-27T12:00:00+0100,"BE_wind_offshore_generation_actual | CH_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | ES_solar_generation_actual | GR_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",0.2792
2015-02-27T12:00:00Z,2015-02-27T13:00:00+0100,"BG_solar_generation_actual | CZ_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0.2553
2015-02-27T13:00:00Z,2015-02-27T14:00:00+0100,"CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0.2096
2015-02-27T14:00:00Z,2015-02-27T15:00:00+0100,"GR_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",0.1407
2015-02-27T15:00:00Z,2015-02-27T16:00:00+0100,"BE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",0.0642
2015-02-27T16:00:00Z,2015-02-27T17:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0.0114
2015-02-27T17:00:00Z,2015-02-27T18:00:00+0100,"CZ_wind_onshore_generation_actual | ES_solar_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0.0002
2015-02-27T18:00:00Z,2015-02-27T19:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | DK_solar_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-27T19:00:00Z,2015-02-27T20:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BG_solar_generation_actual | DK_solar_generation_actual | ES_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | PT_solar_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0
2015-02-27T20:00:00Z,2015-02-27T21:00:00+0100,"CH_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",0
2015-02-27T21:00:00Z,2015-02-27T22:00:00+0100,"BE_solar_generation_actual | BE_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | EE_solar_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-27T22:00:00Z,2015-02-27T23:00:00+0100,"CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-27T23:00:00Z,2015-02-28T00:00:00+0100,"CH_solar_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | NO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-28T00:00:00Z,2015-02-28T01:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | LT_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-28T01:00:00Z,2015-02-28T02:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | ES_wind_onshore_generation_actual | LT_solar_generation_actual | PL_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-28T02:00:00Z,2015-02-28T03:00:00+0100,"GR_solar_generation_actual | GR_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-28T03:00:00Z,2015-02-28T04:00:00+0100,"BE_wind_onshore_generation_actual | BG_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | RO_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",0
2015-02-28T04:00:00Z,2015-02-28T05:00:00+0100,"BG_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",0
2015-02-28T05:00:00Z,2015-02-28T06:00:00+0100,"LT_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",0
2015-02-28T06:00:00Z,2015-02-28T07:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",0.0084
