GemeenteCode,Gemeentenaam,energetic_emissions_other_ghg_agriculture,energetic_emissions_other_ghg_buildings,energetic_emissions_other_ghg_energy,energetic_emissions_other_ghg_households,energetic_emissions_other_ghg_industry,energetic_emissions_other_ghg_transport,non_energetic_emissions_other_ghg_agriculture_fermentation,non_energetic_emissions_other_ghg_agriculture_manure,non_energetic_emissions_other_ghg_agriculture_other,non_energetic_emissions_other_ghg_agriculture_soil_cultivation,non_energetic_emissions_other_ghg_chemical_industry,non_energetic_emissions_other_ghg_other_industry,non_energetic_emissions_other_ghg_waste_management,indirect_emissions_co2,non_energetic_emissions_co2_agriculture_manure,non_energetic_emissions_co2_agriculture_soil_cultivation,non_energetic_emissions_co2_chemical_industry,non_energetic_emissions_co2_other_industry,non_energetic_emissions_co2_waste_management
GM0503,Delft,0.0004241164198795627,1.3668513923360108e-05,0.0018918207550102624,0.00012072283266189771,0.00019164182915538987,0.000900370318365906,0.0004167030018364548,1.6065993368795621e-06,0.0,0.0005072907448620168,0.0,0.0035471935755821246,0.0002798959845661955,0.002568007246389783,6.86348688348579e-06,1.502968192330401e-06,0.0017423698422216328,0.0030057336142127852,0.0
GM0505,Dordrecht,1.782954856898922e-05,1.5961050751073213e-05,0.012073605363994794,0.00025159260653874325,0.03114465301092669,0.0018854623934418224,0.0009877901748523155,0.0003265370028095726,0.0,0.0038243852064966124,0.08258347731217332,0.004448390261049745,0.005327474728502802,0.002978680038964067,6.95383388443061e-05,4.571518477345689e-09,0.000829503742709531,0.0036491711374724875,0.0
GM0512,Gorinchem,5.622748454063775e-06,4.999577321017129e-06,0.0006666656723712732,0.00011439788777025817,6.840311024047329e-05,0.0009745533733550415,0.0029582489702782676,0.00012287414010527613,0.0,0.0011820215016961767,0.0,0.0010779792730277343,0.0006048028081882803,0.0009393084618596084,2.75365805713554e-05,1.003914102075469e-05,0.000712279743537065,0.0011441693216034852,0.0
GM0513,Gouda,1.0729706561967966e-05,1.0407639485603763e-05,0.0012496291702340416,0.00013855609933815832,5.7494465931522126e-05,0.0002689386171682301,2.6593000483241852e-05,2.6090399925522267e-06,0.0,0.0007029087296014891,0.000368694046,0.0041547332067369686,0.0019892349751099436,0.0017606835066404042,5.263684050298271e-06,2.104572897967677e-06,0.0014062011471066564,0.009979666906756434,0.0
GM0518,'s-Gravenhage,0.0034139682230801,7.326652778236154e-05,0.012533911769852652,0.0006224496539446879,0.00023663918810449207,0.00278935402540313,0.0002578807566359297,2.8605978640623476e-06,0.0,0.000683188174572165,0.0005862302827047344,0.01684878735613514,0.008678312146603898,0.01357771582130498,5.7678808079911605e-06,2.4604968877701963e-06,0.0015629150586656498,0.015881178997166106,0.0
GM0523,Hardinxveld-Giessendam,1.1490707265814312e-05,2.413759036773683e-06,0.0003218612670371888,0.00010866194516909938,3.922739905641217e-05,0.000798513542375127,0.0075577151863631,0.000256492002138466,0.0,0.0038596026493006226,0.0,0.0005927765375629338,0.00041971337998152676,0.00045349119386563664,4.36320221942985e-05,1.4467744608510891e-05,4.94593372995461e-06,0.0005379489732611433,0.0
GM0531,Hendrik-Ido-Ambacht,0.0011906360397922096,4.200990606204103e-06,0.0005601786005663159,7.668192694586744e-05,2.865893769469918e-05,0.00041220440805104857,0.0,7.286717598655828e-06,0.0,0.0002029910111597098,0.0,0.0007713832354119585,9.540914705065503e-05,0.000789271926651081,1.94764460451976e-06,8.16219230389259e-08,1.20115533441754e-05,0.0009663995474766423,0.0
GM0532,Stede Broec,0.0006550389942303823,2.8505253587166428e-06,0.0003801016131686872,0.00014441728194799358,1.0554122701761538e-05,0.00011664837130823948,0.0004771293100755756,0.00012178606952753288,0.0,0.0010309963390520427,0.0,0.0004843818161830185,6.321837810818363e-05,0.0005355497911657892,1.57416196599188e-05,0.0,0.0,0.0006266002003697233,0.0
GM0534,Hillegom,0.0004868890533324473,2.923859315045853e-06,0.0003898802860773623,8.428388815898076e-05,1.857709123688494e-05,0.00010730779568389809,0.00037020739033108874,0.00015310219042586286,0.0,0.0009961663325312908,0.0,0.0017801823751781062,6.228352938700179e-05,0.0005493275970279171,1.27174554576656e-05,9.019154268555331e-07,4.52199655310136e-05,0.0006426956098244962,0.0
GM0537,Katwijk,0.0038454753631946476,8.718476112302819e-06,0.0011342030672092222,0.00014036844953288702,6.754926988784676e-05,0.00027752640564611853,0.00018479440021241253,8.189101781408111e-06,0.0,0.0006108927091641317,0.0,0.0017834149753370243,0.0039431045197137705,0.0015980521911490117,1.79113052955806e-05,8.3361938161163e-06,1.41312392284417e-06,0.0018694223483291337,0.0
GM0542,Krimpen aan den IJssel,1.473006104927281e-06,3.738968062953642e-06,0.0004991048482639092,7.282100697825933e-05,2.340631566529818e-05,0.00012330814608057795,0.0,1.5371397500679997e-07,0.0,0.00015608397684492039,0.0,0.0007716324827886679,0.00010786208270193947,0.0007024682517442679,1.50227817974391e-06,5.03488423907222e-07,8.47874353706505e-06,0.0008964106263582043,0.0
GM0546,Leiden,2.3986445457160617e-05,2.2412816364569496e-05,0.0021898978888214497,0.00014857617315114726,7.832713898112434e-05,0.0011167168896408664,0.0004423591685858601,2.543031487513323e-06,0.0,0.0006987318849997744,2.6e-06,0.0033176438979878333,0.0057757216651605665,0.0030843596661026445,1.26381222847963e-05,2.442220744180337e-06,0.004277065619614221,0.003644435947342698,0.0
GM0547,Leiderdorp,5.198270739555794e-06,3.64668160091608e-06,0.0004862645950446228,5.615861634658713e-05,2.6745744745091377e-05,0.0004371212072837113,0.0019066990465003702,6.325856839284779e-06,0.0,0.0010478227108137808,0.0,0.0006851740637080431,7.808144261268748e-05,0.0006851296950741744,2.72824929602485e-05,5.8070113537352005e-06,3.10887263025718e-05,0.0008014676944033143,0.0
GM0553,Lisse,0.00012404465317761922,2.941143703469365e-06,0.00039048213451402074,7.378952782067284e-05,1.5191527235168712e-05,0.0001242793462386575,0.002342729960069782,0.0003558833243983995,0.0,0.001255583799571027,0.0,0.0005848169757473304,0.001622799162405705,0.0005501755802865997,1.6682718691555003e-05,3.7818671514137e-06,5.15790231838124e-05,0.00064375684322237,0.0
GM0556,Maassluis,0.0004779301386035653,4.501857607143475e-06,0.0006006607883538894,6.307862948156496e-05,3.5351170029805916e-05,8.935865160867439e-05,0.00030083732834667676,2.435572357221439e-06,0.0,0.0002957984562776955,0.0,0.0008569593197377487,8.935236362706804e-05,0.0008457980891105875,6.211582383828659e-06,3.2032744843278e-07,1.6250925112708e-05,0.0009916881859176922,0.0
GM0569,Nieuwkoop,0.006611433854393248,3.834269408757995e-06,0.0005116834401623849,0.00022671157720108214,3.780810005467393e-05,0.00029918163044177055,0.02760065073504379,0.0017499534960558275,0.0,0.016323763050451797,0.0,0.0007174970767954324,0.0009640334806481523,0.0007171794126326218,0.000218372713873665,7.73416350455899e-05,4.239371768532521e-06,0.0008390555477063564,0.0
GM0575,Noordwijk,0.001578788295226832,5.941530266148676e-06,0.0007897013437750829,0.00017990453398729274,4.785257783446943e-05,0.0003447669032520664,0.0010938220347305615,0.0004211459785210514,0.0,0.002673001047306404,0.0,0.001314336393858369,0.0021320377077594403,0.0011115320291995407,3.462148127052311e-05,8.16642742846952e-06,1.13049913827534e-05,0.001663249766017473,0.0
GM0579,Oegstgeest,0.00020839869188526373,3.2947426606882216e-06,0.000439335505812553,6.60354837391021e-05,1.4869751734383353e-05,0.0002719888614745711,0.0005994405109386539,1.1301706180258234e-06,0.0,0.00011251949661272659,0.0,0.0005677526331990708,7.045752926539936e-05,0.0006190082605232485,2.81265053921661e-06,2.0839433421156983e-06,2.82624784568835e-06,0.0007240026739615459,0.0
GM0589,Oudewater,0.00015652098820910032,1.3166991663544936e-06,0.00017557446933730677,6.914933837114898e-05,7.138868041704396e-06,6.367875182774733e-05,0.025913597390952864,0.000778340908692631,0.0,0.014138313085547203,0.0,0.00026584522068881554,0.0003266793015488719,0.00024737824605313894,0.00015413932935760602,5.713417709241549e-05,0.0,0.0002899821995208729,0.0
GM0590,Papendrecht,6.793232513218781e-07,4.111136100307416e-06,0.0005485281410118132,8.51323034599203e-05,2.8703057494137204e-05,0.0005596194143933688,4.797310258731914e-05,9.343268401376274e-07,0.0,0.0005589634530483309,0.0,0.0008141272732427906,0.0009874950952161996,0.0007675339640871693,5.401705466423191e-06,2.3905754499946274e-06,9.89186745990922e-06,0.000903348193011398,0.0
GM0597,Ridderkerk,0.0073630072224038405,6.28714676098193e-06,0.000833367214675705,0.00013450565931999653,8.398219147289521e-05,0.0014170812354157216,5.297525044721145e-05,3.6728582468427086e-05,0.0,0.0004969037699359728,0.0,0.002435847454021316,0.0017179203281997846,0.0011741850661020944,8.47957507145216e-06,1.123436293365159e-07,1.41312392284417e-06,0.0013802599630160215,0.0
GM0599,Rotterdam,0.01357370075929169,0.00010287292360711672,0.040623749386768146,0.0008437185039118496,0.0024800466491960572,0.008884754722451675,0.0017886662356478163,7.727062340763092e-05,0.0,0.0034865796510435035,0.09368902153285633,0.04432258106549822,0.020614360014298987,0.016120798960746033,5.3463701469668606e-05,3.78410177874331e-06,0.006042082723634644,0.0392901328834227,0.0
GM0603,Rijswijk,0.0004978876784551564,7.787640218721674e-06,0.0010384382657259198,7.748469616088652e-05,4.4692606120363486e-05,0.0006266819090566277,1.1661198208406069e-05,2.554048093980895e-07,0.0,0.00010595017979727642,0.0,0.0016841833329777293,0.00016135128801807717,0.0014631229573373841,7.22991773785824e-07,5.223738108039151e-07,0.000113049913827534,0.001711344858322505,0.0
GM0606,Schiedam,1.1713513983473523e-06,1.0429557918094004e-05,0.0014249931336240257,9.878335940933893e-05,8.352502139320009e-05,0.0010911596528259794,0.00045086732371961213,1.8081792715665517e-06,0.0,0.0004989630888365858,0.0,0.0023790570266035427,0.00025308131081646566,0.001959480047390801,5.9958553893090005e-06,2.0280362458946523e-06,4.80462133767019e-05,0.0023499937709279307,0.0
GM0610,Sliedrecht,4.100953270470545e-06,3.33390868536198e-06,0.00044455807614134557,8.108761834891575e-05,3.889482332251542e-05,0.0005230212092505859,0.0017350324184119063,6.774368524689253e-06,0.0,0.003134169824913282,0.0,0.0008042315349092923,0.0012413322120830308,0.0006263666782516439,2.8602094844812303e-05,1.0678307522841971e-05,0.0,0.0008270855157461443,0.0
GM0613,Albrandswaard,0.0009478564726302471,3.3935579938702882e-06,0.000452511977803391,0.00015751215315932488,1.977800049429691e-05,0.00018194359649066112,0.00046498418936318306,0.00012550731731902326,0.0,0.0012509008795302814,1.3843074772886071e-08,0.0055510680379431895,0.0001442658583342687,0.0006375734456698406,2.3783936734496603e-05,8.326495069124721e-07,0.0,0.0007525424429828189,0.0
GM0622,Vlaardingen,1.927218133916549e-06,1.2510662695844632e-05,0.001289227302862716,9.60046468098347e-05,8.514326138804303e-05,0.0004725731625039236,0.00016649218320239666,9.156969958280808e-07,0.0,0.0008363434301868048,0.0026034909544,0.0019305101024215923,0.0059961162372571715,0.0018133026288971066,7.40250174579666e-06,4.63084887909227e-06,0.002250341850225416,0.0021262205058176433,0.0
GM0626,Voorschoten,0.00033003012032842646,3.186436259160666e-06,0.000424893452942812,6.511716645197696e-05,7.882135368719365e-06,9.558902438126099e-05,0.0014976459891126643,5.642218334582014e-06,0.0,0.001567799520801714,0.0,0.0005458254832305893,0.0010807340590029454,0.0005986599164740935,1.8616685756670703e-05,7.1223377790426705e-06,1.41312392284417e-05,0.0007006341208245059,0.0
GM0627,Waddinxveen,0.006923223298176966,4.471631824814659e-06,0.0006428938263999674,0.00011363963899815829,6.328575120531811e-05,0.0008102351043969211,0.0004112053930502821,0.0001296373810510351,0.0,0.0027861426092590734,0.0,0.0019880274386521795,0.002716350099592937,0.00083278268556206,3.7022878956872704e-05,1.411079160435897e-05,1.48378011898638e-05,0.000974283218365109,0.0
GM0629,Wassenaar,0.00022867222822993535,3.7690509721297007e-06,0.0005031162359443092,0.00014609473879004782,1.5150592299760674e-05,0.00033613148699527444,0.004357047631782215,1.056577595140736e-05,0.0,0.0029135576275002018,0.0,0.0006482257096713897,7.558320778223534e-05,0.0007081201557617601,4.12933612868339e-05,1.0570817242334629e-05,0.0,0.0008281842398615061,0.0
GM0632,Woerden,0.0069633154747043525,7.029238154446305e-06,0.0009341347153220447,0.0002487021209746919,9.568869206893274e-05,0.0017001281131786684,0.04615715754279076,0.0017308762573225913,0.0,0.024919004118105118,0.0,0.001742272114654882,0.001653069988840511,0.00131616292691032,0.000336823216948752,0.00011131582096886961,9.89186745990922e-06,0.011365498887261512,0.0
GM0637,Zoetermeer,0.001169169881282153,1.662735792125629e-05,0.002171239801817312,0.00020035726303136686,0.00010735476009554792,0.001078541103165519,0.0024627670837262597,1.4906730886842702e-05,0.0,0.0014100992358562396,0.0005471403993862884,0.007328520061761995,0.0005008114203544239,0.0030584475324191866,2.28882654174315e-05,3.33164906755746e-06,0.000298875709681543,0.0036352112060791513,0.0
GM0638,Zoeterwoude,2.3237498985824053e-05,1.1867691410458113e-06,0.00024428254543689006,5.306186080620845e-05,0.00010755609870376952,0.00020137386298545317,0.011175482496875886,0.0005565195812583101,0.0,0.006749700828032284,0.0,0.0003337900413609749,2.7141778048665754e-05,0.00022296730801063172,7.8107392191558e-05,1.699887153045011e-05,1.13049913827534e-05,0.00026088317318474866,0.0
GM0642,Zwijndrecht,0.0013299788081259096,5.832783689961253e-06,0.0007748236041549006,0.00012143784423067905,0.00018293541409661015,0.0004954094363229684,0.0004450906393114756,4.595877152460145e-05,0.0,0.0008430758547599566,0.0,0.0011930372956854786,0.003838765916523441,0.0010912897280144216,1.6623679913326998e-05,3.29639327076736e-06,5.36987090680786e-05,0.0012847001442623188,0.0
GM0654,Borsele,0.00013200587086019115,1.332486833310252e-05,0.000393066458597591,0.0002711977356269242,4.1342588931377324e-05,0.0006255546953479272,0.0053666594609728824,0.002214531977252011,0.0,0.01401631628147551,1.53276e-05,0.014422904733016868,0.05391516960539163,0.0005538168019371031,0.00028683541468963207,3.1717569153079104e-06,1.41312392284417e-06,0.0007287726168574341,0.0
GM0664,Goes,0.00010483845462734277,5.110567018887165e-06,0.0006911520506097384,0.00023624629031707728,6.501478602408077e-05,0.0008199310115492329,0.0024089883181617707,0.0013330438189087792,0.0,0.009330038888056872,0.0,0.0011940033146931209,0.00014681079944870029,0.0009601609371179287,0.000208245824682142,4.54029451517946e-06,9.32661789077155e-05,0.0019042917589888395,0.0
GM0668,West Maas en Waal,0.0008234598612616397,2.5647181173054593e-06,0.0003419908160893056,0.0002283948908583444,3.0346410489938987e-05,0.00037790247376726744,0.025203509431240525,0.007184435862560356,0.0,0.009547626094446373,1.2037456324248767e-09,0.0007169990437592426,0.0003445135855751215,0.00048185301980279305,0.000221593885209857,8.13466255796093e-05,4.94593372995461e-06,0.0006683005060586977,0.0
GM0677,Hulst,0.0001748393900689494,3.520355016101788e-06,0.00046941965152318544,0.00036081522500183775,3.3104637594276645e-05,0.0003069348035940362,0.024133681506925027,0.0038622384312531474,0.0,0.02060200145349934,0.0,0.0007085946625495873,0.00071719848150408,0.0006613957626925168,0.000418659320000635,1.747991267040163e-05,4.239371768532521e-06,0.0008947600634665961,0.0
GM0678,Kapelle,0.0074205420437935075,4.4036378139337635e-06,0.00022491595988617026,0.00014789069031107712,1.6924843713602624e-05,0.0004429756323222361,0.0023322320034137524,0.0002763284357553683,0.0,0.0031568648077368497,0.0,0.0004329298939368184,0.002350717665733095,0.00031689866912886373,6.25499468733699e-05,1.215494302092854e-05,0.0,0.0003782778426610825,0.0
GM0687,Middelburg,0.000248606521567478,6.451103943323255e-06,0.0008617701153466337,0.00022870768624615612,3.98582912845511e-05,0.00041629297688204815,0.004805902666241588,0.0003990319663581591,0.0,0.004264955559311778,3.1925376e-05,0.0012612958107042886,0.000161429204913403,0.001212017763346976,9.619035660380581e-05,9.35290919894918e-06,0.00013565989659304002,0.0014906258398087683,0.0
GM0703,Reimerswaal,0.008726926529822022,1.3344934425234617e-05,0.0003998653699752701,0.00022173418914768226,5.770513097764324e-05,0.0012333842904310964,0.010809028646982606,0.00173227616673147,0.0,0.010051788665209895,0.0,0.002178394956782433,0.009879387965768146,0.0005633962287070064,0.00020925013148144,3.1939003747714402e-06,6.359057652798779e-06,0.0007333015847676216,0.0
GM0715,Terneuzen,0.00041008337696223253,1.248743449441437e-05,0.005873985485199002,0.0004983330671436444,0.0005590135821519693,0.0011201495759589175,0.01498756432995049,0.004508043191266856,0.0,0.024833385174429564,0.09570766863855214,0.0019708865797935845,0.015099593500209646,0.0013282060503828027,0.000534187423657729,2.338296472478339e-05,0.0009245837839553705,0.0017984978220188554,0.0
GM0716,Tholen,0.004423103951582232,3.4218807277337443e-06,0.0004547933851101292,0.00023227147110868222,4.421013517422164e-05,0.00047076629821245355,0.011162270807325448,0.0032976952385434374,0.0,0.01709749992002475,0.0,0.0006742298983527768,0.0008207112695464685,0.0006407878682462207,0.000303247793932666,1.286575724470357e-05,1.27181153055975e-05,0.0009730431490244006,0.0
GM0717,Veere,0.0006893673768490697,2.8431439616937933e-06,0.0003791173451609505,0.0002763523810898501,3.561003264812979e-05,0.00026403925709770774,0.019536038976832645,0.0019260475356368601,0.0,0.013784373629463866,0.0,0.0005341267400364653,7.310501341723813e-05,0.0005341629921948525,0.000299258876025407,3.5532423047832494e-05,0.0,0.0006250860013854309,0.0
GM0718,Vlissingen,8.78641198934024e-06,1.1970210271238894e-05,0.0007798747559406143,0.00014327250790486317,7.179101656989749e-05,0.00041757505151869366,0.002056560756528151,0.00017927696490975986,0.0,0.0019807211526311056,1.008e-05,0.0028927393862198626,0.003349884269348002,0.0010969371740919076,4.167337996878771e-05,1.191700440690225e-06,0.0,0.0012919276681776558,0.0
GM0736,De Ronde Venen,0.0014101017727205184,6.034240289805692e-06,0.0007978531145711493,0.0002946109197505068,5.978423706196686e-05,0.0011960874136958467,0.0463466866720508,0.0012907749609253837,0.0,0.031111391497022623,0.0,0.0012124372511042075,0.0015377078143027326,0.0011233940412935476,0.000347381114516102,0.0001058700201817352,0.0,0.0013556943899071475,0.0
GM0737,Tytsjerksteradiel,0.0002014926970125397,4.92157011374612e-06,0.0006816434195936508,0.00038773733639551374,3.943635773930012e-05,0.000529931771364398,0.06835624923872485,0.0014261669031050534,0.0,0.030096207470852475,0.0,0.0007494833096629232,0.001419026847488633,0.0007840453054527496,0.000472685363375691,0.00019413215730401548,0.0,0.0009197043873203745,0.0
GM0743,Asten,0.015558228942467153,2.2489849298839075e-06,0.00029652138844824547,0.0001460573491071877,4.249364638297747e-05,0.0008120472924482455,0.03991717368907794,0.01539438450974113,0.0,0.007860028752396,0.0,0.002088759914507094,0.0015463582707371485,0.0004177881970450151,0.00010063165632125199,7.653682410689e-05,0.0,0.0004886639697386702,0.0
GM0744,Baarle-Nassau,0.0010252793021348172,8.913444850954076e-07,0.00011885580166398297,8.229482052783372e-05,1.0850987946619511e-05,5.654716484726411e-05,0.04681217702407812,0.016312607506808557,0.0,0.00965347550795208,0.0,0.00019325732018806956,0.0003229203354148879,0.00016746364012861878,9.5218073155087e-05,9.5390078406629e-05,1.41312392284417e-06,0.00019592306670465303,0.0
GM0748,Bergen op Zoom,0.004463323705810957,7.081658699866665e-05,0.0011906553326622219,0.00027673968524816785,6.864128583364917e-05,0.0011119535106775653,0.0052586484786547455,0.0009715799968887503,0.0,0.004052327343395125,0.0005041536162,0.0018894937631953861,0.03635439470849798,0.0016775914457240072,7.68107233993792e-05,3.4884559143291204e-05,2.0490296881240503e-05,0.0019655277518011494,0.0
GM0753,Best,9.51855395603788e-05,4.012933085493994e-06,0.0005778517563024376,0.00015848316610213384,4.729441795076785e-05,0.0007240825093892656,0.006924147226095877,0.0032243835590675396,0.0,0.001927373302990839,0.0,0.0011254039087556338,9.370000614590228e-05,0.0007539401357461235,2.1054795875961003e-05,2.180657145453006e-05,0.00194092570802647,0.0008829497909602724,0.0
GM0755,Boekel,0.0019299428388446004,1.4400621423567793e-06,0.00019202423219957096,0.00012916758997233866,1.4506147674316887e-05,7.299750954467176e-05,0.020396065397501936,0.007800900031179935,0.0,0.004921997474822155,0.0,0.00027556220448928534,4.315771940759047e-05,0.0002705553827986826,3.50021829676008e-05,4.7230855811665004e-05,0.0,0.0003164719419478185,0.0
GM0757,Boxtel,0.0005372316179450651,6.169249136055911e-06,0.0005818453578565816,0.00019695298747827414,7.521134096751688e-05,0.0009670514600564543,0.018303333762692116,0.004745971594357858,0.0,0.005336755632477118,0.0011615575027323064,0.0010759631856358642,0.0014169589100161127,0.0008193901729374531,7.276653038493561e-05,6.157555060100251e-05,0.001005748771266554,0.0011957494367260055,0.0
GM0758,Breda,0.010909729235397219,6.208025110192684e-05,0.003285862642968842,0.00062986876610447,0.00026208504088680757,0.0036109203447326488,0.01161301655103761,0.002081096208425861,0.0,0.00711861335110027,0.01406933027343918,0.009950927991143787,0.030580200563837957,0.0045551268840952714,0.000104034740823421,9.09015049847377e-05,0.00042323061489183,0.0056745685679535805,0.0
GM0762,Deurne,0.005464784734032152,4.256526550339682e-06,0.0005675840080959246,0.00031286288371757114,5.2947131349619935e-05,0.0007285510334898715,0.05145108167754321,0.01570032682991068,0.0,0.01271363161487936,3.0093640810621917e-09,0.0008607240525635592,0.005193981211817718,0.0007997058851468559,9.94804909222545e-05,0.0001264783241270751,2.82624784568835e-06,0.0013537593825528162,0.0
GM0765,Pekela,2.8697868309064634e-05,1.5983610427853509e-06,0.00025146566657699036,0.0001596885503367195,1.7875980233734725e-05,0.0001678728286034735,0.00718950991436649,0.0008587538101372149,0.0,0.005120826998793894,0.0,0.0002787505191263951,0.0028095602149315613,0.0003002961962971678,9.85802120604505e-05,6.60995931852855e-05,0.0,0.005867305176787218,0.0
GM0766,Dongen,0.006860431404470274,3.5040564479312214e-06,0.0004672463286179802,0.0001617636164971628,2.6971199050907003e-05,0.0001652495393126749,0.009531164015235545,0.0017943039153202763,0.0,0.002805224489710823,3.908145709902041e-05,0.0006756625425891402,0.0003389714452162467,0.0006583336272326939,3.2599316917472e-05,3.20308986803189e-05,0.0,0.08117768067343767,0.0
GM0770,Eersel,0.00018278385927956507,2.5811404434542083e-06,0.0003447150111073168,0.00019571902747315227,4.987439347241955e-05,0.0006420326487120428,0.03265174918604894,0.007688294204810027,0.0,0.0070675523743707015,0.0,0.0005508110961754014,0.0013824232091561855,0.0004849384066114134,7.74788370029981e-05,6.91048092954985e-05,3.03821643411497e-05,0.0005672486411700064,0.0
GM0772,Eindhoven,0.00026923861818102843,3.2201407683286393e-05,0.00422574504887249,0.0005636329095513736,0.0003565525697524053,0.004142029015409504,0.0007133828864178977,6.516906048062424e-05,0.0,0.0009067746174143763,0.0006057625850348183,0.009161392912709454,0.015695950802618548,0.0059403736578863735,1.46188813630416e-05,1.5731958000193513e-05,0.0018964123044568802,0.011161548938732613,0.0
GM0777,Etten-Leur,0.0074587841472712095,5.781493639225978e-06,0.000770929840029098,0.00017985540833809555,7.859123498536368e-05,0.0006967797973559365,0.013234985789696155,0.0013855070824279835,0.0,0.005446799946641738,1.2037456324248767e-08,0.0034053235078580052,0.0014756250981992497,0.0010862130033839873,6.841118991966662e-05,4.953820345122161e-05,7.06561961422087e-05,0.04110290255488275,0.0
GM0779,Geertruidenberg,0.0011125063227861234,2.8639647204426356e-06,0.0003893748523870353,0.0001295746455744308,4.949243149754946e-05,0.000688577584824679,0.00871857995483064,0.0015992123110125534,0.0,0.002526366193142855,4.028828368392909e-06,0.0008014994612299315,7.110439181687916e-05,0.0005380747458530887,5.0581042027695007e-05,9.510390174142009e-06,3.95674698396369e-05,0.0007765360476281918,0.0
GM0784,Gilze en Rijen,0.000791491779946064,3.5041347993263183e-06,0.00046358335128062026,0.00019272505515276653,3.90076958419437e-05,0.0006734181767452575,0.021142600956071393,0.0011770968248402361,0.0,0.005102459697544037,0.0,0.0008852025426976209,0.001942766023734977,0.0006531726211224752,7.89749246267142e-05,5.66397478859513e-05,0.0010739741813615702,0.0008009656984387961,0.0
GM0785,Goirle,0.00010733200744072305,3.1290030666295686e-06,0.0004172350579512584,0.00014157019073535024,3.057610745735149e-05,0.00013844089771856508,0.012312694701233692,0.0010875376708691235,0.0,0.0033198247247413965,0.0,0.0005715645402823828,0.0012983844555149412,0.0005878695075510667,4.329042006674801e-05,3.84060053487122e-05,0.0,0.0006876502258630272,0.0
GM0794,Helmond,0.00221806921653312,1.2168584390945895e-05,0.0016231470374923269,0.00037833688497516206,0.00014922698744840272,0.0006762286821421973,0.0036766031259258952,0.0009559974118313645,0.0,0.0024636350338328597,1.625056603773585e-08,0.002769086238938091,0.0016841813561156518,0.0022862041235403585,2.6175530449393597e-05,2.3824219764759926e-05,2.19034208040847e-05,0.0033652892454695995,0.0
GM0796,'s-Hertogenbosch,0.00029057651102101865,2.5056807047247304e-05,0.003718235265320042,0.0006071324696702047,0.00019770686059286972,0.002786791578292638,0.030386323906434552,0.007339939307478645,0.0,0.007943190407016541,0.0032844635586518713,0.009797828169588917,0.01498807382327446,0.0038602879196914346,0.00012312751341976802,8.3255993487705e-05,0.0031667158054007895,0.004628070031291365,0.0
GM0797,Heusden,0.009192782196378447,5.953651046217251e-06,0.0007944204370277772,0.000287488115881095,7.866899356710835e-05,0.000871014392137045,0.017695334449281893,0.0009839007410970837,0.0,0.006260979158613797,0.0,0.0012271695703168072,0.0001547635632452637,0.0011185575194851626,0.00013190375260993499,6.1206921587403e-05,2.89690404183055e-05,0.01309348341914453,0.0
GM0798,Hilvarenbeek,0.00019870318132785055,2.0769735477713053e-06,0.00027695280577051136,0.00018063061892959406,2.5470838621176278e-05,0.00030541260841182024,0.04183718585778081,0.009181117733169666,0.0,0.009372851900758134,0.0,0.000422796254068199,0.0016595817821102106,0.0003902167529800817,0.000100995947355222,9.22909856744522e-05,0.0,0.0007289345863236967,0.0
GM0809,Loon op Zand,0.00013561071570254506,3.1219104053971594e-06,0.0004240427465224521,0.00018250348943955105,2.2716336616355975e-05,0.0003284870716170855,0.007566741406786034,0.00184176266199275,0.0,0.0030735549411904993,0.0,0.0005988772212237365,0.0015007361977869527,0.0005865369555601807,4.69638092937094e-05,3.81801494840714e-05,0.0,0.0006860862869061805,0.0
GM0820,"Nuenen, Gerwen en Nederwetten",0.00016117842212493648,8.317938893141153e-05,0.00041975165048893117,0.0001675814100833581,2.4305868820579176e-05,0.00025856119365646194,0.007019875252762394,0.00217553703139735,0.0,0.0024473313119943146,0.0,0.0009179983384836377,0.07530986419129355,0.0005899094817094649,4.16409293445317e-05,3.1974858003700195e-05,2.26099827655068e-05,0.0007446815574017404,0.0
GM0823,Oirschot,0.0017256610431013418,2.453189263226593e-06,0.00032711906719551,0.00018706567456492276,6.911000842751676e-05,0.0010017294638601166,0.028219889444646717,0.006479244067226375,0.0,0.00799435594117778,0.0,0.0007016499360732837,0.000314293430587547,0.0004608992491835458,8.98792015920039e-05,8.00562273032987e-05,0.0,0.0005393372235968746,0.0
GM0824,Oisterwijk,0.0008126080783227805,4.299397702327785e-06,0.0005699779871677432,0.000277908187262237,4.306311267725947e-05,0.0005884936779093932,0.024866410902053705,0.006220257863099675,0.0,0.006972266785753094,0.00011724437129706174,0.0008574385132804428,0.0011834759904742493,0.0008030789173770566,9.17064965605778e-05,7.60723578450535e-05,2.82624784568835e-06,0.0009944159255762365,0.0
GM0826,Oosterhout,0.004430986901163155,1.1631357480864722e-05,0.0010010015784348645,0.0002589707074963801,0.00017145210098303462,0.0012216688065644667,0.016990508967037337,0.00039572993221666876,0.0,0.004793105748308487,5.1159189378057035e-08,0.0016651028451446443,0.003653384248135594,0.0014103759829335533,8.27929672746433e-05,4.57902956475108e-05,0.0,0.0021049974826178324,0.0
