geo_id,query,value,unit
nl2023,dq_energy_flexibility_hv_opac_electricity,0.0,tj
nl2023,dq_energy_flexibility_mv_batteries_electricity,0.0,tj
nl2023,dq_energy_flexibility_pumped_storage_electricity,0.0,tj
nl2023,dq_energy_flexibility_solar_batteries_electricity,0.0,tj
nl2023,dq_energy_flexibility_wind_batteries_electricity,0.0,tj
nl2023,dq_energy_greengas_gasification_dry_biomass,0.0,tj
nl2023,dq_energy_greengas_gasification_wet_biomass,0.0,tj
nl2023,dq_energy_greengas_production,11809.532371491205,tj
nl2023,dq_energy_greengas_upgrade_biogas,11868.876755267542,tj
nl2023,dq_energy_heat_backup_burner_ht_network_gas,0.0,tj
nl2023,dq_energy_heat_backup_burner_lt_network_gas,0.0,tj
nl2023,dq_energy_heat_backup_burner_mt_network_gas,0.0,tj
nl2023,dq_energy_heat_boiler_ht_electricity,0.0,tj
nl2023,dq_energy_heat_boiler_lt_electricity,0.0,tj
nl2023,dq_energy_heat_boiler_mt_electricity,0.0,tj
nl2023,dq_energy_heat_burner_ht_coal,0.0,tj
nl2023,dq_energy_heat_burner_ht_crude_oil,0.0,tj
nl2023,dq_energy_heat_burner_ht_hydrogen,0.0,tj
nl2023,dq_energy_heat_burner_ht_network_gas,0.0,tj
nl2023,dq_energy_heat_burner_ht_waste_mix,803.652032520325,tj
nl2023,dq_energy_heat_burner_ht_wood_pellets,4142.3230429989,tj
nl2023,dq_energy_heat_burner_lt_hydrogen,0.0,tj
nl2023,dq_energy_heat_burner_mt_coal,0.0,tj
nl2023,dq_energy_heat_burner_mt_crude_oil,0.0,tj
nl2023,dq_energy_heat_burner_mt_hydrogen,0.0,tj
nl2023,dq_energy_heat_burner_mt_network_gas,0.0,tj
nl2023,dq_energy_heat_burner_mt_waste_mix,0.0,tj
nl2023,dq_energy_heat_burner_mt_wood_pellets,0.0,tj
nl2023,dq_energy_heat_distribution_ht_loss,7619.570999999989,tj
nl2023,dq_energy_heat_distribution_lt_loss,0.0,tj
nl2023,dq_energy_heat_distribution_mt_loss,0.0,tj
nl2023,dq_energy_heat_dumped_ht_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_dumped_lt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_dumped_mt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_flexibility_p2h_boiler_ht_electricity,0.0,tj
nl2023,dq_energy_heat_flexibility_p2h_boiler_mt_electricity,0.0,tj
nl2023,dq_energy_heat_flexibility_p2h_heatpump_ht_electricity,0.0,tj
nl2023,dq_energy_heat_flexibility_p2h_heatpump_mt_electricity,0.0,tj
