geo_id,Woningtype ETM,Bouwjaarklasse ETM,Woningkenmerken/oppervlakte,Functionele vraag/ruimteverwarming,Functionele vraag ruimteverwarming (% van totaal),Gemiddelde netto warmtevraag (kWh/m2),Aantal woningen (#)
GM0344,Vrijstaand huis,>= 2005,191733,31782.899999999998,0.006066354904580249,117.21689016272924,961.0
GM0345,Appartement,1945 - 1964,101073,62352.200000000004,0.056447625920161164,242.2845386322557,1658.0
GM0345,Appartement,1965 - 1984,341675,175245.5,0.15865025497402824,226.97967952845437,4502.0
GM0345,Appartement,1985 - 2004,220276,104590.1,0.09468571822248852,148.56170658607857,2674.0
GM0345,Appartement,< 1945,15160,6970.2,0.006310142099055163,262.60800021561016,191.0
GM0345,Appartement,>= 2005,169870,73433.1,0.0664791965473197,123.77039702852419,2060.0
GM0345,Hoekhuis,1945 - 1964,83058,30000.4,0.027159448369988598,256.0244499588138,780.0
GM0345,Hoekhuis,1965 - 1984,227633,64261.899999999994,0.058176482820474724,207.9994629837125,1666.0
GM0345,Hoekhuis,1985 - 2004,264751,74550.8,0.06749105357066391,161.17995473189808,1904.0
GM0345,Hoekhuis,< 1945,164823,61869.5,0.05601063622241735,292.757549897309,1475.0
GM0345,Hoekhuis,>= 2005,116322,27326.3,0.024738577952054617,117.69551130682449,788.0
GM0345,Rijtjeshuis,1945 - 1964,80290,35220.9,0.031885582028724,235.14248823627565,879.0
GM0345,Rijtjeshuis,1965 - 1984,369498,116975.0,0.10589780379859655,193.55058549296442,2971.0
GM0345,Rijtjeshuis,1985 - 2004,451630,144427.0,0.1307501783220338,160.52692289361013,3696.0
GM0345,Rijtjeshuis,< 1945,52569,20923.8,0.018942376295114978,276.70601641607857,522.0
GM0345,Rijtjeshuis,>= 2005,156362,42871.0,0.038811239552465335,122.22261014099864,1217.0
GM0345,Vrijstaand huis,1945 - 1964,24121,5463.9,0.0049464843785009755,267.01955058717255,142.0
GM0345,Vrijstaand huis,1965 - 1984,59403,10708.5,0.009694435836522942,209.57379387542974,287.0
GM0345,Vrijstaand huis,1985 - 2004,143112,26676.8,0.02415058373476726,151.5675035724878,702.0
GM0345,Vrijstaand huis,< 1945,45077,11321.800000000001,0.0102496580897367,310.5805386341776,274.0
GM0345,Vrijstaand huis,>= 2005,62198,9414.0,0.008522521264885556,116.07612479145813,258.0
GM0351,Appartement,1945 - 1964,2762,1546.1,0.007612213809612432,173.3027760641579,35.0
GM0351,Appartement,1965 - 1984,4735,2970.2,0.014623761372039872,251.30641451571685,80.0
GM0351,Appartement,1985 - 2004,29377,15582.400000000001,0.0767198502470117,150.38956577017115,384.0
GM0351,Appartement,< 1945,3457,863.6,0.004251929271057045,197.09356014580803,28.0
GM0351,Appartement,>= 2005,28487,11878.5,0.05848372145235191,128.9040325948266,316.0
GM0351,Hoekhuis,1945 - 1964,33754,11724.699999999999,0.05772648810139246,244.5678600108519,302.0
GM0351,Hoekhuis,1965 - 1984,76051,24132.699999999997,0.11881719953640381,202.3788008767235,612.0
GM0351,Hoekhuis,1985 - 2004,53767,15207.099999999999,0.07487206301284342,158.88650638617582,381.0
GM0351,Hoekhuis,< 1945,25626,7086.400000000001,0.03488984667255517,289.887996152613,185.0
GM0351,Hoekhuis,>= 2005,41820,9886.400000000001,0.04867562939483369,117.22004448013838,286.0
GM0351,Rijtjeshuis,1945 - 1964,19500,7758.6,0.03819941922466789,214.63439972241503,197.0
GM0351,Rijtjeshuis,1965 - 1984,97832,33813.5,0.16648055859991592,191.59803550093872,876.0
GM0351,Rijtjeshuis,1985 - 2004,45870,14729.800000000001,0.0725220794080779,149.46515360207687,387.0
GM0351,Rijtjeshuis,< 1945,3044,986.4,0.004856534313305546,272.1565645371578,27.0
GM0351,Rijtjeshuis,>= 2005,42302,12461.400000000001,0.06135362600550054,116.82758439699391,335.0
GM0351,Vrijstaand huis,1945 - 1964,17764,3983.2,0.019611260621207063,291.5971846070067,97.0
GM0351,Vrijstaand huis,1965 - 1984,33730,6920.799999999999,0.03407451609440898,228.3497907066052,179.0
GM0351,Vrijstaand huis,1985 - 2004,39331,7095.700000000001,0.034935635165168455,152.71449663432983,190.0
GM0351,Vrijstaand huis,< 1945,38269,8015.3,0.039463280090671064,267.492160928743,208.0
GM0351,Vrijstaand huis,>= 2005,41370,6465.0,0.031830387606975215,110.92638062064599,175.0
GM0352,Appartement,1945 - 1964,2598,1180.9,0.003146673516568199,222.59765625,38.0
GM0352,Appartement,1965 - 1984,39282,22054.3,0.05876677257722925,148.2463574555276,581.0
GM0352,Appartement,1985 - 2004,40549,20272.199999999997,0.05401811742109732,148.77139721527493,524.0
GM0352,Appartement,< 1945,15952,5114.7,0.013628834816827307,282.49627685546875,129.0
GM0352,Appartement,>= 2005,38234,17543.7,0.04674764685631087,117.39781083398576,469.0
GM0352,Hoekhuis,1945 - 1964,27181,8345.6,0.02223802057741685,262.6180615471088,231.0
GM0352,Hoekhuis,1965 - 1984,150548,46228.4,0.12318204927878848,200.46121744579196,1238.0
GM0352,Hoekhuis,1985 - 2004,96844,25426.100000000002,0.0677514061305908,168.01779750335626,749.0
GM0352,Hoekhuis,< 1945,43640,10318.6,0.027495355532272517,291.6487237625549,296.0
GM0352,Hoekhuis,>= 2005,36592,8705.9,0.02319809041230509,113.79591380611089,240.0
GM0352,Rijtjeshuis,1945 - 1964,9828,3782.7,0.010079534178272948,239.9232331400671,107.0
GM0352,Rijtjeshuis,1965 - 1984,278195,93615.2,0.24945081767146687,194.4666771589248,2460.0
GM0352,Rijtjeshuis,1985 - 2004,188259,55612.4,0.14818703215581108,163.65466258704788,1621.0
GM0352,Rijtjeshuis,< 1945,34072,8507.5,0.022669425812688587,302.13709178743966,232.0
GM0352,Rijtjeshuis,>= 2005,42207,12067.699999999999,0.03215607756447629,112.2645323592253,328.0
GM0352,Vrijstaand huis,1945 - 1964,21847,4091.8999999999996,0.010903440903078508,304.9591022964509,116.0
GM0352,Vrijstaand huis,1965 - 1984,44841,8419.7,0.022435470410237333,228.4752055944056,222.0
GM0352,Vrijstaand huis,1985 - 2004,51457,8730.8,0.023264439951269054,153.89343119266053,251.0
GM0352,Vrijstaand huis,< 1945,71200,9974.400000000001,0.026578186403300744,298.0873954599761,260.0
GM0352,Vrijstaand huis,>= 2005,30097,5292.5,0.014102607829991695,115.35477876106195,147.0
GM0353,Appartement,1945 - 1964,25590,10999.2,0.02006164479879534,208.31372606686273,329.0
GM0353,Appartement,1965 - 1984,145668,66593.4,0.12146093686305344,146.23033661838932,1809.0
GM0353,Appartement,1985 - 2004,112585,49874.7,0.09096738997804184,153.4795870321454,1407.0
GM0353,Appartement,< 1945,16868,8450.1,0.015412294049958225,244.5793252736481,222.0
GM0353,Appartement,>= 2005,52027,22362.1,0.04078664877037796,110.61574777038061,572.0
GM0353,Hoekhuis,1945 - 1964,18235,7217.2,0.013163584882706535,288.96305120910387,171.0
GM0353,Hoekhuis,1965 - 1984,96628,30694.0,0.05598335564897666,203.50901988008835,777.0
GM0353,Hoekhuis,1985 - 2004,258089,70711.7,0.12897238058394941,154.37290263756216,1837.0
GM0353,Hoekhuis,< 1945,23523,6773.9,0.01235504179418137,279.8691817658901,186.0
GM0353,Hoekhuis,>= 2005,26797,5524.6,0.010076420362883186,111.78380075901327,138.0
GM0353,Rijtjeshuis,1945 - 1964,31486,14396.400000000001,0.02625786086091509,277.8730444215436,350.0
GM0353,Rijtjeshuis,1965 - 1984,160108,55153.700000000004,0.10059585594764334,200.35733529279304,1399.0
GM0353,Rijtjeshuis,1985 - 2004,512238,161881.5,0.29525866903921993,144.99597036483263,4251.0
GM0353,Rijtjeshuis,< 1945,19218,6132.0,0.011184268483727272,296.4549591916051,168.0
GM0353,Rijtjeshuis,>= 2005,24142,6158.4,0.011232419933167977,109.74939527938896,148.0
GM0353,Vrijstaand huis,1945 - 1964,11194,2725.3999999999996,0.004970907587336971,268.3851016592662,67.0
GM0353,Vrijstaand huis,1965 - 1984,27222,5080.5,0.009266418139526486,213.10226600549015,134.0
GM0353,Vrijstaand huis,1985 - 2004,42710,8252.199999999999,0.01505134057100688,147.53135913166588,214.0
GM0353,Vrijstaand huis,< 1945,35972,5597.0,0.010208472065137239,292.23935950787046,154.0
GM0353,Vrijstaand huis,>= 2005,25506,3692.1,0.00673408963939489,119.1657830350824,106.0
GM0355,Appartement,1945 - 1964,166873,99075.4,0.08721075217308598,250.46089789037904,2473.0
GM0355,Appartement,1965 - 1984,448375,222693.9,0.19602547679199875,211.7329488431318,5846.0
GM0355,Appartement,1985 - 2004,220229,93207.3,0.08204537898431373,172.3770187965464,2445.0
GM0355,Appartement,< 1945,70771,25651.4,0.02257954939664839,258.69267303546206,681.0
GM0355,Appartement,>= 2005,149436,62682.9,0.055176389470951735,108.05558485739641,1762.0
GM0355,Hoekhuis,1945 - 1964,132987,42208.1,0.03715352296126819,234.1889979318071,1057.0
GM0355,Hoekhuis,1965 - 1984,144462,40924.4,0.0360235508131407,191.15992365744557,1061.0
GM0355,Hoekhuis,1985 - 2004,113244,27921.0,0.024577356351069325,158.63069094873194,712.0
GM0355,Hoekhuis,< 1945,612410,161960.19999999998,0.14256486336773244,294.1990229297661,4106.0
GM0355,Hoekhuis,>= 2005,105230,24047.9,0.021168074488552704,112.67140089251116,683.0
GM0355,Rijtjeshuis,1945 - 1964,93975,36663.0,0.03227246932055638,206.41900001734277,956.0
GM0355,Rijtjeshuis,1965 - 1984,295466,92333.2,0.0812759557119929,175.78931913344258,2442.0
GM0355,Rijtjeshuis,1985 - 2004,111740,36830.1,0.032419558473748014,156.78677928929196,945.0
GM0355,Rijtjeshuis,< 1945,183527,59900.0,0.052726752101609986,272.14125837718706,1517.0
GM0355,Rijtjeshuis,>= 2005,103997,28324.2,0.024932271650691513,111.62910308446172,790.0
GM0355,Vrijstaand huis,1945 - 1964,70366,12015.699999999999,0.010576775212476046,274.5740818218694,305.0
GM0355,Vrijstaand huis,1965 - 1984,47261,7377.8,0.00649428099591416,219.43672779393788,173.0
GM0355,Vrijstaand huis,1985 - 2004,81738,9918.3,0.008730546667268753,160.94042395693137,253.0
GM0355,Vrijstaand huis,< 1945,247608,39265.2,0.03456304618731446,308.4971178015281,1020.0
GM0355,Vrijstaand huis,>= 2005,108307,13045.699999999999,0.011483428879665665,113.93587804443654,349.0
GM0356,Appartement,1945 - 1964,15552,8473.3,0.007485827303051658,266.7220925242468,228.0
GM0356,Appartement,1965 - 1984,480344,259277.8,0.2290617391471053,195.69982936498997,6600.0
GM0356,Appartement,1985 - 2004,239832,126016.20000000001,0.11133035660094869,133.74028361145028,3355.0
GM0356,Appartement,< 1945,15833,5922.9,0.005232649207893579,246.1130061983471,160.0
GM0356,Appartement,>= 2005,103684,42782.5,0.03779665615436814,108.24493549885189,1237.0
GM0356,Hoekhuis,1945 - 1964,27250,9458.4,0.008356124409991833,237.3433094994893,254.0
GM0356,Hoekhuis,1965 - 1984,441713,135381.4,0.11960414247640916,208.28646035007307,3439.0
GM0356,Hoekhuis,1985 - 2004,136254,36697.6,0.03242088631778275,153.36967191470634,970.0
GM0356,Hoekhuis,< 1945,39218,10492.900000000001,0.009270064474076306,307.89456025354747,291.0
GM0356,Hoekhuis,>= 2005,20981,5038.7,0.004451493282650962,117.54959679121808,142.0
GM0356,Rijtjeshuis,1945 - 1964,38397,15405.1,0.013609799981853717,214.22236845310596,410.0
GM0356,Rijtjeshuis,1965 - 1984,992868,329992.6,0.2915354838002909,194.51639946342124,8445.0
GM0356,Rijtjeshuis,1985 - 2004,320439,98606.0,0.08711452291842751,132.74888845679786,2604.0
GM0356,Rijtjeshuis,< 1945,27141,8528.6,0.007534682678154482,243.25139301668335,245.0
GM0356,Rijtjeshuis,>= 2005,61000,15772.300000000001,0.013934206740221836,110.97731261604613,453.0
GM0356,Vrijstaand huis,1945 - 1964,10074,2059.4,0.0018193989057279437,253.74630391506304,55.0
GM0356,Vrijstaand huis,1965 - 1984,36964,7525.6,0.006648571625204532,203.55798132314595,179.0
GM0356,Vrijstaand huis,1985 - 2004,39133,7440.099999999999,0.006573035737839406,140.35144482838055,200.0
GM0356,Vrijstaand huis,< 1945,21827,3763.7,0.0033250809272061094,315.06898661174046,90.0
GM0356,Vrijstaand huis,>= 2005,20483,3277.2,0.002895277310795191,116.51057573806678,90.0
GM0358,Appartement,1945 - 1964,13817,8462.7,0.016936354434047944,232.77591209319084,211.0
GM0358,Appartement,1965 - 1984,29120,17858.8,0.035740717095817574,172.57308629587158,451.0
GM0358,Appartement,1985 - 2004,69184,35336.9,0.07071954139937713,169.3983541198119,932.0
GM0358,Appartement,< 1945,6888,3424.1000000000004,0.006852632282560361,278.85886699507387,81.0
GM0358,Appartement,>= 2005,97807,45021.6,0.0901014776357348,118.65359839520781,1093.0
GM0358,Hoekhuis,1945 - 1964,55302,21464.4,0.04295658431873736,248.72677625824917,553.0
GM0358,Hoekhuis,1965 - 1984,123012,36521.1,0.07308947427195911,191.66859275367057,990.0
GM0358,Hoekhuis,1985 - 2004,81776,20876.9,0.04178082383685768,160.65478565127904,585.0
GM0358,Hoekhuis,< 1945,62387,18869.0,0.03776242473631945,302.8725786806543,530.0
GM0358,Hoekhuis,>= 2005,144619,33517.6,0.06707858642970273,116.88215015340191,848.0
GM0358,Rijtjeshuis,1945 - 1964,50895,22470.6,0.04497028678149027,226.09659204273203,543.0
GM0358,Rijtjeshuis,1965 - 1984,208333,64921.6,0.12992723693685077,171.91144733016313,1765.0
GM0358,Rijtjeshuis,1985 - 2004,130788,37178.0,0.07440412458778338,158.98165351604496,1065.0
GM0358,Rijtjeshuis,< 1945,19484,8414.1,0.016839091524397984,301.36118612380557,204.0
GM0358,Rijtjeshuis,>= 2005,211746,55746.8,0.11156576073404278,114.65607075600904,1419.0
GM0358,Vrijstaand huis,1945 - 1964,51958,11341.4,0.022697480730536512,284.8316396903589,356.0
GM0358,Vrijstaand huis,1965 - 1984,66644,13233.0,0.026483129288023495,221.89674197812764,376.0
GM0358,Vrijstaand huis,1985 - 2004,75379,13382.699999999999,0.02678272306527862,157.04761277094318,378.0
GM0358,Vrijstaand huis,< 1945,78534,16735.8,0.0334932634427948,300.90508522835125,522.0
GM0358,Vrijstaand huis,>= 2005,86364,14899.5,0.0298182864676873,115.26249832724278,374.0
GM0361,Appartement,1945 - 1964,154036,87798.2,0.04631710288283981,230.05885053539325,2376.0
GM0361,Appartement,1965 - 1984,531445,286778.0,0.1512869982589055,192.61028539263097,7565.0
GM0361,Appartement,1985 - 2004,334000,144514.3,0.07623714040995802,141.41550646573384,4116.0
GM0361,Appartement,< 1945,138092,68417.3,0.03609289396668857,248.84301352753883,1875.0
GM0361,Appartement,>= 2005,222263,86513.0,0.045639107882657286,118.4030970707651,2506.0
GM0361,Hoekhuis,1945 - 1964,97144,32308.6,0.017044093730856878,251.18039589725984,876.0
GM0361,Hoekhuis,1965 - 1984,477973,153283.2,0.08086308995641041,203.9639450911229,4167.0
GM0361,Hoekhuis,1985 - 2004,225038,65194.5,0.03439273656971669,163.76300161456038,1828.0
GM0361,Hoekhuis,< 1945,246837,77184.9,0.04071815771054193,300.6225362505995,2039.0
GM0361,Hoekhuis,>= 2005,71677,17337.600000000002,0.009146285492658434,118.30795831630567,511.0
GM0361,Rijtjeshuis,1945 - 1964,165329,60692.9,0.03201796043151122,239.4058494640677,1653.0
GM0361,Rijtjeshuis,1965 - 1984,1086381,367112.1,0.19366648638850656,189.31164290123667,9766.0
GM0361,Rijtjeshuis,1985 - 2004,427583,135106.1,0.07127393424693496,154.85747801909739,3805.0
GM0361,Rijtjeshuis,< 1945,471029,171175.9,0.09030221315884265,275.65084842636577,4511.0
GM0361,Rijtjeshuis,>= 2005,116217,30224.6,0.015944699410610698,115.23925571286638,895.0
GM0361,Vrijstaand huis,1945 - 1964,55842,12761.8,0.006732365852263771,274.68695938468346,347.0
GM0361,Vrijstaand huis,1965 - 1984,116383,21634.0,0.011412810328313752,214.76568739619856,623.0
GM0361,Vrijstaand huis,1985 - 2004,127832,26003.6,0.01371795112569749,149.0290891374343,743.0
GM0361,Vrijstaand huis,< 1945,204409,40333.4,0.021277500420449753,293.9061935176221,1161.0
GM0361,Vrijstaand huis,>= 2005,61737,11215.199999999999,0.0059164717756357765,118.57250051442446,322.0
GM0362,Appartement,1945 - 1964,373529,179550.2,0.11411440803542493,244.34251306766836,4899.0
GM0362,Appartement,1965 - 1984,652937,323881.9,0.20584544763463752,203.34845638205854,8387.0
GM0362,Appartement,1985 - 2004,390078,162053.3,0.10299412865976827,133.0420400357413,4589.0
GM0362,Appartement,< 1945,11868,4399.299999999999,0.0027960064387020723,218.75665985282095,106.0
GM0362,Appartement,>= 2005,276579,118990.1,0.07562500528306855,107.95130133783609,3442.0
GM0362,Hoekhuis,1945 - 1964,172320,50024.0,0.03179310937868126,242.36539779266565,1321.0
GM0362,Hoekhuis,1965 - 1984,144219,42998.1,0.02732774860817757,196.7663428458546,1114.0
GM0362,Hoekhuis,1985 - 2004,204675,51103.5,0.03247919328988961,163.4576619342129,1423.0
GM0362,Hoekhuis,< 1945,173707,45443.4,0.028881876434094917,281.9904838323035,1128.0
GM0362,Hoekhuis,>= 2005,111555,23671.3,0.015044463258347547,115.98774918367651,676.0
GM0362,Rijtjeshuis,1945 - 1964,410680,136810.7,0.08695101449851969,233.87111660989976,3458.0
GM0362,Rijtjeshuis,1965 - 1984,394460,124305.0,0.07900292782098542,188.8904246757306,3214.0
GM0362,Rijtjeshuis,1985 - 2004,484944,137092.3,0.0871299873835556,166.85045042721885,3874.0
GM0362,Rijtjeshuis,< 1945,290961,79183.5,0.0503256372238687,269.06810299403145,1997.0
GM0362,Rijtjeshuis,>= 2005,191499,47731.0,0.03033577690216367,112.8869754842205,1363.0
GM0362,Vrijstaand huis,1945 - 1964,24893,4293.2,0.0027285738282535263,235.24224069675375,110.0
GM0362,Vrijstaand huis,1965 - 1984,68524,17264.2,0.010972385233796358,211.64264190741648,463.0
GM0362,Vrijstaand huis,1985 - 2004,50088,7268.099999999999,0.0046192927050054625,151.29274594476902,201.0
GM0362,Vrijstaand huis,< 1945,59410,9644.6,0.0061296942010560795,276.84036587705,259.0
GM0362,Vrijstaand huis,>= 2005,69463,7715.0,0.004903323182003158,111.89713418584824,220.0
GM0363,Appartement,1945 - 1964,2449510,1288740.6,0.08214388439849377,211.05696906597282,39291.0
GM0363,Appartement,1965 - 1984,4604501,2243099.0,0.14297436190834442,193.00053965046789,64474.0
GM0363,Appartement,1985 - 2004,4650573,2101466.8,0.1339467739950713,153.65009461245975,59999.0
GM0363,Appartement,< 1945,12081194,5677992.5,0.36191329700912234,462.55642887102516,173731.0
GM0363,Appartement,>= 2005,4405921,2210233.8,0.1408795453179977,116.02873611026862,59305.0
GM0363,Hoekhuis,1945 - 1964,211417,78142.7,0.004980788930981283,238.03398691853747,2353.0
GM0363,Hoekhuis,1965 - 1984,180288,66581.7,0.004243894751088924,203.56958679698099,1700.0
GM0363,Hoekhuis,1985 - 2004,415438,137676.1,0.008775427454396538,157.58228629147362,3724.0
GM0363,Hoekhuis,< 1945,373215,117477.79999999999,0.007487994731126938,260.7456364313477,3670.0
GM0363,Hoekhuis,>= 2005,315117,82588.09999999999,0.005264137204252928,117.0287997264582,2235.0
GM0363,Rijtjeshuis,1945 - 1964,681912,257001.3,0.016381174828714647,214.69551665806014,7849.0
GM0363,Rijtjeshuis,1965 - 1984,542702,217442.9,0.013859735963058227,188.07517855421148,5411.0
GM0363,Rijtjeshuis,1985 - 2004,1540227,522945.9,0.03333239253598923,144.65971485214715,14161.0
GM0363,Rijtjeshuis,< 1945,1251234,322326.8,0.020544999822102613,254.4195715407814,10195.0
GM0363,Rijtjeshuis,>= 2005,979529,267455.3,0.017047509207799044,116.10901117689532,7295.0
GM0363,Vrijstaand huis,1945 - 1964,66881,13182.0,0.00084021616463464,257.6492307968027,389.0
GM0363,Vrijstaand huis,1965 - 1984,67555,12445.0,0.0007932400370867921,214.5487302765193,391.0
GM0363,Vrijstaand huis,1985 - 2004,87676,18232.2,0.001162114182737952,168.61907659743352,525.0
GM0363,Vrijstaand huis,< 1945,124306,26533.399999999998,0.0016912298272429643,282.21241477140603,775.0
GM0363,Vrijstaand huis,>= 2005,145288,27255.899999999998,0.0017372817297576454,115.16139896301225,721.0
GM0373,Appartement,1945 - 1964,33538,16468.5,0.02791900073762378,184.26938561187274,438.0
GM0373,Appartement,1965 - 1984,112108,65057.100000000006,0.11029111472736826,210.16539365736884,1680.0
GM0373,Appartement,1985 - 2004,72751,34165.4,0.05792050446617552,138.9975864244534,878.0
GM0373,Appartement,< 1945,51086,17830.2,0.030227486835593988,241.53387761307488,461.0
GM0373,Appartement,>= 2005,56056,20212.5,0.03426619318148105,116.40566443360333,546.0
GM0373,Hoekhuis,1945 - 1964,77339,27404.199999999997,0.04645826153043626,226.78541885083212,731.0
GM0373,Hoekhuis,1965 - 1984,163191,52508.399999999994,0.08901733966854568,192.37131337197877,1364.0
GM0373,Hoekhuis,1985 - 2004,86230,26349.4,0.04467006212077263,159.67484876592087,683.0
GM0373,Hoekhuis,< 1945,82283,25911.4,0.043927521979103434,297.28037672965337,680.0
GM0373,Hoekhuis,>= 2005,12519,3761.9,0.006377538262432335,121.02014562522567,87.0
GM0373,Rijtjeshuis,1945 - 1964,62712,26320.2,0.044620559444661353,201.21598433205057,665.0
GM0373,Rijtjeshuis,1965 - 1984,213834,72270.3,0.12251963196455609,169.11280383045928,1893.0
GM0373,Rijtjeshuis,1985 - 2004,100616,36173.700000000004,0.0613251696865277,156.5092354266404,935.0
GM0373,Rijtjeshuis,< 1945,29452,9968.0,0.01689872176291914,256.3698613661403,274.0
GM0373,Rijtjeshuis,>= 2005,5095,1829.8,0.003102054683165072,116.27343402225755,44.0
GM0373,Vrijstaand huis,1945 - 1964,126786,29459.7,0.0499429447751875,275.7143110362528,773.0
GM0373,Vrijstaand huis,1965 - 1984,130813,28195.3,0.04779941108768399,216.639982938251,728.0
GM0373,Vrijstaand huis,1985 - 2004,111963,22726.8,0.03852867874814513,152.5240845899377,586.0
GM0373,Vrijstaand huis,< 1945,273372,59823.1,0.10141792956413402,317.9707536867278,1586.0
GM0373,Vrijstaand huis,>= 2005,77299,13431.199999999999,0.02276987477348711,115.8147537347059,310.0
GM0375,Appartement,1945 - 1964,177890,104689.59999999999,0.13578234482958984,234.6949572103797,2543.0
GM0375,Appartement,1965 - 1984,132962,78619.4,0.1019693119574003,197.54989864367573,2007.0
GM0375,Appartement,1985 - 2004,160329,85201.9,0.11050681028427112,165.127984712376,2139.0
GM0375,Appartement,< 1945,35543,19113.1,0.024789678582805105,212.56198628447385,500.0
GM0375,Appartement,>= 2005,121898,50114.5,0.06499847472874555,111.04463388338175,1356.0
GM0375,Hoekhuis,1945 - 1964,57102,21345.9,0.02768561876726955,235.8237495178471,530.0
GM0375,Hoekhuis,1965 - 1984,64375,20231.9,0.026240761473515794,195.5041368116978,517.0
GM0375,Hoekhuis,1985 - 2004,74234,21663.5,0.028097545765919628,153.47356828986253,567.0
GM0375,Hoekhuis,< 1945,200767,70469.6,0.09139902652415584,300.2684677419355,1807.0
GM0375,Hoekhuis,>= 2005,63750,18431.3,0.023905384415048095,114.23982957267687,427.0
GM0375,Rijtjeshuis,1945 - 1964,97981,40908.5,0.05305829856510366,184.35401392443293,1033.0
GM0375,Rijtjeshuis,1965 - 1984,131304,45466.9,0.05897054047519982,181.3431993312959,1160.0
GM0375,Rijtjeshuis,1985 - 2004,146731,51077.5,0.06624748511822927,151.27759445944864,1277.0
GM0375,Rijtjeshuis,< 1945,156937,59545.0,0.07722982725006043,277.07231652097784,1514.0
GM0375,Rijtjeshuis,>= 2005,154505,47834.0,0.06204066767452164,108.78269830496522,1201.0
GM0375,Vrijstaand huis,1945 - 1964,14820,4439.6,0.0057581583854121815,288.3610490018149,103.0
GM0375,Vrijstaand huis,1965 - 1984,21706,4242.7,0.005502779210241521,223.66481063312847,106.0
GM0375,Vrijstaand huis,1985 - 2004,32565,6354.0,0.008241133971733714,136.23426744917208,172.0
GM0375,Vrijstaand huis,< 1945,62171,17523.6,0.02272809809050565,308.55433281642297,447.0
GM0375,Vrijstaand huis,>= 2005,21449,3737.9,0.004848053930271239,118.46687934837945,95.0
GM0376,Appartement,1965 - 1984,22060,11058.1,0.05534443315010477,155.35420494699645,289.0
GM0376,Appartement,1985 - 2004,4903,1927.2000000000003,0.00964539944175599,152.46904068169323,44.0
GM0376,Appartement,< 1945,3951,867.9,0.0043437329677770975,270.62065789473684,20.0
GM0376,Appartement,>= 2005,26624,10488.5,0.05249365506686265,112.32820613212749,286.0
GM0376,Hoekhuis,1945 - 1964,32430,11811.7,0.05911610864787735,221.18948550220364,295.0
GM0376,Hoekhuis,1965 - 1984,97162,30168.800000000003,0.15099114086677465,188.68541734364118,756.0
GM0376,Hoekhuis,1985 - 2004,3556,974.2,0.004875751419758554,162.9494382022472,25.0
GM0376,Hoekhuis,< 1945,50736,13440.1,0.06726605076647192,289.101929253588,352.0
GM0376,Hoekhuis,>= 2005,80190,19275.600000000002,0.09647201197567029,115.66142321886356,512.0
GM0376,Rijtjeshuis,1945 - 1964,2351,771.5,0.003861262800599183,210.330309148265,19.0
GM0376,Rijtjeshuis,1965 - 1984,126848,38420.5,0.19228988649438875,182.2500548907527,989.0
GM0376,Rijtjeshuis,1985 - 2004,1774,665.4,0.0033302453240683038,136.82898969072164,16.0
GM0376,Rijtjeshuis,< 1945,2845,857.1,0.0042896802934459626,239.1940271493213,21.0
GM0376,Rijtjeshuis,>= 2005,38140,10572.9,0.052916066707005965,112.92872275645855,273.0
GM0376,Vrijstaand huis,1945 - 1964,51997,8866.9,0.044377746113587684,274.873783150929,234.0
GM0376,Vrijstaand huis,1965 - 1984,36269,5212.7,0.026088923656102866,215.83980935711247,132.0
GM0376,Vrijstaand huis,1985 - 2004,47733,5117.1,0.025610457390727263,160.69069075841813,133.0
GM0376,Vrijstaand huis,< 1945,123909,19898.0,0.09958704757786462,288.5851391473101,487.0
GM0376,Vrijstaand huis,>= 2005,84808,9410.900000000001,0.04710039933915601,110.53902160232207,257.0
GM0377,Appartement,1945 - 1964,31144,14659.4,0.039508468660767106,188.4721795882179,415.0
GM0377,Appartement,1965 - 1984,47887,22731.1,0.061262463127738045,167.53276838333284,608.0
GM0377,Appartement,1985 - 2004,54873,18100.7,0.04878309744518515,141.25011238268954,499.0
GM0377,Appartement,< 1945,60091,16082.9,0.043344935715257875,247.28259381898457,443.0
GM0377,Appartement,>= 2005,63460,24528.0,0.0661052784773794,116.03137443427927,686.0
GM0377,Hoekhuis,1945 - 1964,78910,21995.6,0.05928022110555472,256.85774683874337,599.0
GM0377,Hoekhuis,1965 - 1984,66954,16407.6,0.04422003290710413,204.68779729000076,443.0
GM0377,Hoekhuis,1985 - 2004,52548,11891.400000000001,0.032048447019158086,161.05671171824045,323.0
GM0377,Hoekhuis,< 1945,332247,63924.5,0.17228256988043214,301.61904319253733,1743.0
GM0377,Hoekhuis,>= 2005,24947,4676.2,0.012602801011738484,113.85165089977951,118.0
GM0377,Rijtjeshuis,1945 - 1964,45322,14917.2,0.040203264028977656,239.46026955977464,411.0
GM0377,Rijtjeshuis,1965 - 1984,62673,19212.5,0.05177950353663779,180.6965115044248,506.0
GM0377,Rijtjeshuis,1985 - 2004,40878,13033.6,0.035126783984131285,158.07859795423735,330.0
GM0377,Rijtjeshuis,< 1945,196342,46482.2,0.12527392266965282,273.41063319283455,1312.0
GM0377,Rijtjeshuis,>= 2005,13764,3854.4,0.01038797233215962,91.30329733866168,93.0
GM0377,Vrijstaand huis,1945 - 1964,62803,9750.7,0.02627905817226775,270.85514708792294,265.0
