geo_id,Woningtype ETM,Bouwjaarklasse ETM,Woningkenmerken/eigendom,Woningkenmerken/oppervlakte,Functionele vraag/ruimteverwarming,Functionele vraag ruimteverwarming (% van totaal),Gemiddelde netto warmtevraag (kWh/m2),Aantal woningen (#)
GM0274,Rijtjeshuis,1965 - 1984,Particuliere huur,6163,1914.0,1.8851756640959725,207.9318159025788,51.0
GM0274,Rijtjeshuis,1965 - 1984,Sociale huur,23012,9756.7,8.369310953866583,171.43500772101405,254.0
GM0274,Rijtjeshuis,1985 - 2004,Koop,27214,8440.4,2.3756160758539924,157.47676522618144,224.0
GM0274,Rijtjeshuis,1985 - 2004,Particuliere huur,967,295.6,0.29114834185306665,122.49648397104447,7.0
GM0274,Rijtjeshuis,1985 - 2004,Sociale huur,12615,5245.6,4.499683042381394,145.18693767848143,137.0
GM0274,Rijtjeshuis,< 1945,Koop,36999,10794.5,3.0381957882097907,274.8589833946001,286.0
GM0274,Rijtjeshuis,< 1945,Particuliere huur,1443,407.6,0.40146165135084555,292.8441876208898,11.0
GM0274,Rijtjeshuis,< 1945,Sociale huur,11671,4741.4,4.067179574719219,191.29284512481036,125.0
GM0274,Rijtjeshuis,>= 2005,Koop,21725,6623.4,1.8642073262891963,116.70558100187321,159.0
GM0274,Rijtjeshuis,>= 2005,Particuliere huur,2855,940.3,0.9261393296496567,118.0,21.0
GM0274,Rijtjeshuis,>= 2005,Sociale huur,10055,3583.8,3.074188669987502,117.46685666495111,89.0
GM0274,Vrijstaand huis,1945 - 1964,Koop,114750,22652.7,6.37577819552364,276.9601853778857,595.0
GM0274,Vrijstaand huis,1945 - 1964,Particuliere huur,4520,722.3,0.711422352234337,328.7265227817746,19.0
GM0274,Vrijstaand huis,1945 - 1964,Sociale huur,87,40.8,0.034998297264213975,,1.0
GM0274,Vrijstaand huis,1965 - 1984,Koop,93635,17324.8,4.876199397061187,212.78422993535554,449.0
GM0274,Vrijstaand huis,1965 - 1984,Particuliere huur,3518,656.8,0.6469087649834038,181.9781452192667,18.0
GM0274,Vrijstaand huis,1985 - 2004,Koop,58686,9957.8,2.8027000805813564,152.05789801465784,256.0
GM0274,Vrijstaand huis,1985 - 2004,Particuliere huur,3676,406.3,0.40018122900846065,126.19138490926457,10.0
GM0274,Vrijstaand huis,< 1945,Koop,211645,36441.4,10.256714808140098,300.5931578635085,967.0
GM0274,Vrijstaand huis,< 1945,Particuliere huur,12894,1902.1,1.8734548749618336,223.96807513633607,48.0
GM0274,Vrijstaand huis,>= 2005,Koop,33655,5588.9,1.57303927377143,112.73451627341902,134.0
GM0274,Vrijstaand huis,>= 2005,Particuliere huur,1812,239.39999999999998,0.2357946990515025,81.67999237804878,6.0
GM0275,Appartement,1945 - 1964,Koop,20253,9172.0,2.0111737233530995,259.4167844112769,259.0
GM0275,Appartement,1945 - 1964,Particuliere huur,16359,8667.5,5.628601282028803,280.2744442062386,227.0
GM0275,Appartement,1945 - 1964,Sociale huur,6712,4980.3,2.102751652122807,252.41359750919898,118.0
GM0275,Appartement,1965 - 1984,Koop,14205,5874.6,1.2881422977769426,183.2135502016557,143.0
GM0275,Appartement,1965 - 1984,Particuliere huur,99473,60208.0,39.098566598025975,218.47103080801008,1490.0
GM0275,Appartement,1965 - 1984,Sociale huur,59032,35836.1,15.13049785768691,181.66184237363757,885.0
GM0275,Appartement,1985 - 2004,Koop,25338,7434.7,1.630230405692683,166.68250591976187,211.0
GM0275,Appartement,1985 - 2004,Particuliere huur,37890,22213.5,14.42525925334258,163.69621345589172,529.0
GM0275,Appartement,1985 - 2004,Sociale huur,36531,21502.0,9.078442267322169,176.7090241825613,525.0
GM0275,Appartement,< 1945,Koop,14152,5101.7,1.1186660471468064,225.85518418874173,123.0
GM0275,Appartement,< 1945,Particuliere huur,19717,10982.5,7.131942726262627,277.33962032322336,264.0
GM0275,Appartement,< 1945,Sociale huur,726,704.9,0.2976185449835083,293.4517906336088,16.0
GM0275,Appartement,>= 2005,Koop,17330,7101.8,1.5572343598461669,120.33957867132867,147.0
GM0275,Appartement,>= 2005,Particuliere huur,17990,8669.2,5.6297052476681975,116.60562750668448,196.0
GM0275,Appartement,>= 2005,Sociale huur,21826,10997.6,4.643339069812217,119.24604197901049,285.0
GM0275,Hoekhuis,1945 - 1964,Koop,136021,46345.8,10.162391533774322,267.84627796959035,1171.0
GM0275,Hoekhuis,1945 - 1964,Particuliere huur,10256,3400.5,2.2082559745646315,272.6421741945928,93.0
GM0275,Hoekhuis,1945 - 1964,Sociale huur,67666,30116.9,12.715772389578412,194.12055555555557,782.0
GM0275,Hoekhuis,1965 - 1984,Koop,166755,50032.7,10.970829867903252,210.24757916079682,1276.0
GM0275,Hoekhuis,1965 - 1984,Particuliere huur,20079,6171.0,4.007395271000835,235.75089035570224,161.0
GM0275,Hoekhuis,1965 - 1984,Sociale huur,42102,16957.5,7.159691412339115,169.94875459496257,430.0
GM0275,Hoekhuis,1985 - 2004,Koop,51870,15166.9,3.3256945862106546,168.87157098984173,389.0
GM0275,Hoekhuis,1985 - 2004,Particuliere huur,4350,1212.5,0.7873872575090768,160.5965501165501,25.0
GM0275,Hoekhuis,1985 - 2004,Sociale huur,12943,5399.9,2.2799125848438737,150.19468260188088,141.0
GM0275,Hoekhuis,< 1945,Koop,336603,90440.2,19.831111401526275,306.3847524449655,2273.0
GM0275,Hoekhuis,< 1945,Particuliere huur,24159,6435.7,4.179289214970034,329.43626865671644,157.0
GM0275,Hoekhuis,< 1945,Sociale huur,46150,21660.7,9.145447605794125,220.15515432215938,584.0
GM0275,Hoekhuis,>= 2005,Koop,28345,8661.4,1.899212831165562,115.74777008600798,204.0
GM0275,Hoekhuis,>= 2005,Particuliere huur,6391,2250.9,1.461715445713139,118.0,49.0
GM0275,Hoekhuis,>= 2005,Sociale huur,10025,4236.8,1.78883565241329,117.7101502416474,91.0
GM0275,Rijtjeshuis,1945 - 1964,Koop,116933,47796.7,10.480535009048308,260.10003741136836,1212.0
GM0275,Rijtjeshuis,1945 - 1964,Particuliere huur,8018,3393.0,2.203385537920245,272.17185702547243,93.0
GM0275,Rijtjeshuis,1945 - 1964,Sociale huur,95556,43483.9,18.359504962701628,183.47911951447244,1110.0
GM0275,Rijtjeshuis,1965 - 1984,Koop,157002,53248.8,11.676034382913707,200.0993160328525,1311.0
GM0275,Rijtjeshuis,1965 - 1984,Particuliere huur,18075,7252.3,4.7095823568107855,232.69210027001387,178.0
GM0275,Rijtjeshuis,1965 - 1984,Sociale huur,66727,25849.7,10.914101436033757,153.62309110496787,676.0
GM0275,Rijtjeshuis,1985 - 2004,Koop,34831,11594.7,2.5424068872832732,166.0731689029203,299.0
GM0275,Rijtjeshuis,1985 - 2004,Particuliere huur,3031,1056.2,0.6858873578400717,169.98739520958082,23.0
GM0275,Rijtjeshuis,1985 - 2004,Sociale huur,15426,6276.3,2.649940805617809,146.51795715778474,166.0
GM0275,Rijtjeshuis,< 1945,Koop,52483,14238.6,3.122143281436485,285.4760869355461,365.0
GM0275,Rijtjeshuis,< 1945,Particuliere huur,9111,2436.7,1.5823723961833955,283.02941910075486,67.0
GM0275,Rijtjeshuis,< 1945,Sociale huur,11652,5629.4,2.3768106641086137,249.9730799392866,146.0
GM0275,Rijtjeshuis,>= 2005,Koop,18052,6705.7,1.4703802482216397,117.16108647811558,154.0
GM0275,Rijtjeshuis,>= 2005,Particuliere huur,6726,2340.2,1.5197061113589618,118.0,55.0
GM0275,Rijtjeshuis,>= 2005,Sociale huur,7073,2636.5,1.1131668234487442,116.52115692845693,62.0
GM0275,Vrijstaand huis,1945 - 1964,Koop,51095,11181.1,2.4517154947866704,257.92378599769614,275.0
GM0275,Vrijstaand huis,1945 - 1964,Particuliere huur,5423,1014.9,0.6590674867183192,339.9235403151066,27.0
GM0275,Vrijstaand huis,1945 - 1964,Sociale huur,244,86.6,0.03656371967026787,,2.0
GM0275,Vrijstaand huis,1965 - 1984,Koop,73044,17699.3,3.8809820193789264,218.23141681712661,412.0
GM0275,Vrijstaand huis,1965 - 1984,Particuliere huur,5817,1543.1,1.0020761047936135,252.60570268074736,40.0
GM0275,Vrijstaand huis,1985 - 2004,Koop,32251,7187.9,1.5761137817367796,149.97221265933106,174.0
GM0275,Vrijstaand huis,1985 - 2004,Particuliere huur,4423,968.1,0.6286759620573503,128.99219737856592,22.0
GM0275,Vrijstaand huis,1985 - 2004,Sociale huur,250,14.8,0.00624876502447996,270.0,1.0
GM0275,Vrijstaand huis,< 1945,Koop,236655,36984.8,8.109775177002804,308.0418209775923,902.0
GM0275,Vrijstaand huis,< 1945,Particuliere huur,26474,3337.8,2.167539124217564,319.70676530153014,87.0
GM0275,Vrijstaand huis,< 1945,Sociale huur,2187,449.3,0.18970068415532743,311.8608866615266,13.0
GM0275,Vrijstaand huis,>= 2005,Koop,18169,4082.7,0.8952266637956497,114.30803177106804,92.0
GM0275,Vrijstaand huis,>= 2005,Particuliere huur,3930,436.7,0.2835892910137846,136.4749706744868,10.0
GM0275,Vrijstaand huis,>= 2005,Sociale huur,80,27.6,0.011653102342949114,118.0,1.0
GM0277,Appartement,1945 - 1964,Particuliere huur,359,52.5,4.765362621403286,,2.0
GM0277,Appartement,< 1945,Particuliere huur,189,187.0,16.97376781337932,,3.0
GM0277,Appartement,>= 2005,Particuliere huur,1710,228.8,20.7679041481347,118.0,7.0
GM0277,Hoekhuis,1945 - 1964,Koop,23404,6612.1,25.62342810861503,252.15483306408186,165.0
GM0277,Hoekhuis,1945 - 1964,Particuliere huur,154,26.0,2.3599891077425794,220.0,1.0
GM0277,Hoekhuis,1945 - 1964,Sociale huur,1300,685.4,31.77119547582626,220.0,14.0
GM0277,Hoekhuis,1965 - 1984,Koop,4455,1334.1,5.1699483431441315,238.81447963800906,26.0
GM0277,Hoekhuis,1965 - 1984,Particuliere huur,116,30.0,2.7230643550875917,,1.0
GM0277,Hoekhuis,1965 - 1984,Sociale huur,946,400.3,18.55560190979465,254.0302848101266,9.0
GM0277,Hoekhuis,1985 - 2004,Koop,6779,1613.7,6.253463489492305,160.08445502298096,40.0
GM0277,Hoekhuis,1985 - 2004,Sociale huur,596,280.5,13.002364066193852,,6.0
GM0277,Hoekhuis,< 1945,Koop,5139,1055.1,4.088758336594987,327.0726607818411,32.0
GM0277,Hoekhuis,< 1945,Particuliere huur,326,57.7,5.237360442951801,,2.0
GM0277,Hoekhuis,>= 2005,Koop,6302,1588.1,6.154257524733675,116.71554875976894,34.0
GM0277,Rijtjeshuis,1945 - 1964,Koop,5688,1878.3,7.278850140864719,255.37651376146786,45.0
GM0277,Rijtjeshuis,1945 - 1964,Particuliere huur,124,19.6,1.7790687119905602,225.15,1.0
GM0277,Rijtjeshuis,1945 - 1964,Sociale huur,757,471.0,21.83284661382283,238.5,9.0
GM0277,Rijtjeshuis,1965 - 1984,Koop,2936,865.2,3.3528515902018605,235.0712121212121,19.0
GM0277,Rijtjeshuis,1965 - 1984,Sociale huur,561,187.9,8.70996152598155,,5.0
GM0277,Rijtjeshuis,1985 - 2004,Koop,4350,1246.0,4.828540315986499,143.83239007400957,29.0
GM0277,Rijtjeshuis,1985 - 2004,Particuliere huur,130,50.9,4.620132522465281,175.0,1.0
GM0277,Rijtjeshuis,1985 - 2004,Sociale huur,297,132.2,6.1280304083808455,,3.0
GM0277,Rijtjeshuis,< 1945,Koop,935,279.3,1.082352576448659,209.39877126654065,5.0
GM0277,Rijtjeshuis,< 1945,Particuliere huur,215,91.7,8.323500045384405,297.91,2.0
GM0277,Rijtjeshuis,>= 2005,Koop,523,135.3,0.524319024681359,118.0,3.0
GM0277,Vrijstaand huis,1945 - 1964,Koop,7447,1162.5,4.5049583606214325,268.21674628320744,34.0
GM0277,Vrijstaand huis,1945 - 1964,Particuliere huur,79,43.0,3.9030589089588816,,1.0
GM0277,Vrijstaand huis,1965 - 1984,Koop,19652,3485.9,13.508674709066883,197.27888093192018,74.0
GM0277,Vrijstaand huis,1965 - 1984,Particuliere huur,220,36.0,3.26767722610511,,1.0
GM0277,Vrijstaand huis,1985 - 2004,Koop,16914,2447.9,9.48618285674426,146.99021003758565,54.0
GM0277,Vrijstaand huis,< 1945,Koop,7456,1191.4,4.616952594274731,359.36299559471365,29.0
GM0277,Vrijstaand huis,< 1945,Particuliere huur,1563,278.5,25.279114096396476,403.0,7.0
GM0277,Vrijstaand huis,>= 2005,Koop,6801,910.0,3.526462028529465,123.18456537442812,30.0
GM0279,Appartement,1945 - 1964,Particuliere huur,612,290.4,2.6531451281348493,,7.0
GM0279,Appartement,1965 - 1984,Koop,395,268.7,0.21932813922071986,252.93269230769232,7.0
GM0279,Appartement,1965 - 1984,Particuliere huur,2941,1513.9,13.831254853592798,127.1322278978389,43.0
GM0279,Appartement,1965 - 1984,Sociale huur,1726,1054.5,3.8650016676868266,217.2363847045191,29.0
GM0279,Appartement,1985 - 2004,Koop,5690,2226.1,1.8170687410466857,185.0149794379712,60.0
GM0279,Appartement,1985 - 2004,Particuliere huur,628,408.6,3.7330409757434557,183.44807365439092,12.0
GM0279,Appartement,1985 - 2004,Sociale huur,5725,3453.6,12.658292801823826,165.76852425180599,83.0
GM0279,Appartement,< 1945,Koop,2476,830.4,0.6778194522102187,345.5529411764706,21.0
GM0279,Appartement,< 1945,Particuliere huur,3904,2753.2,25.153716139052573,259.71299111549854,72.0
GM0279,Appartement,>= 2005,Koop,10328,5382.3,4.3933377139102365,118.0,133.0
GM0279,Appartement,>= 2005,Particuliere huur,1260,438.6,4.007126216253254,104.66123798076923,12.0
GM0279,Appartement,>= 2005,Sociale huur,7368,4821.2,17.67088292105427,128.92443868739207,115.0
GM0279,Hoekhuis,1945 - 1964,Koop,8832,4052.5,3.3078797327576,268.94767024051,95.0
GM0279,Hoekhuis,1945 - 1964,Particuliere huur,429,162.3,1.4828011511580101,,5.0
GM0279,Hoekhuis,1945 - 1964,Sociale huur,5676,3273.7,11.998915087251175,217.64640591966173,82.0
GM0279,Hoekhuis,1965 - 1984,Koop,40424,18712.9,15.274527489480496,223.05510125091155,469.0
GM0279,Hoekhuis,1965 - 1984,Particuliere huur,867,604.4,5.521903978804074,251.35809199318572,15.0
GM0279,Hoekhuis,1965 - 1984,Sociale huur,7738,3537.4,12.965440397605862,202.3590979581287,98.0
GM0279,Hoekhuis,1985 - 2004,Koop,24338,10849.4,8.85589398459724,165.6481414019337,272.0
GM0279,Hoekhuis,1985 - 2004,Particuliere huur,717,236.3,2.158878077748846,248.1081081081081,7.0
GM0279,Hoekhuis,1985 - 2004,Sociale huur,1149,770.5,2.824071868139118,211.77545691906005,19.0
GM0279,Hoekhuis,< 1945,Koop,20615,8636.1,7.049273327592329,319.0152566242437,236.0
GM0279,Hoekhuis,< 1945,Particuliere huur,2114,780.8,7.133525193001689,272.15106936416186,20.0
GM0279,Hoekhuis,< 1945,Sociale huur,593,504.7,1.8498495416610161,270.0,13.0
GM0279,Hoekhuis,>= 2005,Koop,32820,9079.3,7.411038237538822,118.08836997801319,238.0
GM0279,Hoekhuis,>= 2005,Particuliere huur,402,121.6,1.11095884153305,118.0,3.0
GM0279,Hoekhuis,>= 2005,Sociale huur,1753,641.3,2.3505221142603716,106.93310344827586,15.0
GM0279,Rijtjeshuis,1945 - 1964,Koop,2173,1320.3,1.0777035437778804,279.73062080536914,31.0
GM0279,Rijtjeshuis,1945 - 1964,Sociale huur,3151,2066.3,7.573497340864193,143.89907965725166,55.0
GM0279,Rijtjeshuis,1965 - 1984,Koop,38245,22195.6,18.11730423106591,212.96588332821617,564.0
GM0279,Rijtjeshuis,1965 - 1984,Particuliere huur,841,618.5,5.650724041843679,245.78354978354977,17.0
GM0279,Rijtjeshuis,1965 - 1984,Sociale huur,11444,5224.0,19.147243918440953,177.7327655043918,141.0
GM0279,Rijtjeshuis,1985 - 2004,Koop,11855,7486.3,6.110741528277168,168.65067712177122,179.0
GM0279,Rijtjeshuis,1985 - 2004,Particuliere huur,584,276.4,2.52523868256361,190.11687500000002,7.0
GM0279,Rijtjeshuis,1985 - 2004,Sociale huur,1117,724.1,2.6540044642693514,209.92837958818262,18.0
GM0279,Rijtjeshuis,< 1945,Koop,3702,2067.8,1.6878553266862844,278.14210260723297,56.0
GM0279,Rijtjeshuis,< 1945,Particuliere huur,433,185.39999999999998,1.6938467863505544,370.14285714285717,5.0
GM0279,Rijtjeshuis,< 1945,Sociale huur,366,244.3,0.8954195423574128,270.0,7.0
GM0279,Rijtjeshuis,>= 2005,Koop,21363,7423.1,6.059154113320899,117.97803779748017,191.0
GM0279,Rijtjeshuis,>= 2005,Particuliere huur,927,320.4,2.9272303686446475,118.0,8.0
GM0279,Rijtjeshuis,>= 2005,Sociale huur,2193,887.6999999999999,3.2536386727412006,105.76208651399492,22.0
GM0279,Vrijstaand huis,1945 - 1964,Koop,9201,3062.8,2.500030609621216,280.64087091757386,81.0
GM0279,Vrijstaand huis,1945 - 1964,Particuliere huur,1756,539.6,4.929879859302909,333.8973747016706,13.0
GM0279,Vrijstaand huis,1965 - 1984,Koop,21030,6346.4,5.180290668963068,210.21514588859415,173.0
GM0279,Vrijstaand huis,1965 - 1984,Particuliere huur,2167,708.0,6.468411676031245,181.94118918918917,20.0
GM0279,Vrijstaand huis,1985 - 2004,Koop,16052,4843.7,3.95370192758988,178.73085003885004,119.0
GM0279,Vrijstaand huis,1985 - 2004,Particuliere huur,848,227.2,2.0757388881275407,129.64048013245034,5.0
GM0279,Vrijstaand huis,< 1945,Koop,14206,4554.2,3.717395651801274,308.54097585180284,114.0
GM0279,Vrijstaand huis,< 1945,Particuliere huur,2967,546.7,4.994746699556895,209.54733396584442,16.0
GM0279,Vrijstaand huis,< 1945,Sociale huur,332,80.0,0.293219661844425,167.0,2.0
GM0279,Vrijstaand huis,>= 2005,Koop,17829,3172.6,2.589655580542076,117.34559748427672,82.0
GM0279,Vrijstaand huis,>= 2005,Particuliere huur,814,213.2,1.9478324425563014,,5.0
GM0281,Appartement,1945 - 1964,Koop,6914,2145.5,0.520850402684971,201.8565521601686,71.0
GM0281,Appartement,1945 - 1964,Particuliere huur,23662,12808.0,22.538225061985397,217.70802408654828,321.0
GM0281,Appartement,1945 - 1964,Sociale huur,27114,12492.8,4.839895041594785,205.22774639470958,368.0
GM0281,Appartement,1965 - 1984,Koop,11641,4672.8,1.134388143400761,189.61779389312977,134.0
GM0281,Appartement,1965 - 1984,Particuliere huur,8010,6052.3,10.650226385279062,180.46063404892664,139.0
GM0281,Appartement,1965 - 1984,Sociale huur,79752,47911.5,18.561621997099813,219.45586998002446,1178.0
GM0281,Appartement,1985 - 2004,Koop,20748,8618.8,2.0923353300681553,153.32138443488464,210.0
GM0281,Appartement,1985 - 2004,Particuliere huur,17139,9351.3,16.455473455820115,160.73930674025755,232.0
GM0281,Appartement,1985 - 2004,Sociale huur,48028,27947.3,10.827196360780764,181.07146281379525,697.0
GM0281,Appartement,< 1945,Koop,15607,6314.2,1.5328611571351405,249.1044782064413,160.0
GM0281,Appartement,< 1945,Particuliere huur,12043,5979.7,10.522472236348694,274.32310980551057,140.0
GM0281,Appartement,< 1945,Sociale huur,3016,2126.2,0.8237212504353572,228.55676789587852,50.0
GM0281,Appartement,>= 2005,Koop,32768,17210.5,4.178091752696198,130.430856199187,399.0
GM0281,Appartement,>= 2005,Particuliere huur,17435,6217.4,10.940752693659276,86.04065181902985,167.0
GM0281,Appartement,>= 2005,Sociale huur,38427,23683.7,9.175414814662718,67.74210139798265,435.0
GM0281,Hoekhuis,1945 - 1964,Koop,48275,16631.1,4.0374342260983545,274.8501321833214,405.0
GM0281,Hoekhuis,1945 - 1964,Particuliere huur,2176,621.9,1.0943568212093002,282.23049707602337,14.0
GM0281,Hoekhuis,1945 - 1964,Sociale huur,32682,14875.5,5.762988176489116,224.99448922022967,362.0
GM0281,Hoekhuis,1965 - 1984,Koop,89076,25231.6,6.1253269729135935,214.29399989534548,672.0
GM0281,Hoekhuis,1965 - 1984,Particuliere huur,3571,786.9,1.384707159687407,188.67108283002588,23.0
GM0281,Hoekhuis,1965 - 1984,Sociale huur,53524,19066.2,7.386527187024084,202.15314173117523,506.0
GM0281,Hoekhuis,1985 - 2004,Koop,174400,49312.8,11.971378111173824,166.04560474657887,1301.0
GM0281,Hoekhuis,1985 - 2004,Particuliere huur,1901,579.6,1.0199215526176402,167.83284457478007,14.0
GM0281,Hoekhuis,1985 - 2004,Sociale huur,19234,8365.5,3.240918126477745,181.29868770923002,201.0
GM0281,Hoekhuis,< 1945,Koop,94677,31257.1,7.588102130861993,322.16025145518046,791.0
GM0281,Hoekhuis,< 1945,Particuliere huur,6659,1446.0,2.5445247844808625,359.8924945295405,37.0
GM0281,Hoekhuis,< 1945,Sociale huur,4503,2572.5,0.9966244552464286,200.67916063199473,60.0
GM0281,Hoekhuis,>= 2005,Koop,45169,12189.5,2.95917314543391,117.98216582064299,307.0
GM0281,Hoekhuis,>= 2005,Particuliere huur,1248,349.0,0.6141349583567226,131.25581395348837,10.0
GM0281,Hoekhuis,>= 2005,Sociale huur,3787,1440.4,0.5580322119871548,126.8028409090909,33.0
GM0281,Rijtjeshuis,1945 - 1964,Koop,29556,11071.7,2.687811420837657,254.89435953307392,282.0
GM0281,Rijtjeshuis,1945 - 1964,Particuliere huur,5494,1687.8,2.97002000777787,202.41995992714027,39.0
GM0281,Rijtjeshuis,1945 - 1964,Sociale huur,54217,23604.2,9.14461534170175,202.30497780437926,617.0
GM0281,Rijtjeshuis,1965 - 1984,Koop,119284,37826.0,9.18279530736971,205.62667242817975,979.0
GM0281,Rijtjeshuis,1965 - 1984,Particuliere huur,5954,2089.0,3.676011255034939,162.40116226071103,52.0
GM0281,Rijtjeshuis,1965 - 1984,Sociale huur,116477,40589.4,15.724932425181493,191.02205855804314,1098.0
GM0281,Rijtjeshuis,1985 - 2004,Koop,226406,70864.5,17.203357427671463,160.15228155107127,1824.0
GM0281,Rijtjeshuis,1985 - 2004,Particuliere huur,2264,673.9,1.185861170305431,146.30659242761695,18.0
GM0281,Rijtjeshuis,1985 - 2004,Sociale huur,52118,23122.1,8.957842688689388,170.5224433860532,559.0
GM0281,Rijtjeshuis,< 1945,Koop,82362,30411.5,7.3828207976014895,304.24277414965985,768.0
GM0281,Rijtjeshuis,< 1945,Particuliere huur,8587,3042.4,5.3537083017320715,331.65166462668293,76.0
GM0281,Rijtjeshuis,< 1945,Sociale huur,10097,6182.4,2.3951529765269273,196.68095775631326,136.0
GM0281,Rijtjeshuis,>= 2005,Koop,79277,24780.5,6.015816081908611,117.42026433131777,599.0
GM0281,Rijtjeshuis,>= 2005,Particuliere huur,6947,2309.1,4.063321009574523,122.90966571728377,62.0
GM0281,Rijtjeshuis,>= 2005,Sociale huur,9932,3777.6,1.4634979755642017,125.48237337966056,90.0
GM0281,Vrijstaand huis,1945 - 1964,Koop,30141,7886.7,1.9146077235402288,283.6027272039921,184.0
GM0281,Vrijstaand huis,1945 - 1964,Particuliere huur,2148,435.4,0.7661729537779858,319.07903930131005,12.0
GM0281,Vrijstaand huis,1945 - 1964,Sociale huur,444,77.6,0.030063384927938912,300.9318918918919,3.0
GM0281,Vrijstaand huis,1965 - 1984,Koop,55828,11506.9,2.7934623624589574,222.2138866736621,285.0
GM0281,Vrijstaand huis,1965 - 1984,Particuliere huur,3849,714.1,1.2566010709528241,199.05196759259258,18.0
GM0281,Vrijstaand huis,1965 - 1984,Sociale huur,1285,233.7,0.09053882806262016,265.83609958506224,5.0
GM0281,Vrijstaand huis,1985 - 2004,Koop,86166,17875.2,4.339457058063106,156.04495258426965,435.0
GM0281,Vrijstaand huis,1985 - 2004,Particuliere huur,5338,856.9,1.5078860911629675,137.0587297633873,17.0
GM0281,Vrijstaand huis,< 1945,Koop,97590,21392.2,5.193258440604724,316.27750537695266,520.0
GM0281,Vrijstaand huis,< 1945,Particuliere huur,2737,509.9,0.8972705308484037,246.04075235109718,14.0
GM0281,Vrijstaand huis,< 1945,Sociale huur,613,52.7,0.020416757547711092,,1.0
GM0281,Vrijstaand huis,>= 2005,Koop,26162,4723.4,1.1466720074771344,113.80759982676483,120.0
GM0281,Vrijstaand huis,>= 2005,Particuliere huur,1263,317.3,0.5583524993885046,118.0,7.0
GM0285,Appartement,1945 - 1964,Koop,6531,1890.3,0.6848520990465039,196.65417345750873,48.0
GM0285,Appartement,1945 - 1964,Particuliere huur,1884,611.6,1.626591418639844,270.0,13.0
GM0285,Appartement,1945 - 1964,Sociale huur,1273,890.6,1.075454496054292,220.0,24.0
GM0285,Appartement,1965 - 1984,Koop,5070,1751.6,0.6346013525312681,197.07431903686984,45.0
GM0285,Appartement,1965 - 1984,Particuliere huur,8406,4936.6,13.129220401009574,192.64932951289398,142.0
GM0285,Appartement,1965 - 1984,Sociale huur,8029,4343.8,5.245406736987013,201.2942722286006,120.0
GM0285,Appartement,1985 - 2004,Koop,13224,3940.4,1.427599434525125,174.02098834498835,129.0
GM0285,Appartement,1985 - 2004,Particuliere huur,6558,2490.0,6.622322812971242,152.07284060552092,69.0
GM0285,Appartement,1985 - 2004,Sociale huur,19527,7723.9,9.327086213871262,139.8362375669472,246.0
GM0285,Appartement,< 1945,Koop,37161,8505.6,3.0815627221340227,282.76428124110447,231.0
GM0285,Appartement,< 1945,Particuliere huur,20670,5552.2,14.766450089228487,263.5642065534397,151.0
GM0285,Appartement,< 1945,Sociale huur,401,232.4,0.2806373510925415,281.4348,7.0
GM0285,Appartement,>= 2005,Koop,16291,4397.6,1.5932421259942369,106.60836599241466,120.0
GM0285,Appartement,>= 2005,Particuliere huur,19968,3913.1,10.407153172464968,97.15581611870817,103.0
GM0285,Appartement,>= 2005,Sociale huur,20613,9046.2,10.92384511812973,104.71273077576926,244.0
GM0285,Hoekhuis,1945 - 1964,Koop,29961,9555.3,3.4618670380463725,265.95277374382806,254.0
GM0285,Hoekhuis,1945 - 1964,Particuliere huur,768,275.0,0.731381033561081,175.0,6.0
GM0285,Hoekhuis,1945 - 1964,Sociale huur,23329,10467.0,12.639548854929568,255.28280210235627,268.0
GM0285,Hoekhuis,1965 - 1984,Koop,90940,22262.2,8.065552769080611,206.103561516376,645.0
GM0285,Hoekhuis,1965 - 1984,Particuliere huur,1832,272.4,0.7244661583346852,244.71050492610837,9.0
GM0285,Hoekhuis,1965 - 1984,Sociale huur,32579,11390.1,13.754249107913756,194.8701211089338,312.0
GM0285,Hoekhuis,1985 - 2004,Koop,64278,15994.1,5.794632046426328,175.72525997973656,452.0
GM0285,Hoekhuis,1985 - 2004,Particuliere huur,891,222.1,0.5906899183778767,207.00844213649853,6.0
GM0285,Hoekhuis,1985 - 2004,Sociale huur,11426,4072.5,4.9177952337537665,168.006819740166,120.0
GM0285,Hoekhuis,< 1945,Koop,92242,25663.4,9.29780106790988,300.5763438293243,662.0
GM0285,Hoekhuis,< 1945,Particuliere huur,4899,823.9,2.1912175765489987,337.8080323054332,23.0
GM0285,Hoekhuis,< 1945,Sociale huur,261,112.80000000000001,0.1362129655905279,287.5716091954023,3.0
GM0285,Hoekhuis,>= 2005,Koop,59985,15107.9,5.473563469917302,117.63120863885636,370.0
GM0285,Hoekhuis,>= 2005,Particuliere huur,3264,872.6,2.320738508674179,98.07163989290495,21.0
GM0285,Hoekhuis,>= 2005,Sociale huur,6538,1903.0,2.2979900134643136,103.09959671663098,50.0
GM0285,Rijtjeshuis,1945 - 1964,Koop,8347,3262.6,1.182033782124067,247.66479515828678,82.0
GM0285,Rijtjeshuis,1945 - 1964,Sociale huur,17753,8311.4,10.036528742988594,223.7129453102862,213.0
GM0285,Rijtjeshuis,1965 - 1984,Koop,78704,18461.5,6.688566379171048,193.44413495307734,572.0
