Key,Value,Source
residences_percentage_cooling_heat_pump_ground,0.011,CBS; see 6_residences_source_analysis_2023.xlsx
residences_percentage_cooling_heat_pump_air,0.509,CBS; see 6_residences_source_analysis_2023.xlsx
residences_percentage_cooling_aircondition,0.48,CBS; see 6_residences_source_analysis_2023.xlsx
residences_percentage_lighting_incandescent,0.1375,European Commission; see 6_residences_source_analysis_2023.xlsx
residences_percentage_lighting_efficient_fluorescent,0.35,European Commission; see 6_residences_source_analysis_2023.xlsx
residences_percentage_lighting_led,0.5125,European Commission; see 6_residences_source_analysis_2023.xlsx
residences_percentage_cooking_gas,0.488585513,See 6_residences_source_analysis_2023.xlsx
residences_percentage_cooking_electric_resistance,0,See 6_residences_source_analysis_2023.xlsx
residences_percentage_cooking_electric_halogen,0.163652636,See 6_residences_source_analysis_2023.xlsx
residences_percentage_cooking_electric_induction,0.347761851,See 6_residences_source_analysis_2023.xlsx
residences_percentage_cooking_biomass,0,See 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_dishwasher,0.107863267,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_fridge_freezer,0.23942961,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_washing_machine,0.102922569,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_dryer,0.097632076,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_television,0.192414977,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_computer_media,0.10870695,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_vacuum_cleaner,0.0549202,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_percentage_appliances_others,0.096110351,Compendium voor de Leefomgeving; see 6_residences_source_analysis_2023.xlsx
residences_number_of_residences,7931940,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_apartments_before_1945,540306,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_apartments_1945_1964,389149,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_apartments_1965_1984,764098,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_apartments_1985_2004,619418,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_apartments_2005_present,487283,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_detached_houses_before_1945,285107,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_detached_houses_1945_1964,143081,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_detached_houses_1965_1984,230912,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_detached_houses_1985_2004,252508,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_detached_houses_2005_present,117683,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_semi_detached_houses_before_1945,303172,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_semi_detached_houses_1945_1964,298688,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_semi_detached_houses_1965_1984,565545,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_semi_detached_houses_1985_2004,379666,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_semi_detached_houses_2005_present,178343,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_terraced_houses_before_1945,342512,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_terraced_houses_1945_1964,309270,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_terraced_houses_1965_1984,874897,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_terraced_houses_1985_2004,600539,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_number_of_terraced_houses_2005_present,249763,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_apartments_before_1945_in_useful_demand_for_space_heating,0.059179,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_apartments_1945_1964_in_useful_demand_for_space_heating,0.037306,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_apartments_1965_1984_in_useful_demand_for_space_heating,0.063988,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_apartments_1985_2004_in_useful_demand_for_space_heating,0.045356,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_apartments_2005_present_in_useful_demand_for_space_heating,0.028969,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_detached_houses_before_1945_in_useful_demand_for_space_heating,0.067174,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_detached_houses_1945_1964_in_useful_demand_for_space_heating,0.032381,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_detached_houses_1965_1984_in_useful_demand_for_space_heating,0.052287,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_detached_houses_1985_2004_in_useful_demand_for_space_heating,0.050227,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_detached_houses_2005_present_in_useful_demand_for_space_heating,0.021245,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_semi_detached_houses_before_1945_in_useful_demand_for_space_heating,0.057553,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_semi_detached_houses_1945_1964_in_useful_demand_for_space_heating,0.046878,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_semi_detached_houses_1965_1984_in_useful_demand_for_space_heating,0.085806,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_semi_detached_houses_1985_2004_in_useful_demand_for_space_heating,0.050964,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_semi_detached_houses_2005_present_in_useful_demand_for_space_heating,0.01921,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_terraced_houses_before_1945_in_useful_demand_for_space_heating,0.051256,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_terraced_houses_1945_1964_in_useful_demand_for_space_heating,0.03847,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_terraced_houses_1965_1984_in_useful_demand_for_space_heating,0.106973,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_terraced_houses_1985_2004_in_useful_demand_for_space_heating,0.063548,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
residences_share_of_terraced_houses_2005_present_in_useful_demand_for_space_heating,0.02123,PBL referentieverbruiken; see 6_residences_source_analysis_2023.xlsx
