utc_timestamp,cet_cest_timestamp,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2015-04-07T05:00:00Z,2015-04-07T07:00:00+0200,37,168
2015-04-07T06:00:00Z,2015-04-07T08:00:00+0200,30,136
2015-04-07T07:00:00Z,2015-04-07T09:00:00+0200,17,80
2015-04-07T08:00:00Z,2015-04-07T10:00:00+0200,22,101
2015-04-07T09:00:00Z,2015-04-07T11:00:00+0200,34,153
2015-04-07T10:00:00Z,2015-04-07T12:00:00+0200,54,246
2015-04-07T11:00:00Z,2015-04-07T13:00:00+0200,72,327
2015-04-07T12:00:00Z,2015-04-07T14:00:00+0200,87,398
2015-04-07T13:00:00Z,2015-04-07T15:00:00+0200,85,389
2015-04-07T14:00:00Z,2015-04-07T16:00:00+0200,88,404
2015-04-07T15:00:00Z,2015-04-07T17:00:00+0200,84,384
2015-04-07T16:00:00Z,2015-04-07T18:00:00+0200,60,274
2015-04-07T17:00:00Z,2015-04-07T19:00:00+0200,45,206
2015-04-07T18:00:00Z,2015-04-07T20:00:00+0200,34,154
2015-04-07T19:00:00Z,2015-04-07T21:00:00+0200,20,94
2015-04-07T20:00:00Z,2015-04-07T22:00:00+0200,13,60
2015-04-07T21:00:00Z,2015-04-07T23:00:00+0200,8,35
2015-04-07T22:00:00Z,2015-04-08T00:00:00+0200,3,14
2015-04-07T23:00:00Z,2015-04-08T01:00:00+0200,2,10
2015-04-08T00:00:00Z,2015-04-08T02:00:00+0200,1,6
2015-04-08T01:00:00Z,2015-04-08T03:00:00+0200,1,6
2015-04-08T02:00:00Z,2015-04-08T04:00:00+0200,2,8
2015-04-08T03:00:00Z,2015-04-08T05:00:00+0200,2,7
2015-04-08T04:00:00Z,2015-04-08T06:00:00+0200,2,11
2015-04-08T05:00:00Z,2015-04-08T07:00:00+0200,3,15
2015-04-08T06:00:00Z,2015-04-08T08:00:00+0200,2,12
2015-04-08T07:00:00Z,2015-04-08T09:00:00+0200,2,8
2015-04-08T08:00:00Z,2015-04-08T10:00:00+0200,1,5
2015-04-08T09:00:00Z,2015-04-08T11:00:00+0200,0,3
2015-04-08T10:00:00Z,2015-04-08T12:00:00+0200,1,5
2015-04-08T11:00:00Z,2015-04-08T13:00:00+0200,1,5
2015-04-08T12:00:00Z,2015-04-08T14:00:00+0200,0,2
2015-04-08T13:00:00Z,2015-04-08T15:00:00+0200,0,2
2015-04-08T14:00:00Z,2015-04-08T16:00:00+0200,2,9
2015-04-08T15:00:00Z,2015-04-08T17:00:00+0200,5,22
2015-04-08T16:00:00Z,2015-04-08T18:00:00+0200,8,36
2015-04-08T17:00:00Z,2015-04-08T19:00:00+0200,7,34
2015-04-08T18:00:00Z,2015-04-08T20:00:00+0200,9,40
2015-04-08T19:00:00Z,2015-04-08T21:00:00+0200,17,77
2015-04-08T20:00:00Z,2015-04-08T22:00:00+0200,24,108
2015-04-08T21:00:00Z,2015-04-08T23:00:00+0200,24,110
2015-04-08T22:00:00Z,2015-04-09T00:00:00+0200,25,115
2015-04-08T23:00:00Z,2015-04-09T01:00:00+0200,24,112
2015-04-09T00:00:00Z,2015-04-09T02:00:00+0200,19,86
2015-04-09T01:00:00Z,2015-04-09T03:00:00+0200,18,82
2015-04-09T02:00:00Z,2015-04-09T04:00:00+0200,18,84
2015-04-09T03:00:00Z,2015-04-09T05:00:00+0200,20,92
2015-04-09T04:00:00Z,2015-04-09T06:00:00+0200,20,92
2015-04-09T05:00:00Z,2015-04-09T07:00:00+0200,18,82
2015-04-09T06:00:00Z,2015-04-09T08:00:00+0200,11,50
2015-04-09T07:00:00Z,2015-04-09T09:00:00+0200,2,12
2015-04-09T08:00:00Z,2015-04-09T10:00:00+0200,0,0
2015-04-09T09:00:00Z,2015-04-09T11:00:00+0200,0,0
2015-04-09T10:00:00Z,2015-04-09T12:00:00+0200,0,0
2015-04-09T11:00:00Z,2015-04-09T13:00:00+0200,1,5
2015-04-09T12:00:00Z,2015-04-09T14:00:00+0200,2,8
2015-04-09T13:00:00Z,2015-04-09T15:00:00+0200,2,12
2015-04-09T14:00:00Z,2015-04-09T16:00:00+0200,3,14
2015-04-09T15:00:00Z,2015-04-09T17:00:00+0200,6,25
2015-04-09T16:00:00Z,2015-04-09T18:00:00+0200,14,65
2015-04-09T17:00:00Z,2015-04-09T19:00:00+0200,18,85
2015-04-09T18:00:00Z,2015-04-09T20:00:00+0200,21,96
2015-04-09T19:00:00Z,2015-04-09T21:00:00+0200,22,102
2015-04-09T20:00:00Z,2015-04-09T22:00:00+0200,20,93
2015-04-09T21:00:00Z,2015-04-09T23:00:00+0200,20,93
2015-04-09T22:00:00Z,2015-04-10T00:00:00+0200,17,80
2015-04-09T23:00:00Z,2015-04-10T01:00:00+0200,13,60
2015-04-10T00:00:00Z,2015-04-10T02:00:00+0200,7,33
2015-04-10T01:00:00Z,2015-04-10T03:00:00+0200,5,24
2015-04-10T02:00:00Z,2015-04-10T04:00:00+0200,5,21
2015-04-10T03:00:00Z,2015-04-10T05:00:00+0200,5,21
2015-04-10T04:00:00Z,2015-04-10T06:00:00+0200,3,14
2015-04-10T05:00:00Z,2015-04-10T07:00:00+0200,2,8
2015-04-10T06:00:00Z,2015-04-10T08:00:00+0200,2,8
2015-04-10T07:00:00Z,2015-04-10T09:00:00+0200,0,2
2015-04-10T08:00:00Z,2015-04-10T10:00:00+0200,0,0
2015-04-10T09:00:00Z,2015-04-10T11:00:00+0200,0,0
2015-04-10T10:00:00Z,2015-04-10T12:00:00+0200,2,7
2015-04-10T11:00:00Z,2015-04-10T13:00:00+0200,4,19
2015-04-10T12:00:00Z,2015-04-10T14:00:00+0200,6,27
2015-04-10T13:00:00Z,2015-04-10T15:00:00+0200,5,24
2015-04-10T14:00:00Z,2015-04-10T16:00:00+0200,4,18
2015-04-10T15:00:00Z,2015-04-10T17:00:00+0200,1,5
2015-04-10T16:00:00Z,2015-04-10T18:00:00+0200,0,2
2015-04-10T17:00:00Z,2015-04-10T19:00:00+0200,0,1
2015-04-10T18:00:00Z,2015-04-10T20:00:00+0200,4,20
2015-04-10T19:00:00Z,2015-04-10T21:00:00+0200,7,32
2015-04-10T20:00:00Z,2015-04-10T22:00:00+0200,15,69
2015-04-10T21:00:00Z,2015-04-10T23:00:00+0200,31,141
2015-04-10T22:00:00Z,2015-04-11T00:00:00+0200,52,238
2015-04-10T23:00:00Z,2015-04-11T01:00:00+0200,66,300
2015-04-11T00:00:00Z,2015-04-11T02:00:00+0200,90,410
2015-04-11T01:00:00Z,2015-04-11T03:00:00+0200,106,487
2015-04-11T02:00:00Z,2015-04-11T04:00:00+0200,139,636
2015-04-11T03:00:00Z,2015-04-11T05:00:00+0200,159,728
2015-04-11T04:00:00Z,2015-04-11T06:00:00+0200,160,732
2015-04-11T05:00:00Z,2015-04-11T07:00:00+0200,168,769
2015-04-11T06:00:00Z,2015-04-11T08:00:00+0200,177,811
2015-04-11T07:00:00Z,2015-04-11T09:00:00+0200,198,907
2015-04-11T08:00:00Z,2015-04-11T10:00:00+0200,230,1051
2015-04-11T09:00:00Z,2015-04-11T11:00:00+0200,279,1278
2015-04-11T10:00:00Z,2015-04-11T12:00:00+0200,320,1466
2015-04-11T11:00:00Z,2015-04-11T13:00:00+0200,350,1602
2015-04-11T12:00:00Z,2015-04-11T14:00:00+0200,375,1714
2015-04-11T13:00:00Z,2015-04-11T15:00:00+0200,385,1762
2015-04-11T14:00:00Z,2015-04-11T16:00:00+0200,353,1615
2015-04-11T15:00:00Z,2015-04-11T17:00:00+0200,308,1406
2015-04-11T16:00:00Z,2015-04-11T18:00:00+0200,205,938
2015-04-11T17:00:00Z,2015-04-11T19:00:00+0200,106,485
2015-04-11T18:00:00Z,2015-04-11T20:00:00+0200,90,410
2015-04-11T19:00:00Z,2015-04-11T21:00:00+0200,102,468
2015-04-11T20:00:00Z,2015-04-11T22:00:00+0200,118,538
2015-04-11T21:00:00Z,2015-04-11T23:00:00+0200,134,616
2015-04-11T22:00:00Z,2015-04-12T00:00:00+0200,137,626
2015-04-11T23:00:00Z,2015-04-12T01:00:00+0200,154,703
2015-04-12T00:00:00Z,2015-04-12T02:00:00+0200,153,701
2015-04-12T01:00:00Z,2015-04-12T03:00:00+0200,154,704
2015-04-12T02:00:00Z,2015-04-12T04:00:00+0200,142,651
2015-04-12T03:00:00Z,2015-04-12T05:00:00+0200,133,608
2015-04-12T04:00:00Z,2015-04-12T06:00:00+0200,128,583
2015-04-12T05:00:00Z,2015-04-12T07:00:00+0200,125,572
2015-04-12T06:00:00Z,2015-04-12T08:00:00+0200,95,437
2015-04-12T07:00:00Z,2015-04-12T09:00:00+0200,78,360
2015-04-12T08:00:00Z,2015-04-12T10:00:00+0200,100,458
2015-04-12T09:00:00Z,2015-04-12T11:00:00+0200,128,582
2015-04-12T10:00:00Z,2015-04-12T12:00:00+0200,195,892
2015-04-12T11:00:00Z,2015-04-12T13:00:00+0200,270,1235
2015-04-12T12:00:00Z,2015-04-12T14:00:00+0200,304,1394
2015-04-12T13:00:00Z,2015-04-12T15:00:00+0200,336,1538
2015-04-12T14:00:00Z,2015-04-12T16:00:00+0200,349,1597
2015-04-12T15:00:00Z,2015-04-12T17:00:00+0200,372,1701
2015-04-12T16:00:00Z,2015-04-12T18:00:00+0200,376,1720
2015-04-12T17:00:00Z,2015-04-12T19:00:00+0200,366,1676
2015-04-12T18:00:00Z,2015-04-12T20:00:00+0200,368,1684
2015-04-12T19:00:00Z,2015-04-12T21:00:00+0200,386,1768
2015-04-12T20:00:00Z,2015-04-12T22:00:00+0200,392,1793
2015-04-12T21:00:00Z,2015-04-12T23:00:00+0200,376,1722
2015-04-12T22:00:00Z,2015-04-13T00:00:00+0200,297,1359
2015-04-12T23:00:00Z,2015-04-13T01:00:00+0200,215,982
2015-04-13T00:00:00Z,2015-04-13T02:00:00+0200,150,684
2015-04-13T01:00:00Z,2015-04-13T03:00:00+0200,114,520
2015-04-13T02:00:00Z,2015-04-13T04:00:00+0200,88,401
2015-04-13T03:00:00Z,2015-04-13T05:00:00+0200,59,272
2015-04-13T04:00:00Z,2015-04-13T06:00:00+0200,49,224
2015-04-13T05:00:00Z,2015-04-13T07:00:00+0200,41,187
2015-04-13T06:00:00Z,2015-04-13T08:00:00+0200,29,133
2015-04-13T07:00:00Z,2015-04-13T09:00:00+0200,32,148
2015-04-13T08:00:00Z,2015-04-13T10:00:00+0200,35,160
2015-04-13T09:00:00Z,2015-04-13T11:00:00+0200,42,190
2015-04-13T10:00:00Z,2015-04-13T12:00:00+0200,43,198
2015-04-13T11:00:00Z,2015-04-13T13:00:00+0200,54,249
2015-04-13T12:00:00Z,2015-04-13T14:00:00+0200,56,255
2015-04-13T13:00:00Z,2015-04-13T15:00:00+0200,46,210
2015-04-13T14:00:00Z,2015-04-13T16:00:00+0200,44,200
2015-04-13T15:00:00Z,2015-04-13T17:00:00+0200,33,149
2015-04-13T16:00:00Z,2015-04-13T18:00:00+0200,21,98
2015-04-13T17:00:00Z,2015-04-13T19:00:00+0200,14,62
2015-04-13T18:00:00Z,2015-04-13T20:00:00+0200,6,28
2015-04-13T19:00:00Z,2015-04-13T21:00:00+0200,3,14
2015-04-13T20:00:00Z,2015-04-13T22:00:00+0200,4,16
2015-04-13T21:00:00Z,2015-04-13T23:00:00+0200,8,34
2015-04-13T22:00:00Z,2015-04-14T00:00:00+0200,18,81
2015-04-13T23:00:00Z,2015-04-14T01:00:00+0200,40,182
2015-04-14T00:00:00Z,2015-04-14T02:00:00+0200,56,254
2015-04-14T01:00:00Z,2015-04-14T03:00:00+0200,78,358
2015-04-14T02:00:00Z,2015-04-14T04:00:00+0200,85,388
2015-04-14T03:00:00Z,2015-04-14T05:00:00+0200,112,514
2015-04-14T04:00:00Z,2015-04-14T06:00:00+0200,118,538
2015-04-14T05:00:00Z,2015-04-14T07:00:00+0200,136,622
2015-04-14T06:00:00Z,2015-04-14T08:00:00+0200,129,590
2015-04-14T07:00:00Z,2015-04-14T09:00:00+0200,104,477
2015-04-14T08:00:00Z,2015-04-14T10:00:00+0200,101,461
2015-04-14T09:00:00Z,2015-04-14T11:00:00+0200,154,708
2015-04-14T10:00:00Z,2015-04-14T12:00:00+0200,196,900
2015-04-14T11:00:00Z,2015-04-14T13:00:00+0200,214,979
2015-04-14T12:00:00Z,2015-04-14T14:00:00+0200,205,936
2015-04-14T13:00:00Z,2015-04-14T15:00:00+0200,210,961
2015-04-14T14:00:00Z,2015-04-14T16:00:00+0200,220,1005
2015-04-14T15:00:00Z,2015-04-14T17:00:00+0200,180,822
2015-04-14T16:00:00Z,2015-04-14T18:00:00+0200,93,424
2015-04-14T17:00:00Z,2015-04-14T19:00:00+0200,60,276
2015-04-14T18:00:00Z,2015-04-14T20:00:00+0200,50,229
2015-04-14T19:00:00Z,2015-04-14T21:00:00+0200,50,231
2015-04-14T20:00:00Z,2015-04-14T22:00:00+0200,60,276
2015-04-14T21:00:00Z,2015-04-14T23:00:00+0200,72,328
2015-04-14T22:00:00Z,2015-04-15T00:00:00+0200,78,358
2015-04-14T23:00:00Z,2015-04-15T01:00:00+0200,86,391
2015-04-15T00:00:00Z,2015-04-15T02:00:00+0200,99,454
2015-04-15T01:00:00Z,2015-04-15T03:00:00+0200,118,540
2015-04-15T02:00:00Z,2015-04-15T04:00:00+0200,128,583
2015-04-15T03:00:00Z,2015-04-15T05:00:00+0200,132,605
2015-04-15T04:00:00Z,2015-04-15T06:00:00+0200,132,605
2015-04-15T05:00:00Z,2015-04-15T07:00:00+0200,142,651
2015-04-15T06:00:00Z,2015-04-15T08:00:00+0200,128,586
2015-04-15T07:00:00Z,2015-04-15T09:00:00+0200,105,482
2015-04-15T08:00:00Z,2015-04-15T10:00:00+0200,100,458
2015-04-15T09:00:00Z,2015-04-15T11:00:00+0200,126,576
2015-04-15T10:00:00Z,2015-04-15T12:00:00+0200,158,725
2015-04-15T11:00:00Z,2015-04-15T13:00:00+0200,179,820
2015-04-15T12:00:00Z,2015-04-15T14:00:00+0200,190,870
2015-04-15T13:00:00Z,2015-04-15T15:00:00+0200,177,810
2015-04-15T14:00:00Z,2015-04-15T16:00:00+0200,150,687
2015-04-15T15:00:00Z,2015-04-15T17:00:00+0200,125,574
2015-04-15T16:00:00Z,2015-04-15T18:00:00+0200,113,517
2015-04-15T17:00:00Z,2015-04-15T19:00:00+0200,93,425
2015-04-15T18:00:00Z,2015-04-15T20:00:00+0200,94,433
2015-04-15T19:00:00Z,2015-04-15T21:00:00+0200,78,358
2015-04-15T20:00:00Z,2015-04-15T22:00:00+0200,57,260
2015-04-15T21:00:00Z,2015-04-15T23:00:00+0200,40,181
2015-04-15T22:00:00Z,2015-04-16T00:00:00+0200,33,150
2015-04-15T23:00:00Z,2015-04-16T01:00:00+0200,25,113
2015-04-16T00:00:00Z,2015-04-16T02:00:00+0200,25,115
2015-04-16T01:00:00Z,2015-04-16T03:00:00+0200,21,98
2015-04-16T02:00:00Z,2015-04-16T04:00:00+0200,18,82
2015-04-16T03:00:00Z,2015-04-16T05:00:00+0200,20,89
2015-04-16T04:00:00Z,2015-04-16T06:00:00+0200,18,82
2015-04-16T05:00:00Z,2015-04-16T07:00:00+0200,19,86
2015-04-16T06:00:00Z,2015-04-16T08:00:00+0200,12,54
2015-04-16T07:00:00Z,2015-04-16T09:00:00+0200,15,70
2015-04-16T08:00:00Z,2015-04-16T10:00:00+0200,18,83
2015-04-16T09:00:00Z,2015-04-16T11:00:00+0200,21,98
2015-04-16T10:00:00Z,2015-04-16T12:00:00+0200,22,102
2015-04-16T11:00:00Z,2015-04-16T13:00:00+0200,32,146
2015-04-16T12:00:00Z,2015-04-16T14:00:00+0200,44,201
2015-04-16T13:00:00Z,2015-04-16T15:00:00+0200,53,242
2015-04-16T14:00:00Z,2015-04-16T16:00:00+0200,69,316
2015-04-16T15:00:00Z,2015-04-16T17:00:00+0200,96,440
2015-04-16T16:00:00Z,2015-04-16T18:00:00+0200,110,501
2015-04-16T17:00:00Z,2015-04-16T19:00:00+0200,118,539
2015-04-16T18:00:00Z,2015-04-16T20:00:00+0200,124,567
2015-04-16T19:00:00Z,2015-04-16T21:00:00+0200,123,561
2015-04-16T20:00:00Z,2015-04-16T22:00:00+0200,104,476
2015-04-16T21:00:00Z,2015-04-16T23:00:00+0200,86,393
2015-04-16T22:00:00Z,2015-04-17T00:00:00+0200,68,308
2015-04-16T23:00:00Z,2015-04-17T01:00:00+0200,68,314
2015-04-17T00:00:00Z,2015-04-17T02:00:00+0200,68,311
2015-04-17T01:00:00Z,2015-04-17T03:00:00+0200,65,297
2015-04-17T02:00:00Z,2015-04-17T04:00:00+0200,69,315
2015-04-17T03:00:00Z,2015-04-17T05:00:00+0200,72,328
2015-04-17T04:00:00Z,2015-04-17T06:00:00+0200,71,326
2015-04-17T05:00:00Z,2015-04-17T07:00:00+0200,74,339
2015-04-17T06:00:00Z,2015-04-17T08:00:00+0200,77,352
2015-04-17T07:00:00Z,2015-04-17T09:00:00+0200,86,397
2015-04-17T08:00:00Z,2015-04-17T10:00:00+0200,86,392
2015-04-17T09:00:00Z,2015-04-17T11:00:00+0200,86,393
2015-04-17T10:00:00Z,2015-04-17T12:00:00+0200,84,387
2015-04-17T11:00:00Z,2015-04-17T13:00:00+0200,105,482
2015-04-17T12:00:00Z,2015-04-17T14:00:00+0200,127,581
2015-04-17T13:00:00Z,2015-04-17T15:00:00+0200,163,745
2015-04-17T14:00:00Z,2015-04-17T16:00:00+0200,195,889
2015-04-17T15:00:00Z,2015-04-17T17:00:00+0200,206,940
2015-04-17T16:00:00Z,2015-04-17T18:00:00+0200,194,886
2015-04-17T17:00:00Z,2015-04-17T19:00:00+0200,175,799
2015-04-17T18:00:00Z,2015-04-17T20:00:00+0200,168,770
2015-04-17T19:00:00Z,2015-04-17T21:00:00+0200,171,782
2015-04-17T20:00:00Z,2015-04-17T22:00:00+0200,153,702
2015-04-17T21:00:00Z,2015-04-17T23:00:00+0200,146,668
2015-04-17T22:00:00Z,2015-04-18T00:00:00+0200,141,645
2015-04-17T23:00:00Z,2015-04-18T01:00:00+0200,132,605
2015-04-18T00:00:00Z,2015-04-18T02:00:00+0200,131,602
2015-04-18T01:00:00Z,2015-04-18T03:00:00+0200,137,626
2015-04-18T02:00:00Z,2015-04-18T04:00:00+0200,126,577
2015-04-18T03:00:00Z,2015-04-18T05:00:00+0200,108,495
2015-04-18T04:00:00Z,2015-04-18T06:00:00+0200,106,484
2015-04-18T05:00:00Z,2015-04-18T07:00:00+0200,90,413
2015-04-18T06:00:00Z,2015-04-18T08:00:00+0200,53,244
2015-04-18T07:00:00Z,2015-04-18T09:00:00+0200,34,156
2015-04-18T08:00:00Z,2015-04-18T10:00:00+0200,37,170
2015-04-18T09:00:00Z,2015-04-18T11:00:00+0200,59,270
2015-04-18T10:00:00Z,2015-04-18T12:00:00+0200,82,375
2015-04-18T11:00:00Z,2015-04-18T13:00:00+0200,98,447
2015-04-18T12:00:00Z,2015-04-18T14:00:00+0200,106,482
2015-04-18T13:00:00Z,2015-04-18T15:00:00+0200,124,566
2015-04-18T14:00:00Z,2015-04-18T16:00:00+0200,156,714
2015-04-18T15:00:00Z,2015-04-18T17:00:00+0200,183,838
2015-04-18T16:00:00Z,2015-04-18T18:00:00+0200,184,843
2015-04-18T17:00:00Z,2015-04-18T19:00:00+0200,171,782
2015-04-18T18:00:00Z,2015-04-18T20:00:00+0200,142,647
2015-04-18T19:00:00Z,2015-04-18T21:00:00+0200,130,594
2015-04-18T20:00:00Z,2015-04-18T22:00:00+0200,105,481
2015-04-18T21:00:00Z,2015-04-18T23:00:00+0200,84,386
2015-04-18T22:00:00Z,2015-04-19T00:00:00+0200,69,318
2015-04-18T23:00:00Z,2015-04-19T01:00:00+0200,60,276
2015-04-19T00:00:00Z,2015-04-19T02:00:00+0200,44,200
2015-04-19T01:00:00Z,2015-04-19T03:00:00+0200,34,155
2015-04-19T02:00:00Z,2015-04-19T04:00:00+0200,29,134
2015-04-19T03:00:00Z,2015-04-19T05:00:00+0200,28,130
2015-04-19T04:00:00Z,2015-04-19T06:00:00+0200,19,88
2015-04-19T05:00:00Z,2015-04-19T07:00:00+0200,10,44
2015-04-19T06:00:00Z,2015-04-19T08:00:00+0200,8,37
2015-04-19T07:00:00Z,2015-04-19T09:00:00+0200,6,27
2015-04-19T08:00:00Z,2015-04-19T10:00:00+0200,4,17
2015-04-19T09:00:00Z,2015-04-19T11:00:00+0200,2,6
2015-04-19T10:00:00Z,2015-04-19T12:00:00+0200,2,8
2015-04-19T11:00:00Z,2015-04-19T13:00:00+0200,4,16
2015-04-19T12:00:00Z,2015-04-19T14:00:00+0200,7,30
2015-04-19T13:00:00Z,2015-04-19T15:00:00+0200,10,44
2015-04-19T14:00:00Z,2015-04-19T16:00:00+0200,18,82
2015-04-19T15:00:00Z,2015-04-19T17:00:00+0200,31,143
2015-04-19T16:00:00Z,2015-04-19T18:00:00+0200,49,224
2015-04-19T17:00:00Z,2015-04-19T19:00:00+0200,61,278
2015-04-19T18:00:00Z,2015-04-19T20:00:00+0200,54,246
2015-04-19T19:00:00Z,2015-04-19T21:00:00+0200,58,266
2015-04-19T20:00:00Z,2015-04-19T22:00:00+0200,79,361
2015-04-19T21:00:00Z,2015-04-19T23:00:00+0200,108,496
2015-04-19T22:00:00Z,2015-04-20T00:00:00+0200,110,506
2015-04-19T23:00:00Z,2015-04-20T01:00:00+0200,106,486
2015-04-20T00:00:00Z,2015-04-20T02:00:00+0200,118,537
2015-04-20T01:00:00Z,2015-04-20T03:00:00+0200,104,476
2015-04-20T02:00:00Z,2015-04-20T04:00:00+0200,106,485
2015-04-20T03:00:00Z,2015-04-20T05:00:00+0200,97,445
2015-04-20T04:00:00Z,2015-04-20T06:00:00+0200,74,336
2015-04-20T05:00:00Z,2015-04-20T07:00:00+0200,55,253
2015-04-20T06:00:00Z,2015-04-20T08:00:00+0200,22,99
2015-04-20T07:00:00Z,2015-04-20T09:00:00+0200,12,55
2015-04-20T08:00:00Z,2015-04-20T10:00:00+0200,18,82
2015-04-20T09:00:00Z,2015-04-20T11:00:00+0200,38,177
2015-04-20T10:00:00Z,2015-04-20T12:00:00+0200,46,214
2015-04-20T11:00:00Z,2015-04-20T13:00:00+0200,53,244
2015-04-20T12:00:00Z,2015-04-20T14:00:00+0200,74,340
2015-04-20T13:00:00Z,2015-04-20T15:00:00+0200,88,404
2015-04-20T14:00:00Z,2015-04-20T16:00:00+0200,98,446
2015-04-20T15:00:00Z,2015-04-20T17:00:00+0200,99,452
2015-04-20T16:00:00Z,2015-04-20T18:00:00+0200,103,472
2015-04-20T17:00:00Z,2015-04-20T19:00:00+0200,114,520
2015-04-20T18:00:00Z,2015-04-20T20:00:00+0200,118,540
2015-04-20T19:00:00Z,2015-04-20T21:00:00+0200,102,466
2015-04-20T20:00:00Z,2015-04-20T22:00:00+0200,81,370
2015-04-20T21:00:00Z,2015-04-20T23:00:00+0200,67,308
2015-04-20T22:00:00Z,2015-04-21T00:00:00+0200,61,281
2015-04-20T23:00:00Z,2015-04-21T01:00:00+0200,59,272
2015-04-21T00:00:00Z,2015-04-21T02:00:00+0200,57,263
2015-04-21T01:00:00Z,2015-04-21T03:00:00+0200,46,210
2015-04-21T02:00:00Z,2015-04-21T04:00:00+0200,48,217
2015-04-21T03:00:00Z,2015-04-21T05:00:00+0200,53,244
2015-04-21T04:00:00Z,2015-04-21T06:00:00+0200,58,267
2015-04-21T05:00:00Z,2015-04-21T07:00:00+0200,54,248
2015-04-21T06:00:00Z,2015-04-21T08:00:00+0200,32,148
2015-04-21T07:00:00Z,2015-04-21T09:00:00+0200,22,99
2015-04-21T08:00:00Z,2015-04-21T10:00:00+0200,36,162
2015-04-21T09:00:00Z,2015-04-21T11:00:00+0200,47,214
2015-04-21T10:00:00Z,2015-04-21T12:00:00+0200,82,377
2015-04-21T11:00:00Z,2015-04-21T13:00:00+0200,100,459
2015-04-21T12:00:00Z,2015-04-21T14:00:00+0200,112,512
2015-04-21T13:00:00Z,2015-04-21T15:00:00+0200,99,453
2015-04-21T14:00:00Z,2015-04-21T16:00:00+0200,118,542
2015-04-21T15:00:00Z,2015-04-21T17:00:00+0200,155,708
2015-04-21T16:00:00Z,2015-04-21T18:00:00+0200,163,745
2015-04-21T17:00:00Z,2015-04-21T19:00:00+0200,130,595
2015-04-21T18:00:00Z,2015-04-21T20:00:00+0200,135,616
2015-04-21T19:00:00Z,2015-04-21T21:00:00+0200,143,656
2015-04-21T20:00:00Z,2015-04-21T22:00:00+0200,106,487
2015-04-21T21:00:00Z,2015-04-21T23:00:00+0200,70,318
2015-04-21T22:00:00Z,2015-04-22T00:00:00+0200,51,233
2015-04-21T23:00:00Z,2015-04-22T01:00:00+0200,61,279
2015-04-22T00:00:00Z,2015-04-22T02:00:00+0200,69,318
2015-04-22T01:00:00Z,2015-04-22T03:00:00+0200,83,381
2015-04-22T02:00:00Z,2015-04-22T04:00:00+0200,99,454
2015-04-22T03:00:00Z,2015-04-22T05:00:00+0200,117,538
2015-04-22T04:00:00Z,2015-04-22T06:00:00+0200,123,563
2015-04-22T05:00:00Z,2015-04-22T07:00:00+0200,129,591
2015-04-22T06:00:00Z,2015-04-22T08:00:00+0200,133,610
2015-04-22T07:00:00Z,2015-04-22T09:00:00+0200,169,772
2015-04-22T08:00:00Z,2015-04-22T10:00:00+0200,205,938
2015-04-22T09:00:00Z,2015-04-22T11:00:00+0200,182,832
2015-04-22T10:00:00Z,2015-04-22T12:00:00+0200,158,723
2015-04-22T11:00:00Z,2015-04-22T13:00:00+0200,141,646
2015-04-22T12:00:00Z,2015-04-22T14:00:00+0200,121,552
2015-04-22T13:00:00Z,2015-04-22T15:00:00+0200,112,516
2015-04-22T14:00:00Z,2015-04-22T16:00:00+0200,100,458
2015-04-22T15:00:00Z,2015-04-22T17:00:00+0200,88,404
2015-04-22T16:00:00Z,2015-04-22T18:00:00+0200,84,386
2015-04-22T17:00:00Z,2015-04-22T19:00:00+0200,66,304
2015-04-22T18:00:00Z,2015-04-22T20:00:00+0200,48,223
2015-04-22T19:00:00Z,2015-04-22T21:00:00+0200,34,153
2015-04-22T20:00:00Z,2015-04-22T22:00:00+0200,34,154
2015-04-22T21:00:00Z,2015-04-22T23:00:00+0200,31,141
2015-04-22T22:00:00Z,2015-04-23T00:00:00+0200,25,112
2015-04-22T23:00:00Z,2015-04-23T01:00:00+0200,22,100
2015-04-23T00:00:00Z,2015-04-23T02:00:00+0200,17,78
2015-04-23T01:00:00Z,2015-04-23T03:00:00+0200,14,61
2015-04-23T02:00:00Z,2015-04-23T04:00:00+0200,8,38
2015-04-23T03:00:00Z,2015-04-23T05:00:00+0200,6,25
2015-04-23T04:00:00Z,2015-04-23T06:00:00+0200,5,23
2015-04-23T05:00:00Z,2015-04-23T07:00:00+0200,3,12
2015-04-23T06:00:00Z,2015-04-23T08:00:00+0200,0,2
2015-04-23T07:00:00Z,2015-04-23T09:00:00+0200,2,6
2015-04-23T08:00:00Z,2015-04-23T10:00:00+0200,2,10
2015-04-23T09:00:00Z,2015-04-23T11:00:00+0200,2,11
2015-04-23T10:00:00Z,2015-04-23T12:00:00+0200,4,18
2015-04-23T11:00:00Z,2015-04-23T13:00:00+0200,7,30
2015-04-23T12:00:00Z,2015-04-23T14:00:00+0200,10,45
2015-04-23T13:00:00Z,2015-04-23T15:00:00+0200,10,45
2015-04-23T14:00:00Z,2015-04-23T16:00:00+0200,10,47
2015-04-23T15:00:00Z,2015-04-23T17:00:00+0200,14,63
2015-04-23T16:00:00Z,2015-04-23T18:00:00+0200,9,42
2015-04-23T17:00:00Z,2015-04-23T19:00:00+0200,6,28
