,,Metervraag aardgas,Metervraag aardgas,Metervraag aardgas,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag warmtenet,Metervraag warmtenet,Metervraag waterstof,Metervraag waterstof,Metervraag biomassa,Metervraag biomassa,Metervraag olie,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal
,,koken,warm tapwater,ruimteverwarming,koken,warm tapwater,ruimteverwarming,hulpvraag,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,ruimteverwarming,aardgas,elektriciteit,warmtenet,waterstof,biomassa,olie,totaal
geo_id,bag_vbo_id,,,,,,,,,,,,,,,,,,,,,
GM0277,'0277010000000109',5.966167952593979,2.5569291225402773,21.68169169225925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3190711925327454,0.0,0.0,0.0,0.0,82.24374912489819,1.04759526
GM0277,'0277010000000110',5.966167952593979,2.5569291225402773,22.56269225172062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297606659875435,0.0,0.0,0.0,0.0,85.31010445498663,1.04759526
GM0277,'0277010000000111',5.966167952593979,2.5569291225402773,21.417330600293752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158636112835641,0.0,0.0,0.0,0.0,81.47833522885973,1.04759228
GM0277,'0277010000000112',5.966167952593979,2.5569291225402773,23.09147134954925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361765190411975,0.0,0.0,0.0,0.0,87.07911730080237,1.04760337
GM0277,'0277010000000113',5.955669737454547,2.5524298874805207,19.70708223825264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295112597824132,0.0,0.0,0.0,0.0,75.76999847194199,1.04759228
GM0277,'0277010000000114',0.0,0.0,0.0,6.448243926266577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46919056391556,0.0,6.958848774936177,0.0,0.0,74.89730187971853,0.0,81.8561506546547,1.04759228
GM0277,'0277010000000115',4.538737797495144,1.9451733417836337,20.57204520729833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056074818485531,0.0,0.0,0.0,0.0,76.1808860254974,1.04758811
GM0277,'0277010000000116',5.966167952593979,2.5569291225402773,24.38274296261889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518439479464426,0.0,0.0,0.0,0.0,91.39902343993975,1.04759955
GM0277,'0277010000000117',5.140273306410459,2.2029742741759115,16.45079628968179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556029949814724,0.0,0.0,0.0,0.0,63.45567321671157,1.04758811
GM0277,'0277010000000118',5.966167952593979,2.5569291225402773,24.3824766981102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3518407172704037,0.0,0.0,0.0,0.0,91.3981326609014,1.04758811
GM0277,'0277010000000119',5.966167952593979,2.5569291225402773,25.42305196758517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644663638733666,0.0,0.0,0.0,0.0,94.8793425390876,1.04759228
GM0277,'0277010000000120',0.0,0.0,0.0,6.459610414838594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.625739643426417,0.0,6.9589194314236975,0.0,0.0,88.75246547808804,0.0,95.71138490951174,1.04759228
GM0277,'0277010000000121',5.966167952593979,2.5569291225402773,20.969027117983615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104241956982012,0.0,0.0,0.0,0.0,79.9785508722406,1.04758489
GM0277,'0277010000000122',5.966167952593979,2.5569291225402773,18.688973034218314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827595394818488,0.0,0.0,0.0,0.0,72.23025566013871,1.04759228
GM0277,'0277010000000123',5.966167952593979,2.5569291225402773,21.665928138954158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318879928085977,0.0,0.0,0.0,0.0,82.3100100078635,1.04758489
GM0277,'0277010000000124',5.966167952593979,2.5569291225402773,22.174481799227102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250503791639555,0.0,0.0,0.0,0.0,84.04644304582985,1.04759228
GM0277,'0277010000000125',5.966167952593979,2.5569291225402773,23.13527680434252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367080252260225,0.0,0.0,0.0,0.0,87.22566698963142,1.04759228
GM0277,'0277010000000126',5.966167952593979,2.5569291225402773,20.88858441350083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094481575504767,0.0,0.0,0.0,0.0,79.70943248581692,1.04758489
GM0277,'0277010000000127',5.966167952593979,2.5569291225402773,24.236353400025745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350067754586979,0.0,0.0,0.0,0.0,90.90928203793646,1.04758489
GM0277,'0277010000000128',5.966167952593979,2.5569291225402773,22.077923395555736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238788038660762,0.0,0.0,0.0,0.0,83.68832640564887,1.04758489
GM0277,'0277010000000129',5.966167952593979,2.5569291225402773,24.48257278030939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530552164010872,0.0,0.0,0.0,0.0,91.73300076736274,1.04758966
GM0277,'0277010000000130',5.966167952593979,2.5569291225402773,23.966026467255823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346787787802704,0.0,0.0,0.0,0.0,90.00491229525245,1.04758966
GM0277,'0277010000000131',5.185650393724347,2.222421597310435,12.64695353924453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094497029428336,0.0,0.0,0.0,0.0,50.81140475720875,1.0476011
GM0277,'0277010000000132',5.217621060852857,2.236123311794082,11.106708825878153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907614004206549,0.0,0.0,0.0,0.0,45.72328494856122,1.0476011
GM0277,'0277010000000133',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000134',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000135',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000136',5.185650393724347,2.222421597310435,12.64695353924453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094497029428336,0.0,0.0,0.0,0.0,50.81140475720875,1.0476011
GM0277,'0277010000000139',4.771119212750495,2.0447653768930696,13.261640940657747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169079100799806,0.0,0.0,0.0,0.0,52.24348093465346,1.0476011
GM0277,'0277010000000140',4.800534204622273,2.0573718019809744,11.48019695302836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1952930563634107,0.0,0.0,0.0,0.0,46.344195737303,1.0476011
GM0277,'0277010000000141',4.800534204622273,2.0573718019809744,11.610244936273109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196870971893447,0.0,0.0,0.0,0.0,46.77926693031552,1.0476011
GM0277,'0277010000000142',4.800534204622273,2.0573718019809744,11.610244936273109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196870971893447,0.0,0.0,0.0,0.0,46.77926693031552,1.0476011
GM0277,'0277010000000143',4.800534204622273,2.0573718019809744,11.610244936273109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196870971893447,0.0,0.0,0.0,0.0,46.77926693031552,1.0476011
GM0277,'0277010000000144',4.771119212750495,2.0447653768930696,13.261640940657747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169079100799806,0.0,0.0,0.0,0.0,52.24348093465346,1.0476011
GM0277,'0277010000000145',5.185650393724347,2.222421597310435,12.64695353924453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094497029428336,0.0,0.0,0.0,0.0,50.81140475720875,1.0476011
GM0277,'0277010000000146',5.217621060852857,2.236123311794082,11.02358195476514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1897527943844836,0.0,0.0,0.0,0.0,45.44518677214834,1.0476011
GM0277,'0277010000000147',5.185650393724347,2.222421597310435,13.001935469391931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2137568170286221,0.0,0.0,0.0,0.0,51.99898497178589,1.0476011
GM0277,'0277010000000148',4.733188019392839,2.02850915116836,15.953477666458564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495688623530305,0.0,0.0,0.0,0.0,61.13317177645047,1.0476011
GM0277,'0277010000000149',4.765567521520804,2.0423860806517737,13.448524651400415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2191754324369916,0.0,0.0,0.0,0.0,52.85728006001177,1.0476011
GM0277,'0277010000000150',4.771119212750495,2.0447653768930696,15.98018330097997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498928907185569,0.0,0.0,0.0,0.0,61.338273783032776,1.04760504
GM0277,'0277010000000151',5.12470209339296,2.196300897168412,11.203761499830398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919389728646088,0.0,0.0,0.0,0.0,45.85987755352244,1.0476011
GM0277,'0277010000000152',5.12470209339296,2.196300897168412,11.203761499830398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919389728646088,0.0,0.0,0.0,0.0,45.85987755352244,1.0476011
GM0277,'0277010000000153',4.771119212750495,2.0447653768930696,11.418588961600108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945455460674146,0.0,0.0,0.0,0.0,46.0776119737821,1.0476011
GM0277,'0277010000000154',4.800534204622273,2.0573718019809744,10.038682782351245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778026844258617,0.0,0.0,0.0,0.0,41.52165812977506,1.04760337
GM0277,'0277010000000155',4.771119212750495,2.0447653768930696,14.531940521859736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323208783318981,0.0,0.0,0.0,0.0,56.49322584024534,1.04760337
GM0277,'0277010000000156',5.12470209339296,2.196300897168412,11.203785776760428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919392674246932,0.0,0.0,0.0,0.0,45.85995877118263,1.04760337
GM0277,'0277010000000157',5.12470209339296,2.196300897168412,11.203785776760428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919392674246932,0.0,0.0,0.0,0.0,45.85995877118263,1.04760337
GM0277,'0277010000000158',5.185650393724347,2.222421597310435,12.64695353924453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094497029428336,0.0,0.0,0.0,0.0,50.81140475720875,1.0476011
GM0277,'0277010000000159',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000160',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000161',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000162',5.217621060852857,2.236123311794082,10.586136098453167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1844451179945651,0.0,0.0,0.0,0.0,43.98172624138518,1.0476011
GM0277,'0277010000000163',5.185650393724347,2.222421597310435,12.64695353924453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094497029428336,0.0,0.0,0.0,0.0,50.81140475720875,1.0476011
GM0277,'0277010000000165',5.945407353908602,2.548031723103687,21.556881328826474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175568267897611,0.0,0.0,0.0,0.0,81.93708872900139,1.0475843
GM0277,'0277010000000168',5.122386590499094,2.195308538785326,15.926134628814255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2492371001629463,0.0,0.0,0.0,0.0,61.65373222106193,1.04759574
GM0277,'0277010000000171',5.955669737454547,2.5524298874805207,21.688866223164045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191582435077237,0.0,0.0,0.0,0.0,82.2467314038186,1.0475868
GM0277,'0277010000000172',5.955669737454547,2.5524298874805207,18.67505811082403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825907050779982,0.0,0.0,0.0,0.0,72.16413682425548,1.0475868
GM0277,'0277010000000173',5.955669737454547,2.5524298874805207,20.93452865649592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100056143654837,0.0,0.0,0.0,0.0,79.72312021911593,1.0475868
GM0277,'0277010000000174',5.955669737454547,2.5524298874805207,17.490197175035572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682143923904316,0.0,0.0,0.0,0.0,68.20022405893974,1.0475868
GM0277,'0277010000000175',5.955669737454547,2.5524298874805207,19.361893015767546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909243019246462,0.0,0.0,0.0,0.0,74.46192010424718,1.0475868
GM0277,'0277010000000176',5.955669737454547,2.5524298874805207,17.69254267133092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706695177454818,0.0,0.0,0.0,0.0,68.87716417194594,1.0475868
GM0277,'0277010000000177',5.955669737454547,2.5524298874805207,17.959412603024766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739075395833671,0.0,0.0,0.0,0.0,69.76996863276331,1.0475868
GM0277,'0277010000000178',4.687643436131999,2.008990044056572,17.33843805281406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663730483741439,0.0,0.0,0.0,0.0,65.67436043189022,1.0475868
GM0277,'0277010000000179',6.129726851797874,2.627025793627661,18.053659041597896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750510630380545,0.0,0.0,0.0,0.0,70.48885914332371,1.0475868
GM0277,'0277010000000180',6.129726851797874,2.627025793627661,16.275667113814386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534780943142812,0.0,0.0,0.0,0.0,64.54064641532158,1.04758978
GM0277,'0277010000000181',6.127991952107534,2.626282265188944,15.27918359886111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413874276661814,0.0,0.0,0.0,0.0,61.20338643586017,1.04758978
GM0277,'0277010000000182',6.423429386379966,2.752898308448557,14.133475729707149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274861721871133,0.0,0.0,0.0,0.0,57.84622672191424,1.04758978
GM0277,'0277010000000183',6.127991952107534,2.626282265188944,15.27918359886111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413874276661814,0.0,0.0,0.0,0.0,61.20338643586017,1.04758978
GM0277,'0277010000000184',6.011832299020924,2.576499556723254,16.5596314278301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569235279910052,0.0,0.0,0.0,0.0,65.19949791683764,1.04758978
GM0277,'0277010000000185',6.129726851797874,2.627025793627661,17.624253678070808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698409446272591,0.0,0.0,0.0,0.0,69.05229781315596,1.04758978
GM0277,'0277010000000186',6.127991952107534,2.626282265188944,16.500557257158214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562067613868529,0.0,0.0,0.0,0.0,65.28945129723785,1.04758978
GM0277,'0277010000000187',6.129726851797874,2.627025793627661,17.501551758196033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683521613327785,0.0,0.0,0.0,0.0,68.6418026302789,1.04758978
GM0277,'0277010000000188',6.127991952107534,2.626282265188944,16.27508746583699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534710612521554,0.0,0.0,0.0,0.0,64.5351496260324,1.04758978
GM0277,'0277010000000189',6.127991952107534,2.626282265188944,15.27918359886111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413874276661814,0.0,0.0,0.0,0.0,61.20338643586017,1.04758978
GM0277,'0277010000000190',6.423429386379966,2.752898308448557,14.638959684376614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336193775037695,0.0,0.0,0.0,0.0,59.53730644279578,1.04758978
GM0277,'0277010000000191',6.127991952107534,2.626282265188944,15.18492162877002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402437157624095,0.0,0.0,0.0,0.0,60.8880361569861,1.04758978
GM0277,'0277010000000192',4.800534204622273,2.0573718019809744,15.111383326729872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2393514510309891,0.0,0.0,0.0,0.0,58.49220871097562,1.04758978
GM0277,'0277010000000193',6.013534312678164,2.577228991147785,18.041898202697013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749083648593904,0.0,0.0,0.0,0.0,70.16177983154259,1.04758978
GM0277,'0277010000000194',4.733188019392839,2.02850915116836,16.70398927901003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258675069918655,0.0,0.0,0.0,0.0,63.64398335918765,1.04758978
GM0277,'0277010000000195',6.129726851797874,2.627025793627661,17.133445998571727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638858114493369,0.0,0.0,0.0,0.0,67.41031708164776,1.04758978
GM0277,'0277010000000196',6.013534312678164,2.577228991147785,16.649492621608406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580138438088486,0.0,0.0,0.0,0.0,65.50353337353003,1.04758978
GM0277,'0277010000000197',6.127991952107534,2.626282265188944,15.27918359886111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413874276661814,0.0,0.0,0.0,0.0,61.20338643586017,1.04758978
GM0277,'0277010000000198',6.423429386379966,2.752898308448557,14.0457666878146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264219691454838,0.0,0.0,0.0,0.0,57.55279904589744,1.04758978
GM0277,'0277010000000199',6.127991952107534,2.626282265188944,15.88659396391039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248757340095446,0.0,0.0,0.0,0.0,63.23545756512036,1.04758978
GM0277,'0277010000000200',6.127991952107534,2.626282265188944,14.852367655871443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362087275579068,0.0,0.0,0.0,0.0,59.77548792578634,1.04758978
GM0277,'0277010000000201',6.013534312678164,2.577228991147785,20.32369591531573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025941771058308,0.0,0.0,0.0,0.0,77.79545801918475,1.04758978
GM0277,'0277010000000202',6.013534312678164,2.577228991147785,18.483167117194192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802624276886228,0.0,0.0,0.0,0.0,71.6380302760291,1.04758978
GM0277,'0277010000000203',5.966167952593979,2.5569291225402773,24.615297138580686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546656052814456,0.0,0.0,0.0,0.0,92.05802835871836,1.04756522
GM0277,'0277010000000204',5.966167952593979,2.5569291225402773,28.85215658518067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4060728332335254,0.0,0.0,0.0,0.0,106.23230040867035,1.04756522
GM0277,'0277010000000205',6.272356690482831,2.688152867349786,36.85544473281104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031793960914407,0.0,0.0,0.0,0.0,133.88647051805512,1.04756522
GM0277,'0277010000000206',4.721047570528536,2.0233061016550877,14.185277147862523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281146960607319,0.0,0.0,0.0,0.0,55.283621650798494,1.04757512
GM0277,'0277010000000207',4.721047570528536,2.0233061016550877,15.213640716336958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2405921740248884,0.0,0.0,0.0,0.0,58.72397769034409,1.04757512
GM0277,'0277010000000208',4.721047570528536,2.0233061016550877,14.582481609437243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2329341101945052,0.0,0.0,0.0,0.0,56.61245593684801,1.04757512
GM0277,'0277010000000209',5.955669737454547,2.5524298874805207,18.50171837052247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280487516229006,0.0,0.0,0.0,0.0,71.70259721341394,1.04757512
GM0277,'0277010000000210',4.721047570528536,2.0233061016550877,13.876150920211645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243639644985679,0.0,0.0,0.0,0.0,54.24945016040006,1.04757833
GM0277,'0277010000000211',4.687643436131999,2.008990044056572,16.32657856581898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540958199319369,0.0,0.0,0.0,0.0,62.4138236685979,1.04757833
GM0277,'0277010000000212',4.687643436131999,2.008990044056572,16.32657856581898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540958199319369,0.0,0.0,0.0,0.0,62.4138236685979,1.04757833
GM0277,'0277010000000213',5.131228355702573,2.1990978667296748,14.85958557877701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362963050224943,0.0,0.0,0.0,0.0,58.13997139421889,1.04757833
GM0277,'0277010000000214',6.013534312678164,2.577228991147785,20.078072622829392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996139478236633,0.0,0.0,0.0,0.0,77.09559408352658,1.04757833
GM0277,'0277010000000215',6.011832299020924,2.576499556723254,16.70172085951424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586475464287727,0.0,0.0,0.0,0.0,65.79661109011487,1.04757833
GM0277,'0277010000000216',6.013534312678164,2.577228991147785,19.587321726368064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936595036132658,0.0,0.0,0.0,0.0,75.45380331777841,1.04758108
GM0277,'0277010000000217',5.955669737454547,2.5524298874805207,17.97932250324595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741491130393841,0.0,0.0,0.0,0.0,69.95493925263591,1.04758108
GM0277,'0277010000000218',4.687643436131999,2.008990044056572,16.883068501254563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260847897815222,0.0,0.0,0.0,0.0,64.27554219793315,1.04758108
GM0277,'0277010000000219',6.129726851797874,2.627025793627661,17.010602808252827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623953140734676,0.0,0.0,0.0,0.0,67.13234767440905,1.04758108
GM0277,'0277010000000220',6.423429386379966,2.752898308448557,14.30771238649032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296002436227492,0.0,0.0,0.0,0.0,58.48539620830733,1.04758108
GM0277,'0277010000000221',4.733188019392839,2.02850915116836,16.76520100652757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594177722125345,0.0,0.0,0.0,0.0,63.97705295095206,1.04758108
GM0277,'0277010000000222',4.687643436131999,2.008990044056572,15.42866582829859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432011453833562,0.0,0.0,0.0,0.0,59.40988653564803,1.04758108
GM0277,'0277010000000223',4.687643436131999,2.008990044056572,15.66466134516937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460645576547216,0.0,0.0,0.0,0.0,60.19940167082199,1.04758108
GM0277,'0277010000000224',4.721047570528536,2.0233061016550877,16.023154088553746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504142696077854,0.0,0.0,0.0,0.0,61.43217769331629,1.0475843
GM0277,'0277010000000225',4.721047570528536,2.0233061016550877,15.618464061732649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455040306156894,0.0,0.0,0.0,0.0,60.07830069825386,1.0475843
GM0277,'0277010000000226',4.721047570528536,2.0233061016550877,15.042248931667674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238512620370901,0.0,0.0,0.0,0.0,58.15059218779249,1.0475843
GM0277,'0277010000000227',4.687643436131999,2.008990044056572,15.432830902112334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432516816122963,0.0,0.0,0.0,0.0,59.42382065125612,1.0475843
GM0277,'0277010000000228',6.129726851797874,2.627025793627661,15.752229001691784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471270452205269,0.0,0.0,0.0,0.0,62.92250005035263,1.0475843
