utc_timestamp,cet_cest_timestamp,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2015-07-11T15:00:00Z,2015-07-11T17:00:00+0200,41252,2140,0.0519,2904,,,38348,,
2015-07-11T16:00:00Z,2015-07-11T18:00:00+0200,41252,2145,0.052,2904,,,38348,,
2015-07-11T17:00:00Z,2015-07-11T19:00:00+0200,41252,2164,0.0525,2904,,,38348,,
2015-07-11T18:00:00Z,2015-07-11T20:00:00+0200,41252,2044,0.0495,2904,,,38348,,
2015-07-11T19:00:00Z,2015-07-11T21:00:00+0200,41252,2125,0.0515,2904,,,38348,,
2015-07-11T20:00:00Z,2015-07-11T22:00:00+0200,41252,2541,0.0616,2904,,,38348,,
2015-07-11T21:00:00Z,2015-07-11T23:00:00+0200,41252,2885,0.0699,2904,,,38348,,
2015-07-11T22:00:00Z,2015-07-12T00:00:00+0200,41267,3377,0.0818,2916,,,38351,,
2015-07-11T23:00:00Z,2015-07-12T01:00:00+0200,41267,3519,0.0853,2916,,,38351,,
2015-07-12T00:00:00Z,2015-07-12T02:00:00+0200,41267,3531,0.0856,2916,,,38351,,
2015-07-12T01:00:00Z,2015-07-12T03:00:00+0200,41267,3416,0.0828,2916,,,38351,,
2015-07-12T02:00:00Z,2015-07-12T04:00:00+0200,41267,3374,0.0818,2916,,,38351,,
2015-07-12T03:00:00Z,2015-07-12T05:00:00+0200,41267,3227,0.0782,2916,,,38351,,
2015-07-12T04:00:00Z,2015-07-12T06:00:00+0200,41267,3450,0.0836,2916,,,38351,,
2015-07-12T05:00:00Z,2015-07-12T07:00:00+0200,41267,3469,0.084,2916,,,38351,,
2015-07-12T06:00:00Z,2015-07-12T08:00:00+0200,41267,2700,0.0654,2916,,,38351,,
2015-07-12T07:00:00Z,2015-07-12T09:00:00+0200,41267,2454,0.0595,2916,,,38351,,
2015-07-12T08:00:00Z,2015-07-12T10:00:00+0200,41267,2940,0.0713,2916,,,38351,,
2015-07-12T09:00:00Z,2015-07-12T11:00:00+0200,41267,4111,0.0996,2916,,,38351,,
2015-07-12T10:00:00Z,2015-07-12T12:00:00+0200,41267,4888,0.1184,2916,,,38351,,
2015-07-12T11:00:00Z,2015-07-12T13:00:00+0200,41267,5650,0.1369,2916,,,38351,,
2015-07-12T12:00:00Z,2015-07-12T14:00:00+0200,41267,6147,0.1489,2916,,,38351,,
2015-07-12T13:00:00Z,2015-07-12T15:00:00+0200,41267,6858,0.1662,2916,,,38351,,
2015-07-12T14:00:00Z,2015-07-12T16:00:00+0200,41267,7066,0.1712,2916,,,38351,,
2015-07-12T15:00:00Z,2015-07-12T17:00:00+0200,41267,6971,0.1689,2916,,,38351,,
2015-07-12T16:00:00Z,2015-07-12T18:00:00+0200,41267,7204,0.1746,2916,,,38351,,
2015-07-12T17:00:00Z,2015-07-12T19:00:00+0200,41267,6858,0.1662,2916,,,38351,,
2015-07-12T18:00:00Z,2015-07-12T20:00:00+0200,41267,6259,0.1517,2916,,,38351,,
2015-07-12T19:00:00Z,2015-07-12T21:00:00+0200,41267,5894,0.1428,2916,,,38351,,
2015-07-12T20:00:00Z,2015-07-12T22:00:00+0200,41267,5428,0.1316,2916,,,38351,,
2015-07-12T21:00:00Z,2015-07-12T23:00:00+0200,41267,5006,0.1213,2916,,,38351,,
2015-07-12T22:00:00Z,2015-07-13T00:00:00+0200,41273,4899,0.1187,2919,,,38354,,
2015-07-12T23:00:00Z,2015-07-13T01:00:00+0200,41273,5070,0.1228,2919,,,38354,,
2015-07-13T00:00:00Z,2015-07-13T02:00:00+0200,41273,4920,0.1192,2919,,,38354,,
2015-07-13T01:00:00Z,2015-07-13T03:00:00+0200,41273,4615,0.1118,2919,,,38354,,
2015-07-13T02:00:00Z,2015-07-13T04:00:00+0200,41273,4386,0.1063,2919,,,38354,,
2015-07-13T03:00:00Z,2015-07-13T05:00:00+0200,41273,4234,0.1026,2919,,,38354,,
2015-07-13T04:00:00Z,2015-07-13T06:00:00+0200,41273,3999,0.0969,2919,,,38354,,
2015-07-13T05:00:00Z,2015-07-13T07:00:00+0200,41273,3468,0.084,2919,,,38354,,
2015-07-13T06:00:00Z,2015-07-13T08:00:00+0200,41273,3454,0.0837,2919,,,38354,,
2015-07-13T07:00:00Z,2015-07-13T09:00:00+0200,41273,3830,0.0928,2919,,,38354,,
2015-07-13T08:00:00Z,2015-07-13T10:00:00+0200,41273,4474,0.1084,2919,,,38354,,
2015-07-13T09:00:00Z,2015-07-13T11:00:00+0200,41273,5198,0.126,2919,,,38354,,
2015-07-13T10:00:00Z,2015-07-13T12:00:00+0200,41273,5813,0.1408,2919,,,38354,,
2015-07-13T11:00:00Z,2015-07-13T13:00:00+0200,41273,6247,0.1513,2919,,,38354,,
2015-07-13T12:00:00Z,2015-07-13T14:00:00+0200,41273,6648,0.161,2919,,,38354,,
2015-07-13T13:00:00Z,2015-07-13T15:00:00+0200,41273,6546,0.1586,2919,,,38354,,
2015-07-13T14:00:00Z,2015-07-13T16:00:00+0200,41273,5820,0.141,2919,,,38354,,
2015-07-13T15:00:00Z,2015-07-13T17:00:00+0200,41273,5115,0.1239,2919,,,38354,,
2015-07-13T16:00:00Z,2015-07-13T18:00:00+0200,41273,4681,0.1134,2919,,,38354,,
2015-07-13T17:00:00Z,2015-07-13T19:00:00+0200,41273,4352,0.1054,2919,,,38354,,
2015-07-13T18:00:00Z,2015-07-13T20:00:00+0200,41273,4076,0.0988,2919,,,38354,,
2015-07-13T19:00:00Z,2015-07-13T21:00:00+0200,41273,3864,0.0936,2919,,,38354,,
2015-07-13T20:00:00Z,2015-07-13T22:00:00+0200,41273,4053,0.0982,2919,,,38354,,
2015-07-13T21:00:00Z,2015-07-13T23:00:00+0200,41273,4258,0.1032,2919,,,38354,,
2015-07-13T22:00:00Z,2015-07-14T00:00:00+0200,41300,4284,0.1037,2937,,,38363,,
2015-07-13T23:00:00Z,2015-07-14T01:00:00+0200,41300,4237,0.1026,2937,,,38363,,
2015-07-14T00:00:00Z,2015-07-14T02:00:00+0200,41300,4059,0.0983,2937,,,38363,,
2015-07-14T01:00:00Z,2015-07-14T03:00:00+0200,41300,4051,0.0981,2937,,,38363,,
2015-07-14T02:00:00Z,2015-07-14T04:00:00+0200,41300,4029,0.0976,2937,,,38363,,
2015-07-14T03:00:00Z,2015-07-14T05:00:00+0200,41300,4050,0.098,2937,,,38363,,
2015-07-14T04:00:00Z,2015-07-14T06:00:00+0200,41300,3989,0.0966,2937,,,38363,,
2015-07-14T05:00:00Z,2015-07-14T07:00:00+0200,41300,3949,0.0956,2937,,,38363,,
2015-07-14T06:00:00Z,2015-07-14T08:00:00+0200,41300,3926,0.095,2937,,,38363,,
2015-07-14T07:00:00Z,2015-07-14T09:00:00+0200,41300,4138,0.1002,2937,,,38363,,
2015-07-14T08:00:00Z,2015-07-14T10:00:00+0200,41300,4693,0.1136,2937,,,38363,,
2015-07-14T09:00:00Z,2015-07-14T11:00:00+0200,41300,5328,0.129,2937,,,38363,,
2015-07-14T10:00:00Z,2015-07-14T12:00:00+0200,41300,5996,0.1452,2937,,,38363,,
2015-07-14T11:00:00Z,2015-07-14T13:00:00+0200,41300,6709,0.1624,2937,,,38363,,
2015-07-14T12:00:00Z,2015-07-14T14:00:00+0200,41300,7067,0.1711,2937,,,38363,,
2015-07-14T13:00:00Z,2015-07-14T15:00:00+0200,41300,7291,0.1765,2937,,,38363,,
2015-07-14T14:00:00Z,2015-07-14T16:00:00+0200,41300,7099,0.1719,2937,,,38363,,
2015-07-14T15:00:00Z,2015-07-14T17:00:00+0200,41300,6987,0.1692,2937,,,38363,,
2015-07-14T16:00:00Z,2015-07-14T18:00:00+0200,41300,6051,0.1465,2937,,,38363,,
2015-07-14T17:00:00Z,2015-07-14T19:00:00+0200,41300,5025,0.1217,2937,,,38363,,
2015-07-14T18:00:00Z,2015-07-14T20:00:00+0200,41300,4027,0.0975,2937,,,38363,,
2015-07-14T19:00:00Z,2015-07-14T21:00:00+0200,41300,3526,0.0854,2937,,,38363,,
2015-07-14T20:00:00Z,2015-07-14T22:00:00+0200,41300,3380,0.0819,2937,,,38363,,
2015-07-14T21:00:00Z,2015-07-14T23:00:00+0200,41300,3429,0.083,2937,,,38363,,
2015-07-14T22:00:00Z,2015-07-15T00:00:00+0200,41334,3501,0.0847,2961,,,38373,,
2015-07-14T23:00:00Z,2015-07-15T01:00:00+0200,41334,3632,0.0879,2961,,,38373,,
2015-07-15T00:00:00Z,2015-07-15T02:00:00+0200,41334,3726,0.0902,2961,,,38373,,
2015-07-15T01:00:00Z,2015-07-15T03:00:00+0200,41334,3646,0.0882,2961,,,38373,,
2015-07-15T02:00:00Z,2015-07-15T04:00:00+0200,41334,3209,0.0776,2961,,,38373,,
2015-07-15T03:00:00Z,2015-07-15T05:00:00+0200,41334,2718,0.0658,2961,,,38373,,
2015-07-15T04:00:00Z,2015-07-15T06:00:00+0200,41334,2229,0.0539,2961,,,38373,,
2015-07-15T05:00:00Z,2015-07-15T07:00:00+0200,41334,1588,0.0384,2961,,,38373,,
2015-07-15T06:00:00Z,2015-07-15T08:00:00+0200,41334,1711,0.0414,2961,,,38373,,
2015-07-15T07:00:00Z,2015-07-15T09:00:00+0200,41334,1846,0.0447,2961,,,38373,,
2015-07-15T08:00:00Z,2015-07-15T10:00:00+0200,41334,1906,0.0461,2961,,,38373,,
2015-07-15T09:00:00Z,2015-07-15T11:00:00+0200,41334,2038,0.0493,2961,,,38373,,
2015-07-15T10:00:00Z,2015-07-15T12:00:00+0200,41334,2295,0.0555,2961,,,38373,,
2015-07-15T11:00:00Z,2015-07-15T13:00:00+0200,41334,2446,0.0592,2961,,,38373,,
2015-07-15T12:00:00Z,2015-07-15T14:00:00+0200,41334,2408,0.0583,2961,,,38373,,
2015-07-15T13:00:00Z,2015-07-15T15:00:00+0200,41334,2067,0.05,2961,,,38373,,
2015-07-15T14:00:00Z,2015-07-15T16:00:00+0200,41334,1866,0.0452,2961,,,38373,,
2015-07-15T15:00:00Z,2015-07-15T17:00:00+0200,41334,1667,0.0403,2961,,,38373,,
2015-07-15T16:00:00Z,2015-07-15T18:00:00+0200,41334,1623,0.0392,2961,,,38373,,
2015-07-15T17:00:00Z,2015-07-15T19:00:00+0200,41334,1470,0.0356,2961,,,38373,,
2015-07-15T18:00:00Z,2015-07-15T20:00:00+0200,41334,1238,0.03,2961,,,38373,,
2015-07-15T19:00:00Z,2015-07-15T21:00:00+0200,41334,1270,0.0307,2961,,,38373,,
2015-07-15T20:00:00Z,2015-07-15T22:00:00+0200,41334,1335,0.0323,2961,,,38373,,
2015-07-15T21:00:00Z,2015-07-15T23:00:00+0200,41334,1658,0.0401,2961,,,38373,,
2015-07-15T22:00:00Z,2015-07-16T00:00:00+0200,41364,1986,0.048,2981,,,38383,,
2015-07-15T23:00:00Z,2015-07-16T01:00:00+0200,41364,2219,0.0536,2981,,,38383,,
2015-07-16T00:00:00Z,2015-07-16T02:00:00+0200,41364,2216,0.0536,2981,,,38383,,
2015-07-16T01:00:00Z,2015-07-16T03:00:00+0200,41364,2056,0.0497,2981,,,38383,,
2015-07-16T02:00:00Z,2015-07-16T04:00:00+0200,41364,1970,0.0476,2981,,,38383,,
2015-07-16T03:00:00Z,2015-07-16T05:00:00+0200,41364,1854,0.0448,2981,,,38383,,
2015-07-16T04:00:00Z,2015-07-16T06:00:00+0200,41364,1741,0.0421,2981,,,38383,,
2015-07-16T05:00:00Z,2015-07-16T07:00:00+0200,41364,1342,0.0324,2981,,,38383,,
2015-07-16T06:00:00Z,2015-07-16T08:00:00+0200,41364,956,0.0231,2981,,,38383,,
2015-07-16T07:00:00Z,2015-07-16T09:00:00+0200,41364,832,0.0201,2981,,,38383,,
2015-07-16T08:00:00Z,2015-07-16T10:00:00+0200,41364,766,0.0185,2981,,,38383,,
2015-07-16T09:00:00Z,2015-07-16T11:00:00+0200,41364,812,0.0196,2981,,,38383,,
2015-07-16T10:00:00Z,2015-07-16T12:00:00+0200,41364,872,0.0211,2981,,,38383,,
2015-07-16T11:00:00Z,2015-07-16T13:00:00+0200,41364,904,0.0218,2981,,,38383,,
2015-07-16T12:00:00Z,2015-07-16T14:00:00+0200,41364,1002,0.0242,2981,,,38383,,
2015-07-16T13:00:00Z,2015-07-16T15:00:00+0200,41364,1102,0.0266,2981,,,38383,,
2015-07-16T14:00:00Z,2015-07-16T16:00:00+0200,41364,1164,0.0281,2981,,,38383,,
2015-07-16T15:00:00Z,2015-07-16T17:00:00+0200,41364,1181,0.0286,2981,,,38383,,
2015-07-16T16:00:00Z,2015-07-16T18:00:00+0200,41364,1298,0.0314,2981,,,38383,,
2015-07-16T17:00:00Z,2015-07-16T19:00:00+0200,41364,1500,0.0363,2981,,,38383,,
2015-07-16T18:00:00Z,2015-07-16T20:00:00+0200,41364,1702,0.0411,2981,,,38383,,
2015-07-16T19:00:00Z,2015-07-16T21:00:00+0200,41364,2266,0.0548,2981,,,38383,,
2015-07-16T20:00:00Z,2015-07-16T22:00:00+0200,41364,2823,0.0682,2981,,,38383,,
2015-07-16T21:00:00Z,2015-07-16T23:00:00+0200,41364,3611,0.0873,2981,,,38383,,
2015-07-16T22:00:00Z,2015-07-17T00:00:00+0200,41403,4508,0.1089,3002,,,38401,,
2015-07-16T23:00:00Z,2015-07-17T01:00:00+0200,41403,4482,0.1082,3002,,,38401,,
2015-07-17T00:00:00Z,2015-07-17T02:00:00+0200,41403,4988,0.1205,3002,,,38401,,
2015-07-17T01:00:00Z,2015-07-17T03:00:00+0200,41403,5455,0.1318,3002,,,38401,,
2015-07-17T02:00:00Z,2015-07-17T04:00:00+0200,41403,6597,0.1593,3002,,,38401,,
2015-07-17T03:00:00Z,2015-07-17T05:00:00+0200,41403,7256,0.1752,3002,,,38401,,
2015-07-17T04:00:00Z,2015-07-17T06:00:00+0200,41403,7316,0.1767,3002,,,38401,,
2015-07-17T05:00:00Z,2015-07-17T07:00:00+0200,41403,7080,0.171,3002,,,38401,,
2015-07-17T06:00:00Z,2015-07-17T08:00:00+0200,41403,6525,0.1576,3002,,,38401,,
2015-07-17T07:00:00Z,2015-07-17T09:00:00+0200,41403,6942,0.1677,3002,,,38401,,
2015-07-17T08:00:00Z,2015-07-17T10:00:00+0200,41403,6980,0.1686,3002,,,38401,,
2015-07-17T09:00:00Z,2015-07-17T11:00:00+0200,41403,7868,0.19,3002,,,38401,,
2015-07-17T10:00:00Z,2015-07-17T12:00:00+0200,41403,8830,0.2133,3002,,,38401,,
2015-07-17T11:00:00Z,2015-07-17T13:00:00+0200,41403,9926,0.2397,3002,,,38401,,
2015-07-17T12:00:00Z,2015-07-17T14:00:00+0200,41403,11187,0.2702,3002,,,38401,,
2015-07-17T13:00:00Z,2015-07-17T15:00:00+0200,41403,11768,0.2842,3002,,,38401,,
2015-07-17T14:00:00Z,2015-07-17T16:00:00+0200,41403,11850,0.2862,3002,,,38401,,
2015-07-17T15:00:00Z,2015-07-17T17:00:00+0200,41403,11496,0.2777,3002,,,38401,,
2015-07-17T16:00:00Z,2015-07-17T18:00:00+0200,41403,10632,0.2568,3002,,,38401,,
2015-07-17T17:00:00Z,2015-07-17T19:00:00+0200,41403,8595,0.2076,3002,,,38401,,
2015-07-17T18:00:00Z,2015-07-17T20:00:00+0200,41403,7018,0.1695,3002,,,38401,,
2015-07-17T19:00:00Z,2015-07-17T21:00:00+0200,41403,6896,0.1665,3002,,,38401,,
2015-07-17T20:00:00Z,2015-07-17T22:00:00+0200,41403,6386,0.1542,3002,,,38401,,
2015-07-17T21:00:00Z,2015-07-17T23:00:00+0200,41403,5622,0.1358,3002,,,38401,,
2015-07-17T22:00:00Z,2015-07-18T00:00:00+0200,41427,4984,0.1203,3026,,,38401,,
2015-07-17T23:00:00Z,2015-07-18T01:00:00+0200,41427,5316,0.1283,3026,,,38401,,
2015-07-18T00:00:00Z,2015-07-18T02:00:00+0200,41427,5104,0.1232,3026,,,38401,,
2015-07-18T01:00:00Z,2015-07-18T03:00:00+0200,41427,5538,0.1337,3026,,,38401,,
2015-07-18T02:00:00Z,2015-07-18T04:00:00+0200,41427,6278,0.1516,3026,,,38401,,
2015-07-18T03:00:00Z,2015-07-18T05:00:00+0200,41427,6297,0.152,3026,,,38401,,
2015-07-18T04:00:00Z,2015-07-18T06:00:00+0200,41427,5968,0.144,3026,,,38401,,
2015-07-18T05:00:00Z,2015-07-18T07:00:00+0200,41427,5665,0.1367,3026,,,38401,,
2015-07-18T06:00:00Z,2015-07-18T08:00:00+0200,41427,5225,0.1261,3026,,,38401,,
2015-07-18T07:00:00Z,2015-07-18T09:00:00+0200,41427,5837,0.1409,3026,,,38401,,
2015-07-18T08:00:00Z,2015-07-18T10:00:00+0200,41427,6118,0.1477,3026,,,38401,,
2015-07-18T09:00:00Z,2015-07-18T11:00:00+0200,41427,7602,0.1835,3026,,,38401,,
2015-07-18T10:00:00Z,2015-07-18T12:00:00+0200,41427,9094,0.2195,3026,,,38401,,
2015-07-18T11:00:00Z,2015-07-18T13:00:00+0200,41427,9866,0.2382,3026,,,38401,,
2015-07-18T12:00:00Z,2015-07-18T14:00:00+0200,41427,10344,0.2497,3026,,,38401,,
2015-07-18T13:00:00Z,2015-07-18T15:00:00+0200,41427,10480,0.253,3026,,,38401,,
2015-07-18T14:00:00Z,2015-07-18T16:00:00+0200,41427,9629,0.2324,3026,,,38401,,
2015-07-18T15:00:00Z,2015-07-18T17:00:00+0200,41427,8904,0.2149,3026,,,38401,,
2015-07-18T16:00:00Z,2015-07-18T18:00:00+0200,41427,7405,0.1788,3026,,,38401,,
2015-07-18T17:00:00Z,2015-07-18T19:00:00+0200,41427,5870,0.1417,3026,,,38401,,
2015-07-18T18:00:00Z,2015-07-18T20:00:00+0200,41427,4212,0.1016,3026,,,38401,,
2015-07-18T19:00:00Z,2015-07-18T21:00:00+0200,41427,3336,0.0805,3026,,,38401,,
2015-07-18T20:00:00Z,2015-07-18T22:00:00+0200,41427,3054,0.0737,3026,,,38401,,
2015-07-18T21:00:00Z,2015-07-18T23:00:00+0200,41427,2842,0.0686,3026,,,38401,,
2015-07-18T22:00:00Z,2015-07-19T00:00:00+0200,41443,2847,0.0687,3042,,,38401,,
2015-07-18T23:00:00Z,2015-07-19T01:00:00+0200,41443,3066,0.074,3042,,,38401,,
2015-07-19T00:00:00Z,2015-07-19T02:00:00+0200,41443,3136,0.0757,3042,,,38401,,
2015-07-19T01:00:00Z,2015-07-19T03:00:00+0200,41443,3333,0.0804,3042,,,38401,,
2015-07-19T02:00:00Z,2015-07-19T04:00:00+0200,41443,3608,0.0871,3042,,,38401,,
2015-07-19T03:00:00Z,2015-07-19T05:00:00+0200,41443,3784,0.0913,3042,,,38401,,
2015-07-19T04:00:00Z,2015-07-19T06:00:00+0200,41443,3830,0.0924,3042,,,38401,,
2015-07-19T05:00:00Z,2015-07-19T07:00:00+0200,41443,3607,0.087,3042,,,38401,,
2015-07-19T06:00:00Z,2015-07-19T08:00:00+0200,41443,3505,0.0846,3042,,,38401,,
2015-07-19T07:00:00Z,2015-07-19T09:00:00+0200,41443,3882,0.0937,3042,,,38401,,
2015-07-19T08:00:00Z,2015-07-19T10:00:00+0200,41443,4194,0.1012,3042,,,38401,,
2015-07-19T09:00:00Z,2015-07-19T11:00:00+0200,41443,4507,0.1088,3042,,,38401,,
2015-07-19T10:00:00Z,2015-07-19T12:00:00+0200,41443,4991,0.1204,3042,,,38401,,
2015-07-19T11:00:00Z,2015-07-19T13:00:00+0200,41443,5935,0.1432,3042,,,38401,,
2015-07-19T12:00:00Z,2015-07-19T14:00:00+0200,41443,6650,0.1605,3042,,,38401,,
2015-07-19T13:00:00Z,2015-07-19T15:00:00+0200,41443,7221,0.1742,3042,,,38401,,
2015-07-19T14:00:00Z,2015-07-19T16:00:00+0200,41443,7855,0.1895,3042,,,38401,,
2015-07-19T15:00:00Z,2015-07-19T17:00:00+0200,41443,8363,0.2018,3042,,,38401,,
2015-07-19T16:00:00Z,2015-07-19T18:00:00+0200,41443,8240,0.1988,3042,,,38401,,
2015-07-19T17:00:00Z,2015-07-19T19:00:00+0200,41443,7694,0.1857,3042,,,38401,,
2015-07-19T18:00:00Z,2015-07-19T20:00:00+0200,41443,7124,0.1719,3042,,,38401,,
2015-07-19T19:00:00Z,2015-07-19T21:00:00+0200,41443,7606,0.1835,3042,,,38401,,
2015-07-19T20:00:00Z,2015-07-19T22:00:00+0200,41443,8820,0.2128,3042,,,38401,,
2015-07-19T21:00:00Z,2015-07-19T23:00:00+0200,41443,9386,0.2264,3042,,,38401,,
2015-07-19T22:00:00Z,2015-07-20T00:00:00+0200,41458,10130,0.2444,3049,,,38409,,
2015-07-19T23:00:00Z,2015-07-20T01:00:00+0200,41458,10204,0.2461,3049,,,38409,,
2015-07-20T00:00:00Z,2015-07-20T02:00:00+0200,41458,9818,0.2368,3049,,,38409,,
2015-07-20T01:00:00Z,2015-07-20T03:00:00+0200,41458,9101,0.2195,3049,,,38409,,
2015-07-20T02:00:00Z,2015-07-20T04:00:00+0200,41458,8490,0.2048,3049,,,38409,,
2015-07-20T03:00:00Z,2015-07-20T05:00:00+0200,41458,7872,0.1899,3049,,,38409,,
2015-07-20T04:00:00Z,2015-07-20T06:00:00+0200,41458,6766,0.1632,3049,,,38409,,
2015-07-20T05:00:00Z,2015-07-20T07:00:00+0200,41458,5449,0.1314,3049,,,38409,,
2015-07-20T06:00:00Z,2015-07-20T08:00:00+0200,41458,4835,0.1166,3049,,,38409,,
2015-07-20T07:00:00Z,2015-07-20T09:00:00+0200,41458,5384,0.1299,3049,,,38409,,
2015-07-20T08:00:00Z,2015-07-20T10:00:00+0200,41458,5570,0.1344,3049,,,38409,,
2015-07-20T09:00:00Z,2015-07-20T11:00:00+0200,41458,5363,0.1294,3049,,,38409,,
2015-07-20T10:00:00Z,2015-07-20T12:00:00+0200,41458,5068,0.1222,3049,,,38409,,
2015-07-20T11:00:00Z,2015-07-20T13:00:00+0200,41458,4685,0.113,3049,,,38409,,
2015-07-20T12:00:00Z,2015-07-20T14:00:00+0200,41458,4277,0.1032,3049,,,38409,,
2015-07-20T13:00:00Z,2015-07-20T15:00:00+0200,41458,3739,0.0902,3049,,,38409,,
2015-07-20T14:00:00Z,2015-07-20T16:00:00+0200,41458,3205,0.0773,3049,,,38409,,
2015-07-20T15:00:00Z,2015-07-20T17:00:00+0200,41458,2740,0.066,3049,,,38409,,
2015-07-20T16:00:00Z,2015-07-20T18:00:00+0200,41458,2244,0.0541,3049,,,38409,,
2015-07-20T17:00:00Z,2015-07-20T19:00:00+0200,41458,1783,0.043,3049,,,38409,,
2015-07-20T18:00:00Z,2015-07-20T20:00:00+0200,41458,1647,0.0398,3049,,,38409,,
2015-07-20T19:00:00Z,2015-07-20T21:00:00+0200,41458,1934,0.0467,3049,,,38409,,
2015-07-20T20:00:00Z,2015-07-20T22:00:00+0200,41458,2640,0.0637,3049,,,38409,,
2015-07-20T21:00:00Z,2015-07-20T23:00:00+0200,41458,3546,0.0856,3049,,,38409,,
2015-07-20T22:00:00Z,2015-07-21T00:00:00+0200,41482,4708,0.1135,3059,,,38423,,
2015-07-20T23:00:00Z,2015-07-21T01:00:00+0200,41482,5685,0.137,3059,,,38423,,
2015-07-21T00:00:00Z,2015-07-21T02:00:00+0200,41482,6805,0.164,3059,,,38423,,
2015-07-21T01:00:00Z,2015-07-21T03:00:00+0200,41482,7311,0.1763,3059,,,38423,,
2015-07-21T02:00:00Z,2015-07-21T04:00:00+0200,41482,8001,0.1929,3059,,,38423,,
2015-07-21T03:00:00Z,2015-07-21T05:00:00+0200,41482,8592,0.2071,3059,,,38423,,
2015-07-21T04:00:00Z,2015-07-21T06:00:00+0200,41482,9347,0.2253,3059,,,38423,,
2015-07-21T05:00:00Z,2015-07-21T07:00:00+0200,41482,9722,0.2343,3059,,,38423,,
2015-07-21T06:00:00Z,2015-07-21T08:00:00+0200,41482,9442,0.2276,3059,,,38423,,
2015-07-21T07:00:00Z,2015-07-21T09:00:00+0200,41482,10320,0.2488,3059,,,38423,,
2015-07-21T08:00:00Z,2015-07-21T10:00:00+0200,41482,11751,0.2832,3059,,,38423,,
2015-07-21T09:00:00Z,2015-07-21T11:00:00+0200,41482,12644,0.3048,3059,,,38423,,
2015-07-21T10:00:00Z,2015-07-21T12:00:00+0200,41482,13455,0.3243,3059,,,38423,,
2015-07-21T11:00:00Z,2015-07-21T13:00:00+0200,41482,13562,0.3269,3059,,,38423,,
2015-07-21T12:00:00Z,2015-07-21T14:00:00+0200,41482,13442,0.324,3059,,,38423,,
2015-07-21T13:00:00Z,2015-07-21T15:00:00+0200,41482,12570,0.303,3059,,,38423,,
2015-07-21T14:00:00Z,2015-07-21T16:00:00+0200,41482,11529,0.2779,3059,,,38423,,
2015-07-21T15:00:00Z,2015-07-21T17:00:00+0200,41482,10262,0.2474,3059,,,38423,,
2015-07-21T16:00:00Z,2015-07-21T18:00:00+0200,41482,8628,0.208,3059,,,38423,,
2015-07-21T17:00:00Z,2015-07-21T19:00:00+0200,41482,6167,0.1487,3059,,,38423,,
2015-07-21T18:00:00Z,2015-07-21T20:00:00+0200,41482,3665,0.0884,3059,,,38423,,
2015-07-21T19:00:00Z,2015-07-21T21:00:00+0200,41482,2574,0.062,3059,,,38423,,
2015-07-21T20:00:00Z,2015-07-21T22:00:00+0200,41482,2133,0.0514,3059,,,38423,,
2015-07-21T21:00:00Z,2015-07-21T23:00:00+0200,41482,1871,0.0451,3059,,,38423,,
2015-07-21T22:00:00Z,2015-07-22T00:00:00+0200,41498,1780,0.0429,3069,,,38429,,
2015-07-21T23:00:00Z,2015-07-22T01:00:00+0200,41498,1769,0.0426,3069,,,38429,,
2015-07-22T00:00:00Z,2015-07-22T02:00:00+0200,41498,2133,0.0514,3069,,,38429,,
2015-07-22T01:00:00Z,2015-07-22T03:00:00+0200,41498,2449,0.059,3069,,,38429,,
2015-07-22T02:00:00Z,2015-07-22T04:00:00+0200,41498,2394,0.0577,3069,,,38429,,
2015-07-22T03:00:00Z,2015-07-22T05:00:00+0200,41498,2670,0.0643,3069,,,38429,,
2015-07-22T04:00:00Z,2015-07-22T06:00:00+0200,41498,2860,0.0689,3069,,,38429,,
2015-07-22T05:00:00Z,2015-07-22T07:00:00+0200,41498,2480,0.0598,3069,,,38429,,
2015-07-22T06:00:00Z,2015-07-22T08:00:00+0200,41498,1578,0.038,3069,,,38429,,
2015-07-22T07:00:00Z,2015-07-22T09:00:00+0200,41498,1380,0.0332,3069,,,38429,,
2015-07-22T08:00:00Z,2015-07-22T10:00:00+0200,41498,1811,0.0436,3069,,,38429,,
2015-07-22T09:00:00Z,2015-07-22T11:00:00+0200,41498,2417,0.0582,3069,,,38429,,
2015-07-22T10:00:00Z,2015-07-22T12:00:00+0200,41498,2965,0.0714,3069,,,38429,,
2015-07-22T11:00:00Z,2015-07-22T13:00:00+0200,41498,3558,0.0857,3069,,,38429,,
2015-07-22T12:00:00Z,2015-07-22T14:00:00+0200,41498,4063,0.0979,3069,,,38429,,
2015-07-22T13:00:00Z,2015-07-22T15:00:00+0200,41498,4318,0.104,3069,,,38429,,
2015-07-22T14:00:00Z,2015-07-22T16:00:00+0200,41498,4778,0.1151,3069,,,38429,,
2015-07-22T15:00:00Z,2015-07-22T17:00:00+0200,41498,5424,0.1307,3069,,,38429,,
2015-07-22T16:00:00Z,2015-07-22T18:00:00+0200,41498,5986,0.1442,3069,,,38429,,
2015-07-22T17:00:00Z,2015-07-22T19:00:00+0200,41498,6164,0.1486,3069,,,38429,,
