
[
lv_net_total_costs_present, AREA(lv_net_total_costs_present),
lv_net_costs_per_capacity_step, AREA(lv_net_costs_per_capacity_step),
mv_net_total_costs_present, AREA(mv_net_total_costs_present),
mv_net_costs_per_capacity_step, AREA(mv_net_costs_per_capacity_step),
hv_net_total_costs_present, AREA(hv_net_total_costs_present),
hv_net_costs_per_capacity_step, AREA(hv_net_costs_per_capacity_step),
lv_mv_trafo_total_costs_present, AREA(lv_mv_trafo_total_costs_present),
lv_mv_trafo_costs_per_capacity_step, AREA(lv_mv_trafo_costs_per_capacity_step),
mv_hv_trafo_total_costs_present, AREA(mv_hv_trafo_total_costs_present),
mv_hv_trafo_costs_per_capacity_step, AREA(mv_hv_trafo_costs_per_capacity_step),
offshore_suitable_for_wind, AREA(offshore_suitable_for_wind),
annual_infrastructure_cost_gas, AREA(annual_infrastructure_cost_gas),
input_transport_road_human_powered_bicycle_demand, SUM(Q(transport_bicycle_using_electricity_pkm),Q(transport_bicycle_using_human_energy_pkm)),
input_percentage_of_kerosene_households_final_demand_crude_oil, V(households_final_demand_crude_oil, kerosene_input_conversion),
input_percentage_of_bio_kerosene_households_final_demand_crude_oil, V(households_final_demand_crude_oil, bio_kerosene_input_conversion),
input_percentage_of_lpg_households_final_demand_crude_oil, V(households_final_demand_crude_oil, lpg_input_conversion),
input_percentage_of_bio_oil_households_final_demand_crude_oil, V(households_final_demand_crude_oil, bio_oil_input_conversion),
input_percentage_of_crude_oil_households_final_demand_crude_oil, V(households_final_demand_crude_oil, crude_oil_input_conversion),
input_percentage_of_diesel_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil, diesel_input_conversion),
input_percentage_of_biodiesel_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil, biodiesel_input_conversion),
input_percentage_of_kerosene_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil, kerosene_input_conversion),
input_percentage_of_bio_kerosene_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil,bio_kerosene_input_conversion),
input_percentage_of_lpg_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil, lpg_input_conversion),
input_percentage_of_bio_oil_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil, bio_oil_input_conversion),
input_percentage_of_crude_oil_industry_final_demand_crude_oil, V(industry_final_demand_crude_oil, crude_oil_input_conversion),
energy_greengas_gasification_dry_biomass_energy_greengas_production_child_share, V(EDGE(energy_greengas_gasification_dry_biomass, energy_greengas_production),share),
energy_greengas_gasification_wet_biomass_energy_greengas_production_child_share, V(EDGE(energy_greengas_gasification_wet_biomass, energy_greengas_production),share),
energy_greengas_upgrade_biogas_energy_greengas_production_child_share, V(EDGE(energy_greengas_upgrade_biogas, energy_greengas_production),share),
energy_distribution_biogenic_waste_energy_distribution_waste_mix_child_share, V(EDGE(energy_distribution_biogenic_waste, energy_distribution_waste_mix),share),
energy_distribution_non_biogenic_waste_energy_distribution_waste_mix_child_share, V(EDGE(energy_distribution_non_biogenic_waste, energy_distribution_waste_mix),share),
input_percentage_of_central_mt_steam_hot_water_agriculture_final_demand_steam_hot_water, DIVIDE(V(agriculture_final_demand_mt_steam_hot_water,demand),SUM( V(agriculture_final_demand_mt_steam_hot_water,demand),V(agriculture_final_demand_ht_central_steam_hot_water,demand),V(agriculture_final_demand_local_steam_hot_water,demand))),
input_percentage_of_central_ht_steam_hot_water_agriculture_final_demand_steam_hot_water, DIVIDE(V(agriculture_final_demand_ht_central_steam_hot_water,demand),SUM( V(agriculture_final_demand_mt_steam_hot_water,demand),V(agriculture_final_demand_ht_central_steam_hot_water,demand),V(agriculture_final_demand_local_steam_hot_water,demand))),
input_percentage_of_local_steam_hot_water_agriculture_final_demand_steam_hot_water, DIVIDE(V(agriculture_final_demand_local_steam_hot_water,demand),SUM( V(agriculture_final_demand_mt_steam_hot_water,demand),V(agriculture_final_demand_ht_central_steam_hot_water,demand),V(agriculture_final_demand_local_steam_hot_water,demand))),
input_percentage_of_diesel_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, diesel_input_conversion),
input_percentage_of_biodiesel_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, biodiesel_input_conversion),
input_percentage_of_kerosene_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, kerosene_input_conversion),
input_percentage_of_bio_kerosene_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, bio_kerosene_input_conversion),
input_percentage_of_lpg_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, lpg_input_conversion),
input_percentage_of_bio_oil_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, bio_oil_input_conversion),
input_percentage_of_crude_oil_agriculture_final_demand_crude_oil, V(agriculture_final_demand_crude_oil, crude_oil_input_conversion),
bunkers_total_useful_demand_planes_demand, V(bunkers_total_useful_demand_planes, "demand /1000000"),
bunkers_total_useful_demand_ships_demand, V(bunkers_total_useful_demand_ships, "demand /1000000"),
households_final_demand_electricity_households_final_demand_for_cooking_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_electricity,households_final_demand_for_cooking_electricity), parent_share) } ),
households_final_demand_electricity_households_final_demand_for_cooling_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_electricity,households_final_demand_for_cooling_electricity), parent_share) } ),
households_final_demand_electricity_households_final_demand_for_hot_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_electricity,households_final_demand_for_hot_water_electricity), parent_share) } ),
households_final_demand_electricity_households_final_demand_for_lighting_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_electricity,households_final_demand_for_lighting_electricity), parent_share) } ),
households_final_demand_electricity_households_final_demand_for_space_heating_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_electricity,households_final_demand_for_space_heating_electricity), parent_share) } ),
households_final_demand_electricity_households_final_demand_for_appliances_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_electricity,households_final_demand_for_appliances_electricity), parent_share) } ),
households_final_demand_network_gas_households_final_demand_for_cooking_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_network_gas,households_final_demand_for_cooking_network_gas), parent_share) } ),
households_final_demand_network_gas_households_final_demand_for_hot_water_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_network_gas,households_final_demand_for_hot_water_network_gas), parent_share) } ),
households_final_demand_network_gas_households_final_demand_for_space_heating_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_network_gas,households_final_demand_for_space_heating_network_gas), parent_share) } ),
households_final_demand_network_gas_households_final_demand_for_cooling_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_network_gas,households_final_demand_for_cooling_network_gas), parent_share) } ),
input_households_final_demand_steam_hot_water_households_final_demand_for_hot_water_steam_hot_water_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_ht_steam_hot_water,households_final_demand_for_hot_water_ht_steam_hot_water), parent_share) } ),
input_households_final_demand_steam_hot_water_households_final_demand_for_space_heating_steam_hot_water_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_ht_steam_hot_water,households_final_demand_for_space_heating_ht_steam_hot_water), parent_share) } ),
households_final_demand_wood_pellets_households_final_demand_for_hot_water_wood_pellets_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_wood_pellets,households_final_demand_for_hot_water_wood_pellets), parent_share) } ),
households_final_demand_wood_pellets_households_final_demand_for_space_heating_wood_pellets_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_wood_pellets,households_final_demand_for_space_heating_wood_pellets), parent_share) } ),
households_final_demand_wood_pellets_households_final_demand_for_cooking_wood_pellets_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_wood_pellets,households_final_demand_for_cooking_wood_pellets), parent_share) } ),
households_final_demand_crude_oil_households_final_demand_for_space_heating_crude_oil_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_crude_oil,households_final_demand_for_space_heating_crude_oil), parent_share) } ),
households_final_demand_crude_oil_households_final_demand_for_hot_water_crude_oil_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_crude_oil,households_final_demand_for_hot_water_crude_oil), parent_share) } ),
households_final_demand_coal_households_final_demand_for_space_heating_coal_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_coal,households_final_demand_for_space_heating_coal), parent_share) } ),
households_final_demand_coal_households_final_demand_for_hot_water_coal_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_coal,households_final_demand_for_hot_water_coal), parent_share) } ),
households_final_demand_for_space_heating_network_gas_households_space_heater_combined_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_network_gas,households_space_heater_combined_network_gas), parent_share) } ),
households_final_demand_for_space_heating_network_gas_households_space_heater_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_network_gas,households_space_heater_network_gas), parent_share) } ),
households_final_demand_for_space_heating_network_gas_households_space_heater_hybrid_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_network_gas,households_space_heater_hybrid_heatpump_air_water_electricity), parent_share) } ),
households_final_demand_for_space_heating_electricity_households_space_heater_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_electricity,households_space_heater_electricity), parent_share) } ),
households_final_demand_for_space_heating_electricity_households_space_heater_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_electricity,households_space_heater_heatpump_air_water_electricity), parent_share) } ),
households_final_demand_for_space_heating_electricity_households_space_heater_hybrid_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_electricity,households_space_heater_hybrid_heatpump_air_water_electricity), parent_share) } ),
households_final_demand_for_space_heating_electricity_households_space_heater_heatpump_ground_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_space_heating_electricity,households_space_heater_heatpump_ground_water_electricity), parent_share) } ),
households_final_demand_for_cooking_electricity_households_cooker_halogen_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_cooking_electricity,households_cooker_halogen_electricity), parent_share) } ),
households_final_demand_for_cooking_electricity_households_cooker_induction_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_cooking_electricity,households_cooker_induction_electricity), parent_share) } ),
households_final_demand_for_cooking_electricity_households_cooker_resistive_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_cooking_electricity,households_cooker_resistive_electricity), parent_share) } ),
households_final_demand_for_lighting_electricity_households_lighting_incandescent_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_lighting_electricity,households_lighting_incandescent_electricity), parent_share) } ),
households_final_demand_for_lighting_electricity_households_lighting_efficient_fluorescent_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_lighting_electricity,households_lighting_efficient_fluorescent_electricity), parent_share) } ),
households_final_demand_for_lighting_electricity_households_lighting_led_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_lighting_electricity,households_lighting_led_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_clothes_dryer_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_clothes_dryer_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_computer_media_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_computer_media_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_dishwasher_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_dishwasher_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_fridge_freezer_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_fridge_freezer_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_other_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_other_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_television_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_television_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_vacuum_cleaner_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_vacuum_cleaner_electricity), parent_share) } ),
households_final_demand_for_appliances_electricity_households_appliances_washing_machine_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_appliances_electricity,households_appliances_washing_machine_electricity), parent_share) } ),
households_final_demand_for_cooling_electricity_households_cooling_airconditioning_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_cooling_electricity,households_cooling_airconditioning_electricity), parent_share) } ),
households_final_demand_for_cooling_electricity_households_cooling_heatpump_ground_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_cooling_electricity,households_cooling_heatpump_ground_water_electricity), parent_share) } ),
households_final_demand_for_cooling_electricity_households_cooling_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(households_final_demand_for_cooling_electricity,households_cooling_heatpump_air_water_electricity), parent_share) } ),
buildings_final_demand_electricity_buildings_final_demand_for_lighting_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_electricity,buildings_final_demand_for_lighting_electricity), parent_share) } ),
buildings_final_demand_electricity_buildings_final_demand_for_space_heating_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_electricity,buildings_final_demand_for_space_heating_electricity), parent_share) } ),
buildings_final_demand_electricity_buildings_final_demand_for_appliances_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_electricity,buildings_final_demand_for_appliances_electricity), parent_share) } ),
buildings_final_demand_electricity_buildings_final_demand_for_cooling_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_electricity,buildings_final_demand_for_cooling_electricity), parent_share) } ),
buildings_final_demand_network_gas_buildings_final_demand_for_appliances_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_network_gas,buildings_final_demand_for_appliances_network_gas), parent_share) } ),
buildings_final_demand_network_gas_buildings_final_demand_for_space_heating_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_network_gas,buildings_final_demand_for_space_heating_network_gas), parent_share) } ),
buildings_final_demand_network_gas_buildings_final_demand_for_cooling_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_network_gas,buildings_final_demand_for_cooling_network_gas), parent_share) } ),
buildings_final_demand_wood_pellets_buildings_final_demand_for_space_heating_wood_pellets_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_wood_pellets,buildings_final_demand_for_space_heating_wood_pellets), parent_share) } ),
buildings_final_demand_wood_pellets_buildings_final_demand_for_appliances_wood_pellets_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_wood_pellets,buildings_final_demand_for_appliances_wood_pellets), parent_share) } ),
buildings_final_demand_coal_buildings_final_demand_for_space_heating_coal_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_coal,buildings_final_demand_for_space_heating_coal), parent_share) } ),
buildings_final_demand_coal_buildings_final_demand_for_appliances_coal_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_coal,buildings_final_demand_for_appliances_coal), parent_share) } ),
buildings_final_demand_crude_oil_buildings_final_demand_for_space_heating_crude_oil_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_crude_oil,buildings_final_demand_for_space_heating_crude_oil), parent_share) } ),
buildings_final_demand_crude_oil_buildings_final_demand_for_appliances_crude_oil_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_crude_oil,buildings_final_demand_for_appliances_crude_oil), parent_share) } ),
buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_heatpump_air_water_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_network_gas,buildings_space_heater_heatpump_air_water_network_gas), parent_share) } ),
buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_hybrid_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_network_gas,buildings_space_heater_hybrid_heatpump_air_water_electricity), parent_share) } ),
buildings_final_demand_for_space_heating_network_gas_buildings_space_heater_network_gas_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_network_gas,buildings_space_heater_network_gas), parent_share) } ),
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_collective_heatpump_water_water_ts_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_electricity,buildings_space_heater_collective_heatpump_water_water_ts_electricity), parent_share) } ),
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_electricity,buildings_space_heater_heatpump_air_water_electricity), parent_share) } ),
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_hybrid_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_electricity,buildings_space_heater_hybrid_heatpump_air_water_electricity), parent_share) } ),
buildings_final_demand_for_space_heating_electricity_buildings_space_heater_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_space_heating_electricity,buildings_space_heater_electricity), parent_share) } ),
buildings_final_demand_for_lighting_electricity_buildings_lighting_efficient_fluorescent_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_lighting_electricity,buildings_lighting_efficient_fluorescent_electricity), parent_share) } ),
buildings_final_demand_for_lighting_electricity_buildings_lighting_standard_fluorescent_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_lighting_electricity,buildings_lighting_standard_fluorescent_electricity), parent_share) } ),
buildings_final_demand_for_lighting_electricity_buildings_lighting_led_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_lighting_electricity,buildings_lighting_led_electricity), parent_share) } ),
buildings_final_demand_for_cooling_electricity_buildings_cooling_airconditioning_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_cooling_electricity,buildings_cooling_airconditioning_electricity), parent_share) } ),
buildings_final_demand_for_cooling_electricity_buildings_cooling_heatpump_air_water_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_cooling_electricity,buildings_cooling_heatpump_air_water_electricity), parent_share) } ),
buildings_final_demand_for_cooling_electricity_buildings_cooling_collective_heatpump_water_water_ts_electricity_parent_share, QUERY_PRESENT( -> { V(EDGE(buildings_final_demand_for_cooling_electricity,buildings_cooling_collective_heatpump_water_water_ts_electricity), parent_share) } ),
input_percentage_of_lt_steam_hot_water_buildings_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(buildings_space_heater_district_heating_lt_steam_hot_water_aggregator,demand),SUM( V(buildings_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),V(buildings_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),V(buildings_space_heater_district_heating_lt_steam_hot_water_aggregator,demand))) } ),
input_percentage_of_mt_steam_hot_water_buildings_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(buildings_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),SUM( V(buildings_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),V(buildings_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),V(buildings_space_heater_district_heating_lt_steam_hot_water_aggregator,demand))) } ),
input_percentage_of_ht_steam_hot_water_buildings_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(buildings_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),SUM( V(buildings_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),V(buildings_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),V(buildings_space_heater_district_heating_lt_steam_hot_water_aggregator,demand))) } ),
input_percentage_of_lt_steam_hot_water_households_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(households_space_heater_district_heating_lt_steam_hot_water_aggregator,demand),SUM( V(households_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),V(households_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),V(households_space_heater_district_heating_lt_steam_hot_water_aggregator,demand))) } ),
input_percentage_of_mt_steam_hot_water_households_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(households_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),SUM( V(households_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),V(households_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),V(households_space_heater_district_heating_lt_steam_hot_water_aggregator,demand))) } ),
input_percentage_of_ht_steam_hot_water_households_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(households_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),SUM( V(households_space_heater_district_heating_ht_steam_hot_water_aggregator,demand),V(households_space_heater_district_heating_mt_steam_hot_water_aggregator,demand),V(households_space_heater_district_heating_lt_steam_hot_water_aggregator,demand))) } ),
input_percentage_of_central_mt_steam_hot_water_agriculture_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(agriculture_final_demand_mt_steam_hot_water,demand),SUM( V(agriculture_final_demand_ht_central_steam_hot_water,demand),V(agriculture_final_demand_local_steam_hot_water,demand),V(agriculture_final_demand_mt_steam_hot_water,demand))) } ),
input_percentage_of_central_ht_steam_hot_water_agriculture_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(agriculture_final_demand_ht_central_steam_hot_water,demand),SUM( V(agriculture_final_demand_ht_central_steam_hot_water,demand),V(agriculture_final_demand_local_steam_hot_water,demand),V(agriculture_final_demand_mt_steam_hot_water,demand))) } ),
input_percentage_of_local_steam_hot_water_agriculture_final_demand_steam_hot_water, QUERY_PRESENT( -> {DIVIDE(V(agriculture_final_demand_local_steam_hot_water,demand),SUM( V(agriculture_final_demand_ht_central_steam_hot_water,demand),V(agriculture_final_demand_local_steam_hot_water,demand),V(agriculture_final_demand_mt_steam_hot_water,demand))) } ),
]
