utc_timestamp,cet_cest_timestamp,UK_wind_offshore_generation_actual,UK_wind_onshore_generation_actual
2016-05-26T00:00:00Z,2016-05-26T02:00:00+0200,177,1172
2016-05-26T01:00:00Z,2016-05-26T03:00:00+0200,175,1243
2016-05-26T02:00:00Z,2016-05-26T04:00:00+0200,206,1251
2016-05-26T03:00:00Z,2016-05-26T05:00:00+0200,191,1346
2016-05-26T04:00:00Z,2016-05-26T06:00:00+0200,200,1412
2016-05-26T05:00:00Z,2016-05-26T07:00:00+0200,233,1409
2016-05-26T06:00:00Z,2016-05-26T08:00:00+0200,241,1429
2016-05-26T07:00:00Z,2016-05-26T09:00:00+0200,248,1263
2016-05-26T08:00:00Z,2016-05-26T10:00:00+0200,243,1301
2016-05-26T09:00:00Z,2016-05-26T11:00:00+0200,251,1494
2016-05-26T10:00:00Z,2016-05-26T12:00:00+0200,224,1419
2016-05-26T11:00:00Z,2016-05-26T13:00:00+0200,252,1439
2016-05-26T12:00:00Z,2016-05-26T14:00:00+0200,270,1493
2016-05-26T13:00:00Z,2016-05-26T15:00:00+0200,251,1503
2016-05-26T14:00:00Z,2016-05-26T16:00:00+0200,270,1422
2016-05-26T15:00:00Z,2016-05-26T17:00:00+0200,333,1317
2016-05-26T16:00:00Z,2016-05-26T18:00:00+0200,352,1280
2016-05-26T17:00:00Z,2016-05-26T19:00:00+0200,411,1177
2016-05-26T18:00:00Z,2016-05-26T20:00:00+0200,406,1000
2016-05-26T19:00:00Z,2016-05-26T21:00:00+0200,386,900
2016-05-26T20:00:00Z,2016-05-26T22:00:00+0200,476,930
2016-05-26T21:00:00Z,2016-05-26T23:00:00+0200,470,863
2016-05-26T22:00:00Z,2016-05-27T00:00:00+0200,449,805
2016-05-26T23:00:00Z,2016-05-27T01:00:00+0200,465,746
2016-05-27T00:00:00Z,2016-05-27T02:00:00+0200,490,664
2016-05-27T01:00:00Z,2016-05-27T03:00:00+0200,482,646
2016-05-27T02:00:00Z,2016-05-27T04:00:00+0200,481,607
2016-05-27T03:00:00Z,2016-05-27T05:00:00+0200,579,643
2016-05-27T04:00:00Z,2016-05-27T06:00:00+0200,666,624
2016-05-27T05:00:00Z,2016-05-27T07:00:00+0200,643,602
2016-05-27T06:00:00Z,2016-05-27T08:00:00+0200,614,600
2016-05-27T07:00:00Z,2016-05-27T09:00:00+0200,701,602
2016-05-27T08:00:00Z,2016-05-27T10:00:00+0200,677,634
2016-05-27T09:00:00Z,2016-05-27T11:00:00+0200,666,684
2016-05-27T10:00:00Z,2016-05-27T12:00:00+0200,593,724
2016-05-27T11:00:00Z,2016-05-27T13:00:00+0200,634,696
2016-05-27T12:00:00Z,2016-05-27T14:00:00+0200,721,698
2016-05-27T13:00:00Z,2016-05-27T15:00:00+0200,726,733
2016-05-27T14:00:00Z,2016-05-27T16:00:00+0200,700,710
2016-05-27T15:00:00Z,2016-05-27T17:00:00+0200,715,795
2016-05-27T16:00:00Z,2016-05-27T18:00:00+0200,758,808
2016-05-27T17:00:00Z,2016-05-27T19:00:00+0200,747,874
2016-05-27T18:00:00Z,2016-05-27T20:00:00+0200,720,990
2016-05-27T19:00:00Z,2016-05-27T21:00:00+0200,694,959
2016-05-27T20:00:00Z,2016-05-27T22:00:00+0200,722,953
2016-05-27T21:00:00Z,2016-05-27T23:00:00+0200,656,898
2016-05-27T22:00:00Z,2016-05-28T00:00:00+0200,667,838
2016-05-27T23:00:00Z,2016-05-28T01:00:00+0200,709,851
2016-05-28T00:00:00Z,2016-05-28T02:00:00+0200,768,832
2016-05-28T01:00:00Z,2016-05-28T03:00:00+0200,761,839
2016-05-28T02:00:00Z,2016-05-28T04:00:00+0200,768,719
2016-05-28T03:00:00Z,2016-05-28T05:00:00+0200,757,696
2016-05-28T04:00:00Z,2016-05-28T06:00:00+0200,718,663
2016-05-28T05:00:00Z,2016-05-28T07:00:00+0200,586,650
2016-05-28T06:00:00Z,2016-05-28T08:00:00+0200,584,648
2016-05-28T07:00:00Z,2016-05-28T09:00:00+0200,527,656
2016-05-28T08:00:00Z,2016-05-28T10:00:00+0200,461,670
2016-05-28T09:00:00Z,2016-05-28T11:00:00+0200,436,720
2016-05-28T10:00:00Z,2016-05-28T12:00:00+0200,464,714
2016-05-28T11:00:00Z,2016-05-28T13:00:00+0200,540,715
2016-05-28T12:00:00Z,2016-05-28T14:00:00+0200,578,744
2016-05-28T13:00:00Z,2016-05-28T15:00:00+0200,584,751
2016-05-28T14:00:00Z,2016-05-28T16:00:00+0200,631,685
2016-05-28T15:00:00Z,2016-05-28T17:00:00+0200,706,672
2016-05-28T16:00:00Z,2016-05-28T18:00:00+0200,784,751
2016-05-28T17:00:00Z,2016-05-28T19:00:00+0200,811,829
2016-05-28T18:00:00Z,2016-05-28T20:00:00+0200,853,844
2016-05-28T19:00:00Z,2016-05-28T21:00:00+0200,891,799
2016-05-28T20:00:00Z,2016-05-28T22:00:00+0200,983,750
2016-05-28T21:00:00Z,2016-05-28T23:00:00+0200,1085,702
2016-05-28T22:00:00Z,2016-05-29T00:00:00+0200,1128,655
2016-05-28T23:00:00Z,2016-05-29T01:00:00+0200,1229,592
2016-05-29T00:00:00Z,2016-05-29T02:00:00+0200,1207,576
2016-05-29T01:00:00Z,2016-05-29T03:00:00+0200,1252,558
2016-05-29T02:00:00Z,2016-05-29T04:00:00+0200,1310,522
2016-05-29T03:00:00Z,2016-05-29T05:00:00+0200,1213,555
2016-05-29T04:00:00Z,2016-05-29T06:00:00+0200,1273,577
2016-05-29T05:00:00Z,2016-05-29T07:00:00+0200,1412,563
2016-05-29T06:00:00Z,2016-05-29T08:00:00+0200,1368,537
2016-05-29T07:00:00Z,2016-05-29T09:00:00+0200,1416,532
2016-05-29T08:00:00Z,2016-05-29T10:00:00+0200,1409,521
2016-05-29T09:00:00Z,2016-05-29T11:00:00+0200,1352,550
2016-05-29T10:00:00Z,2016-05-29T12:00:00+0200,1484,625
2016-05-29T11:00:00Z,2016-05-29T13:00:00+0200,1449,726
2016-05-29T12:00:00Z,2016-05-29T14:00:00+0200,1569,798
2016-05-29T13:00:00Z,2016-05-29T15:00:00+0200,1798,860
2016-05-29T14:00:00Z,2016-05-29T16:00:00+0200,1846,910
2016-05-29T15:00:00Z,2016-05-29T17:00:00+0200,1868,948
2016-05-29T16:00:00Z,2016-05-29T18:00:00+0200,1825,987
2016-05-29T17:00:00Z,2016-05-29T19:00:00+0200,1817,979
2016-05-29T18:00:00Z,2016-05-29T20:00:00+0200,1755,918
2016-05-29T19:00:00Z,2016-05-29T21:00:00+0200,1761,804
2016-05-29T20:00:00Z,2016-05-29T22:00:00+0200,1756,774
2016-05-29T21:00:00Z,2016-05-29T23:00:00+0200,1780,702
2016-05-29T22:00:00Z,2016-05-30T00:00:00+0200,1821,716
2016-05-29T23:00:00Z,2016-05-30T01:00:00+0200,1923,701
2016-05-30T00:00:00Z,2016-05-30T02:00:00+0200,1942,685
2016-05-30T01:00:00Z,2016-05-30T03:00:00+0200,2091,705
2016-05-30T02:00:00Z,2016-05-30T04:00:00+0200,2106,720
2016-05-30T03:00:00Z,2016-05-30T05:00:00+0200,2167,717
2016-05-30T04:00:00Z,2016-05-30T06:00:00+0200,2187,846
2016-05-30T05:00:00Z,2016-05-30T07:00:00+0200,2150,883
2016-05-30T06:00:00Z,2016-05-30T08:00:00+0200,2143,894
2016-05-30T07:00:00Z,2016-05-30T09:00:00+0200,2124,877
2016-05-30T08:00:00Z,2016-05-30T10:00:00+0200,2146,1023
2016-05-30T09:00:00Z,2016-05-30T11:00:00+0200,2194,1054
2016-05-30T10:00:00Z,2016-05-30T12:00:00+0200,2168,1174
2016-05-30T11:00:00Z,2016-05-30T13:00:00+0200,2120,1310
2016-05-30T12:00:00Z,2016-05-30T14:00:00+0200,2146,1389
2016-05-30T13:00:00Z,2016-05-30T15:00:00+0200,2172,1572
2016-05-30T14:00:00Z,2016-05-30T16:00:00+0200,2198,1685
2016-05-30T15:00:00Z,2016-05-30T17:00:00+0200,2208,1617
2016-05-30T16:00:00Z,2016-05-30T18:00:00+0200,2230,1774
2016-05-30T17:00:00Z,2016-05-30T19:00:00+0200,2249,1891
2016-05-30T18:00:00Z,2016-05-30T20:00:00+0200,2259,1887
2016-05-30T19:00:00Z,2016-05-30T21:00:00+0200,2319,1770
2016-05-30T20:00:00Z,2016-05-30T22:00:00+0200,2341,1797
2016-05-30T21:00:00Z,2016-05-30T23:00:00+0200,2348,1704
2016-05-30T22:00:00Z,2016-05-31T00:00:00+0200,2313,1742
2016-05-30T23:00:00Z,2016-05-31T01:00:00+0200,2330,1818
2016-05-31T00:00:00Z,2016-05-31T02:00:00+0200,2288,1888
2016-05-31T01:00:00Z,2016-05-31T03:00:00+0200,2243,1981
2016-05-31T02:00:00Z,2016-05-31T04:00:00+0200,2246,2012
2016-05-31T03:00:00Z,2016-05-31T05:00:00+0200,2411,1993
2016-05-31T04:00:00Z,2016-05-31T06:00:00+0200,2427,2210
2016-05-31T05:00:00Z,2016-05-31T07:00:00+0200,2376,2313
2016-05-31T06:00:00Z,2016-05-31T08:00:00+0200,2450,2437
2016-05-31T07:00:00Z,2016-05-31T09:00:00+0200,2597,2590
2016-05-31T08:00:00Z,2016-05-31T10:00:00+0200,2838,2819
2016-05-31T09:00:00Z,2016-05-31T11:00:00+0200,2837,2833
2016-05-31T10:00:00Z,2016-05-31T12:00:00+0200,2899,2993
2016-05-31T11:00:00Z,2016-05-31T13:00:00+0200,2960,3061
2016-05-31T12:00:00Z,2016-05-31T14:00:00+0200,2953,3038
2016-05-31T13:00:00Z,2016-05-31T15:00:00+0200,2822,3244
2016-05-31T14:00:00Z,2016-05-31T16:00:00+0200,2756,3192
2016-05-31T15:00:00Z,2016-05-31T17:00:00+0200,2757,2907
2016-05-31T16:00:00Z,2016-05-31T18:00:00+0200,2763,3015
2016-05-31T17:00:00Z,2016-05-31T19:00:00+0200,2641,2997
2016-05-31T18:00:00Z,2016-05-31T20:00:00+0200,2502,2877
2016-05-31T19:00:00Z,2016-05-31T21:00:00+0200,2387,2630
2016-05-31T20:00:00Z,2016-05-31T22:00:00+0200,2324,2427
2016-05-31T21:00:00Z,2016-05-31T23:00:00+0200,2282,2170
2016-05-31T22:00:00Z,2016-06-01T00:00:00+0200,2014,2261
2016-05-31T23:00:00Z,2016-06-01T01:00:00+0200,1874,2298
2016-06-01T00:00:00Z,2016-06-01T02:00:00+0200,1870,2174
2016-06-01T01:00:00Z,2016-06-01T03:00:00+0200,1918,2140
2016-06-01T02:00:00Z,2016-06-01T04:00:00+0200,1961,2106
2016-06-01T03:00:00Z,2016-06-01T05:00:00+0200,2022,2055
2016-06-01T04:00:00Z,2016-06-01T06:00:00+0200,1947,2046
2016-06-01T05:00:00Z,2016-06-01T07:00:00+0200,1939,2064
2016-06-01T06:00:00Z,2016-06-01T08:00:00+0200,2010,2033
2016-06-01T07:00:00Z,2016-06-01T09:00:00+0200,1879,2096
2016-06-01T08:00:00Z,2016-06-01T10:00:00+0200,1798,2172
2016-06-01T09:00:00Z,2016-06-01T11:00:00+0200,1870,2336
2016-06-01T10:00:00Z,2016-06-01T12:00:00+0200,1833,2558
2016-06-01T11:00:00Z,2016-06-01T13:00:00+0200,1941,2783
2016-06-01T12:00:00Z,2016-06-01T14:00:00+0200,2027,2959
2016-06-01T13:00:00Z,2016-06-01T15:00:00+0200,2134,3076
2016-06-01T14:00:00Z,2016-06-01T16:00:00+0200,2395,2891
2016-06-01T15:00:00Z,2016-06-01T17:00:00+0200,2447,2895
2016-06-01T16:00:00Z,2016-06-01T18:00:00+0200,2483,3086
2016-06-01T17:00:00Z,2016-06-01T19:00:00+0200,2535,3061
2016-06-01T18:00:00Z,2016-06-01T20:00:00+0200,2451,2762
2016-06-01T19:00:00Z,2016-06-01T21:00:00+0200,2376,2569
2016-06-01T20:00:00Z,2016-06-01T22:00:00+0200,2330,2437
2016-06-01T21:00:00Z,2016-06-01T23:00:00+0200,1233,1824
2016-06-01T22:00:00Z,2016-06-02T00:00:00+0200,2306,2231
2016-06-01T23:00:00Z,2016-06-02T01:00:00+0200,2338,2201
2016-06-02T00:00:00Z,2016-06-02T02:00:00+0200,2355,2061
2016-06-02T01:00:00Z,2016-06-02T03:00:00+0200,2392,1989
2016-06-02T02:00:00Z,2016-06-02T04:00:00+0200,2375,1985
2016-06-02T03:00:00Z,2016-06-02T05:00:00+0200,2374,1961
2016-06-02T04:00:00Z,2016-06-02T06:00:00+0200,2393,1914
2016-06-02T05:00:00Z,2016-06-02T07:00:00+0200,2413,1940
2016-06-02T06:00:00Z,2016-06-02T08:00:00+0200,2449,1972
2016-06-02T07:00:00Z,2016-06-02T09:00:00+0200,2413,1988
2016-06-02T08:00:00Z,2016-06-02T10:00:00+0200,2283,2022
2016-06-02T09:00:00Z,2016-06-02T11:00:00+0200,2204,1996
2016-06-02T10:00:00Z,2016-06-02T12:00:00+0200,2165,1990
2016-06-02T11:00:00Z,2016-06-02T13:00:00+0200,2051,1765
2016-06-02T12:00:00Z,2016-06-02T14:00:00+0200,2046,1751
2016-06-02T13:00:00Z,2016-06-02T15:00:00+0200,2099,1942
2016-06-02T14:00:00Z,2016-06-02T16:00:00+0200,2080,1935
2016-06-02T15:00:00Z,2016-06-02T17:00:00+0200,2111,1846
2016-06-02T16:00:00Z,2016-06-02T18:00:00+0200,2110,1869
2016-06-02T17:00:00Z,2016-06-02T19:00:00+0200,2125,1799
2016-06-02T18:00:00Z,2016-06-02T20:00:00+0200,2120,1690
2016-06-02T19:00:00Z,2016-06-02T21:00:00+0200,2069,1532
2016-06-02T20:00:00Z,2016-06-02T22:00:00+0200,2030,1401
2016-06-02T21:00:00Z,2016-06-02T23:00:00+0200,1975,1106
2016-06-02T22:00:00Z,2016-06-03T00:00:00+0200,2196,1134
2016-06-02T23:00:00Z,2016-06-03T01:00:00+0200,1903,1038
2016-06-03T00:00:00Z,2016-06-03T02:00:00+0200,1902,946
2016-06-03T01:00:00Z,2016-06-03T03:00:00+0200,1814,851
2016-06-03T02:00:00Z,2016-06-03T04:00:00+0200,1774,737
2016-06-03T03:00:00Z,2016-06-03T05:00:00+0200,1747,668
2016-06-03T04:00:00Z,2016-06-03T06:00:00+0200,1758,660
2016-06-03T05:00:00Z,2016-06-03T07:00:00+0200,1620,664
2016-06-03T06:00:00Z,2016-06-03T08:00:00+0200,1576,640
2016-06-03T07:00:00Z,2016-06-03T09:00:00+0200,1412,650
2016-06-03T08:00:00Z,2016-06-03T10:00:00+0200,1298,657
2016-06-03T09:00:00Z,2016-06-03T11:00:00+0200,1212,702
2016-06-03T10:00:00Z,2016-06-03T12:00:00+0200,967,721
2016-06-03T11:00:00Z,2016-06-03T13:00:00+0200,923,718
2016-06-03T12:00:00Z,2016-06-03T14:00:00+0200,929,770
2016-06-03T13:00:00Z,2016-06-03T15:00:00+0200,897,782
2016-06-03T14:00:00Z,2016-06-03T16:00:00+0200,858,786
2016-06-03T15:00:00Z,2016-06-03T17:00:00+0200,786,787
2016-06-03T16:00:00Z,2016-06-03T18:00:00+0200,876,423
2016-06-03T17:00:00Z,2016-06-03T19:00:00+0200,657,873
2016-06-03T18:00:00Z,2016-06-03T20:00:00+0200,643,904
2016-06-03T19:00:00Z,2016-06-03T21:00:00+0200,577,895
2016-06-03T20:00:00Z,2016-06-03T22:00:00+0200,615,903
2016-06-03T21:00:00Z,2016-06-03T23:00:00+0200,553,804
2016-06-03T22:00:00Z,2016-06-04T00:00:00+0200,450,797
2016-06-03T23:00:00Z,2016-06-04T01:00:00+0200,341,790
2016-06-04T00:00:00Z,2016-06-04T02:00:00+0200,377,781
2016-06-04T01:00:00Z,2016-06-04T03:00:00+0200,359,810
2016-06-04T02:00:00Z,2016-06-04T04:00:00+0200,399,790
2016-06-04T03:00:00Z,2016-06-04T05:00:00+0200,446,847
2016-06-04T04:00:00Z,2016-06-04T06:00:00+0200,453,869
2016-06-04T05:00:00Z,2016-06-04T07:00:00+0200,444,821
2016-06-04T06:00:00Z,2016-06-04T08:00:00+0200,422,830
2016-06-04T07:00:00Z,2016-06-04T09:00:00+0200,543,829
2016-06-04T08:00:00Z,2016-06-04T10:00:00+0200,544,864
2016-06-04T09:00:00Z,2016-06-04T11:00:00+0200,446,877
2016-06-04T10:00:00Z,2016-06-04T12:00:00+0200,551,929
2016-06-04T11:00:00Z,2016-06-04T13:00:00+0200,623,950
2016-06-04T12:00:00Z,2016-06-04T14:00:00+0200,569,987
2016-06-04T13:00:00Z,2016-06-04T15:00:00+0200,580,1044
2016-06-04T14:00:00Z,2016-06-04T16:00:00+0200,663,1000
2016-06-04T15:00:00Z,2016-06-04T17:00:00+0200,632,993
2016-06-04T16:00:00Z,2016-06-04T18:00:00+0200,617,1006
2016-06-04T17:00:00Z,2016-06-04T19:00:00+0200,712,1004
2016-06-04T18:00:00Z,2016-06-04T20:00:00+0200,738,933
2016-06-04T19:00:00Z,2016-06-04T21:00:00+0200,796,841
2016-06-04T20:00:00Z,2016-06-04T22:00:00+0200,1042,787
2016-06-04T21:00:00Z,2016-06-04T23:00:00+0200,1124,745
2016-06-04T22:00:00Z,2016-06-05T00:00:00+0200,1066,790
2016-06-04T23:00:00Z,2016-06-05T01:00:00+0200,1162,801
2016-06-05T00:00:00Z,2016-06-05T02:00:00+0200,1207,826
2016-06-05T01:00:00Z,2016-06-05T03:00:00+0200,1388,806
2016-06-05T02:00:00Z,2016-06-05T04:00:00+0200,1177,755
2016-06-05T03:00:00Z,2016-06-05T05:00:00+0200,1176,919
2016-06-05T04:00:00Z,2016-06-05T06:00:00+0200,1328,662
2016-06-05T05:00:00Z,2016-06-05T07:00:00+0200,1429,626
2016-06-05T06:00:00Z,2016-06-05T08:00:00+0200,1490,583
2016-06-05T07:00:00Z,2016-06-05T09:00:00+0200,1451,551
2016-06-05T08:00:00Z,2016-06-05T10:00:00+0200,1371,587
2016-06-05T09:00:00Z,2016-06-05T11:00:00+0200,1297,610
2016-06-05T10:00:00Z,2016-06-05T12:00:00+0200,1133,685
2016-06-05T11:00:00Z,2016-06-05T13:00:00+0200,959,706
2016-06-05T12:00:00Z,2016-06-05T14:00:00+0200,833,736
2016-06-05T13:00:00Z,2016-06-05T15:00:00+0200,811,771
2016-06-05T14:00:00Z,2016-06-05T16:00:00+0200,780,767
2016-06-05T15:00:00Z,2016-06-05T17:00:00+0200,737,663
2016-06-05T16:00:00Z,2016-06-05T18:00:00+0200,752,691
2016-06-05T17:00:00Z,2016-06-05T19:00:00+0200,800,641
2016-06-05T18:00:00Z,2016-06-05T20:00:00+0200,902,619
2016-06-05T19:00:00Z,2016-06-05T21:00:00+0200,863,597
2016-06-05T20:00:00Z,2016-06-05T22:00:00+0200,681,618
2016-06-05T21:00:00Z,2016-06-05T23:00:00+0200,494,543
2016-06-05T22:00:00Z,2016-06-06T00:00:00+0200,534,634
2016-06-05T23:00:00Z,2016-06-06T01:00:00+0200,590,569
2016-06-06T00:00:00Z,2016-06-06T02:00:00+0200,491,515
2016-06-06T01:00:00Z,2016-06-06T03:00:00+0200,461,475
2016-06-06T02:00:00Z,2016-06-06T04:00:00+0200,443,433
2016-06-06T03:00:00Z,2016-06-06T05:00:00+0200,490,391
2016-06-06T04:00:00Z,2016-06-06T06:00:00+0200,618,416
2016-06-06T05:00:00Z,2016-06-06T07:00:00+0200,597,397
2016-06-06T06:00:00Z,2016-06-06T08:00:00+0200,525,398
2016-06-06T07:00:00Z,2016-06-06T09:00:00+0200,449,424
2016-06-06T08:00:00Z,2016-06-06T10:00:00+0200,380,427
2016-06-06T09:00:00Z,2016-06-06T11:00:00+0200,398,473
2016-06-06T10:00:00Z,2016-06-06T12:00:00+0200,450,532
2016-06-06T11:00:00Z,2016-06-06T13:00:00+0200,402,599
2016-06-06T12:00:00Z,2016-06-06T14:00:00+0200,387,688
2016-06-06T13:00:00Z,2016-06-06T15:00:00+0200,387,734
2016-06-06T14:00:00Z,2016-06-06T16:00:00+0200,406,687
2016-06-06T15:00:00Z,2016-06-06T17:00:00+0200,387,543
2016-06-06T16:00:00Z,2016-06-06T18:00:00+0200,405,573
2016-06-06T17:00:00Z,2016-06-06T19:00:00+0200,436,484
2016-06-06T18:00:00Z,2016-06-06T20:00:00+0200,470,401
2016-06-06T19:00:00Z,2016-06-06T21:00:00+0200,413,344
2016-06-06T20:00:00Z,2016-06-06T22:00:00+0200,344,279
2016-06-06T21:00:00Z,2016-06-06T23:00:00+0200,314,248
2016-06-06T22:00:00Z,2016-06-07T00:00:00+0200,397,232
2016-06-06T23:00:00Z,2016-06-07T01:00:00+0200,355,246
2016-06-07T00:00:00Z,2016-06-07T02:00:00+0200,377,267
2016-06-07T01:00:00Z,2016-06-07T03:00:00+0200,332,250
2016-06-07T02:00:00Z,2016-06-07T04:00:00+0200,297,210
2016-06-07T03:00:00Z,2016-06-07T05:00:00+0200,155,173
2016-06-07T04:00:00Z,2016-06-07T06:00:00+0200,173,203
2016-06-07T05:00:00Z,2016-06-07T07:00:00+0200,178,167
2016-06-07T06:00:00Z,2016-06-07T08:00:00+0200,232,149
2016-06-07T07:00:00Z,2016-06-07T09:00:00+0200,255,142
2016-06-07T08:00:00Z,2016-06-07T10:00:00+0200,205,168
2016-06-07T09:00:00Z,2016-06-07T11:00:00+0200,192,200
2016-06-07T10:00:00Z,2016-06-07T12:00:00+0200,176,269
2016-06-07T11:00:00Z,2016-06-07T13:00:00+0200,225,407
2016-06-07T12:00:00Z,2016-06-07T14:00:00+0200,259,529
2016-06-07T13:00:00Z,2016-06-07T15:00:00+0200,257,599
2016-06-07T14:00:00Z,2016-06-07T16:00:00+0200,267,593
2016-06-07T15:00:00Z,2016-06-07T17:00:00+0200,267,527
2016-06-07T16:00:00Z,2016-06-07T18:00:00+0200,248,501
2016-06-07T17:00:00Z,2016-06-07T19:00:00+0200,317,524
2016-06-07T18:00:00Z,2016-06-07T20:00:00+0200,280,466
2016-06-07T19:00:00Z,2016-06-07T21:00:00+0200,324,437
2016-06-07T20:00:00Z,2016-06-07T22:00:00+0200,238,333
2016-06-07T21:00:00Z,2016-06-07T23:00:00+0200,208,272
2016-06-07T22:00:00Z,2016-06-08T00:00:00+0200,192,302
2016-06-07T23:00:00Z,2016-06-08T01:00:00+0200,193,271
2016-06-08T00:00:00Z,2016-06-08T02:00:00+0200,168,239
2016-06-08T01:00:00Z,2016-06-08T03:00:00+0200,179,229
2016-06-08T02:00:00Z,2016-06-08T04:00:00+0200,183,226
2016-06-08T03:00:00Z,2016-06-08T05:00:00+0200,172,220
2016-06-08T04:00:00Z,2016-06-08T06:00:00+0200,155,239
2016-06-08T05:00:00Z,2016-06-08T07:00:00+0200,152,251
2016-06-08T06:00:00Z,2016-06-08T08:00:00+0200,171,269
2016-06-08T07:00:00Z,2016-06-08T09:00:00+0200,172,286
2016-06-08T08:00:00Z,2016-06-08T10:00:00+0200,187,316
2016-06-08T09:00:00Z,2016-06-08T11:00:00+0200,187,326
2016-06-08T10:00:00Z,2016-06-08T12:00:00+0200,157,343
2016-06-08T11:00:00Z,2016-06-08T13:00:00+0200,139,380
2016-06-08T12:00:00Z,2016-06-08T14:00:00+0200,127,413
2016-06-08T13:00:00Z,2016-06-08T15:00:00+0200,153,461
2016-06-08T14:00:00Z,2016-06-08T16:00:00+0200,297,466
2016-06-08T15:00:00Z,2016-06-08T17:00:00+0200,402,501
2016-06-08T16:00:00Z,2016-06-08T18:00:00+0200,433,548
2016-06-08T17:00:00Z,2016-06-08T19:00:00+0200,514,596
2016-06-08T18:00:00Z,2016-06-08T20:00:00+0200,669,597
2016-06-08T19:00:00Z,2016-06-08T21:00:00+0200,716,570
2016-06-08T20:00:00Z,2016-06-08T22:00:00+0200,669,572
2016-06-08T21:00:00Z,2016-06-08T23:00:00+0200,487,536
2016-06-08T22:00:00Z,2016-06-09T00:00:00+0200,407,523
2016-06-08T23:00:00Z,2016-06-09T01:00:00+0200,436,508
2016-06-09T00:00:00Z,2016-06-09T02:00:00+0200,401,480
2016-06-09T01:00:00Z,2016-06-09T03:00:00+0200,380,484
2016-06-09T02:00:00Z,2016-06-09T04:00:00+0200,445,542
2016-06-09T03:00:00Z,2016-06-09T05:00:00+0200,466,540
2016-06-09T04:00:00Z,2016-06-09T06:00:00+0200,450,591
2016-06-09T05:00:00Z,2016-06-09T07:00:00+0200,470,591
2016-06-09T06:00:00Z,2016-06-09T08:00:00+0200,444,543
2016-06-09T07:00:00Z,2016-06-09T09:00:00+0200,402,436
2016-06-09T08:00:00Z,2016-06-09T10:00:00+0200,302,416
2016-06-09T09:00:00Z,2016-06-09T11:00:00+0200,248,380
2016-06-09T10:00:00Z,2016-06-09T12:00:00+0200,173,379
2016-06-09T11:00:00Z,2016-06-09T13:00:00+0200,136,387
2016-06-09T12:00:00Z,2016-06-09T14:00:00+0200,87,441
2016-06-09T13:00:00Z,2016-06-09T15:00:00+0200,84,466
2016-06-09T14:00:00Z,2016-06-09T16:00:00+0200,86,423
2016-06-09T15:00:00Z,2016-06-09T17:00:00+0200,72,421
2016-06-09T16:00:00Z,2016-06-09T18:00:00+0200,81,450
2016-06-09T17:00:00Z,2016-06-09T19:00:00+0200,78,462
2016-06-09T18:00:00Z,2016-06-09T20:00:00+0200,121,400
2016-06-09T19:00:00Z,2016-06-09T21:00:00+0200,100,332
2016-06-09T20:00:00Z,2016-06-09T22:00:00+0200,91,327
2016-06-09T21:00:00Z,2016-06-09T23:00:00+0200,99,297
2016-06-09T22:00:00Z,2016-06-10T00:00:00+0200,122,296
2016-06-09T23:00:00Z,2016-06-10T01:00:00+0200,103,274
2016-06-10T00:00:00Z,2016-06-10T02:00:00+0200,85,266
2016-06-10T01:00:00Z,2016-06-10T03:00:00+0200,67,259
2016-06-10T02:00:00Z,2016-06-10T04:00:00+0200,71,258
2016-06-10T03:00:00Z,2016-06-10T05:00:00+0200,76,250
2016-06-10T04:00:00Z,2016-06-10T06:00:00+0200,64,286
2016-06-10T05:00:00Z,2016-06-10T07:00:00+0200,66,300
2016-06-10T06:00:00Z,2016-06-10T08:00:00+0200,82,322
2016-06-10T07:00:00Z,2016-06-10T09:00:00+0200,72,345
2016-06-10T08:00:00Z,2016-06-10T10:00:00+0200,60,387
2016-06-10T09:00:00Z,2016-06-10T11:00:00+0200,39,346
2016-06-10T10:00:00Z,2016-06-10T12:00:00+0200,61,464
2016-06-10T11:00:00Z,2016-06-10T13:00:00+0200,65,480
2016-06-10T12:00:00Z,2016-06-10T14:00:00+0200,82,529
2016-06-10T13:00:00Z,2016-06-10T15:00:00+0200,94,528
2016-06-10T14:00:00Z,2016-06-10T16:00:00+0200,143,500
2016-06-10T15:00:00Z,2016-06-10T17:00:00+0200,169,492
2016-06-10T16:00:00Z,2016-06-10T18:00:00+0200,182,532
2016-06-10T17:00:00Z,2016-06-10T19:00:00+0200,224,565
2016-06-10T18:00:00Z,2016-06-10T20:00:00+0200,220,590
2016-06-10T19:00:00Z,2016-06-10T21:00:00+0200,223,586
2016-06-10T20:00:00Z,2016-06-10T22:00:00+0200,274,629
2016-06-10T21:00:00Z,2016-06-10T23:00:00+0200,296,633
2016-06-10T22:00:00Z,2016-06-11T00:00:00+0200,280,661
2016-06-10T23:00:00Z,2016-06-11T01:00:00+0200,249,645
2016-06-11T00:00:00Z,2016-06-11T02:00:00+0200,274,632
2016-06-11T01:00:00Z,2016-06-11T03:00:00+0200,267,613
2016-06-11T02:00:00Z,2016-06-11T04:00:00+0200,236,617
2016-06-11T03:00:00Z,2016-06-11T05:00:00+0200,210,599
2016-06-11T04:00:00Z,2016-06-11T06:00:00+0200,190,621
2016-06-11T05:00:00Z,2016-06-11T07:00:00+0200,172,674
2016-06-11T06:00:00Z,2016-06-11T08:00:00+0200,141,715
