Country_code,Country,Format_name,Pollutant_name,Sector_code,Sector_name,Parent_sector_code,Unit,Year,emissions,Notation,PublicationDate,DataSource,Country_code_3
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.F.5,2.F.5 - Solvents,2.F,Gg CO2 equivalent,2019,33.56072,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3,3 - Agriculture,Sectors/Totals_incl_incl,Gg CO2 equivalent,1990,489513.93599,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.A.2,3.A.2 - Enteric Fermentation - Sheep,3.A,Gg CO2 equivalent,1990,23179.17483,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.A.3,3.A.3 - Enteric Fermentation - Swine,3.A,Gg CO2 equivalent,2019,4469.65479,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B,3.B - Manure Management,3.1,Gg CO2 equivalent,1990,83214.28538,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B.1,3.B.1 - Manure Management - Cattle,3.B,Gg CO2 equivalent,1990,37866.19356,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B.3,3.B.3 - Manure Management - Swine,3.B,Gg CO2 equivalent,1990,28310.83927,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B.5,3.B.5 - Manure Management - Indirect N2O Emissions,3.B,Gg CO2 equivalent,1990,10382.67469,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.C.1,3.C.1 - Irrigated,3.C,Gg CO2 equivalent,2019,2833.89794,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.C.4,3.C.4 - Other Rice Cultivation,3.C,Gg CO2 equivalent,1990,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.C.4,3.C.4 - Other Rice Cultivation,3.C,Gg CO2 equivalent,2019,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.D,3.D - Agricultural Soils,3,Gg CO2 equivalent,1990,146216.52582,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.F,3.F - Field Burning of Agricultural Residues,3,Gg CO2 equivalent,1990,2132.31937,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.F.2,3.F.2 - Pulses,3.F,Gg CO2 equivalent,1990,1.80451,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(IV).E,4(IV).E 4(IV)  Biomass Burning,4.E,Gg CO2 equivalent,2019,41.98523,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.F,4.F - Other Land,4,Gg CO2 equivalent,1990,1215.51592,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.G,4.G - Harvested Wood Products,4,Gg CO2 equivalent,1990,-28769.5805,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.A,5.A - Solid Waste Disposal,5,Gg CO2 equivalent,2019,76768.96342,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.A.1,5.A.1 - Managed Waste Disposal Sites,5.A,Gg CO2 equivalent,1990,102024.88109,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.C,5.C - Incineration and Open Burning of Waste,5,Gg CO2 equivalent,2019,3490.96935,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.C.1,5.C.1 - Waste Incineration,5.C,Gg CO2 equivalent,1990,3505.78652,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.D,5.D - Wastewater Treatment and Discharge,5,Gg CO2 equivalent,1990,44499.29788,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.D,5.D - Wastewater Treatment and Discharge,5,Gg CO2 equivalent,2019,26494.35433,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.D.2,5.D.2 - Industrial wastewater,5.D,Gg CO2 equivalent,1990,10616.09746,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.D.3,5.D.3 - Other Wastewater,5.D,Gg CO2 equivalent,2019,128.77434,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.F.1,5.F.1 - Long-term Storage of C in Waste Disposal Sites,5.F,Gg CO2 equivalent,2019,222755.57907,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.1,1.A.1 - Energy Industries,1.AA,Gg,2019,133.71591,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.1.a,1.A.1.a - Public Electricity and Heat Production,1.A.1,Gg,1990,21.31897,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.2,1.A.2 - Manufacturing Industries and Construction,1.AA,Gg,1990,46.88478,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.2.d,"1.A.2.d - Pulp, Paper and Print",1.A.2,Gg,1990,4.20704,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.2.g,1.A.2.g - Other Manufacturing Industries and Constructions,1.A.2,Gg,2019,22.81687,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3.b.v,1.A.3.b.v - Other Road Transportation,1.A.3.b,Gg,2019,0.10738,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.5,1.A.5 - Other Other Sectors,1.AA,Gg,2019,0.40386,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.B.2,1.B.2 - Oil and Natural Gas and Other Emissions from Energy Production,1.B,Gg,2019,711.66739,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.D.1.a,1.D.1.a - International Aviation,1.D.1,Gg,1990,0.74,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.D.1.a,1.D.1.a - International Aviation,1.D.1,Gg,2019,0.86926,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2,2 - Industrial Processes and Product Use,Sectors/Totals_incl_incl,Gg,2019,59.1237,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.D,2.D - Non-energy Products from Fuels and Solvent Use,2,Gg,2019,0.04874,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.A.3,3.A.3 - Enteric Fermentation - Swine,3.A,Gg,1990,211.00334,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.A.4,3.A.4 - Enteric Fermentation - Other livestock,3.A,Gg,1990,244.01489,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.B.2,3.B.2 - Manure Management - Sheep,3.B,Gg,1990,36.89701,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F.2,3.F.2 - Pulses,3.F,Gg,1990,0.0484,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F.2,3.F.2 - Pulses,3.F,Gg,2019,0.00827,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.J,3.J - Other agriculture emissions,3,Gg,1990,0.0112,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4(IV).F,4(IV).F 4.F Biomass Burning,4.F,Gg,1990,0.00516,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.A.2,4.A.2 - Land converted to forest land,4.A,Gg,1990,4.10208,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.C.2,4.C.2 - Land converted to grassland,4.C,Gg,2019,10.30228,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.E,4.E - Settlements,4,Gg,2019,2.86017,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.E.2,4.E.2 - Land converted to settlements,4.E,Gg,1990,1.63745,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.E.2,4.E.2 - Land converted to settlements,4.E,Gg,2019,2.10429,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.H,4.H - Other LULUCF,4,Gg,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.A.3,5.A.3 - Uncategorized Waste Disposal Sites,5.A,Gg,2019,6.13382,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.B.2,5.B.2 - Anaerobic Digestion at Biogas Facilities,5.B,Gg,1990,0.29171,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.B.2,5.B.2 - Anaerobic Digestion at Biogas Facilities,5.B,Gg,2019,55.1267,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.D.1,5.D.1 - Domestic wastewater,5.D,Gg,2019,398.30553,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,6,6 - Other Sector,Sectors/Totals_incl_incl,Gg,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1,1 - Energy,Sectors/Totals_incl_incl,Gg,2019,2662196.19719,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A,1.A - Fuel combustion activities (sectoral approach),1,Gg,2019,2640732.26499,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.d,"1.A.2.d - Pulp, Paper and Print",1.A.2,Gg,2019,23753.09734,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.g,1.A.2.g - Other Manufacturing Industries and Constructions,1.A.2,Gg,2019,122891.53845,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.3.b.v,1.A.3.b.v - Other Road Transportation,1.A.3.b,Gg,2019,81.86386,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.3.e,1.A.3.e - Other Transportation,1.A.3,Gg,2019,5876.44572,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.A.2,2.A.2 - Lime Production,2.A,Gg,1990,23924.12504,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.A.3,2.A.3 - Glass production,2.A,Gg,2019,3969.1735,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.B,2.B - Chemical Industry,2,Gg,1990,58208.95503,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.B.1,2.B.1 - Ammonia Production,2.B,Gg,2019,19964.29552,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.C.4,2.C.4 - Magnesium Production,2.C,Gg,1990,,"IE,NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.D,2.D - Non-energy Products from Fuels and Solvent Use,2,Gg,1990,8015.41975,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.G,2.G - Other Product Manufacture and Use,2,Gg,2019,111.36096,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4(II).B,4(II).B 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.B,Gg,1990,1205.25527,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4(II).C,4(II).C 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.C,Gg,1990,2942.408,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.B.2,4.B.2 - Land converted to cropland,4.B,Gg,1990,37445.81152,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.C.1,4.C.1 - Grassland remaining grassland,4.C,Gg,2019,27063.05138,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.E.2,4.E.2 - Land converted to settlements,4.E,Gg,1990,20574.12366,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.H,4.H - Other LULUCF,4,Gg,2019,45.66467,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,5.C,5.C - Incineration and Open Burning of Waste,5,Gg,2019,2541.95485,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.C,2.C - Metal Industry,2,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.C,2.C - Metal Industry,2,Gg CO2 equivalent,2019,15.60845,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.C.7,2.C.7 - Other Metal Industry,2.C,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E,2.E - Electronics Industry,2,Gg CO2 equivalent,1990,68.61331,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.2,2.E.2 - TFT Flat Panel Display,2.E,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.2,2.E.2 - TFT Flat Panel Display,2.E,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.3,2.E.3 - Photovoltaics,2.E,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.E.3,2.E.3 - Photovoltaics,2.E,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.F.3,2.F.3 - Fire Protection,2.F,Gg CO2 equivalent,2019,2389.27335,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.F.4,2.F.4 - Aerosols,2.F,Gg CO2 equivalent,1990,1.46472,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1,1 - Energy,Sectors/Totals_incl_incl,Gg,1990,87.72905,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.2.g,1.A.2.g - Other Manufacturing Industries and Constructions,1.A.2,Gg,2019,5.1611,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.b,1.A.3.b - Road Transportation,1.A.3,Gg,1990,17.87897,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.c,1.A.3.c - Railways,1.A.3,Gg,2019,0.70511,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.d,1.A.3.d - Domestic Navigation,1.A.3,Gg,1990,0.97098,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.e,1.A.3.e - Other Transportation,1.A.3,Gg,2019,0.12798,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.4.c,1.A.4.c - Agriculture/Forestry/Fishing,1.A.4,Gg,1990,11.35655,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.D.2,1.D.2 - Multilateral Operations,1.D,Gg,1990,,"C,IE,NA,NE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,2.B,2.B - Chemical Industry,2,Gg,1990,297.5435,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,2.D,2.D - Non-energy Products from Fuels and Solvent Use,2,Gg,2019,0.01627,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.B.1,3.B.1 - Manure Management - Cattle,3.B,Gg,1990,42.17803,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.D.1,3.D.1 - Direct N2O emissions from managed soils,3.D,Gg,1990,427.20378,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.D.1,3.D.1 - Direct N2O emissions from managed soils,3.D,Gg,2019,348.83997,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.F.2,3.F.2 - Pulses,3.F,Gg,2019,0.00036,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.F.5,3.F.5 - Other Agricultural residues,3.F,Gg,2019,0.04808,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4(IV).F,4(IV).F 4.F Biomass Burning,4.F,Gg,2019,3e-05,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4.B.2,4.B.2 - Land converted to cropland,4.B,Gg,1990,8.8827,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4.C.2,4.C.2 - Land converted to grassland,4.C,Gg,1990,1.06018,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4.D.2,4.D.2 - Land converted to wetlands,4.D,Gg,1990,0.25892,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4.F,4.F - Other Land,4,Gg,2019,0.25008,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,5.C.1,5.C.1 - Waste Incineration,5.C,Gg,1990,0.70948,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,NF3 - (CO2 equivalent),2.B.9,2.B.9 - Fluorochemical Production,2.B,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,NF3 - (CO2 equivalent),2.B.9,2.B.9 - Fluorochemical Production,2.B,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,NF3 - (CO2 equivalent),2.E,2.E - Electronics Industry,2,Gg CO2 equivalent,1990,21.86687,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.B.10,2.B.10 - Other chemical industry,2.B,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.E,2.E - Electronics Industry,2,Gg CO2 equivalent,1990,392.21116,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.E.4,2.E.4 - Heat Transfer Fluid,2.E,Gg CO2 equivalent,1990,,"IE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.E.4,2.E.4 - Heat Transfer Fluid,2.E,Gg CO2 equivalent,2019,,"IE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.G,2.G - Other Product Manufacture and Use,2,Gg CO2 equivalent,1990,205.94202,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),Sectors/Totals_incl,Total net emissions (UNFCCC),,Gg CO2 equivalent,2019,2308.88859,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F,2.F - Product Uses as Substitutes for ODS,2,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F.2,2.F.2 - Foam Blowing Agents,2.F,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F.3,2.F.3 - Fire Protection,2.F,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F.3,2.F.3 - Fire Protection,2.F,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.G,2.G - Other Product Manufacture and Use,2,Gg CO2 equivalent,2019,6150.34028,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),6,6 - Other Sector,Sectors/Totals_incl_incl,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),6,6 - Other Sector,Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),Sectors/Totals_incl,Total net emissions (UNFCCC),,Gg CO2 equivalent,2019,6545.56195,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.B.9,2.B.9 - Fluorochemical Production,2.B,Gg CO2 equivalent,2019,48.04566,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.E.1,2.E.1 - Integrated Circuit or Semiconductor,2.E,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.E.4,2.E.4 - Heat Transfer Fluid,2.E,Gg CO2 equivalent,2019,23.15264,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.F.1,2.F.1 - Refrigeration and Air conditioning,2.F,Gg CO2 equivalent,2019,1368.3163,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),Sectors/Totals_excl,Total emissions (UNFCCC),,Gg CO2 equivalent,1990,5077.14121,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),Sectors/Totals_excl,Total emissions (UNFCCC),,Gg CO2 equivalent,2019,1578.4548,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1.b,1.A.1.b - Petroleum Refining,1.A.1,Gg CO2 equivalent,2019,98277.84675,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1.c,1.A.1.c - Manufacture of Solid Fuels and Other Energy Industries,1.A.1,Gg CO2 equivalent,1990,101847.7049,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.1.c,1.A.1.c - Manufacture of Solid Fuels and Other Energy Industries,1.A.1,Gg CO2 equivalent,2019,39705.82973,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.a,1.A.2.a - Iron and Steel,1.A.2,Gg CO2 equivalent,1990,152182.80533,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.f,1.A.2.f - Non-metallic minerals,1.A.2,Gg CO2 equivalent,1990,128728.4868,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.g,1.A.2.g - Other Manufacturing Industries and Constructions,1.A.2,Gg CO2 equivalent,1990,257077.14566,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b,1.A.3.b - Road Transportation,1.A.3,Gg CO2 equivalent,1990,620671.83378,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b.i,1.A.3.b.i - Cars,1.A.3.b,Gg CO2 equivalent,1990,388531.1331,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b.iii,1.A.3.b.iii - Heavy duty trucks and buses,1.A.3.b,Gg CO2 equivalent,1990,163812.8281,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b.v,1.A.3.b.v - Other Road Transportation,1.A.3.b,Gg CO2 equivalent,1990,401.10329,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.d,1.A.3.d - Domestic Navigation,1.A.3,Gg CO2 equivalent,1990,23031.31156,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.4.c,1.A.4.c - Agriculture/Forestry/Fishing,1.A.4,Gg CO2 equivalent,2019,78010.07775,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.B,1.B - Fugitive Emissions from Fuels,1,Gg CO2 equivalent,1990,166902.04458,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.B.1,1.B.1 - Solid Fuels,1.B,Gg CO2 equivalent,2019,30167.41431,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.B.2,1.B.2 - Oil and Natural Gas and Other Emissions from Energy Production,1.B,Gg CO2 equivalent,1990,77496.09667,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.C,1.C - CO2 Transport and Storage,1,Gg CO2 equivalent,1990,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.C,1.C - CO2 Transport and Storage,1,Gg CO2 equivalent,2019,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.1.a,1.D.1.a - International Aviation,1.D.1,Gg CO2 equivalent,2019,132719.42904,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.1.b,1.D.1.b - International Navigation,1.D.1,Gg CO2 equivalent,2019,136221.54701,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.3,1.D.3 - CO2 emissions from biomass,1.D,Gg CO2 equivalent,1990,210068.13555,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2,2 - Industrial Processes and Product Use,Sectors/Totals_incl_incl,Gg CO2 equivalent,1990,450358.69115,,20250315,EEA,EUA
