utc_timestamp,cet_cest_timestamp,FR_wind_onshore_generation_actual
2015-03-14T04:00:00Z,2015-03-14T05:00:00+0100,2218
2015-03-14T05:00:00Z,2015-03-14T06:00:00+0100,2278
2015-03-14T06:00:00Z,2015-03-14T07:00:00+0100,2355
2015-03-14T07:00:00Z,2015-03-14T08:00:00+0100,2188
2015-03-14T08:00:00Z,2015-03-14T09:00:00+0100,2053
2015-03-14T09:00:00Z,2015-03-14T10:00:00+0100,2214
2015-03-14T10:00:00Z,2015-03-14T11:00:00+0100,2326
2015-03-14T11:00:00Z,2015-03-14T12:00:00+0100,2395
2015-03-14T12:00:00Z,2015-03-14T13:00:00+0100,2317
2015-03-14T13:00:00Z,2015-03-14T14:00:00+0100,2163
2015-03-14T14:00:00Z,2015-03-14T15:00:00+0100,2120
2015-03-14T15:00:00Z,2015-03-14T16:00:00+0100,2239
2015-03-14T16:00:00Z,2015-03-14T17:00:00+0100,2444
2015-03-14T17:00:00Z,2015-03-14T18:00:00+0100,2541
2015-03-14T18:00:00Z,2015-03-14T19:00:00+0100,2414
2015-03-14T19:00:00Z,2015-03-14T20:00:00+0100,2299
2015-03-14T20:00:00Z,2015-03-14T21:00:00+0100,2166
2015-03-14T21:00:00Z,2015-03-14T22:00:00+0100,1976
2015-03-14T22:00:00Z,2015-03-14T23:00:00+0100,1766
2015-03-14T23:00:00Z,2015-03-15T00:00:00+0100,1575
2015-03-15T00:00:00Z,2015-03-15T01:00:00+0100,1425
2015-03-15T01:00:00Z,2015-03-15T02:00:00+0100,1428
2015-03-15T02:00:00Z,2015-03-15T03:00:00+0100,1392
2015-03-15T03:00:00Z,2015-03-15T04:00:00+0100,1354
2015-03-15T04:00:00Z,2015-03-15T05:00:00+0100,1377
2015-03-15T05:00:00Z,2015-03-15T06:00:00+0100,1368
2015-03-15T06:00:00Z,2015-03-15T07:00:00+0100,1319
2015-03-15T07:00:00Z,2015-03-15T08:00:00+0100,1325
2015-03-15T08:00:00Z,2015-03-15T09:00:00+0100,1288
2015-03-15T09:00:00Z,2015-03-15T10:00:00+0100,1194
2015-03-15T10:00:00Z,2015-03-15T11:00:00+0100,1087
2015-03-15T11:00:00Z,2015-03-15T12:00:00+0100,988
2015-03-15T12:00:00Z,2015-03-15T13:00:00+0100,932
2015-03-15T13:00:00Z,2015-03-15T14:00:00+0100,968
2015-03-15T14:00:00Z,2015-03-15T15:00:00+0100,1069
2015-03-15T15:00:00Z,2015-03-15T16:00:00+0100,1195
2015-03-15T16:00:00Z,2015-03-15T17:00:00+0100,1331
2015-03-15T17:00:00Z,2015-03-15T18:00:00+0100,1415
2015-03-15T18:00:00Z,2015-03-15T19:00:00+0100,1533
2015-03-15T19:00:00Z,2015-03-15T20:00:00+0100,1646
2015-03-15T20:00:00Z,2015-03-15T21:00:00+0100,1661
2015-03-15T21:00:00Z,2015-03-15T22:00:00+0100,1573
2015-03-15T22:00:00Z,2015-03-15T23:00:00+0100,1426
2015-03-15T23:00:00Z,2015-03-16T00:00:00+0100,1298
2015-03-16T00:00:00Z,2015-03-16T01:00:00+0100,1240
2015-03-16T01:00:00Z,2015-03-16T02:00:00+0100,1150
2015-03-16T02:00:00Z,2015-03-16T03:00:00+0100,1082
2015-03-16T03:00:00Z,2015-03-16T04:00:00+0100,1034
2015-03-16T04:00:00Z,2015-03-16T05:00:00+0100,951
2015-03-16T05:00:00Z,2015-03-16T06:00:00+0100,818
2015-03-16T06:00:00Z,2015-03-16T07:00:00+0100,729
2015-03-16T07:00:00Z,2015-03-16T08:00:00+0100,624
2015-03-16T08:00:00Z,2015-03-16T09:00:00+0100,545
2015-03-16T09:00:00Z,2015-03-16T10:00:00+0100,540
2015-03-16T10:00:00Z,2015-03-16T11:00:00+0100,539
2015-03-16T11:00:00Z,2015-03-16T12:00:00+0100,526
2015-03-16T12:00:00Z,2015-03-16T13:00:00+0100,471
2015-03-16T13:00:00Z,2015-03-16T14:00:00+0100,417
2015-03-16T14:00:00Z,2015-03-16T15:00:00+0100,398
2015-03-16T15:00:00Z,2015-03-16T16:00:00+0100,350
2015-03-16T16:00:00Z,2015-03-16T17:00:00+0100,327
2015-03-16T17:00:00Z,2015-03-16T18:00:00+0100,363
2015-03-16T18:00:00Z,2015-03-16T19:00:00+0100,527
2015-03-16T19:00:00Z,2015-03-16T20:00:00+0100,719
2015-03-16T20:00:00Z,2015-03-16T21:00:00+0100,962
2015-03-16T21:00:00Z,2015-03-16T22:00:00+0100,1103
2015-03-16T22:00:00Z,2015-03-16T23:00:00+0100,1116
2015-03-16T23:00:00Z,2015-03-17T00:00:00+0100,1057
2015-03-17T00:00:00Z,2015-03-17T01:00:00+0100,965
2015-03-17T01:00:00Z,2015-03-17T02:00:00+0100,939
2015-03-17T02:00:00Z,2015-03-17T03:00:00+0100,927
2015-03-17T03:00:00Z,2015-03-17T04:00:00+0100,971
2015-03-17T04:00:00Z,2015-03-17T05:00:00+0100,974
2015-03-17T05:00:00Z,2015-03-17T06:00:00+0100,976
2015-03-17T06:00:00Z,2015-03-17T07:00:00+0100,1017
2015-03-17T07:00:00Z,2015-03-17T08:00:00+0100,928
2015-03-17T08:00:00Z,2015-03-17T09:00:00+0100,687
2015-03-17T09:00:00Z,2015-03-17T10:00:00+0100,575
2015-03-17T10:00:00Z,2015-03-17T11:00:00+0100,609
2015-03-17T11:00:00Z,2015-03-17T12:00:00+0100,617
2015-03-17T12:00:00Z,2015-03-17T13:00:00+0100,643
2015-03-17T13:00:00Z,2015-03-17T14:00:00+0100,642
2015-03-17T14:00:00Z,2015-03-17T15:00:00+0100,646
2015-03-17T15:00:00Z,2015-03-17T16:00:00+0100,666
2015-03-17T16:00:00Z,2015-03-17T17:00:00+0100,705
2015-03-17T17:00:00Z,2015-03-17T18:00:00+0100,793
2015-03-17T18:00:00Z,2015-03-17T19:00:00+0100,1028
2015-03-17T19:00:00Z,2015-03-17T20:00:00+0100,1301
2015-03-17T20:00:00Z,2015-03-17T21:00:00+0100,1509
2015-03-17T21:00:00Z,2015-03-17T22:00:00+0100,1578
2015-03-17T22:00:00Z,2015-03-17T23:00:00+0100,1586
2015-03-17T23:00:00Z,2015-03-18T00:00:00+0100,1561
2015-03-18T00:00:00Z,2015-03-18T01:00:00+0100,1551
2015-03-18T01:00:00Z,2015-03-18T02:00:00+0100,1514
2015-03-18T02:00:00Z,2015-03-18T03:00:00+0100,1516
2015-03-18T03:00:00Z,2015-03-18T04:00:00+0100,1554
2015-03-18T04:00:00Z,2015-03-18T05:00:00+0100,1616
2015-03-18T05:00:00Z,2015-03-18T06:00:00+0100,1706
2015-03-18T06:00:00Z,2015-03-18T07:00:00+0100,1744
2015-03-18T07:00:00Z,2015-03-18T08:00:00+0100,1601
2015-03-18T08:00:00Z,2015-03-18T09:00:00+0100,1327
2015-03-18T09:00:00Z,2015-03-18T10:00:00+0100,1267
2015-03-18T10:00:00Z,2015-03-18T11:00:00+0100,1291
2015-03-18T11:00:00Z,2015-03-18T12:00:00+0100,1434
2015-03-18T12:00:00Z,2015-03-18T13:00:00+0100,1509
2015-03-18T13:00:00Z,2015-03-18T14:00:00+0100,1680
2015-03-18T14:00:00Z,2015-03-18T15:00:00+0100,2026
2015-03-18T15:00:00Z,2015-03-18T16:00:00+0100,2390
2015-03-18T16:00:00Z,2015-03-18T17:00:00+0100,2638
2015-03-18T17:00:00Z,2015-03-18T18:00:00+0100,2920
2015-03-18T18:00:00Z,2015-03-18T19:00:00+0100,3298
2015-03-18T19:00:00Z,2015-03-18T20:00:00+0100,3610
2015-03-18T20:00:00Z,2015-03-18T21:00:00+0100,3604
2015-03-18T21:00:00Z,2015-03-18T22:00:00+0100,3488
2015-03-18T22:00:00Z,2015-03-18T23:00:00+0100,3499
2015-03-18T23:00:00Z,2015-03-19T00:00:00+0100,3405
2015-03-19T00:00:00Z,2015-03-19T01:00:00+0100,3123
2015-03-19T01:00:00Z,2015-03-19T02:00:00+0100,2924
2015-03-19T02:00:00Z,2015-03-19T03:00:00+0100,2697
2015-03-19T03:00:00Z,2015-03-19T04:00:00+0100,2602
2015-03-19T04:00:00Z,2015-03-19T05:00:00+0100,2559
2015-03-19T05:00:00Z,2015-03-19T06:00:00+0100,2421
2015-03-19T06:00:00Z,2015-03-19T07:00:00+0100,2401
2015-03-19T07:00:00Z,2015-03-19T08:00:00+0100,2259
2015-03-19T08:00:00Z,2015-03-19T09:00:00+0100,2193
2015-03-19T09:00:00Z,2015-03-19T10:00:00+0100,2067
2015-03-19T10:00:00Z,2015-03-19T11:00:00+0100,1828
2015-03-19T11:00:00Z,2015-03-19T12:00:00+0100,1739
2015-03-19T12:00:00Z,2015-03-19T13:00:00+0100,1793
2015-03-19T13:00:00Z,2015-03-19T14:00:00+0100,1881
2015-03-19T14:00:00Z,2015-03-19T15:00:00+0100,1966
2015-03-19T15:00:00Z,2015-03-19T16:00:00+0100,2017
2015-03-19T16:00:00Z,2015-03-19T17:00:00+0100,1956
2015-03-19T17:00:00Z,2015-03-19T18:00:00+0100,1946
2015-03-19T18:00:00Z,2015-03-19T19:00:00+0100,1923
2015-03-19T19:00:00Z,2015-03-19T20:00:00+0100,1905
2015-03-19T20:00:00Z,2015-03-19T21:00:00+0100,1925
2015-03-19T21:00:00Z,2015-03-19T22:00:00+0100,1929
2015-03-19T22:00:00Z,2015-03-19T23:00:00+0100,1886
2015-03-19T23:00:00Z,2015-03-20T00:00:00+0100,1824
2015-03-20T00:00:00Z,2015-03-20T01:00:00+0100,1886
2015-03-20T01:00:00Z,2015-03-20T02:00:00+0100,1928
2015-03-20T02:00:00Z,2015-03-20T03:00:00+0100,1967
2015-03-20T03:00:00Z,2015-03-20T04:00:00+0100,2176
2015-03-20T04:00:00Z,2015-03-20T05:00:00+0100,2157
2015-03-20T05:00:00Z,2015-03-20T06:00:00+0100,2207
2015-03-20T06:00:00Z,2015-03-20T07:00:00+0100,2330
2015-03-20T07:00:00Z,2015-03-20T08:00:00+0100,2311
2015-03-20T08:00:00Z,2015-03-20T09:00:00+0100,2104
2015-03-20T09:00:00Z,2015-03-20T10:00:00+0100,2018
2015-03-20T10:00:00Z,2015-03-20T11:00:00+0100,1991
2015-03-20T11:00:00Z,2015-03-20T12:00:00+0100,2023
2015-03-20T12:00:00Z,2015-03-20T13:00:00+0100,1893
2015-03-20T13:00:00Z,2015-03-20T14:00:00+0100,1824
2015-03-20T14:00:00Z,2015-03-20T15:00:00+0100,1865
2015-03-20T15:00:00Z,2015-03-20T16:00:00+0100,1781
2015-03-20T16:00:00Z,2015-03-20T17:00:00+0100,1656
2015-03-20T17:00:00Z,2015-03-20T18:00:00+0100,1628
2015-03-20T18:00:00Z,2015-03-20T19:00:00+0100,1673
2015-03-20T19:00:00Z,2015-03-20T20:00:00+0100,1761
2015-03-20T20:00:00Z,2015-03-20T21:00:00+0100,1653
2015-03-20T21:00:00Z,2015-03-20T22:00:00+0100,1427
2015-03-20T22:00:00Z,2015-03-20T23:00:00+0100,1343
2015-03-20T23:00:00Z,2015-03-21T00:00:00+0100,1329
2015-03-21T00:00:00Z,2015-03-21T01:00:00+0100,1221
2015-03-21T01:00:00Z,2015-03-21T02:00:00+0100,1138
2015-03-21T02:00:00Z,2015-03-21T03:00:00+0100,1181
2015-03-21T03:00:00Z,2015-03-21T04:00:00+0100,1264
2015-03-21T04:00:00Z,2015-03-21T05:00:00+0100,1488
2015-03-21T05:00:00Z,2015-03-21T06:00:00+0100,1484
2015-03-21T06:00:00Z,2015-03-21T07:00:00+0100,1589
2015-03-21T07:00:00Z,2015-03-21T08:00:00+0100,1744
2015-03-21T08:00:00Z,2015-03-21T09:00:00+0100,1835
2015-03-21T09:00:00Z,2015-03-21T10:00:00+0100,2120
2015-03-21T10:00:00Z,2015-03-21T11:00:00+0100,2412
2015-03-21T11:00:00Z,2015-03-21T12:00:00+0100,2580
2015-03-21T12:00:00Z,2015-03-21T13:00:00+0100,2827
2015-03-21T13:00:00Z,2015-03-21T14:00:00+0100,3157
2015-03-21T14:00:00Z,2015-03-21T15:00:00+0100,3315
2015-03-21T15:00:00Z,2015-03-21T16:00:00+0100,3423
2015-03-21T16:00:00Z,2015-03-21T17:00:00+0100,3454
2015-03-21T17:00:00Z,2015-03-21T18:00:00+0100,3112
2015-03-21T18:00:00Z,2015-03-21T19:00:00+0100,2930
2015-03-21T19:00:00Z,2015-03-21T20:00:00+0100,2981
2015-03-21T20:00:00Z,2015-03-21T21:00:00+0100,3002
2015-03-21T21:00:00Z,2015-03-21T22:00:00+0100,2975
2015-03-21T22:00:00Z,2015-03-21T23:00:00+0100,2981
2015-03-21T23:00:00Z,2015-03-22T00:00:00+0100,2960
2015-03-22T00:00:00Z,2015-03-22T01:00:00+0100,2875
2015-03-22T01:00:00Z,2015-03-22T02:00:00+0100,2699
2015-03-22T02:00:00Z,2015-03-22T03:00:00+0100,2632
2015-03-22T03:00:00Z,2015-03-22T04:00:00+0100,2641
2015-03-22T04:00:00Z,2015-03-22T05:00:00+0100,2652
2015-03-22T05:00:00Z,2015-03-22T06:00:00+0100,2781
2015-03-22T06:00:00Z,2015-03-22T07:00:00+0100,2893
2015-03-22T07:00:00Z,2015-03-22T08:00:00+0100,3102
2015-03-22T08:00:00Z,2015-03-22T09:00:00+0100,3609
2015-03-22T09:00:00Z,2015-03-22T10:00:00+0100,3903
2015-03-22T10:00:00Z,2015-03-22T11:00:00+0100,3999
2015-03-22T11:00:00Z,2015-03-22T12:00:00+0100,3885
2015-03-22T12:00:00Z,2015-03-22T13:00:00+0100,3792
2015-03-22T13:00:00Z,2015-03-22T14:00:00+0100,3694
2015-03-22T14:00:00Z,2015-03-22T15:00:00+0100,3358
2015-03-22T15:00:00Z,2015-03-22T16:00:00+0100,2987
2015-03-22T16:00:00Z,2015-03-22T17:00:00+0100,2563
2015-03-22T17:00:00Z,2015-03-22T18:00:00+0100,2051
2015-03-22T18:00:00Z,2015-03-22T19:00:00+0100,1884
2015-03-22T19:00:00Z,2015-03-22T20:00:00+0100,1994
2015-03-22T20:00:00Z,2015-03-22T21:00:00+0100,2114
2015-03-22T21:00:00Z,2015-03-22T22:00:00+0100,2040
2015-03-22T22:00:00Z,2015-03-22T23:00:00+0100,1913
2015-03-22T23:00:00Z,2015-03-23T00:00:00+0100,1730
2015-03-23T00:00:00Z,2015-03-23T01:00:00+0100,1470
2015-03-23T01:00:00Z,2015-03-23T02:00:00+0100,1279
2015-03-23T02:00:00Z,2015-03-23T03:00:00+0100,1211
2015-03-23T03:00:00Z,2015-03-23T04:00:00+0100,1061
2015-03-23T04:00:00Z,2015-03-23T05:00:00+0100,950
2015-03-23T05:00:00Z,2015-03-23T06:00:00+0100,938
2015-03-23T06:00:00Z,2015-03-23T07:00:00+0100,909
2015-03-23T07:00:00Z,2015-03-23T08:00:00+0100,738
2015-03-23T08:00:00Z,2015-03-23T09:00:00+0100,658
2015-03-23T09:00:00Z,2015-03-23T10:00:00+0100,659
2015-03-23T10:00:00Z,2015-03-23T11:00:00+0100,679
2015-03-23T11:00:00Z,2015-03-23T12:00:00+0100,700
2015-03-23T12:00:00Z,2015-03-23T13:00:00+0100,695
2015-03-23T13:00:00Z,2015-03-23T14:00:00+0100,694
2015-03-23T14:00:00Z,2015-03-23T15:00:00+0100,735
2015-03-23T15:00:00Z,2015-03-23T16:00:00+0100,763
2015-03-23T16:00:00Z,2015-03-23T17:00:00+0100,806
2015-03-23T17:00:00Z,2015-03-23T18:00:00+0100,880
2015-03-23T18:00:00Z,2015-03-23T19:00:00+0100,1047
2015-03-23T19:00:00Z,2015-03-23T20:00:00+0100,1256
2015-03-23T20:00:00Z,2015-03-23T21:00:00+0100,1379
2015-03-23T21:00:00Z,2015-03-23T22:00:00+0100,1338
2015-03-23T22:00:00Z,2015-03-23T23:00:00+0100,1289
2015-03-23T23:00:00Z,2015-03-24T00:00:00+0100,1217
2015-03-24T00:00:00Z,2015-03-24T01:00:00+0100,1149
2015-03-24T01:00:00Z,2015-03-24T02:00:00+0100,1078
2015-03-24T02:00:00Z,2015-03-24T03:00:00+0100,1040
2015-03-24T03:00:00Z,2015-03-24T04:00:00+0100,1014
2015-03-24T04:00:00Z,2015-03-24T05:00:00+0100,957
2015-03-24T05:00:00Z,2015-03-24T06:00:00+0100,921
2015-03-24T06:00:00Z,2015-03-24T07:00:00+0100,831
2015-03-24T07:00:00Z,2015-03-24T08:00:00+0100,774
2015-03-24T08:00:00Z,2015-03-24T09:00:00+0100,640
2015-03-24T09:00:00Z,2015-03-24T10:00:00+0100,618
2015-03-24T10:00:00Z,2015-03-24T11:00:00+0100,700
2015-03-24T11:00:00Z,2015-03-24T12:00:00+0100,692
2015-03-24T12:00:00Z,2015-03-24T13:00:00+0100,669
2015-03-24T13:00:00Z,2015-03-24T14:00:00+0100,725
2015-03-24T14:00:00Z,2015-03-24T15:00:00+0100,808
2015-03-24T15:00:00Z,2015-03-24T16:00:00+0100,876
2015-03-24T16:00:00Z,2015-03-24T17:00:00+0100,839
2015-03-24T17:00:00Z,2015-03-24T18:00:00+0100,884
2015-03-24T18:00:00Z,2015-03-24T19:00:00+0100,1049
2015-03-24T19:00:00Z,2015-03-24T20:00:00+0100,1307
2015-03-24T20:00:00Z,2015-03-24T21:00:00+0100,1600
2015-03-24T21:00:00Z,2015-03-24T22:00:00+0100,1646
2015-03-24T22:00:00Z,2015-03-24T23:00:00+0100,1636
2015-03-24T23:00:00Z,2015-03-25T00:00:00+0100,1681
2015-03-25T00:00:00Z,2015-03-25T01:00:00+0100,1638
2015-03-25T01:00:00Z,2015-03-25T02:00:00+0100,1565
2015-03-25T02:00:00Z,2015-03-25T03:00:00+0100,1552
2015-03-25T03:00:00Z,2015-03-25T04:00:00+0100,1632
2015-03-25T04:00:00Z,2015-03-25T05:00:00+0100,1679
2015-03-25T05:00:00Z,2015-03-25T06:00:00+0100,1679
2015-03-25T06:00:00Z,2015-03-25T07:00:00+0100,1692
2015-03-25T07:00:00Z,2015-03-25T08:00:00+0100,1573
2015-03-25T08:00:00Z,2015-03-25T09:00:00+0100,1516
2015-03-25T09:00:00Z,2015-03-25T10:00:00+0100,1658
2015-03-25T10:00:00Z,2015-03-25T11:00:00+0100,1806
2015-03-25T11:00:00Z,2015-03-25T12:00:00+0100,1906
2015-03-25T12:00:00Z,2015-03-25T13:00:00+0100,2027
2015-03-25T13:00:00Z,2015-03-25T14:00:00+0100,2089
2015-03-25T14:00:00Z,2015-03-25T15:00:00+0100,2176
2015-03-25T15:00:00Z,2015-03-25T16:00:00+0100,2090
2015-03-25T16:00:00Z,2015-03-25T17:00:00+0100,1868
2015-03-25T17:00:00Z,2015-03-25T18:00:00+0100,1700
2015-03-25T18:00:00Z,2015-03-25T19:00:00+0100,1645
2015-03-25T19:00:00Z,2015-03-25T20:00:00+0100,1662
2015-03-25T20:00:00Z,2015-03-25T21:00:00+0100,1664
2015-03-25T21:00:00Z,2015-03-25T22:00:00+0100,1551
2015-03-25T22:00:00Z,2015-03-25T23:00:00+0100,1480
2015-03-25T23:00:00Z,2015-03-26T00:00:00+0100,1478
2015-03-26T00:00:00Z,2015-03-26T01:00:00+0100,1514
2015-03-26T01:00:00Z,2015-03-26T02:00:00+0100,1563
2015-03-26T02:00:00Z,2015-03-26T03:00:00+0100,1711
2015-03-26T03:00:00Z,2015-03-26T04:00:00+0100,1909
2015-03-26T04:00:00Z,2015-03-26T05:00:00+0100,2265
2015-03-26T05:00:00Z,2015-03-26T06:00:00+0100,2694
2015-03-26T06:00:00Z,2015-03-26T07:00:00+0100,3057
2015-03-26T07:00:00Z,2015-03-26T08:00:00+0100,3234
2015-03-26T08:00:00Z,2015-03-26T09:00:00+0100,3401
2015-03-26T09:00:00Z,2015-03-26T10:00:00+0100,3785
2015-03-26T10:00:00Z,2015-03-26T11:00:00+0100,4340
2015-03-26T11:00:00Z,2015-03-26T12:00:00+0100,4657
2015-03-26T12:00:00Z,2015-03-26T13:00:00+0100,4663
2015-03-26T13:00:00Z,2015-03-26T14:00:00+0100,4557
2015-03-26T14:00:00Z,2015-03-26T15:00:00+0100,4318
2015-03-26T15:00:00Z,2015-03-26T16:00:00+0100,3863
2015-03-26T16:00:00Z,2015-03-26T17:00:00+0100,3430
2015-03-26T17:00:00Z,2015-03-26T18:00:00+0100,3008
2015-03-26T18:00:00Z,2015-03-26T19:00:00+0100,2707
2015-03-26T19:00:00Z,2015-03-26T20:00:00+0100,2630
2015-03-26T20:00:00Z,2015-03-26T21:00:00+0100,2545
2015-03-26T21:00:00Z,2015-03-26T22:00:00+0100,2641
2015-03-26T22:00:00Z,2015-03-26T23:00:00+0100,2769
2015-03-26T23:00:00Z,2015-03-27T00:00:00+0100,2746
2015-03-27T00:00:00Z,2015-03-27T01:00:00+0100,2753
2015-03-27T01:00:00Z,2015-03-27T02:00:00+0100,2708
2015-03-27T02:00:00Z,2015-03-27T03:00:00+0100,2605
2015-03-27T03:00:00Z,2015-03-27T04:00:00+0100,2492
2015-03-27T04:00:00Z,2015-03-27T05:00:00+0100,2304
2015-03-27T05:00:00Z,2015-03-27T06:00:00+0100,2112
2015-03-27T06:00:00Z,2015-03-27T07:00:00+0100,2048
2015-03-27T07:00:00Z,2015-03-27T08:00:00+0100,1720
2015-03-27T08:00:00Z,2015-03-27T09:00:00+0100,1586
2015-03-27T09:00:00Z,2015-03-27T10:00:00+0100,1625
2015-03-27T10:00:00Z,2015-03-27T11:00:00+0100,1830
2015-03-27T11:00:00Z,2015-03-27T12:00:00+0100,2140
2015-03-27T12:00:00Z,2015-03-27T13:00:00+0100,2226
2015-03-27T13:00:00Z,2015-03-27T14:00:00+0100,2211
2015-03-27T14:00:00Z,2015-03-27T15:00:00+0100,2233
2015-03-27T15:00:00Z,2015-03-27T16:00:00+0100,2133
2015-03-27T16:00:00Z,2015-03-27T17:00:00+0100,1762
2015-03-27T17:00:00Z,2015-03-27T18:00:00+0100,1560
2015-03-27T18:00:00Z,2015-03-27T19:00:00+0100,1491
2015-03-27T19:00:00Z,2015-03-27T20:00:00+0100,1501
2015-03-27T20:00:00Z,2015-03-27T21:00:00+0100,1478
2015-03-27T21:00:00Z,2015-03-27T22:00:00+0100,1534
2015-03-27T22:00:00Z,2015-03-27T23:00:00+0100,1631
2015-03-27T23:00:00Z,2015-03-28T00:00:00+0100,1708
2015-03-28T00:00:00Z,2015-03-28T01:00:00+0100,1810
2015-03-28T01:00:00Z,2015-03-28T02:00:00+0100,1875
2015-03-28T02:00:00Z,2015-03-28T03:00:00+0100,1913
2015-03-28T03:00:00Z,2015-03-28T04:00:00+0100,2026
2015-03-28T04:00:00Z,2015-03-28T05:00:00+0100,2139
2015-03-28T05:00:00Z,2015-03-28T06:00:00+0100,2361
2015-03-28T06:00:00Z,2015-03-28T07:00:00+0100,2520
2015-03-28T07:00:00Z,2015-03-28T08:00:00+0100,2630
2015-03-28T08:00:00Z,2015-03-28T09:00:00+0100,2824
2015-03-28T09:00:00Z,2015-03-28T10:00:00+0100,3278
2015-03-28T10:00:00Z,2015-03-28T11:00:00+0100,3729
2015-03-28T11:00:00Z,2015-03-28T12:00:00+0100,4090
2015-03-28T12:00:00Z,2015-03-28T13:00:00+0100,4362
2015-03-28T13:00:00Z,2015-03-28T14:00:00+0100,4636
2015-03-28T14:00:00Z,2015-03-28T15:00:00+0100,4608
2015-03-28T15:00:00Z,2015-03-28T16:00:00+0100,4712
2015-03-28T16:00:00Z,2015-03-28T17:00:00+0100,4947
2015-03-28T17:00:00Z,2015-03-28T18:00:00+0100,5036
2015-03-28T18:00:00Z,2015-03-28T19:00:00+0100,5232
2015-03-28T19:00:00Z,2015-03-28T20:00:00+0100,5643
2015-03-28T20:00:00Z,2015-03-28T21:00:00+0100,6039
2015-03-28T21:00:00Z,2015-03-28T22:00:00+0100,6055
2015-03-28T22:00:00Z,2015-03-28T23:00:00+0100,5941
2015-03-28T23:00:00Z,2015-03-29T00:00:00+0100,5846
2015-03-29T00:00:00Z,2015-03-29T01:00:00+0100,5821
2015-03-29T01:00:00Z,2015-03-29T03:00:00+0200,5711
2015-03-29T02:00:00Z,2015-03-29T04:00:00+0200,5624
2015-03-29T03:00:00Z,2015-03-29T05:00:00+0200,5603
2015-03-29T04:00:00Z,2015-03-29T06:00:00+0200,5663
2015-03-29T05:00:00Z,2015-03-29T07:00:00+0200,5825
2015-03-29T06:00:00Z,2015-03-29T08:00:00+0200,6081
2015-03-29T07:00:00Z,2015-03-29T09:00:00+0200,6493
2015-03-29T08:00:00Z,2015-03-29T10:00:00+0200,6925
2015-03-29T09:00:00Z,2015-03-29T11:00:00+0200,7142
2015-03-29T10:00:00Z,2015-03-29T12:00:00+0200,7269
2015-03-29T11:00:00Z,2015-03-29T13:00:00+0200,7324
2015-03-29T12:00:00Z,2015-03-29T14:00:00+0200,7281
2015-03-29T13:00:00Z,2015-03-29T15:00:00+0200,7276
2015-03-29T14:00:00Z,2015-03-29T16:00:00+0200,7225
2015-03-29T15:00:00Z,2015-03-29T17:00:00+0200,7112
2015-03-29T16:00:00Z,2015-03-29T18:00:00+0200,7110
2015-03-29T17:00:00Z,2015-03-29T19:00:00+0200,7164
2015-03-29T18:00:00Z,2015-03-29T20:00:00+0200,7180
2015-03-29T19:00:00Z,2015-03-29T21:00:00+0200,7181
2015-03-29T20:00:00Z,2015-03-29T22:00:00+0200,7135
2015-03-29T21:00:00Z,2015-03-29T23:00:00+0200,7068
2015-03-29T22:00:00Z,2015-03-30T00:00:00+0200,6968
2015-03-29T23:00:00Z,2015-03-30T01:00:00+0200,6819
2015-03-30T00:00:00Z,2015-03-30T02:00:00+0200,6661
2015-03-30T01:00:00Z,2015-03-30T03:00:00+0200,6653
2015-03-30T02:00:00Z,2015-03-30T04:00:00+0200,6366
2015-03-30T03:00:00Z,2015-03-30T05:00:00+0200,5864
2015-03-30T04:00:00Z,2015-03-30T06:00:00+0200,5420
2015-03-30T05:00:00Z,2015-03-30T07:00:00+0200,5250
2015-03-30T06:00:00Z,2015-03-30T08:00:00+0200,5222
2015-03-30T07:00:00Z,2015-03-30T09:00:00+0200,5192
2015-03-30T08:00:00Z,2015-03-30T10:00:00+0200,5240
2015-03-30T09:00:00Z,2015-03-30T11:00:00+0200,5390
2015-03-30T10:00:00Z,2015-03-30T12:00:00+0200,5512
2015-03-30T11:00:00Z,2015-03-30T13:00:00+0200,5535
2015-03-30T12:00:00Z,2015-03-30T14:00:00+0200,5489
2015-03-30T13:00:00Z,2015-03-30T15:00:00+0200,5313
2015-03-30T14:00:00Z,2015-03-30T16:00:00+0200,5284
2015-03-30T15:00:00Z,2015-03-30T17:00:00+0200,5021
2015-03-30T16:00:00Z,2015-03-30T18:00:00+0200,4718
2015-03-30T17:00:00Z,2015-03-30T19:00:00+0200,4186
2015-03-30T18:00:00Z,2015-03-30T20:00:00+0200,4013
2015-03-30T19:00:00Z,2015-03-30T21:00:00+0200,4655
2015-03-30T20:00:00Z,2015-03-30T22:00:00+0200,5567
2015-03-30T21:00:00Z,2015-03-30T23:00:00+0200,6323
2015-03-30T22:00:00Z,2015-03-31T00:00:00+0200,6717
2015-03-30T23:00:00Z,2015-03-31T01:00:00+0200,6855
2015-03-31T00:00:00Z,2015-03-31T02:00:00+0200,7030
2015-03-31T01:00:00Z,2015-03-31T03:00:00+0200,6997
2015-03-31T02:00:00Z,2015-03-31T04:00:00+0200,6861
2015-03-31T03:00:00Z,2015-03-31T05:00:00+0200,6718
2015-03-31T04:00:00Z,2015-03-31T06:00:00+0200,6741
2015-03-31T05:00:00Z,2015-03-31T07:00:00+0200,6925
2015-03-31T06:00:00Z,2015-03-31T08:00:00+0200,6957
2015-03-31T07:00:00Z,2015-03-31T09:00:00+0200,6919
