utc_timestamp,cet_cest_timestamp,UK_solar_profile
2015-06-12T17:00:00Z,2015-06-12T19:00:00+0200,0.0901
2015-06-12T18:00:00Z,2015-06-12T20:00:00+0200,0.1146
2015-06-12T19:00:00Z,2015-06-12T21:00:00+0200,0.0494
2015-06-12T20:00:00Z,2015-06-12T22:00:00+0200,0.0162
2015-06-12T21:00:00Z,2015-06-12T23:00:00+0200,0
2015-06-12T22:00:00Z,2015-06-13T00:00:00+0200,0
2015-06-12T23:00:00Z,2015-06-13T01:00:00+0200,0
2015-06-13T00:00:00Z,2015-06-13T02:00:00+0200,0
2015-06-13T01:00:00Z,2015-06-13T03:00:00+0200,0
2015-06-13T02:00:00Z,2015-06-13T04:00:00+0200,0
2015-06-13T03:00:00Z,2015-06-13T05:00:00+0200,0.0958
2015-06-13T04:00:00Z,2015-06-13T06:00:00+0200,0.0039
2015-06-13T05:00:00Z,2015-06-13T07:00:00+0200,0.0174
2015-06-13T06:00:00Z,2015-06-13T08:00:00+0200,0.0932
2015-06-13T07:00:00Z,2015-06-13T09:00:00+0200,0.2009
2015-06-13T08:00:00Z,2015-06-13T10:00:00+0200,0.1388
2015-06-13T09:00:00Z,2015-06-13T11:00:00+0200,0.2574
2015-06-13T10:00:00Z,2015-06-13T12:00:00+0200,0.3542
2015-06-13T11:00:00Z,2015-06-13T13:00:00+0200,0.2146
2015-06-13T12:00:00Z,2015-06-13T14:00:00+0200,0.47
2015-06-13T13:00:00Z,2015-06-13T15:00:00+0200,0.502
2015-06-13T14:00:00Z,2015-06-13T16:00:00+0200,0.382
2015-06-13T15:00:00Z,2015-06-13T17:00:00+0200,0.4471
2015-06-13T16:00:00Z,2015-06-13T18:00:00+0200,0.3344
2015-06-13T17:00:00Z,2015-06-13T19:00:00+0200,0.2164
2015-06-13T18:00:00Z,2015-06-13T20:00:00+0200,0.1034
2015-06-13T19:00:00Z,2015-06-13T21:00:00+0200,0.0478
2015-06-13T20:00:00Z,2015-06-13T22:00:00+0200,0.0193
2015-06-13T21:00:00Z,2015-06-13T23:00:00+0200,0.0009
2015-06-13T22:00:00Z,2015-06-14T00:00:00+0200,0
2015-06-13T23:00:00Z,2015-06-14T01:00:00+0200,0
2015-06-14T00:00:00Z,2015-06-14T02:00:00+0200,0
2015-06-14T01:00:00Z,2015-06-14T03:00:00+0200,0
2015-06-14T02:00:00Z,2015-06-14T04:00:00+0200,0
2015-06-14T03:00:00Z,2015-06-14T05:00:00+0200,0
2015-06-14T04:00:00Z,2015-06-14T06:00:00+0200,0.0061
2015-06-14T05:00:00Z,2015-06-14T07:00:00+0200,0.0394
2015-06-14T06:00:00Z,2015-06-14T08:00:00+0200,0.1019
2015-06-14T07:00:00Z,2015-06-14T09:00:00+0200,0.1954
2015-06-14T08:00:00Z,2015-06-14T10:00:00+0200,0.3054
2015-06-14T09:00:00Z,2015-06-14T11:00:00+0200,0.3852
2015-06-14T10:00:00Z,2015-06-14T12:00:00+0200,0.497
2015-06-14T11:00:00Z,2015-06-14T13:00:00+0200,0.6148
2015-06-14T12:00:00Z,2015-06-14T14:00:00+0200,0.6587
2015-06-14T13:00:00Z,2015-06-14T15:00:00+0200,0.6078
2015-06-14T14:00:00Z,2015-06-14T16:00:00+0200,0.486
2015-06-14T15:00:00Z,2015-06-14T17:00:00+0200,0.496
2015-06-14T16:00:00Z,2015-06-14T18:00:00+0200,0.4016
2015-06-14T17:00:00Z,2015-06-14T19:00:00+0200,0.2594
2015-06-14T18:00:00Z,2015-06-14T20:00:00+0200,0.1039
2015-06-14T19:00:00Z,2015-06-14T21:00:00+0200,0.0504
2015-06-14T20:00:00Z,2015-06-14T22:00:00+0200,0.0186
2015-06-14T21:00:00Z,2015-06-14T23:00:00+0200,0.0059
2015-06-14T22:00:00Z,2015-06-15T00:00:00+0200,0
2015-06-14T23:00:00Z,2015-06-15T01:00:00+0200,0
2015-06-15T00:00:00Z,2015-06-15T02:00:00+0200,0
2015-06-15T01:00:00Z,2015-06-15T03:00:00+0200,0.1516
2015-06-15T02:00:00Z,2015-06-15T04:00:00+0200,0.356
2015-06-15T03:00:00Z,2015-06-15T05:00:00+0200,0.001
2015-06-15T04:00:00Z,2015-06-15T06:00:00+0200,0.0246
2015-06-15T05:00:00Z,2015-06-15T07:00:00+0200,0.072
2015-06-15T06:00:00Z,2015-06-15T08:00:00+0200,0.187
2015-06-15T07:00:00Z,2015-06-15T09:00:00+0200,0.3569
2015-06-15T08:00:00Z,2015-06-15T10:00:00+0200,0.534
2015-06-15T09:00:00Z,2015-06-15T11:00:00+0200,0.7668
2015-06-15T10:00:00Z,2015-06-15T12:00:00+0200,0.7469
2015-06-15T11:00:00Z,2015-06-15T13:00:00+0200,1.096
2015-06-15T12:00:00Z,2015-06-15T14:00:00+0200,1.071
2015-06-15T13:00:00Z,2015-06-15T15:00:00+0200,0.9762
2015-06-15T14:00:00Z,2015-06-15T16:00:00+0200,0.8436
2015-06-15T15:00:00Z,2015-06-15T17:00:00+0200,0.7529
2015-06-15T16:00:00Z,2015-06-15T18:00:00+0200,0.5062
2015-06-15T17:00:00Z,2015-06-15T19:00:00+0200,0.4318
2015-06-15T18:00:00Z,2015-06-15T20:00:00+0200,0.2493
2015-06-15T19:00:00Z,2015-06-15T21:00:00+0200,0.1188
2015-06-15T20:00:00Z,2015-06-15T22:00:00+0200,0.0344
2015-06-15T21:00:00Z,2015-06-15T23:00:00+0200,0
2015-06-15T22:00:00Z,2015-06-16T00:00:00+0200,0
2015-06-15T23:00:00Z,2015-06-16T01:00:00+0200,0
2015-06-16T00:00:00Z,2015-06-16T02:00:00+0200,0
2015-06-16T01:00:00Z,2015-06-16T03:00:00+0200,0
2015-06-16T02:00:00Z,2015-06-16T04:00:00+0200,0
2015-06-16T03:00:00Z,2015-06-16T05:00:00+0200,0
2015-06-16T04:00:00Z,2015-06-16T06:00:00+0200,0.0085
2015-06-16T05:00:00Z,2015-06-16T07:00:00+0200,0.059
2015-06-16T06:00:00Z,2015-06-16T08:00:00+0200,0.1566
2015-06-16T07:00:00Z,2015-06-16T09:00:00+0200,0.3102
2015-06-16T08:00:00Z,2015-06-16T10:00:00+0200,0.5055
2015-06-16T09:00:00Z,2015-06-16T11:00:00+0200,0.7589
2015-06-16T10:00:00Z,2015-06-16T12:00:00+0200,0.9783
2015-06-16T11:00:00Z,2015-06-16T13:00:00+0200,1.084
2015-06-16T12:00:00Z,2015-06-16T14:00:00+0200,1.059
2015-06-16T13:00:00Z,2015-06-16T15:00:00+0200,1.0242
2015-06-16T14:00:00Z,2015-06-16T16:00:00+0200,0.9234
2015-06-16T15:00:00Z,2015-06-16T17:00:00+0200,0.7918
2015-06-16T16:00:00Z,2015-06-16T18:00:00+0200,0.6382
2015-06-16T17:00:00Z,2015-06-16T19:00:00+0200,0.4288
2015-06-16T18:00:00Z,2015-06-16T20:00:00+0200,0.2393
2015-06-16T19:00:00Z,2015-06-16T21:00:00+0200,0.106
2015-06-16T20:00:00Z,2015-06-16T22:00:00+0200,0.0274
2015-06-16T21:00:00Z,2015-06-16T23:00:00+0200,0
2015-06-16T22:00:00Z,2015-06-17T00:00:00+0200,0
2015-06-16T23:00:00Z,2015-06-17T01:00:00+0200,0
2015-06-17T00:00:00Z,2015-06-17T02:00:00+0200,0
2015-06-17T01:00:00Z,2015-06-17T03:00:00+0200,0
2015-06-17T02:00:00Z,2015-06-17T04:00:00+0200,0
2015-06-17T03:00:00Z,2015-06-17T05:00:00+0200,0
2015-06-17T04:00:00Z,2015-06-17T06:00:00+0200,0.0102
2015-06-17T05:00:00Z,2015-06-17T07:00:00+0200,0.0626
2015-06-17T06:00:00Z,2015-06-17T08:00:00+0200,0.1459
2015-06-17T07:00:00Z,2015-06-17T09:00:00+0200,0.4009
2015-06-17T08:00:00Z,2015-06-17T10:00:00+0200,0.5006
2015-06-17T09:00:00Z,2015-06-17T11:00:00+0200,0.4776
2015-06-17T10:00:00Z,2015-06-17T12:00:00+0200,0.4946
2015-06-17T11:00:00Z,2015-06-17T13:00:00+0200,0.6662
2015-06-17T12:00:00Z,2015-06-17T14:00:00+0200,0.7718
2015-06-17T13:00:00Z,2015-06-17T15:00:00+0200,0.7598
2015-06-17T14:00:00Z,2015-06-17T16:00:00+0200,0.701
2015-06-17T15:00:00Z,2015-06-17T17:00:00+0200,0.4884
2015-06-17T16:00:00Z,2015-06-17T18:00:00+0200,0.4338
2015-06-17T17:00:00Z,2015-06-17T19:00:00+0200,0.3072
2015-06-17T18:00:00Z,2015-06-17T20:00:00+0200,0.1708
2015-06-17T19:00:00Z,2015-06-17T21:00:00+0200,0.0804
2015-06-17T20:00:00Z,2015-06-17T22:00:00+0200,0.0216
2015-06-17T21:00:00Z,2015-06-17T23:00:00+0200,0
2015-06-17T22:00:00Z,2015-06-18T00:00:00+0200,0
2015-06-17T23:00:00Z,2015-06-18T01:00:00+0200,0
2015-06-18T00:00:00Z,2015-06-18T02:00:00+0200,0
2015-06-18T01:00:00Z,2015-06-18T03:00:00+0200,0
2015-06-18T02:00:00Z,2015-06-18T04:00:00+0200,0
2015-06-18T03:00:00Z,2015-06-18T05:00:00+0200,0
2015-06-18T04:00:00Z,2015-06-18T06:00:00+0200,0.326
2015-06-18T05:00:00Z,2015-06-18T07:00:00+0200,0.0778
2015-06-18T06:00:00Z,2015-06-18T08:00:00+0200,0.2011
2015-06-18T07:00:00Z,2015-06-18T09:00:00+0200,0.358
2015-06-18T08:00:00Z,2015-06-18T10:00:00+0200,0.5657
2015-06-18T09:00:00Z,2015-06-18T11:00:00+0200,0.7742
2015-06-18T10:00:00Z,2015-06-18T12:00:00+0200,0.9733
2015-06-18T11:00:00Z,2015-06-18T13:00:00+0200,1.1198
2015-06-18T12:00:00Z,2015-06-18T14:00:00+0200,0.6572
2015-06-18T13:00:00Z,2015-06-18T15:00:00+0200,1.1258
2015-06-18T14:00:00Z,2015-06-18T16:00:00+0200,1.0161
2015-06-18T15:00:00Z,2015-06-18T17:00:00+0200,0.4518
2015-06-18T16:00:00Z,2015-06-18T18:00:00+0200,0.6671
2015-06-18T17:00:00Z,2015-06-18T19:00:00+0200,0.4408
2015-06-18T18:00:00Z,2015-06-18T20:00:00+0200,0.3196
2015-06-18T19:00:00Z,2015-06-18T21:00:00+0200,0.1602
2015-06-18T20:00:00Z,2015-06-18T22:00:00+0200,0.0298
2015-06-18T21:00:00Z,2015-06-18T23:00:00+0200,0
2015-06-18T22:00:00Z,2015-06-19T00:00:00+0200,0
2015-06-18T23:00:00Z,2015-06-19T01:00:00+0200,0
2015-06-19T00:00:00Z,2015-06-19T02:00:00+0200,0
2015-06-19T01:00:00Z,2015-06-19T03:00:00+0200,0.0826
2015-06-19T02:00:00Z,2015-06-19T04:00:00+0200,0.368
2015-06-19T03:00:00Z,2015-06-19T05:00:00+0200,0
2015-06-19T04:00:00Z,2015-06-19T06:00:00+0200,0.3191
2015-06-19T05:00:00Z,2015-06-19T07:00:00+0200,0.0846
2015-06-19T06:00:00Z,2015-06-19T08:00:00+0200,0.206
2015-06-19T07:00:00Z,2015-06-19T09:00:00+0200,0.3461
2015-06-19T08:00:00Z,2015-06-19T10:00:00+0200,0.4966
2015-06-19T09:00:00Z,2015-06-19T11:00:00+0200,0.568
2015-06-19T10:00:00Z,2015-06-19T12:00:00+0200,0.6023
2015-06-19T11:00:00Z,2015-06-19T13:00:00+0200,0.8138
2015-06-19T12:00:00Z,2015-06-19T14:00:00+0200,0.9034
2015-06-19T13:00:00Z,2015-06-19T15:00:00+0200,0.5534
2015-06-19T14:00:00Z,2015-06-19T16:00:00+0200,0.8676
2015-06-19T15:00:00Z,2015-06-19T17:00:00+0200,0.7578
2015-06-19T16:00:00Z,2015-06-19T18:00:00+0200,0.5258
2015-06-19T17:00:00Z,2015-06-19T19:00:00+0200,0.4198
2015-06-19T18:00:00Z,2015-06-19T20:00:00+0200,0.231
2015-06-19T19:00:00Z,2015-06-19T21:00:00+0200,0.101
2015-06-19T20:00:00Z,2015-06-19T22:00:00+0200,0.0224
2015-06-19T21:00:00Z,2015-06-19T23:00:00+0200,0
2015-06-19T22:00:00Z,2015-06-20T00:00:00+0200,0
2015-06-19T23:00:00Z,2015-06-20T01:00:00+0200,0
2015-06-20T00:00:00Z,2015-06-20T02:00:00+0200,0
2015-06-20T01:00:00Z,2015-06-20T03:00:00+0200,0
2015-06-20T02:00:00Z,2015-06-20T04:00:00+0200,0.1186
2015-06-20T03:00:00Z,2015-06-20T05:00:00+0200,0
2015-06-20T04:00:00Z,2015-06-20T06:00:00+0200,0.0087
2015-06-20T05:00:00Z,2015-06-20T07:00:00+0200,0.048
2015-06-20T06:00:00Z,2015-06-20T08:00:00+0200,0.1281
2015-06-20T07:00:00Z,2015-06-20T09:00:00+0200,0.3181
2015-06-20T08:00:00Z,2015-06-20T10:00:00+0200,0.4248
2015-06-20T09:00:00Z,2015-06-20T11:00:00+0200,0.4647
2015-06-20T10:00:00Z,2015-06-20T12:00:00+0200,0.4747
2015-06-20T11:00:00Z,2015-06-20T13:00:00+0200,0.4834
2015-06-20T12:00:00Z,2015-06-20T14:00:00+0200,0.4932
2015-06-20T13:00:00Z,2015-06-20T15:00:00+0200,0.379
2015-06-20T14:00:00Z,2015-06-20T16:00:00+0200,0.4657
2015-06-20T15:00:00Z,2015-06-20T17:00:00+0200,0.4976
2015-06-20T16:00:00Z,2015-06-20T18:00:00+0200,0.4328
2015-06-20T17:00:00Z,2015-06-20T19:00:00+0200,0.3201
2015-06-20T18:00:00Z,2015-06-20T20:00:00+0200,0.2051
2015-06-20T19:00:00Z,2015-06-20T21:00:00+0200,0.1022
2015-06-20T20:00:00Z,2015-06-20T22:00:00+0200,0.0234
2015-06-20T21:00:00Z,2015-06-20T23:00:00+0200,0
2015-06-20T22:00:00Z,2015-06-21T00:00:00+0200,0
2015-06-20T23:00:00Z,2015-06-21T01:00:00+0200,0
2015-06-21T00:00:00Z,2015-06-21T02:00:00+0200,0
2015-06-21T01:00:00Z,2015-06-21T03:00:00+0200,0
2015-06-21T02:00:00Z,2015-06-21T04:00:00+0200,0
2015-06-21T03:00:00Z,2015-06-21T05:00:00+0200,0
2015-06-21T04:00:00Z,2015-06-21T06:00:00+0200,0.01
2015-06-21T05:00:00Z,2015-06-21T07:00:00+0200,0.0586
2015-06-21T06:00:00Z,2015-06-21T08:00:00+0200,0.1469
2015-06-21T07:00:00Z,2015-06-21T09:00:00+0200,0.2622
2015-06-21T08:00:00Z,2015-06-21T10:00:00+0200,0.4408
2015-06-21T09:00:00Z,2015-06-21T11:00:00+0200,0.6472
2015-06-21T10:00:00Z,2015-06-21T12:00:00+0200,0.7898
2015-06-21T11:00:00Z,2015-06-21T13:00:00+0200,0.8835
2015-06-21T12:00:00Z,2015-06-21T14:00:00+0200,0.9124
2015-06-21T13:00:00Z,2015-06-21T15:00:00+0200,0.8985
2015-06-21T14:00:00Z,2015-06-21T16:00:00+0200,0.8506
2015-06-21T15:00:00Z,2015-06-21T17:00:00+0200,0.738
2015-06-21T16:00:00Z,2015-06-21T18:00:00+0200,0.6053
2015-06-21T17:00:00Z,2015-06-21T19:00:00+0200,0.4168
2015-06-21T18:00:00Z,2015-06-21T20:00:00+0200,0.2302
2015-06-21T19:00:00Z,2015-06-21T21:00:00+0200,0.0946
2015-06-21T20:00:00Z,2015-06-21T22:00:00+0200,0.0192
2015-06-21T21:00:00Z,2015-06-21T23:00:00+0200,0
2015-06-21T22:00:00Z,2015-06-22T00:00:00+0200,0
2015-06-21T23:00:00Z,2015-06-22T01:00:00+0200,0
2015-06-22T00:00:00Z,2015-06-22T02:00:00+0200,0
2015-06-22T01:00:00Z,2015-06-22T03:00:00+0200,0
2015-06-22T02:00:00Z,2015-06-22T04:00:00+0200,0
2015-06-22T03:00:00Z,2015-06-22T05:00:00+0200,0
2015-06-22T04:00:00Z,2015-06-22T06:00:00+0200,0.0083
2015-06-22T05:00:00Z,2015-06-22T07:00:00+0200,0.0503
2015-06-22T06:00:00Z,2015-06-22T08:00:00+0200,0.128
2015-06-22T07:00:00Z,2015-06-22T09:00:00+0200,0.2212
2015-06-22T08:00:00Z,2015-06-22T10:00:00+0200,0.3351
2015-06-22T09:00:00Z,2015-06-22T11:00:00+0200,0.4747
2015-06-22T10:00:00Z,2015-06-22T12:00:00+0200,0.5774
2015-06-22T11:00:00Z,2015-06-22T13:00:00+0200,0.6572
2015-06-22T12:00:00Z,2015-06-22T14:00:00+0200,0.7499
2015-06-22T13:00:00Z,2015-06-22T15:00:00+0200,0.8377
2015-06-22T14:00:00Z,2015-06-22T16:00:00+0200,0.8466
2015-06-22T15:00:00Z,2015-06-22T17:00:00+0200,0.755
2015-06-22T16:00:00Z,2015-06-22T18:00:00+0200,0.5734
2015-06-22T17:00:00Z,2015-06-22T19:00:00+0200,0.3889
2015-06-22T18:00:00Z,2015-06-22T20:00:00+0200,0.2284
2015-06-22T19:00:00Z,2015-06-22T21:00:00+0200,0.1078
2015-06-22T20:00:00Z,2015-06-22T22:00:00+0200,0.0254
2015-06-22T21:00:00Z,2015-06-22T23:00:00+0200,0
2015-06-22T22:00:00Z,2015-06-23T00:00:00+0200,0
2015-06-22T23:00:00Z,2015-06-23T01:00:00+0200,0
2015-06-23T00:00:00Z,2015-06-23T02:00:00+0200,0
2015-06-23T01:00:00Z,2015-06-23T03:00:00+0200,0
2015-06-23T02:00:00Z,2015-06-23T04:00:00+0200,0
2015-06-23T03:00:00Z,2015-06-23T05:00:00+0200,0
2015-06-23T04:00:00Z,2015-06-23T06:00:00+0200,0.0078
2015-06-23T05:00:00Z,2015-06-23T07:00:00+0200,0.0616
2015-06-23T06:00:00Z,2015-06-23T08:00:00+0200,0.1671
2015-06-23T07:00:00Z,2015-06-23T09:00:00+0200,0.3131
2015-06-23T08:00:00Z,2015-06-23T10:00:00+0200,0.5046
2015-06-23T09:00:00Z,2015-06-23T11:00:00+0200,0.6412
2015-06-23T10:00:00Z,2015-06-23T12:00:00+0200,0.702
2015-06-23T11:00:00Z,2015-06-23T13:00:00+0200,0.75
2015-06-23T12:00:00Z,2015-06-23T14:00:00+0200,0.7948
2015-06-23T13:00:00Z,2015-06-23T15:00:00+0200,0.8696
2015-06-23T14:00:00Z,2015-06-23T16:00:00+0200,0.8506
2015-06-23T15:00:00Z,2015-06-23T17:00:00+0200,0.7688
2015-06-23T16:00:00Z,2015-06-23T18:00:00+0200,0.5754
2015-06-23T17:00:00Z,2015-06-23T19:00:00+0200,0.4464
2015-06-23T18:00:00Z,2015-06-23T20:00:00+0200,0.2942
2015-06-23T19:00:00Z,2015-06-23T21:00:00+0200,0.1341
2015-06-23T20:00:00Z,2015-06-23T22:00:00+0200,0.0308
2015-06-23T21:00:00Z,2015-06-23T23:00:00+0200,0
2015-06-23T22:00:00Z,2015-06-24T00:00:00+0200,0
2015-06-23T23:00:00Z,2015-06-24T01:00:00+0200,0
2015-06-24T00:00:00Z,2015-06-24T02:00:00+0200,0
2015-06-24T01:00:00Z,2015-06-24T03:00:00+0200,0
2015-06-24T02:00:00Z,2015-06-24T04:00:00+0200,0
2015-06-24T03:00:00Z,2015-06-24T05:00:00+0200,0
2015-06-24T04:00:00Z,2015-06-24T06:00:00+0200,0.0111
2015-06-24T05:00:00Z,2015-06-24T07:00:00+0200,0.0725
2015-06-24T06:00:00Z,2015-06-24T08:00:00+0200,0.3547
2015-06-24T07:00:00Z,2015-06-24T09:00:00+0200,0.375
2015-06-24T08:00:00Z,2015-06-24T10:00:00+0200,0.5998
2015-06-24T09:00:00Z,2015-06-24T11:00:00+0200,0.9792
2015-06-24T10:00:00Z,2015-06-24T12:00:00+0200,1.057
2015-06-24T11:00:00Z,2015-06-24T13:00:00+0200,1.1566
2015-06-24T12:00:00Z,2015-06-24T14:00:00+0200,1.1458
2015-06-24T13:00:00Z,2015-06-24T15:00:00+0200,1.056
2015-06-24T14:00:00Z,2015-06-24T16:00:00+0200,0.9224
2015-06-24T15:00:00Z,2015-06-24T17:00:00+0200,0.7658
2015-06-24T16:00:00Z,2015-06-24T18:00:00+0200,0.5056
2015-06-24T17:00:00Z,2015-06-24T19:00:00+0200,0.3271
2015-06-24T18:00:00Z,2015-06-24T20:00:00+0200,0.2155
2015-06-24T19:00:00Z,2015-06-24T21:00:00+0200,0.1125
2015-06-24T20:00:00Z,2015-06-24T22:00:00+0200,0.0064
2015-06-24T21:00:00Z,2015-06-24T23:00:00+0200,0
2015-06-24T22:00:00Z,2015-06-25T00:00:00+0200,0
2015-06-24T23:00:00Z,2015-06-25T01:00:00+0200,0
2015-06-25T00:00:00Z,2015-06-25T02:00:00+0200,0
2015-06-25T01:00:00Z,2015-06-25T03:00:00+0200,0
2015-06-25T02:00:00Z,2015-06-25T04:00:00+0200,0
2015-06-25T03:00:00Z,2015-06-25T05:00:00+0200,0
2015-06-25T04:00:00Z,2015-06-25T06:00:00+0200,0.0126
2015-06-25T05:00:00Z,2015-06-25T07:00:00+0200,0.0922
2015-06-25T06:00:00Z,2015-06-25T08:00:00+0200,0.2236
2015-06-25T07:00:00Z,2015-06-25T09:00:00+0200,0.369
2015-06-25T08:00:00Z,2015-06-25T10:00:00+0200,0.5395
2015-06-25T09:00:00Z,2015-06-25T11:00:00+0200,0.65
2015-06-25T10:00:00Z,2015-06-25T12:00:00+0200,0.8476
2015-06-25T11:00:00Z,2015-06-25T13:00:00+0200,0.9594
2015-06-25T12:00:00Z,2015-06-25T14:00:00+0200,0.9613
2015-06-25T13:00:00Z,2015-06-25T15:00:00+0200,0.7212
2015-06-25T14:00:00Z,2015-06-25T16:00:00+0200,0.9074
2015-06-25T15:00:00Z,2015-06-25T17:00:00+0200,0.7858
2015-06-25T16:00:00Z,2015-06-25T18:00:00+0200,0.6133
2015-06-25T17:00:00Z,2015-06-25T19:00:00+0200,0.3561
2015-06-25T18:00:00Z,2015-06-25T20:00:00+0200,0.119
2015-06-25T19:00:00Z,2015-06-25T21:00:00+0200,0.0993
2015-06-25T20:00:00Z,2015-06-25T22:00:00+0200,0.0238
2015-06-25T21:00:00Z,2015-06-25T23:00:00+0200,0
2015-06-25T22:00:00Z,2015-06-26T00:00:00+0200,0
2015-06-25T23:00:00Z,2015-06-26T01:00:00+0200,0
2015-06-26T00:00:00Z,2015-06-26T02:00:00+0200,0
2015-06-26T01:00:00Z,2015-06-26T03:00:00+0200,0
2015-06-26T02:00:00Z,2015-06-26T04:00:00+0200,0
2015-06-26T03:00:00Z,2015-06-26T05:00:00+0200,0.0204
2015-06-26T04:00:00Z,2015-06-26T06:00:00+0200,0.2342
2015-06-26T05:00:00Z,2015-06-26T07:00:00+0200,0.0456
2015-06-26T06:00:00Z,2015-06-26T08:00:00+0200,0.1227
2015-06-26T07:00:00Z,2015-06-26T09:00:00+0200,0.36
2015-06-26T08:00:00Z,2015-06-26T10:00:00+0200,0.4727
2015-06-26T09:00:00Z,2015-06-26T11:00:00+0200,0.3711
2015-06-26T10:00:00Z,2015-06-26T12:00:00+0200,0.582
2015-06-26T11:00:00Z,2015-06-26T13:00:00+0200,0.7276
2015-06-26T12:00:00Z,2015-06-26T14:00:00+0200,0.7874
2015-06-26T13:00:00Z,2015-06-26T15:00:00+0200,0.5642
2015-06-26T14:00:00Z,2015-06-26T16:00:00+0200,0.632
2015-06-26T15:00:00Z,2015-06-26T17:00:00+0200,0.5622
2015-06-26T16:00:00Z,2015-06-26T18:00:00+0200,0.3982
2015-06-26T17:00:00Z,2015-06-26T19:00:00+0200,0.3579
2015-06-26T18:00:00Z,2015-06-26T20:00:00+0200,0.2254
2015-06-26T19:00:00Z,2015-06-26T21:00:00+0200,0.1121
2015-06-26T20:00:00Z,2015-06-26T22:00:00+0200,0.0274
2015-06-26T21:00:00Z,2015-06-26T23:00:00+0200,0
2015-06-26T22:00:00Z,2015-06-27T00:00:00+0200,0
2015-06-26T23:00:00Z,2015-06-27T01:00:00+0200,0
2015-06-27T00:00:00Z,2015-06-27T02:00:00+0200,0
2015-06-27T01:00:00Z,2015-06-27T03:00:00+0200,0
2015-06-27T02:00:00Z,2015-06-27T04:00:00+0200,0.0112
2015-06-27T03:00:00Z,2015-06-27T05:00:00+0200,0.311
2015-06-27T04:00:00Z,2015-06-27T06:00:00+0200,0.0036
2015-06-27T05:00:00Z,2015-06-27T07:00:00+0200,0.0898
2015-06-27T06:00:00Z,2015-06-27T08:00:00+0200,0.2914
2015-06-27T07:00:00Z,2015-06-27T09:00:00+0200,0.62
2015-06-27T08:00:00Z,2015-06-27T10:00:00+0200,0.8802
2015-06-27T09:00:00Z,2015-06-27T11:00:00+0200,1.0088
2015-06-27T10:00:00Z,2015-06-27T12:00:00+0200,1.0825
2015-06-27T11:00:00Z,2015-06-27T13:00:00+0200,1.0476
2015-06-27T12:00:00Z,2015-06-27T14:00:00+0200,1.0258
2015-06-27T13:00:00Z,2015-06-27T15:00:00+0200,0.4506
2015-06-27T14:00:00Z,2015-06-27T16:00:00+0200,0.8085
2015-06-27T15:00:00Z,2015-06-27T17:00:00+0200,0.8064
2015-06-27T16:00:00Z,2015-06-27T18:00:00+0200,0.4171
2015-06-27T17:00:00Z,2015-06-27T19:00:00+0200,0.3668
2015-06-27T18:00:00Z,2015-06-27T20:00:00+0200,0.1408
2015-06-27T19:00:00Z,2015-06-27T21:00:00+0200,0.1209
2015-06-27T20:00:00Z,2015-06-27T22:00:00+0200,0.0223
2015-06-27T21:00:00Z,2015-06-27T23:00:00+0200,0.0023
2015-06-27T22:00:00Z,2015-06-28T00:00:00+0200,0
2015-06-27T23:00:00Z,2015-06-28T01:00:00+0200,0
2015-06-28T00:00:00Z,2015-06-28T02:00:00+0200,0
2015-06-28T01:00:00Z,2015-06-28T03:00:00+0200,0
2015-06-28T02:00:00Z,2015-06-28T04:00:00+0200,0
2015-06-28T03:00:00Z,2015-06-28T05:00:00+0200,0.0892
2015-06-28T04:00:00Z,2015-06-28T06:00:00+0200,0.0032
2015-06-28T05:00:00Z,2015-06-28T07:00:00+0200,0.0368
2015-06-28T06:00:00Z,2015-06-28T08:00:00+0200,0.1042
2015-06-28T07:00:00Z,2015-06-28T09:00:00+0200,0.1768
2015-06-28T08:00:00Z,2015-06-28T10:00:00+0200,0.299
2015-06-28T09:00:00Z,2015-06-28T11:00:00+0200,0.3958
2015-06-28T10:00:00Z,2015-06-28T12:00:00+0200,0.4276
2015-06-28T11:00:00Z,2015-06-28T13:00:00+0200,0.4396
2015-06-28T12:00:00Z,2015-06-28T14:00:00+0200,0.4246
2015-06-28T13:00:00Z,2015-06-28T15:00:00+0200,0.643
2015-06-28T14:00:00Z,2015-06-28T16:00:00+0200,0.7536
2015-06-28T15:00:00Z,2015-06-28T17:00:00+0200,0.6356
2015-06-28T16:00:00Z,2015-06-28T18:00:00+0200,0.5512
2015-06-28T17:00:00Z,2015-06-28T19:00:00+0200,0.313
2015-06-28T18:00:00Z,2015-06-28T20:00:00+0200,0.2976
2015-06-28T19:00:00Z,2015-06-28T21:00:00+0200,0.1305
2015-06-28T20:00:00Z,2015-06-28T22:00:00+0200,0.0292
2015-06-28T21:00:00Z,2015-06-28T23:00:00+0200,0
2015-06-28T22:00:00Z,2015-06-29T00:00:00+0200,0
2015-06-28T23:00:00Z,2015-06-29T01:00:00+0200,0
2015-06-29T00:00:00Z,2015-06-29T02:00:00+0200,0
2015-06-29T01:00:00Z,2015-06-29T03:00:00+0200,0.2537
2015-06-29T02:00:00Z,2015-06-29T04:00:00+0200,0
2015-06-29T03:00:00Z,2015-06-29T05:00:00+0200,0
2015-06-29T04:00:00Z,2015-06-29T06:00:00+0200,0.0098
2015-06-29T05:00:00Z,2015-06-29T07:00:00+0200,0.0878
2015-06-29T06:00:00Z,2015-06-29T08:00:00+0200,0.2342
