geo_id,Woningtype ETM,Bouwjaarklasse ETM,Woningkenmerken/oppervlakte,Functionele vraag/ruimteverwarming,# Aantal woningen,Functionele vraag ruimteverwarming (% van totaal),Gemiddelde netto warmtevraag (kWh/m2),Gemiddeld warmteverbruik (GJ/woning)
GM0216,Vrijstaand huis,< 1945,32084,5652.0,159,0.011869533415193633,48.93404812367535,35.54716981132076
GM0216,Vrijstaand huis,>= 2005,30815,6078.599999999999,141,0.012765418580607929,54.79474282005516,43.110638297872335
GM0221,Appartement,1945 - 1964,5431,2580.1,68,0.012663968724154602,131.9636244604022,37.942647058823525
GM0221,Appartement,1965 - 1984,16595,9884.3,236,0.048515354466943654,165.44976733286464,41.882627118644066
GM0221,Appartement,1985 - 2004,17123,8520.7,238,0.04182236281845825,138.22701110267545,35.801260504201686
GM0221,Appartement,< 1945,11180,4793.8,124,0.023529527254700335,119.10653945537668,38.65967741935484
GM0221,Appartement,>= 2005,43994,18588.2,443,0.09123692238220635,117.36575189546049,41.95981941309255
GM0221,Hoekhuis,1945 - 1964,32274,12427.8,317,0.06099967850472794,106.96432628947966,39.20441640378549
GM0221,Hoekhuis,1965 - 1984,72214,22554.699999999997,617,0.11070579255947048,86.75872330080654,36.55542949756888
GM0221,Hoekhuis,1985 - 2004,34852,10847.3,289,0.053242071214884,86.45526480227501,37.53391003460207
GM0221,Hoekhuis,< 1945,41845,10155.4,242,0.04984600131052271,67.41413417240877,41.96446280991736
GM0221,Hoekhuis,>= 2005,13128,3619.1,105,0.01776371815417539,76.57720563342136,34.467619047619046
GM0221,Rijtjeshuis,1945 - 1964,50211,20876.8,540,0.10247011443759188,115.49483402264666,38.66074074074074
GM0221,Rijtjeshuis,1965 - 1984,88150,29501.4,797,0.14480245219905222,92.96464359992437,37.01555834378921
GM0221,Rijtjeshuis,1985 - 2004,41184,14391.3,379,0.07063717417926674,97.06641737891736,37.971767810026385
GM0221,Rijtjeshuis,< 1945,62207,14875.199999999999,362,0.07301231253267103,66.42339286575465,41.09171270718232
GM0221,Rijtjeshuis,>= 2005,13253,3554.1,112,0.017444677044501325,74.4925677205161,31.733035714285712
GM0221,Vrijstaand huis,1945 - 1964,9530,2093.8,46,0.010277050391316192,61.02949749329603,45.51739130434783
GM0221,Vrijstaand huis,1965 - 1984,12711,2210.2000000000003,60,0.010848379393870976,48.30024737978479,36.83666666666667
GM0221,Vrijstaand huis,1985 - 2004,43172,9140.300000000001,239,0.0448635608423667,58.81062314051289,38.24393305439331
GM0221,Vrijstaand huis,< 1945,15830,2283.7,61,0.011209141264040875,40.07334877518073,37.437704918032786
GM0221,Vrijstaand huis,>= 2005,6045,837.3,32,0.0041097403250783485,38.475323959194924,26.165625
GM0222,Appartement,1945 - 1964,59702,31690.0,820,0.03077292976547318,147.44527449294458,38.646341463414636
GM0222,Appartement,1965 - 1984,147058,82338.8,2098,0.07995601481140244,155.52971541085074,39.2463298379409
GM0222,Appartement,1985 - 2004,154694,76316.9,1954,0.074108381306994,137.03917985758264,39.05675537359263
GM0222,Appartement,< 1945,29610,9498.7,242,0.009223819121593566,89.10934744268079,39.250826446280996
GM0222,Appartement,>= 2005,103597,47906.4,1243,0.04652004678184488,128.45288312724628,38.540949316170554
GM0222,Hoekhuis,1945 - 1964,136906,49066.4,1270,0.047646477786197954,99.55411417728628,38.63496062992126
GM0222,Hoekhuis,1965 - 1984,335646,106870.6,2745,0.1037778942188065,88.44520053204204,38.9328233151184
GM0222,Hoekhuis,1985 - 2004,227642,70258.5,1780,0.06822530406839689,85.73220231767424,39.47106741573034
GM0222,Hoekhuis,< 1945,162301,45735.600000000006,1166,0.0444120671057676,78.27637126902073,39.22435677530018
GM0222,Hoekhuis,>= 2005,108543,27934.6,765,0.02712620649500117,71.48882112260681,36.51581699346405
GM0222,Rijtjeshuis,1945 - 1964,108365,41991.899999999994,1106,0.040776705251460175,107.64007443977911,37.967359855334536
GM0222,Rijtjeshuis,1965 - 1984,412211,143349.5,3649,0.13920113901595763,96.5993279062314,39.2845985201425
GM0222,Rijtjeshuis,1985 - 2004,293449,99647.8,2500,0.09676411330652945,94.32625241334762,39.859120000000004
GM0222,Rijtjeshuis,< 1945,19594,5902.3,156,0.005731494583614779,83.67499121046126,37.83525641025641
GM0222,Rijtjeshuis,>= 2005,93191,27201.9,744,0.0264147099459585,81.08168528434435,36.5616935483871
GM0222,Vrijstaand huis,1945 - 1964,92356,23142.1,593,0.02247239564296487,69.60415253054605,39.02546374367622
GM0222,Vrijstaand huis,1965 - 1984,167099,36184.8,929,0.03513765569509921,60.15196580071296,38.9502691065662
GM0222,Vrijstaand huis,1985 - 2004,180982,40030.700000000004,1027,0.038872260005134975,61.440579112226025,38.978286270691335
GM0222,Vrijstaand huis,< 1945,230809,46163.4,1202,0.04482748709168333,55.55748114963743,38.40549084858569
GM0222,Vrijstaand huis,>= 2005,104041,18570.3,503,0.018032898000118855,49.58061405279329,36.91908548707753
GM0225,Appartement,1945 - 1964,828,446.4,12,0.0014973223288192283,149.75845410628017,37.199999999999996
GM0225,Appartement,1965 - 1984,21127,10966.0,289,0.03678234018331465,144.18095854172913,37.944636678200695
GM0225,Appartement,1985 - 2004,25605,11507.7,286,0.03859931936234999,124.84215322528152,40.23671328671329
GM0225,Appartement,< 1945,15923,6942.6,180,0.02328698476716034,121.11411166237518,38.57
GM0225,Appartement,>= 2005,54750,21527.9,620,0.07220924140364576,109.22323693556572,34.72241935483871
GM0225,Hoekhuis,1945 - 1964,50243,17533.8,472,0.058812164536403644,96.93887705750055,37.1478813559322
GM0225,Hoekhuis,1965 - 1984,117061,35339.2,949,0.11853533432483977,83.85751398368751,37.23835616438356
GM0225,Hoekhuis,1985 - 2004,129306,34105.8,894,0.11439824346380566,73.2667728746797,38.149664429530205
GM0225,Hoekhuis,< 1945,25990,5341.0,148,0.017914871322185257,57.083921166260524,36.08783783783784
GM0225,Hoekhuis,>= 2005,44242,9050.599999999999,286,0.030357673542140026,56.82508827710219,31.64545454545454
GM0225,Rijtjeshuis,1945 - 1964,25303,9400.0,259,0.031529636852376225,103.1937363597641,36.293436293436294
GM0225,Rijtjeshuis,1965 - 1984,112143,35935.1,985,0.12053411204827924,89.01110387828238,36.482335025380706
GM0225,Rijtjeshuis,1985 - 2004,84725,24867.199999999997,638,0.08340997718461808,81.5291301924527,38.976802507836986
GM0225,Rijtjeshuis,< 1945,3059,700.6999999999999,21,0.0023502996321765977,63.628273582506985,33.36666666666666
GM0225,Rijtjeshuis,>= 2005,46401,11165.4,349,0.037451170990587396,66.8412318700028,31.992550143266474
GM0225,Vrijstaand huis,1945 - 1964,42508,6971.299999999999,201,0.023383250786060676,45.55547713894378,34.68308457711442
GM0225,Vrijstaand huis,1965 - 1984,72493,14084.0,384,0.04724078781158157,53.96689642065057,36.677083333333336
GM0225,Vrijstaand huis,1985 - 2004,91851,16433.6,463,0.055121855338001055,49.698848013509796,35.49373650107991
GM0225,Vrijstaand huis,< 1945,130891,17965.2,499,0.06025917361492653,38.12587063536326,36.00240480961924
GM0225,Vrijstaand huis,>= 2005,56904,7848.7,254,0.026326240506728223,38.31355343111986,30.9003937007874
GM0226,Appartement,1945 - 1964,1142,327.0,8,0.0008210885675846287,79.53882078225335,40.875
GM0226,Appartement,1965 - 1984,12488,8643.3,206,0.021703103413468563,192.2579009182148,41.95776699029126
GM0226,Appartement,1985 - 2004,65625,32234.5,921,0.08093999826240585,136.44232804232806,34.999457111834964
GM0226,Appartement,< 1945,8656,1500.2,36,0.0037669635140381037,48.142585746559874,41.672222222222224
GM0226,Appartement,>= 2005,25809,11174.8,258,0.028059634633164243,120.27242865322604,43.31317829457364
GM0226,Hoekhuis,1945 - 1964,25290,7273.0,203,0.018262315449672797,79.88445147401256,35.827586206896555
GM0226,Hoekhuis,1965 - 1984,103703,32201.9,860,0.08085814050306867,86.25567459207758,37.44406976744186
GM0226,Hoekhuis,1985 - 2004,219032,60969.4,1704,0.15309259116970722,77.3217814951443,35.780164319248826
GM0226,Hoekhuis,< 1945,10456,1878.4,55,0.004716613961317941,49.90223582419451,34.152727272727276
GM0226,Hoekhuis,>= 2005,48973,13007.8,327,0.0326622503652212,73.78101765825613,39.779204892966355
GM0226,Rijtjeshuis,1945 - 1964,10986,3829.9,101,0.009616780137591343,96.83789469425733,37.919801980198024
GM0226,Rijtjeshuis,1965 - 1984,167085,55217.399999999994,1466,0.1386494674976987,91.79858555026881,37.665347885402454
GM0226,Rijtjeshuis,1985 - 2004,324065,101923.1,2837,0.25592627578833294,87.3651033657514,35.926365879450124
GM0226,Rijtjeshuis,< 1945,214,116.8,2,0.00029328178805469306,151.60955347871234,58.4
GM0226,Rijtjeshuis,>= 2005,40158,13362.1,329,0.03355188852881519,92.42727338125515,40.614285714285714
GM0226,Vrijstaand huis,1945 - 1964,38385,7544.9,208,0.018945049338132305,54.599597643755516,36.27355769230769
GM0226,Vrijstaand huis,1965 - 1984,50494,9137.0,249,0.02294277138232646,50.26449787213442,36.69477911646587
GM0226,Vrijstaand huis,1985 - 2004,110228,22746.4,580,0.05711562383396636,57.32159201332189,39.21793103448276
GM0226,Vrijstaand huis,< 1945,63904,8615.1,234,0.02163229394066769,37.448099232181605,36.81666666666667
GM0226,Vrijstaand huis,>= 2005,35299,6548.8,166,0.016443867924765185,51.5343525627103,39.450602409638556
GM0228,Appartement,1945 - 1964,137523,70345.29999999999,1866,0.03832567867271294,142.08794973285273,37.69844587352625
GM0228,Appartement,1965 - 1984,362200,181901.2,4736,0.09910380567544518,139.50334376342107,38.40819256756757
GM0228,Appartement,1985 - 2004,311932,142548.4,3924,0.07766352796433244,126.9404157886263,36.327319062181445
GM0228,Appartement,< 1945,110662,37109.799999999996,1044,0.02021824159408863,93.15101640832242,35.545785440613024
GM0228,Appartement,>= 2005,302246,134322.0,3780,0.0731816029027689,123.4480081346541,35.53492063492064
GM0228,Hoekhuis,1945 - 1964,282353,96395.9,2503,0.05251862297505264,94.83390964108364,38.51214542548941
GM0228,Hoekhuis,1965 - 1984,358348,105793.29999999999,2859,0.057638534792316225,82.00695351384066,37.00360265827212
GM0228,Hoekhuis,1985 - 2004,340191,99296.0,2738,0.05409866173697042,81.07863589049158,36.26588750913075
GM0228,Hoekhuis,< 1945,180971,53894.4,1369,0.029362863711700157,82.72411970242008,39.36771365960555
GM0228,Hoekhuis,>= 2005,240677,58386.5,1696,0.031810259360957376,67.38688043403492,34.426002358490564
GM0228,Rijtjeshuis,1945 - 1964,146184,60572.8,1521,0.033001404061202486,115.09999574356824,39.82432610124918
GM0228,Rijtjeshuis,1965 - 1984,544415,175133.6,4703,0.0954166671887879,89.35871021596066,37.23869870295556
GM0228,Rijtjeshuis,1985 - 2004,610870,199933.8,5625,0.10892836585549363,90.91487004872832,35.54378666666666
GM0228,Rijtjeshuis,< 1945,24559,8488.5,203,0.004624722951118609,96.01028814962606,41.81527093596059
GM0228,Rijtjeshuis,>= 2005,308115,87454.2,2551,0.0476469866185683,78.84339721640728,34.28232065856527
GM0228,Vrijstaand huis,1945 - 1964,250878,57978.9,1561,0.03158818984633454,64.19554524509921,37.14215246636771
GM0228,Vrijstaand huis,1965 - 1984,358280,68276.7,1882,0.037198659541337095,52.93555319861561,36.278799149840594
GM0228,Vrijstaand huis,1985 - 2004,302397,62848.600000000006,1695,0.03424131034525217,57.73187050283053,37.07882005899705
GM0228,Vrijstaand huis,< 1945,475001,99229.29999999999,2619,0.054062322098537285,58.02870824365515,37.88823978617793
GM0228,Vrijstaand huis,>= 2005,234122,35552.1,1022,0.019369572107022903,42.18135558953593,34.78679060665362
GM0230,Appartement,1945 - 1964,8829,2748.2,74,0.007881917506879684,86.46379985149947,37.137837837837836
GM0230,Appartement,1965 - 1984,9583,4879.1,124,0.013993400665095943,141.4281076443239,39.347580645161294
GM0230,Appartement,1985 - 2004,30957,16562.2,455,0.04750087116383186,148.61295058019547,36.400439560439565
GM0230,Appartement,< 1945,32335,10784.7,301,0.03093083317678675,92.64728622235967,35.829568106312294
GM0230,Appartement,>= 2005,33223,12708.8,392,0.03644920792206991,106.25838191079139,32.42040816326531
GM0230,Hoekhuis,1945 - 1964,81946,27239.6,768,0.07812396482075534,92.33587430204715,35.46822916666667
GM0230,Hoekhuis,1965 - 1984,142498,42461.3,1159,0.12178024300810363,82.77172701059352,36.63615185504746
GM0230,Hoekhuis,1985 - 2004,78307,21071.100000000002,584,0.06043252746496345,74.74533992278256,36.08065068493151
GM0230,Hoekhuis,< 1945,24926,7485.0,182,0.021467197634449618,83.41357083634223,41.12637362637363
GM0230,Hoekhuis,>= 2005,49262,11783.300000000001,346,0.03379484701215901,66.44348359564957,34.05578034682081
GM0230,Rijtjeshuis,1945 - 1964,50402,18260.8,522,0.05237250535245926,100.63974533638435,34.9823754789272
GM0230,Rijtjeshuis,1965 - 1984,174597,55523.3,1479,0.15924243879984457,88.33564659695693,37.54110885733604
GM0230,Rijtjeshuis,1985 - 2004,72368,21774.5,615,0.06244989911707725,83.57937516888987,35.40569105691057
GM0230,Rijtjeshuis,< 1945,37601,11591.5,304,0.033244759035367104,85.63232656341881,38.129934210526315
GM0230,Rijtjeshuis,>= 2005,50289,14838.9,410,0.04255839665702531,81.96457807207673,36.19243902439025
GM0230,Vrijstaand huis,1945 - 1964,64162,15934.2,406,0.04569974890405439,68.98423781469822,39.24679802955665
GM0230,Vrijstaand huis,1965 - 1984,98292,17900.0,504,0.051337720461810045,50.58623511803832,35.51587301587302
GM0230,Vrijstaand huis,1985 - 2004,68056,13115.9,360,0.03761678255894158,53.53393610490707,36.433055555555555
GM0230,Vrijstaand huis,< 1945,68992,14032.0,370,0.04024418399553735,56.49608328179757,37.924324324324324
GM0230,Vrijstaand huis,>= 2005,44010,7977.099999999999,228,0.02287855474278798,50.34903683506273,34.987280701754386
GM0232,Appartement,1945 - 1964,24091,10120.1,286,0.018095538492513497,116.68834373371338,35.384965034965035
GM0232,Appartement,1965 - 1984,73509,37236.0,988,0.066580910396857,140.70839398350316,37.688259109311744
GM0232,Appartement,1985 - 2004,68559,36704.3,882,0.06563018878180682,148.71335475851296,41.61485260770976
GM0232,Appartement,< 1945,32790,7949.0,216,0.014213440131717055,67.33929721120938,36.800925925925924
GM0232,Appartement,>= 2005,54394,23928.0,622,0.042785154795788864,122.19484992217279,38.469453376205784
GM0232,Hoekhuis,1945 - 1964,66162,22188.0,629,0.039673897300608635,93.15518474854649,35.27503974562798
GM0232,Hoekhuis,1965 - 1984,200020,56872.4,1570,0.10169234526947604,78.98154628981545,36.224458598726116
GM0232,Hoekhuis,1985 - 2004,76113,26048.3,596,0.046576418742358204,95.06442905796497,43.705201342281875
GM0232,Hoekhuis,< 1945,48557,13248.7,328,0.023689722515169175,75.79122360204387,40.39237804878049
GM0232,Hoekhuis,>= 2005,41115,11046.400000000001,287,0.019751836088941918,74.63077816963262,38.489198606271785
GM0232,Rijtjeshuis,1945 - 1964,55411,21272.0,567,0.038036016918088465,106.63747069875816,37.516754850088184
GM0232,Rijtjeshuis,1965 - 1984,250741,78025.7,2141,0.13951611720786455,86.43901697590564,36.44357776739841
GM0232,Rijtjeshuis,1985 - 2004,58734,23643.3,533,0.04227608869873265,111.81910534500176,44.35891181988743
GM0232,Rijtjeshuis,< 1945,3671,905.4000000000001,26,0.0016189267449058526,68.50994279487878,34.823076923076925
GM0232,Rijtjeshuis,>= 2005,38119,13489.300000000001,332,0.024119934327433753,98.29816568582014,40.63042168674699
GM0232,Vrijstaand huis,1945 - 1964,125999,27629.0,740,0.049402835249617624,60.91097724761484,37.336486486486486
GM0232,Vrijstaand huis,1965 - 1984,201083,34441.3,1001,0.06158376595905229,47.57750669016166,34.40689310689311
GM0232,Vrijstaand huis,1985 - 2004,135385,26592.6,659,0.04754967015306315,54.56168211643338,40.35295902883156
GM0232,Vrijstaand huis,< 1945,355603,73532.4,1921,0.13148174174631666,57.4395229136612,38.278188443519
GM0232,Vrijstaand huis,>= 2005,85223,14387.2,359,0.025725450479687963,46.89396576563187,40.0757660167131
GM0233,Appartement,1945 - 1964,17702,8547.599999999999,212,0.020630973348159616,134.12797047414603,40.3188679245283
GM0233,Appartement,1965 - 1984,66347,23703.3,653,0.05721163257094763,99.23960390070387,36.299081163859114
GM0233,Appartement,1985 - 2004,45943,21918.4,607,0.052903496447459154,132.5216995939413,36.10939044481054
GM0233,Appartement,< 1945,22487,6216.0,183,0.015003291021124082,76.78510546834467,33.967213114754095
GM0233,Appartement,>= 2005,87669,34261.7,912,0.08269598712651978,108.55763027853503,37.567653508771926
GM0233,Hoekhuis,1945 - 1964,65214,21968.8,586,0.05302514475303583,93.57568075021382,37.48941979522184
GM0233,Hoekhuis,1965 - 1984,175118,48108.700000000004,1336,0.11611789362097043,76.31156007822027,36.00950598802395
GM0233,Hoekhuis,1985 - 2004,78967,21478.6,596,0.051841970161891196,75.5540640745853,36.03791946308725
GM0233,Hoekhuis,< 1945,41993,11046.3,294,0.02666197773594642,73.06971796886782,37.57244897959183
GM0233,Hoekhuis,>= 2005,44409,11000.699999999999,314,0.026551914983281803,68.80925037717579,35.034076433121015
GM0233,Rijtjeshuis,1945 - 1964,31297,11546.4,319,0.027869047529972185,102.48053594061197,36.19561128526646
GM0233,Rijtjeshuis,1965 - 1984,198966,62354.0,1718,0.1505011596414368,87.05284096556977,36.29452852153667
GM0233,Rijtjeshuis,1985 - 2004,70351,21774.6,623,0.05255641259146854,85.97603445580019,34.951203852327446
GM0233,Rijtjeshuis,< 1945,3436,1086.1,27,0.002621472712040358,87.80397102574052,40.22592592592592
GM0233,Rijtjeshuis,>= 2005,34526,11793.800000000001,312,0.028466186236314868,94.88662328551109,37.80064102564103
GM0233,Vrijstaand huis,1945 - 1964,99017,21842.1,589,0.05271933442929445,61.27483159457466,37.08336162988115
GM0233,Vrijstaand huis,1965 - 1984,126703,24625.600000000002,674,0.05943774828986378,53.98802273382986,36.53649851632048
GM0233,Vrijstaand huis,1985 - 2004,88436,16473.7,452,0.0397618589598925,51.74394791462502,36.4462389380531
GM0233,Vrijstaand huis,< 1945,119096,24439.7,663,0.058989049480206925,57.00280072845063,36.862292609351435
GM0233,Vrijstaand huis,>= 2005,60519,10123.0,262,0.0244334483601736,46.46382862315049,38.63740458015267
GM0243,Appartement,1945 - 1964,18912,9035.7,227,0.010979359552548296,132.715559785674,39.80484581497797
GM0243,Appartement,1965 - 1984,134505,65753.4,1781,0.07989754201694711,135.79296928243062,36.919371139809094
GM0243,Appartement,1985 - 2004,195641,95769.2,2364,0.1163700079528878,135.97638304627125,40.51150592216582
GM0243,Appartement,< 1945,30940,13480.3,352,0.01638003260137198,121.02546146663794,38.29630681818182
GM0243,Appartement,>= 2005,140563,69945.2,1690,0.08499103553403732,138.22429958255174,41.387692307692305
GM0243,Hoekhuis,1945 - 1964,126509,46290.1,1169,0.056247512823955625,101.63989211132102,39.59803250641574
GM0243,Hoekhuis,1965 - 1984,146929,46166.4,1149,0.05609720385213826,87.28025100558773,40.179634464751956
GM0243,Hoekhuis,1985 - 2004,129531,39075.5,944,0.04748098810226114,83.79697181026593,41.39353813559322
GM0243,Hoekhuis,< 1945,52612,15066.400000000001,419,0.018307316839039994,79.54670248443533,35.95799522673031
GM0243,Hoekhuis,>= 2005,146798,38751.2,952,0.04708692828366474,73.3267634587816,40.70504201680672
GM0243,Rijtjeshuis,1945 - 1964,158866,62075.7,1570,0.07542873598903485,108.53958682159808,39.53866242038217
GM0243,Rijtjeshuis,1965 - 1984,303778,102692.7,2583,0.12478281447170406,93.90327805173514,39.75714285714285
GM0243,Rijtjeshuis,1985 - 2004,220678,73376.1,1812,0.08915995268365916,92.36194817788814,40.49453642384106
GM0243,Rijtjeshuis,< 1945,48659,17326.1,428,0.021053098436580122,98.9088463707753,40.481542056074765
GM0243,Rijtjeshuis,>= 2005,198389,56922.4,1441,0.06916691525769726,79.70087947304427,39.502012491325466
GM0243,Vrijstaand huis,1945 - 1964,34592,8824.1,226,0.010722242507790367,70.8585478980368,39.04469026548673
GM0243,Vrijstaand huis,1965 - 1984,43305,8789.8,222,0.010680564272274313,56.381736776610346,39.59369369369369
GM0243,Vrijstaand huis,1985 - 2004,112859,25264.600000000002,643,0.030699240496177574,62.18329459276128,39.29175738724728
GM0243,Vrijstaand huis,< 1945,65084,13141.5,343,0.015968353703621572,56.08777374879642,38.3134110787172
GM0243,Vrijstaand huis,>= 2005,75410,15225.1,353,0.01850015462260844,56.08267397486333,43.13059490084986
GM0244,Appartement,1945 - 1964,19990,9613.7,240,0.047445165416754684,133.59040631426825,40.05708333333334
GM0244,Appartement,1965 - 1984,6485,3800.0,95,0.018753615006050512,162.76878266084125,40.0
GM0244,Appartement,1985 - 2004,13346,6494.2,184,0.03204992804534032,135.16742428026706,35.2945652173913
GM0244,Appartement,< 1945,10311,4225.2,111,0.020852045821990687,113.82665761484498,38.064864864864866
GM0244,Appartement,>= 2005,13413,6212.8,149,0.030661173502523845,128.66456257196583,41.696644295302015
GM0244,Hoekhuis,1945 - 1964,39895,13756.6,358,0.06789104741900907,95.78337580593502,38.42625698324022
GM0244,Hoekhuis,1965 - 1984,71864,21626.3,557,0.1067292905803553,83.59269669870248,38.826391382405745
GM0244,Hoekhuis,1985 - 2004,36685,9368.4,244,0.046234570216495685,70.93725864340556,38.395081967213116
GM0244,Hoekhuis,< 1945,39653,10887.4,281,0.05373108105707219,76.26857432672881,38.745195729537365
GM0244,Hoekhuis,>= 2005,22819,5158.2,147,0.02545655182216046,62.79124121711439,35.089795918367344
GM0244,Rijtjeshuis,1945 - 1964,31515,12787.9,325,0.0631103561410193,112.71440407566061,39.34738461538461
GM0244,Rijtjeshuis,1965 - 1984,80009,27003.2,680,0.13326516229773241,93.75056417264169,39.71058823529412
GM0244,Rijtjeshuis,1985 - 2004,31589,9869.5,250,0.048707579816372505,86.78741896792484,39.478
GM0244,Rijtjeshuis,< 1945,27700,8909.699999999999,226,0.04397081147879164,89.34717208182911,39.423451327433625
GM0244,Rijtjeshuis,>= 2005,17153,4985.3,133,0.024603262339385163,80.7325573109984,37.48345864661654
GM0244,Vrijstaand huis,1945 - 1964,45867,8564.2,236,0.042265713061794156,51.86614438364062,36.28898305084746
GM0244,Vrijstaand huis,1965 - 1984,63972,11390.6,293,0.056214454496820776,49.46000680853429,38.87576791808874
GM0244,Vrijstaand huis,1985 - 2004,40468,7218.5,188,0.03562446576873042,49.54875182585966,38.39627659574468
GM0244,Vrijstaand huis,< 1945,80766,15543.6,409,0.0767101816336965,53.45896375537561,38.0039119804401
GM0244,Vrijstaand huis,>= 2005,36494,5212.3,153,0.025723544077904496,39.67394944678882,34.06732026143791
GM0246,Appartement,1945 - 1964,5008,1484.6,45,0.005073371837557783,82.34602413915513,32.99111111111111
GM0246,Appartement,1965 - 1984,18174,9690.3,271,0.033114977177344865,148.10993727302738,35.75756457564575
GM0246,Appartement,1985 - 2004,28097,14089.900000000001,391,0.04814987326822405,139.298185255049,36.035549872122765
GM0246,Appartement,< 1945,25524,7593.4,202,0.025949172646713776,82.63899771892248,37.591089108910886
GM0246,Appartement,>= 2005,37253,12852.3,356,0.04392058255950687,95.83344518114872,36.10196629213483
GM0246,Hoekhuis,1945 - 1964,47128,17825.9,489,0.06091702750850148,105.0678766102718,36.45378323108385
GM0246,Hoekhuis,1965 - 1984,89761,29050.5,784,0.09927521794892388,89.90077353564837,37.05420918367347
GM0246,Hoekhuis,1985 - 2004,50485,16245.1,422,0.05551490828392156,89.38353526349961,38.495497630331755
GM0246,Hoekhuis,< 1945,23252,7148.6,184,0.024429143148299592,85.4000611655867,38.85108695652174
GM0246,Hoekhuis,>= 2005,47101,10857.9,318,0.03710505461068211,64.03438002024019,34.14433962264151
GM0246,Rijtjeshuis,1945 - 1964,14891,5300.7,168,0.018114254411519967,98.87963646945582,31.551785714285714
GM0246,Rijtjeshuis,1965 - 1984,78225,27835.0,755,0.09512145028857666,98.84237065445119,36.86754966887417
GM0246,Rijtjeshuis,1985 - 2004,35256,11797.6,328,0.0403163219660324,92.95186950054206,35.96829268292683
GM0246,Rijtjeshuis,< 1945,1573,468.9,11,0.0016023872117949915,82.80356007628734,42.627272727272725
GM0246,Rijtjeshuis,>= 2005,32282,9243.5,267,0.031588113013919825,79.53778851647634,34.61985018726592
GM0246,Vrijstaand huis,1945 - 1964,83262,21441.1,583,0.07327136798212325,71.531564352419,36.77718696397942
GM0246,Vrijstaand huis,1965 - 1984,101029,22263.5,609,0.0760817822345869,61.213172015515894,36.55747126436781
GM0246,Vrijstaand huis,1985 - 2004,85469,17244.0,465,0.05892848172359317,56.04371175513929,37.08387096774194
GM0246,Vrijstaand huis,< 1945,195984,41452.1,1091,0.14165560874823455,58.752103346304914,37.994592117323556
GM0246,Vrijstaand huis,>= 2005,53894,8741.0,266,0.029870903429942464,45.05242801713652,32.8609022556391
GM0252,Appartement,1945 - 1964,1417,445.1,12,0.0016297414822116153,87.25397945581432,37.09166666666667
GM0252,Appartement,1965 - 1984,15102,7730.0,196,0.02830353102110938,142.1813152047558,39.43877551020408
GM0252,Appartement,1985 - 2004,62543,29179.5,829,0.10684125270769226,129.59750358420072,35.198431845597106
GM0252,Appartement,< 1945,5408,1583.5,39,0.005798013114091424,81.33526462853386,40.6025641025641
GM0252,Appartement,>= 2005,13929,6071.0,152,0.022229073328480602,121.07034883257153,39.94078947368421
GM0252,Hoekhuis,1945 - 1964,22993,7829.900000000001,187,0.028669316629001858,94.59279877450626,41.87112299465241
GM0252,Hoekhuis,1965 - 1984,139465,38798.1,1001,0.14205992586159172,77.27566055999714,38.75934065934066
GM0252,Hoekhuis,1985 - 2004,117268,27389.5,793,0.1002871362099192,64.87869192315418,34.5390920554855
GM0252,Hoekhuis,< 1945,25589,4713.3,133,0.017257830887683682,51.16456289812029,35.438345864661656
GM0252,Hoekhuis,>= 2005,24303,7977.200000000001,176,0.029208658170969442,91.17758667197009,45.325
GM0252,Rijtjeshuis,1945 - 1964,7184,3025.6000000000004,72,0.011078287640034743,116.98836921554071,42.022222222222226
GM0252,Rijtjeshuis,1965 - 1984,139609,41795.7,1080,0.15303569100892384,83.16023083516583,38.69972222222222
GM0252,Rijtjeshuis,1985 - 2004,90026,23962.0,702,0.08773728464784257,73.93543099894599,34.13390313390313
GM0252,Rijtjeshuis,< 1945,1459,320.3,7,0.0011727840861657614,60.981646485416185,45.75714285714286
GM0252,Rijtjeshuis,>= 2005,20601,7619.0,173,0.027897102567895522,102.73233769665983,44.040462427745666
GM0252,Vrijstaand huis,1945 - 1964,44798,8728.199999999999,220,0.03195845788595691,54.12071967498548,39.67363636363636
GM0252,Vrijstaand huis,1965 - 1984,112742,19815.699999999997,524,0.07255553423738643,48.82263141607484,37.816221374045796
GM0252,Vrijstaand huis,1985 - 2004,118213,19297.8,554,0.07065923427414808,45.34611252569514,34.833574007220214
GM0252,Vrijstaand huis,< 1945,79978,10253.9,271,0.037544835282969403,35.61361318807116,37.837269372693726
GM0252,Vrijstaand huis,>= 2005,28668,6575.5,144,0.024076308955925583,63.713121870300604,45.66319444444444
GM0262,Appartement,1945 - 1964,22616,6359.8,169,0.010965673431630926,78.11333176119167,37.63195266272189
GM0262,Appartement,1965 - 1984,30028,13268.2,334,0.022877252150313762,122.73914716634845,39.725149700598806
GM0262,Appartement,1985 - 2004,67969,29407.8,747,0.0507054201614384,120.18469204097946,39.36787148594377
GM0262,Appartement,< 1945,71413,17154.7,457,0.02957842039334555,66.7272687668134,37.53763676148797
GM0262,Appartement,>= 2005,50438,22859.6,594,0.03941490430166205,125.8949381198479,38.484175084175085
GM0262,Hoekhuis,1945 - 1964,88590,30190.800000000003,801,0.0520554818452912,94.66455958159311,37.691385767790266
