utc_timestamp,cet_cest_timestamp,FR_wind_onshore_generation_actual
2017-07-19T17:00:00Z,2017-07-19T19:00:00+0200,3092
2017-07-19T18:00:00Z,2017-07-19T20:00:00+0200,2441
2017-07-19T19:00:00Z,2017-07-19T21:00:00+0200,2162
2017-07-19T20:00:00Z,2017-07-19T22:00:00+0200,2117
2017-07-19T21:00:00Z,2017-07-19T23:00:00+0200,2193
2017-07-19T22:00:00Z,2017-07-20T00:00:00+0200,2189
2017-07-19T23:00:00Z,2017-07-20T01:00:00+0200,2517
2017-07-20T00:00:00Z,2017-07-20T02:00:00+0200,2693
2017-07-20T01:00:00Z,2017-07-20T03:00:00+0200,2879
2017-07-20T02:00:00Z,2017-07-20T04:00:00+0200,2786
2017-07-20T03:00:00Z,2017-07-20T05:00:00+0200,2774
2017-07-20T04:00:00Z,2017-07-20T06:00:00+0200,2641
2017-07-20T05:00:00Z,2017-07-20T07:00:00+0200,2697
2017-07-20T06:00:00Z,2017-07-20T08:00:00+0200,3005
2017-07-20T07:00:00Z,2017-07-20T09:00:00+0200,3721
2017-07-20T08:00:00Z,2017-07-20T10:00:00+0200,4004
2017-07-20T09:00:00Z,2017-07-20T11:00:00+0200,4148
2017-07-20T10:00:00Z,2017-07-20T12:00:00+0200,4624
2017-07-20T11:00:00Z,2017-07-20T13:00:00+0200,5106
2017-07-20T12:00:00Z,2017-07-20T14:00:00+0200,5218
2017-07-20T13:00:00Z,2017-07-20T15:00:00+0200,5114
2017-07-20T14:00:00Z,2017-07-20T16:00:00+0200,4882
2017-07-20T15:00:00Z,2017-07-20T17:00:00+0200,4369
2017-07-20T16:00:00Z,2017-07-20T18:00:00+0200,3810
2017-07-20T17:00:00Z,2017-07-20T19:00:00+0200,3207
2017-07-20T18:00:00Z,2017-07-20T20:00:00+0200,2477
2017-07-20T19:00:00Z,2017-07-20T21:00:00+0200,1896
2017-07-20T20:00:00Z,2017-07-20T22:00:00+0200,1594
2017-07-20T21:00:00Z,2017-07-20T23:00:00+0200,1378
2017-07-20T22:00:00Z,2017-07-21T00:00:00+0200,1238
2017-07-20T23:00:00Z,2017-07-21T01:00:00+0200,1163
2017-07-21T00:00:00Z,2017-07-21T02:00:00+0200,1070
2017-07-21T01:00:00Z,2017-07-21T03:00:00+0200,986
2017-07-21T02:00:00Z,2017-07-21T04:00:00+0200,1019
2017-07-21T03:00:00Z,2017-07-21T05:00:00+0200,1181
2017-07-21T04:00:00Z,2017-07-21T06:00:00+0200,1402
2017-07-21T05:00:00Z,2017-07-21T07:00:00+0200,1492
2017-07-21T06:00:00Z,2017-07-21T08:00:00+0200,1295
2017-07-21T07:00:00Z,2017-07-21T09:00:00+0200,1169
2017-07-21T08:00:00Z,2017-07-21T10:00:00+0200,1530
2017-07-21T09:00:00Z,2017-07-21T11:00:00+0200,1866
2017-07-21T10:00:00Z,2017-07-21T12:00:00+0200,2065
2017-07-21T11:00:00Z,2017-07-21T13:00:00+0200,2217
2017-07-21T12:00:00Z,2017-07-21T14:00:00+0200,2430
2017-07-21T13:00:00Z,2017-07-21T15:00:00+0200,2640
2017-07-21T14:00:00Z,2017-07-21T16:00:00+0200,2635
2017-07-21T15:00:00Z,2017-07-21T17:00:00+0200,2689
2017-07-21T16:00:00Z,2017-07-21T18:00:00+0200,2673
2017-07-21T17:00:00Z,2017-07-21T19:00:00+0200,2507
2017-07-21T18:00:00Z,2017-07-21T20:00:00+0200,2156
2017-07-21T19:00:00Z,2017-07-21T21:00:00+0200,1890
2017-07-21T20:00:00Z,2017-07-21T22:00:00+0200,1935
2017-07-21T21:00:00Z,2017-07-21T23:00:00+0200,2125
2017-07-21T22:00:00Z,2017-07-22T00:00:00+0200,2253
2017-07-21T23:00:00Z,2017-07-22T01:00:00+0200,2326
2017-07-22T00:00:00Z,2017-07-22T02:00:00+0200,2424
2017-07-22T01:00:00Z,2017-07-22T03:00:00+0200,2504
2017-07-22T02:00:00Z,2017-07-22T04:00:00+0200,2308
2017-07-22T03:00:00Z,2017-07-22T05:00:00+0200,2111
2017-07-22T04:00:00Z,2017-07-22T06:00:00+0200,2012
2017-07-22T05:00:00Z,2017-07-22T07:00:00+0200,1761
2017-07-22T06:00:00Z,2017-07-22T08:00:00+0200,1542
2017-07-22T07:00:00Z,2017-07-22T09:00:00+0200,1716
2017-07-22T08:00:00Z,2017-07-22T10:00:00+0200,1764
2017-07-22T09:00:00Z,2017-07-22T11:00:00+0200,1903
2017-07-22T10:00:00Z,2017-07-22T12:00:00+0200,2293
2017-07-22T11:00:00Z,2017-07-22T13:00:00+0200,2659
2017-07-22T12:00:00Z,2017-07-22T14:00:00+0200,3104
2017-07-22T13:00:00Z,2017-07-22T15:00:00+0200,3361
2017-07-22T14:00:00Z,2017-07-22T16:00:00+0200,3378
2017-07-22T15:00:00Z,2017-07-22T17:00:00+0200,3164
2017-07-22T16:00:00Z,2017-07-22T18:00:00+0200,3493
2017-07-22T17:00:00Z,2017-07-22T19:00:00+0200,3206
2017-07-22T18:00:00Z,2017-07-22T20:00:00+0200,3110
2017-07-22T19:00:00Z,2017-07-22T21:00:00+0200,2772
2017-07-22T20:00:00Z,2017-07-22T22:00:00+0200,2600
2017-07-22T21:00:00Z,2017-07-22T23:00:00+0200,2841
2017-07-22T22:00:00Z,2017-07-23T00:00:00+0200,2971
2017-07-22T23:00:00Z,2017-07-23T01:00:00+0200,2919
2017-07-23T00:00:00Z,2017-07-23T02:00:00+0200,3128
2017-07-23T01:00:00Z,2017-07-23T03:00:00+0200,3471
2017-07-23T02:00:00Z,2017-07-23T04:00:00+0200,3615
2017-07-23T03:00:00Z,2017-07-23T05:00:00+0200,3676
2017-07-23T04:00:00Z,2017-07-23T06:00:00+0200,3664
2017-07-23T05:00:00Z,2017-07-23T07:00:00+0200,3429
2017-07-23T06:00:00Z,2017-07-23T08:00:00+0200,3400
2017-07-23T07:00:00Z,2017-07-23T09:00:00+0200,3621
2017-07-23T08:00:00Z,2017-07-23T10:00:00+0200,3778
2017-07-23T09:00:00Z,2017-07-23T11:00:00+0200,3947
2017-07-23T10:00:00Z,2017-07-23T12:00:00+0200,4024
2017-07-23T11:00:00Z,2017-07-23T13:00:00+0200,4132
2017-07-23T12:00:00Z,2017-07-23T14:00:00+0200,4006
2017-07-23T13:00:00Z,2017-07-23T15:00:00+0200,3995
2017-07-23T14:00:00Z,2017-07-23T16:00:00+0200,4153
2017-07-23T15:00:00Z,2017-07-23T17:00:00+0200,3699
2017-07-23T16:00:00Z,2017-07-23T18:00:00+0200,3208
2017-07-23T17:00:00Z,2017-07-23T19:00:00+0200,2497
2017-07-23T18:00:00Z,2017-07-23T20:00:00+0200,2028
2017-07-23T19:00:00Z,2017-07-23T21:00:00+0200,1825
2017-07-23T20:00:00Z,2017-07-23T22:00:00+0200,1773
2017-07-23T21:00:00Z,2017-07-23T23:00:00+0200,1671
2017-07-23T22:00:00Z,2017-07-24T00:00:00+0200,1686
2017-07-23T23:00:00Z,2017-07-24T01:00:00+0200,1848
2017-07-24T00:00:00Z,2017-07-24T02:00:00+0200,1968
2017-07-24T01:00:00Z,2017-07-24T03:00:00+0200,2045
2017-07-24T02:00:00Z,2017-07-24T04:00:00+0200,2189
2017-07-24T03:00:00Z,2017-07-24T05:00:00+0200,2152
2017-07-24T04:00:00Z,2017-07-24T06:00:00+0200,2149
2017-07-24T05:00:00Z,2017-07-24T07:00:00+0200,2055
2017-07-24T06:00:00Z,2017-07-24T08:00:00+0200,2063
2017-07-24T07:00:00Z,2017-07-24T09:00:00+0200,2249
2017-07-24T08:00:00Z,2017-07-24T10:00:00+0200,2469
2017-07-24T09:00:00Z,2017-07-24T11:00:00+0200,2864
2017-07-24T10:00:00Z,2017-07-24T12:00:00+0200,3425
2017-07-24T11:00:00Z,2017-07-24T13:00:00+0200,4070
2017-07-24T12:00:00Z,2017-07-24T14:00:00+0200,4502
2017-07-24T13:00:00Z,2017-07-24T15:00:00+0200,4790
2017-07-24T14:00:00Z,2017-07-24T16:00:00+0200,5025
2017-07-24T15:00:00Z,2017-07-24T17:00:00+0200,4867
2017-07-24T16:00:00Z,2017-07-24T18:00:00+0200,4659
2017-07-24T17:00:00Z,2017-07-24T19:00:00+0200,4276
2017-07-24T18:00:00Z,2017-07-24T20:00:00+0200,3901
2017-07-24T19:00:00Z,2017-07-24T21:00:00+0200,3638
2017-07-24T20:00:00Z,2017-07-24T22:00:00+0200,3295
2017-07-24T21:00:00Z,2017-07-24T23:00:00+0200,3205
2017-07-24T22:00:00Z,2017-07-25T00:00:00+0200,2940
2017-07-24T23:00:00Z,2017-07-25T01:00:00+0200,2689
2017-07-25T00:00:00Z,2017-07-25T02:00:00+0200,2509
2017-07-25T01:00:00Z,2017-07-25T03:00:00+0200,2356
2017-07-25T02:00:00Z,2017-07-25T04:00:00+0200,2322
2017-07-25T03:00:00Z,2017-07-25T05:00:00+0200,2321
2017-07-25T04:00:00Z,2017-07-25T06:00:00+0200,2179
2017-07-25T05:00:00Z,2017-07-25T07:00:00+0200,2093
2017-07-25T06:00:00Z,2017-07-25T08:00:00+0200,1909
2017-07-25T07:00:00Z,2017-07-25T09:00:00+0200,1879
2017-07-25T08:00:00Z,2017-07-25T10:00:00+0200,1867
2017-07-25T09:00:00Z,2017-07-25T11:00:00+0200,2008
2017-07-25T10:00:00Z,2017-07-25T12:00:00+0200,2108
2017-07-25T11:00:00Z,2017-07-25T13:00:00+0200,2315
2017-07-25T12:00:00Z,2017-07-25T14:00:00+0200,2528
2017-07-25T13:00:00Z,2017-07-25T15:00:00+0200,2759
2017-07-25T14:00:00Z,2017-07-25T16:00:00+0200,3192
2017-07-25T15:00:00Z,2017-07-25T17:00:00+0200,3463
2017-07-25T16:00:00Z,2017-07-25T18:00:00+0200,3443
2017-07-25T17:00:00Z,2017-07-25T19:00:00+0200,3312
2017-07-25T18:00:00Z,2017-07-25T20:00:00+0200,3085
2017-07-25T19:00:00Z,2017-07-25T21:00:00+0200,2674
2017-07-25T20:00:00Z,2017-07-25T22:00:00+0200,2591
2017-07-25T21:00:00Z,2017-07-25T23:00:00+0200,2527
2017-07-25T22:00:00Z,2017-07-26T00:00:00+0200,2305
2017-07-25T23:00:00Z,2017-07-26T01:00:00+0200,2159
2017-07-26T00:00:00Z,2017-07-26T02:00:00+0200,1987
2017-07-26T01:00:00Z,2017-07-26T03:00:00+0200,1841
2017-07-26T02:00:00Z,2017-07-26T04:00:00+0200,1612
2017-07-26T03:00:00Z,2017-07-26T05:00:00+0200,1397
2017-07-26T04:00:00Z,2017-07-26T06:00:00+0200,1360
2017-07-26T05:00:00Z,2017-07-26T07:00:00+0200,1377
2017-07-26T06:00:00Z,2017-07-26T08:00:00+0200,1397
2017-07-26T07:00:00Z,2017-07-26T09:00:00+0200,1478
2017-07-26T08:00:00Z,2017-07-26T10:00:00+0200,1767
2017-07-26T09:00:00Z,2017-07-26T11:00:00+0200,2228
2017-07-26T10:00:00Z,2017-07-26T12:00:00+0200,2462
2017-07-26T11:00:00Z,2017-07-26T13:00:00+0200,2831
2017-07-26T12:00:00Z,2017-07-26T14:00:00+0200,3123
2017-07-26T13:00:00Z,2017-07-26T15:00:00+0200,3428
2017-07-26T14:00:00Z,2017-07-26T16:00:00+0200,3543
2017-07-26T15:00:00Z,2017-07-26T17:00:00+0200,3535
2017-07-26T16:00:00Z,2017-07-26T18:00:00+0200,3572
2017-07-26T17:00:00Z,2017-07-26T19:00:00+0200,3310
2017-07-26T18:00:00Z,2017-07-26T20:00:00+0200,2983
2017-07-26T19:00:00Z,2017-07-26T21:00:00+0200,2845
2017-07-26T20:00:00Z,2017-07-26T22:00:00+0200,2783
2017-07-26T21:00:00Z,2017-07-26T23:00:00+0200,2819
2017-07-26T22:00:00Z,2017-07-27T00:00:00+0200,2758
2017-07-26T23:00:00Z,2017-07-27T01:00:00+0200,2934
2017-07-27T00:00:00Z,2017-07-27T02:00:00+0200,2850
2017-07-27T01:00:00Z,2017-07-27T03:00:00+0200,2587
2017-07-27T02:00:00Z,2017-07-27T04:00:00+0200,2272
2017-07-27T03:00:00Z,2017-07-27T05:00:00+0200,2117
2017-07-27T04:00:00Z,2017-07-27T06:00:00+0200,1988
2017-07-27T05:00:00Z,2017-07-27T07:00:00+0200,1822
2017-07-27T06:00:00Z,2017-07-27T08:00:00+0200,1689
2017-07-27T07:00:00Z,2017-07-27T09:00:00+0200,1665
2017-07-27T08:00:00Z,2017-07-27T10:00:00+0200,1770
2017-07-27T09:00:00Z,2017-07-27T11:00:00+0200,1977
2017-07-27T10:00:00Z,2017-07-27T12:00:00+0200,2216
2017-07-27T11:00:00Z,2017-07-27T13:00:00+0200,2545
2017-07-27T12:00:00Z,2017-07-27T14:00:00+0200,2876
2017-07-27T13:00:00Z,2017-07-27T15:00:00+0200,3189
2017-07-27T14:00:00Z,2017-07-27T16:00:00+0200,3340
2017-07-27T15:00:00Z,2017-07-27T17:00:00+0200,3515
2017-07-27T16:00:00Z,2017-07-27T18:00:00+0200,3623
2017-07-27T17:00:00Z,2017-07-27T19:00:00+0200,3529
2017-07-27T18:00:00Z,2017-07-27T20:00:00+0200,3009
2017-07-27T19:00:00Z,2017-07-27T21:00:00+0200,2339
2017-07-27T20:00:00Z,2017-07-27T22:00:00+0200,2148
2017-07-27T21:00:00Z,2017-07-27T23:00:00+0200,2119
2017-07-27T22:00:00Z,2017-07-28T00:00:00+0200,2180
2017-07-27T23:00:00Z,2017-07-28T01:00:00+0200,2303
2017-07-28T00:00:00Z,2017-07-28T02:00:00+0200,2267
2017-07-28T01:00:00Z,2017-07-28T03:00:00+0200,2158
2017-07-28T02:00:00Z,2017-07-28T04:00:00+0200,2106
2017-07-28T03:00:00Z,2017-07-28T05:00:00+0200,2089
2017-07-28T04:00:00Z,2017-07-28T06:00:00+0200,2122
2017-07-28T05:00:00Z,2017-07-28T07:00:00+0200,2035
2017-07-28T06:00:00Z,2017-07-28T08:00:00+0200,1838
2017-07-28T07:00:00Z,2017-07-28T09:00:00+0200,1880
2017-07-28T08:00:00Z,2017-07-28T10:00:00+0200,2115
2017-07-28T09:00:00Z,2017-07-28T11:00:00+0200,2351
2017-07-28T10:00:00Z,2017-07-28T12:00:00+0200,2747
2017-07-28T11:00:00Z,2017-07-28T13:00:00+0200,3032
2017-07-28T12:00:00Z,2017-07-28T14:00:00+0200,3217
2017-07-28T13:00:00Z,2017-07-28T15:00:00+0200,3362
2017-07-28T14:00:00Z,2017-07-28T16:00:00+0200,3533
2017-07-28T15:00:00Z,2017-07-28T17:00:00+0200,3355
2017-07-28T16:00:00Z,2017-07-28T18:00:00+0200,3074
2017-07-28T17:00:00Z,2017-07-28T19:00:00+0200,2811
2017-07-28T18:00:00Z,2017-07-28T20:00:00+0200,2486
2017-07-28T19:00:00Z,2017-07-28T21:00:00+0200,2318
2017-07-28T20:00:00Z,2017-07-28T22:00:00+0200,2628
2017-07-28T21:00:00Z,2017-07-28T23:00:00+0200,3127
2017-07-28T22:00:00Z,2017-07-29T00:00:00+0200,3525
2017-07-28T23:00:00Z,2017-07-29T01:00:00+0200,3642
2017-07-29T00:00:00Z,2017-07-29T02:00:00+0200,3667
2017-07-29T01:00:00Z,2017-07-29T03:00:00+0200,3567
2017-07-29T02:00:00Z,2017-07-29T04:00:00+0200,3454
2017-07-29T03:00:00Z,2017-07-29T05:00:00+0200,3302
2017-07-29T04:00:00Z,2017-07-29T06:00:00+0200,3051
2017-07-29T05:00:00Z,2017-07-29T07:00:00+0200,2794
2017-07-29T06:00:00Z,2017-07-29T08:00:00+0200,2465
2017-07-29T07:00:00Z,2017-07-29T09:00:00+0200,2330
2017-07-29T08:00:00Z,2017-07-29T10:00:00+0200,2315
2017-07-29T09:00:00Z,2017-07-29T11:00:00+0200,2318
2017-07-29T10:00:00Z,2017-07-29T12:00:00+0200,2503
2017-07-29T11:00:00Z,2017-07-29T13:00:00+0200,2662
2017-07-29T12:00:00Z,2017-07-29T14:00:00+0200,2821
2017-07-29T13:00:00Z,2017-07-29T15:00:00+0200,2951
2017-07-29T14:00:00Z,2017-07-29T16:00:00+0200,3358
2017-07-29T15:00:00Z,2017-07-29T17:00:00+0200,3767
2017-07-29T16:00:00Z,2017-07-29T18:00:00+0200,4059
2017-07-29T17:00:00Z,2017-07-29T19:00:00+0200,3916
2017-07-29T18:00:00Z,2017-07-29T20:00:00+0200,3267
2017-07-29T19:00:00Z,2017-07-29T21:00:00+0200,2898
2017-07-29T20:00:00Z,2017-07-29T22:00:00+0200,2652
2017-07-29T21:00:00Z,2017-07-29T23:00:00+0200,3240
2017-07-29T22:00:00Z,2017-07-30T00:00:00+0200,3915
2017-07-29T23:00:00Z,2017-07-30T01:00:00+0200,4326
2017-07-30T00:00:00Z,2017-07-30T02:00:00+0200,4641
2017-07-30T01:00:00Z,2017-07-30T03:00:00+0200,5039
2017-07-30T02:00:00Z,2017-07-30T04:00:00+0200,5214
2017-07-30T03:00:00Z,2017-07-30T05:00:00+0200,5180
2017-07-30T04:00:00Z,2017-07-30T06:00:00+0200,5303
2017-07-30T05:00:00Z,2017-07-30T07:00:00+0200,5161
2017-07-30T06:00:00Z,2017-07-30T08:00:00+0200,5250
2017-07-30T07:00:00Z,2017-07-30T09:00:00+0200,5227
2017-07-30T08:00:00Z,2017-07-30T10:00:00+0200,5013
2017-07-30T09:00:00Z,2017-07-30T11:00:00+0200,4934
2017-07-30T10:00:00Z,2017-07-30T12:00:00+0200,4701
2017-07-30T11:00:00Z,2017-07-30T13:00:00+0200,4413
2017-07-30T12:00:00Z,2017-07-30T14:00:00+0200,4183
2017-07-30T13:00:00Z,2017-07-30T15:00:00+0200,4044
2017-07-30T14:00:00Z,2017-07-30T16:00:00+0200,3897
2017-07-30T15:00:00Z,2017-07-30T17:00:00+0200,3646
2017-07-30T16:00:00Z,2017-07-30T18:00:00+0200,3196
2017-07-30T17:00:00Z,2017-07-30T19:00:00+0200,2505
2017-07-30T18:00:00Z,2017-07-30T20:00:00+0200,1781
2017-07-30T19:00:00Z,2017-07-30T21:00:00+0200,1331
2017-07-30T20:00:00Z,2017-07-30T22:00:00+0200,1193
2017-07-30T21:00:00Z,2017-07-30T23:00:00+0200,1167
2017-07-30T22:00:00Z,2017-07-31T00:00:00+0200,1236
2017-07-30T23:00:00Z,2017-07-31T01:00:00+0200,1444
2017-07-31T00:00:00Z,2017-07-31T02:00:00+0200,1756
2017-07-31T01:00:00Z,2017-07-31T03:00:00+0200,1788
2017-07-31T02:00:00Z,2017-07-31T04:00:00+0200,1568
2017-07-31T03:00:00Z,2017-07-31T05:00:00+0200,1307
2017-07-31T04:00:00Z,2017-07-31T06:00:00+0200,1296
2017-07-31T05:00:00Z,2017-07-31T07:00:00+0200,1264
2017-07-31T06:00:00Z,2017-07-31T08:00:00+0200,1042
2017-07-31T07:00:00Z,2017-07-31T09:00:00+0200,957
2017-07-31T08:00:00Z,2017-07-31T10:00:00+0200,1050
2017-07-31T09:00:00Z,2017-07-31T11:00:00+0200,1142
2017-07-31T10:00:00Z,2017-07-31T12:00:00+0200,1246
2017-07-31T11:00:00Z,2017-07-31T13:00:00+0200,1261
2017-07-31T12:00:00Z,2017-07-31T14:00:00+0200,1291
2017-07-31T13:00:00Z,2017-07-31T15:00:00+0200,1303
2017-07-31T14:00:00Z,2017-07-31T16:00:00+0200,1280
2017-07-31T15:00:00Z,2017-07-31T17:00:00+0200,1282
2017-07-31T16:00:00Z,2017-07-31T18:00:00+0200,1260
2017-07-31T17:00:00Z,2017-07-31T19:00:00+0200,1242
2017-07-31T18:00:00Z,2017-07-31T20:00:00+0200,1246
2017-07-31T19:00:00Z,2017-07-31T21:00:00+0200,1427
2017-07-31T20:00:00Z,2017-07-31T22:00:00+0200,1578
2017-07-31T21:00:00Z,2017-07-31T23:00:00+0200,1576
2017-07-31T22:00:00Z,2017-08-01T00:00:00+0200,1519
2017-07-31T23:00:00Z,2017-08-01T01:00:00+0200,1371
2017-08-01T00:00:00Z,2017-08-01T02:00:00+0200,1257
2017-08-01T01:00:00Z,2017-08-01T03:00:00+0200,1299
2017-08-01T02:00:00Z,2017-08-01T04:00:00+0200,1227
2017-08-01T03:00:00Z,2017-08-01T05:00:00+0200,1222
2017-08-01T04:00:00Z,2017-08-01T06:00:00+0200,1017
2017-08-01T05:00:00Z,2017-08-01T07:00:00+0200,899
2017-08-01T06:00:00Z,2017-08-01T08:00:00+0200,1244
2017-08-01T07:00:00Z,2017-08-01T09:00:00+0200,1066
2017-08-01T08:00:00Z,2017-08-01T10:00:00+0200,838
2017-08-01T09:00:00Z,2017-08-01T11:00:00+0200,794
2017-08-01T10:00:00Z,2017-08-01T12:00:00+0200,757
2017-08-01T11:00:00Z,2017-08-01T13:00:00+0200,759
2017-08-01T12:00:00Z,2017-08-01T14:00:00+0200,817
2017-08-01T13:00:00Z,2017-08-01T15:00:00+0200,815
2017-08-01T14:00:00Z,2017-08-01T16:00:00+0200,822
2017-08-01T15:00:00Z,2017-08-01T17:00:00+0200,830
2017-08-01T16:00:00Z,2017-08-01T18:00:00+0200,878
2017-08-01T17:00:00Z,2017-08-01T19:00:00+0200,888
2017-08-01T18:00:00Z,2017-08-01T20:00:00+0200,856
2017-08-01T19:00:00Z,2017-08-01T21:00:00+0200,848
2017-08-01T20:00:00Z,2017-08-01T22:00:00+0200,900
2017-08-01T21:00:00Z,2017-08-01T23:00:00+0200,900
2017-08-01T22:00:00Z,2017-08-02T00:00:00+0200,920
2017-08-01T23:00:00Z,2017-08-02T01:00:00+0200,907
2017-08-02T00:00:00Z,2017-08-02T02:00:00+0200,815
2017-08-02T01:00:00Z,2017-08-02T03:00:00+0200,724
2017-08-02T02:00:00Z,2017-08-02T04:00:00+0200,701
2017-08-02T03:00:00Z,2017-08-02T05:00:00+0200,714
2017-08-02T04:00:00Z,2017-08-02T06:00:00+0200,807
2017-08-02T05:00:00Z,2017-08-02T07:00:00+0200,983
2017-08-02T06:00:00Z,2017-08-02T08:00:00+0200,1071
2017-08-02T07:00:00Z,2017-08-02T09:00:00+0200,1093
2017-08-02T08:00:00Z,2017-08-02T10:00:00+0200,1293
2017-08-02T09:00:00Z,2017-08-02T11:00:00+0200,1583
2017-08-02T10:00:00Z,2017-08-02T12:00:00+0200,1859
2017-08-02T11:00:00Z,2017-08-02T13:00:00+0200,2064
2017-08-02T12:00:00Z,2017-08-02T14:00:00+0200,2176
2017-08-02T13:00:00Z,2017-08-02T15:00:00+0200,2350
2017-08-02T14:00:00Z,2017-08-02T16:00:00+0200,2519
2017-08-02T15:00:00Z,2017-08-02T17:00:00+0200,2591
2017-08-02T16:00:00Z,2017-08-02T18:00:00+0200,2467
2017-08-02T17:00:00Z,2017-08-02T19:00:00+0200,2266
2017-08-02T18:00:00Z,2017-08-02T20:00:00+0200,2031
2017-08-02T19:00:00Z,2017-08-02T21:00:00+0200,1905
2017-08-02T20:00:00Z,2017-08-02T22:00:00+0200,1974
2017-08-02T21:00:00Z,2017-08-02T23:00:00+0200,1959
2017-08-02T22:00:00Z,2017-08-03T00:00:00+0200,2072
2017-08-02T23:00:00Z,2017-08-03T01:00:00+0200,2362
2017-08-03T00:00:00Z,2017-08-03T02:00:00+0200,2884
2017-08-03T01:00:00Z,2017-08-03T03:00:00+0200,3284
2017-08-03T02:00:00Z,2017-08-03T04:00:00+0200,3356
2017-08-03T03:00:00Z,2017-08-03T05:00:00+0200,3289
2017-08-03T04:00:00Z,2017-08-03T06:00:00+0200,3407
2017-08-03T05:00:00Z,2017-08-03T07:00:00+0200,3744
2017-08-03T06:00:00Z,2017-08-03T08:00:00+0200,3747
2017-08-03T07:00:00Z,2017-08-03T09:00:00+0200,4035
2017-08-03T08:00:00Z,2017-08-03T10:00:00+0200,4683
2017-08-03T09:00:00Z,2017-08-03T11:00:00+0200,5340
2017-08-03T10:00:00Z,2017-08-03T12:00:00+0200,5654
2017-08-03T11:00:00Z,2017-08-03T13:00:00+0200,6105
2017-08-03T12:00:00Z,2017-08-03T14:00:00+0200,6168
2017-08-03T13:00:00Z,2017-08-03T15:00:00+0200,6110
2017-08-03T14:00:00Z,2017-08-03T16:00:00+0200,6074
2017-08-03T15:00:00Z,2017-08-03T17:00:00+0200,5777
2017-08-03T16:00:00Z,2017-08-03T18:00:00+0200,5188
2017-08-03T17:00:00Z,2017-08-03T19:00:00+0200,4184
2017-08-03T18:00:00Z,2017-08-03T20:00:00+0200,3191
2017-08-03T19:00:00Z,2017-08-03T21:00:00+0200,2610
2017-08-03T20:00:00Z,2017-08-03T22:00:00+0200,2262
2017-08-03T21:00:00Z,2017-08-03T23:00:00+0200,2033
2017-08-03T22:00:00Z,2017-08-04T00:00:00+0200,1994
2017-08-03T23:00:00Z,2017-08-04T01:00:00+0200,2002
2017-08-04T00:00:00Z,2017-08-04T02:00:00+0200,2031
2017-08-04T01:00:00Z,2017-08-04T03:00:00+0200,2047
2017-08-04T02:00:00Z,2017-08-04T04:00:00+0200,2099
2017-08-04T03:00:00Z,2017-08-04T05:00:00+0200,2195
2017-08-04T04:00:00Z,2017-08-04T06:00:00+0200,2193
2017-08-04T05:00:00Z,2017-08-04T07:00:00+0200,2209
2017-08-04T06:00:00Z,2017-08-04T08:00:00+0200,2131
2017-08-04T07:00:00Z,2017-08-04T09:00:00+0200,2312
2017-08-04T08:00:00Z,2017-08-04T10:00:00+0200,2416
2017-08-04T09:00:00Z,2017-08-04T11:00:00+0200,2533
2017-08-04T10:00:00Z,2017-08-04T12:00:00+0200,2692
2017-08-04T11:00:00Z,2017-08-04T13:00:00+0200,2775
2017-08-04T12:00:00Z,2017-08-04T14:00:00+0200,2750
2017-08-04T13:00:00Z,2017-08-04T15:00:00+0200,2660
2017-08-04T14:00:00Z,2017-08-04T16:00:00+0200,2573
2017-08-04T15:00:00Z,2017-08-04T17:00:00+0200,2269
2017-08-04T16:00:00Z,2017-08-04T18:00:00+0200,1980
2017-08-04T17:00:00Z,2017-08-04T19:00:00+0200,1611
2017-08-04T18:00:00Z,2017-08-04T20:00:00+0200,1344
2017-08-04T19:00:00Z,2017-08-04T21:00:00+0200,1291
2017-08-04T20:00:00Z,2017-08-04T22:00:00+0200,1314
2017-08-04T21:00:00Z,2017-08-04T23:00:00+0200,1283
2017-08-04T22:00:00Z,2017-08-05T00:00:00+0200,1235
2017-08-04T23:00:00Z,2017-08-05T01:00:00+0200,1318
2017-08-05T00:00:00Z,2017-08-05T02:00:00+0200,1453
2017-08-05T01:00:00Z,2017-08-05T03:00:00+0200,1588
2017-08-05T02:00:00Z,2017-08-05T04:00:00+0200,1712
2017-08-05T03:00:00Z,2017-08-05T05:00:00+0200,1817
2017-08-05T04:00:00Z,2017-08-05T06:00:00+0200,1851
2017-08-05T05:00:00Z,2017-08-05T07:00:00+0200,1848
2017-08-05T06:00:00Z,2017-08-05T08:00:00+0200,1791
2017-08-05T07:00:00Z,2017-08-05T09:00:00+0200,1996
2017-08-05T08:00:00Z,2017-08-05T10:00:00+0200,2220
2017-08-05T09:00:00Z,2017-08-05T11:00:00+0200,2444
2017-08-05T10:00:00Z,2017-08-05T12:00:00+0200,2534
2017-08-05T11:00:00Z,2017-08-05T13:00:00+0200,2686
2017-08-05T12:00:00Z,2017-08-05T14:00:00+0200,2856
2017-08-05T13:00:00Z,2017-08-05T15:00:00+0200,2999
2017-08-05T14:00:00Z,2017-08-05T16:00:00+0200,3212
2017-08-05T15:00:00Z,2017-08-05T17:00:00+0200,3437
2017-08-05T16:00:00Z,2017-08-05T18:00:00+0200,3417
2017-08-05T17:00:00Z,2017-08-05T19:00:00+0200,3214
2017-08-05T18:00:00Z,2017-08-05T20:00:00+0200,2764
2017-08-05T19:00:00Z,2017-08-05T21:00:00+0200,2427
