utc_timestamp,cet_cest_timestamp,ES_wind_onshore_generation_actual
2016-02-25T07:00:00Z,2016-02-25T08:00:00+0100,9151
2016-02-25T08:00:00Z,2016-02-25T09:00:00+0100,8739
2016-02-25T09:00:00Z,2016-02-25T10:00:00+0100,8560
2016-02-25T10:00:00Z,2016-02-25T11:00:00+0100,8844
2016-02-25T11:00:00Z,2016-02-25T12:00:00+0100,8963
2016-02-25T12:00:00Z,2016-02-25T13:00:00+0100,8887
2016-02-25T13:00:00Z,2016-02-25T14:00:00+0100,9149
2016-02-25T14:00:00Z,2016-02-25T15:00:00+0100,9316
2016-02-25T15:00:00Z,2016-02-25T16:00:00+0100,9075
2016-02-25T16:00:00Z,2016-02-25T17:00:00+0100,8998
2016-02-25T17:00:00Z,2016-02-25T18:00:00+0100,8045
2016-02-25T18:00:00Z,2016-02-25T19:00:00+0100,7492
2016-02-25T19:00:00Z,2016-02-25T20:00:00+0100,7340
2016-02-25T20:00:00Z,2016-02-25T21:00:00+0100,7133
2016-02-25T21:00:00Z,2016-02-25T22:00:00+0100,6905
2016-02-25T22:00:00Z,2016-02-25T23:00:00+0100,6812
2016-02-25T23:00:00Z,2016-02-26T00:00:00+0100,7093
2016-02-26T00:00:00Z,2016-02-26T01:00:00+0100,7222
2016-02-26T01:00:00Z,2016-02-26T02:00:00+0100,6954
2016-02-26T02:00:00Z,2016-02-26T03:00:00+0100,6966
2016-02-26T03:00:00Z,2016-02-26T04:00:00+0100,6632
2016-02-26T04:00:00Z,2016-02-26T05:00:00+0100,6366
2016-02-26T05:00:00Z,2016-02-26T06:00:00+0100,6427
2016-02-26T06:00:00Z,2016-02-26T07:00:00+0100,6402
2016-02-26T07:00:00Z,2016-02-26T08:00:00+0100,6424
2016-02-26T08:00:00Z,2016-02-26T09:00:00+0100,6543
2016-02-26T09:00:00Z,2016-02-26T10:00:00+0100,7043
2016-02-26T10:00:00Z,2016-02-26T11:00:00+0100,8069
2016-02-26T11:00:00Z,2016-02-26T12:00:00+0100,8539
2016-02-26T12:00:00Z,2016-02-26T13:00:00+0100,9292
2016-02-26T13:00:00Z,2016-02-26T14:00:00+0100,10037
2016-02-26T14:00:00Z,2016-02-26T15:00:00+0100,10421
2016-02-26T15:00:00Z,2016-02-26T16:00:00+0100,10457
2016-02-26T16:00:00Z,2016-02-26T17:00:00+0100,10351
2016-02-26T17:00:00Z,2016-02-26T18:00:00+0100,9739
2016-02-26T18:00:00Z,2016-02-26T19:00:00+0100,10113
2016-02-26T19:00:00Z,2016-02-26T20:00:00+0100,10876
2016-02-26T20:00:00Z,2016-02-26T21:00:00+0100,11255
2016-02-26T21:00:00Z,2016-02-26T22:00:00+0100,11698
2016-02-26T22:00:00Z,2016-02-26T23:00:00+0100,11599
2016-02-26T23:00:00Z,2016-02-27T00:00:00+0100,11283
2016-02-27T00:00:00Z,2016-02-27T01:00:00+0100,11025
2016-02-27T01:00:00Z,2016-02-27T02:00:00+0100,11136
2016-02-27T02:00:00Z,2016-02-27T03:00:00+0100,11656
2016-02-27T03:00:00Z,2016-02-27T04:00:00+0100,11382
2016-02-27T04:00:00Z,2016-02-27T05:00:00+0100,11819
2016-02-27T05:00:00Z,2016-02-27T06:00:00+0100,11632
2016-02-27T06:00:00Z,2016-02-27T07:00:00+0100,11361
2016-02-27T07:00:00Z,2016-02-27T08:00:00+0100,11530
2016-02-27T08:00:00Z,2016-02-27T09:00:00+0100,11887
2016-02-27T09:00:00Z,2016-02-27T10:00:00+0100,12367
2016-02-27T10:00:00Z,2016-02-27T11:00:00+0100,12689
2016-02-27T11:00:00Z,2016-02-27T12:00:00+0100,12676
2016-02-27T12:00:00Z,2016-02-27T13:00:00+0100,12670
2016-02-27T13:00:00Z,2016-02-27T14:00:00+0100,12955
2016-02-27T14:00:00Z,2016-02-27T15:00:00+0100,13156
2016-02-27T15:00:00Z,2016-02-27T16:00:00+0100,13260
2016-02-27T16:00:00Z,2016-02-27T17:00:00+0100,13117
2016-02-27T17:00:00Z,2016-02-27T18:00:00+0100,12727
2016-02-27T18:00:00Z,2016-02-27T19:00:00+0100,12679
2016-02-27T19:00:00Z,2016-02-27T20:00:00+0100,12594
2016-02-27T20:00:00Z,2016-02-27T21:00:00+0100,12723
2016-02-27T21:00:00Z,2016-02-27T22:00:00+0100,12774
2016-02-27T22:00:00Z,2016-02-27T23:00:00+0100,12493
2016-02-27T23:00:00Z,2016-02-28T00:00:00+0100,12140
2016-02-28T00:00:00Z,2016-02-28T01:00:00+0100,11938
2016-02-28T01:00:00Z,2016-02-28T02:00:00+0100,11475
2016-02-28T02:00:00Z,2016-02-28T03:00:00+0100,11271
2016-02-28T03:00:00Z,2016-02-28T04:00:00+0100,11476
2016-02-28T04:00:00Z,2016-02-28T05:00:00+0100,11301
2016-02-28T05:00:00Z,2016-02-28T06:00:00+0100,11250
2016-02-28T06:00:00Z,2016-02-28T07:00:00+0100,11153
2016-02-28T07:00:00Z,2016-02-28T08:00:00+0100,11202
2016-02-28T08:00:00Z,2016-02-28T09:00:00+0100,10983
2016-02-28T09:00:00Z,2016-02-28T10:00:00+0100,11347
2016-02-28T10:00:00Z,2016-02-28T11:00:00+0100,11346
2016-02-28T11:00:00Z,2016-02-28T12:00:00+0100,10947
2016-02-28T12:00:00Z,2016-02-28T13:00:00+0100,10926
2016-02-28T13:00:00Z,2016-02-28T14:00:00+0100,11472
2016-02-28T14:00:00Z,2016-02-28T15:00:00+0100,12048
2016-02-28T15:00:00Z,2016-02-28T16:00:00+0100,12198
2016-02-28T16:00:00Z,2016-02-28T17:00:00+0100,11975
2016-02-28T17:00:00Z,2016-02-28T18:00:00+0100,11927
2016-02-28T18:00:00Z,2016-02-28T19:00:00+0100,11846
2016-02-28T19:00:00Z,2016-02-28T20:00:00+0100,11729
2016-02-28T20:00:00Z,2016-02-28T21:00:00+0100,11709
2016-02-28T21:00:00Z,2016-02-28T22:00:00+0100,11876
2016-02-28T22:00:00Z,2016-02-28T23:00:00+0100,11841
2016-02-28T23:00:00Z,2016-02-29T00:00:00+0100,12097
2016-02-29T00:00:00Z,2016-02-29T01:00:00+0100,11872
2016-02-29T01:00:00Z,2016-02-29T02:00:00+0100,11385
2016-02-29T02:00:00Z,2016-02-29T03:00:00+0100,11527
2016-02-29T03:00:00Z,2016-02-29T04:00:00+0100,11509
2016-02-29T04:00:00Z,2016-02-29T05:00:00+0100,11167
2016-02-29T05:00:00Z,2016-02-29T06:00:00+0100,11806
2016-02-29T06:00:00Z,2016-02-29T07:00:00+0100,12071
2016-02-29T07:00:00Z,2016-02-29T08:00:00+0100,12032
2016-02-29T08:00:00Z,2016-02-29T09:00:00+0100,11891
2016-02-29T09:00:00Z,2016-02-29T10:00:00+0100,12110
2016-02-29T10:00:00Z,2016-02-29T11:00:00+0100,12497
2016-02-29T11:00:00Z,2016-02-29T12:00:00+0100,12534
2016-02-29T12:00:00Z,2016-02-29T13:00:00+0100,12481
2016-02-29T13:00:00Z,2016-02-29T14:00:00+0100,12552
2016-02-29T14:00:00Z,2016-02-29T15:00:00+0100,12384
2016-02-29T15:00:00Z,2016-02-29T16:00:00+0100,12395
2016-02-29T16:00:00Z,2016-02-29T17:00:00+0100,12187
2016-02-29T17:00:00Z,2016-02-29T18:00:00+0100,11775
2016-02-29T18:00:00Z,2016-02-29T19:00:00+0100,11542
2016-02-29T19:00:00Z,2016-02-29T20:00:00+0100,11514
2016-02-29T20:00:00Z,2016-02-29T21:00:00+0100,10891
2016-02-29T21:00:00Z,2016-02-29T22:00:00+0100,10404
2016-02-29T22:00:00Z,2016-02-29T23:00:00+0100,10094
2016-02-29T23:00:00Z,2016-03-01T00:00:00+0100,9666
2016-03-01T00:00:00Z,2016-03-01T01:00:00+0100,9264
2016-03-01T01:00:00Z,2016-03-01T02:00:00+0100,9014
2016-03-01T02:00:00Z,2016-03-01T03:00:00+0100,8626
2016-03-01T03:00:00Z,2016-03-01T04:00:00+0100,8512
2016-03-01T04:00:00Z,2016-03-01T05:00:00+0100,8588
2016-03-01T05:00:00Z,2016-03-01T06:00:00+0100,8326
2016-03-01T06:00:00Z,2016-03-01T07:00:00+0100,7911
2016-03-01T07:00:00Z,2016-03-01T08:00:00+0100,7318
2016-03-01T08:00:00Z,2016-03-01T09:00:00+0100,6777
2016-03-01T09:00:00Z,2016-03-01T10:00:00+0100,6460
2016-03-01T10:00:00Z,2016-03-01T11:00:00+0100,6299
2016-03-01T11:00:00Z,2016-03-01T12:00:00+0100,6374
2016-03-01T12:00:00Z,2016-03-01T13:00:00+0100,6717
2016-03-01T13:00:00Z,2016-03-01T14:00:00+0100,7182
2016-03-01T14:00:00Z,2016-03-01T15:00:00+0100,7486
2016-03-01T15:00:00Z,2016-03-01T16:00:00+0100,7524
2016-03-01T16:00:00Z,2016-03-01T17:00:00+0100,7531
2016-03-01T17:00:00Z,2016-03-01T18:00:00+0100,7270
2016-03-01T18:00:00Z,2016-03-01T19:00:00+0100,7661
2016-03-01T19:00:00Z,2016-03-01T20:00:00+0100,8148
2016-03-01T20:00:00Z,2016-03-01T21:00:00+0100,8416
2016-03-01T21:00:00Z,2016-03-01T22:00:00+0100,8453
2016-03-01T22:00:00Z,2016-03-01T23:00:00+0100,8685
2016-03-01T23:00:00Z,2016-03-02T00:00:00+0100,8607
2016-03-02T00:00:00Z,2016-03-02T01:00:00+0100,8662
2016-03-02T01:00:00Z,2016-03-02T02:00:00+0100,8480
2016-03-02T02:00:00Z,2016-03-02T03:00:00+0100,8316
2016-03-02T03:00:00Z,2016-03-02T04:00:00+0100,8334
2016-03-02T04:00:00Z,2016-03-02T05:00:00+0100,8511
2016-03-02T05:00:00Z,2016-03-02T06:00:00+0100,8949
2016-03-02T06:00:00Z,2016-03-02T07:00:00+0100,9235
2016-03-02T07:00:00Z,2016-03-02T08:00:00+0100,9206
2016-03-02T08:00:00Z,2016-03-02T09:00:00+0100,8635
2016-03-02T09:00:00Z,2016-03-02T10:00:00+0100,8330
2016-03-02T10:00:00Z,2016-03-02T11:00:00+0100,8888
2016-03-02T11:00:00Z,2016-03-02T12:00:00+0100,9887
2016-03-02T12:00:00Z,2016-03-02T13:00:00+0100,11097
2016-03-02T13:00:00Z,2016-03-02T14:00:00+0100,12329
2016-03-02T14:00:00Z,2016-03-02T15:00:00+0100,13315
2016-03-02T15:00:00Z,2016-03-02T16:00:00+0100,13398
2016-03-02T16:00:00Z,2016-03-02T17:00:00+0100,13303
2016-03-02T17:00:00Z,2016-03-02T18:00:00+0100,12374
2016-03-02T18:00:00Z,2016-03-02T19:00:00+0100,11979
2016-03-02T19:00:00Z,2016-03-02T20:00:00+0100,11857
2016-03-02T20:00:00Z,2016-03-02T21:00:00+0100,11664
2016-03-02T21:00:00Z,2016-03-02T22:00:00+0100,11086
2016-03-02T22:00:00Z,2016-03-02T23:00:00+0100,10542
2016-03-02T23:00:00Z,2016-03-03T00:00:00+0100,10057
2016-03-03T00:00:00Z,2016-03-03T01:00:00+0100,9623
2016-03-03T01:00:00Z,2016-03-03T02:00:00+0100,9153
2016-03-03T02:00:00Z,2016-03-03T03:00:00+0100,8939
2016-03-03T03:00:00Z,2016-03-03T04:00:00+0100,8402
2016-03-03T04:00:00Z,2016-03-03T05:00:00+0100,8286
2016-03-03T05:00:00Z,2016-03-03T06:00:00+0100,8152
2016-03-03T06:00:00Z,2016-03-03T07:00:00+0100,7967
2016-03-03T07:00:00Z,2016-03-03T08:00:00+0100,7639
2016-03-03T08:00:00Z,2016-03-03T09:00:00+0100,7100
2016-03-03T09:00:00Z,2016-03-03T10:00:00+0100,7093
2016-03-03T10:00:00Z,2016-03-03T11:00:00+0100,7296
2016-03-03T11:00:00Z,2016-03-03T12:00:00+0100,8171
2016-03-03T12:00:00Z,2016-03-03T13:00:00+0100,9144
2016-03-03T13:00:00Z,2016-03-03T14:00:00+0100,9718
2016-03-03T14:00:00Z,2016-03-03T15:00:00+0100,9887
2016-03-03T15:00:00Z,2016-03-03T16:00:00+0100,9829
2016-03-03T16:00:00Z,2016-03-03T17:00:00+0100,9524
2016-03-03T17:00:00Z,2016-03-03T18:00:00+0100,8576
2016-03-03T18:00:00Z,2016-03-03T19:00:00+0100,7866
2016-03-03T19:00:00Z,2016-03-03T20:00:00+0100,7441
2016-03-03T20:00:00Z,2016-03-03T21:00:00+0100,7338
2016-03-03T21:00:00Z,2016-03-03T22:00:00+0100,7127
2016-03-03T22:00:00Z,2016-03-03T23:00:00+0100,6901
2016-03-03T23:00:00Z,2016-03-04T00:00:00+0100,6806
2016-03-04T00:00:00Z,2016-03-04T01:00:00+0100,6455
2016-03-04T01:00:00Z,2016-03-04T02:00:00+0100,6501
2016-03-04T02:00:00Z,2016-03-04T03:00:00+0100,6843
2016-03-04T03:00:00Z,2016-03-04T04:00:00+0100,6925
2016-03-04T04:00:00Z,2016-03-04T05:00:00+0100,7271
2016-03-04T05:00:00Z,2016-03-04T06:00:00+0100,7601
2016-03-04T06:00:00Z,2016-03-04T07:00:00+0100,7713
2016-03-04T07:00:00Z,2016-03-04T08:00:00+0100,8169
2016-03-04T08:00:00Z,2016-03-04T09:00:00+0100,8138
2016-03-04T09:00:00Z,2016-03-04T10:00:00+0100,8792
2016-03-04T10:00:00Z,2016-03-04T11:00:00+0100,9685
2016-03-04T11:00:00Z,2016-03-04T12:00:00+0100,10847
2016-03-04T12:00:00Z,2016-03-04T13:00:00+0100,11817
2016-03-04T13:00:00Z,2016-03-04T14:00:00+0100,12847
2016-03-04T14:00:00Z,2016-03-04T15:00:00+0100,13892
2016-03-04T15:00:00Z,2016-03-04T16:00:00+0100,14239
2016-03-04T16:00:00Z,2016-03-04T17:00:00+0100,14273
2016-03-04T17:00:00Z,2016-03-04T18:00:00+0100,13650
2016-03-04T18:00:00Z,2016-03-04T19:00:00+0100,13458
2016-03-04T19:00:00Z,2016-03-04T20:00:00+0100,13206
2016-03-04T20:00:00Z,2016-03-04T21:00:00+0100,13178
2016-03-04T21:00:00Z,2016-03-04T22:00:00+0100,13011
2016-03-04T22:00:00Z,2016-03-04T23:00:00+0100,13050
2016-03-04T23:00:00Z,2016-03-05T00:00:00+0100,12585
2016-03-05T00:00:00Z,2016-03-05T01:00:00+0100,12966
2016-03-05T01:00:00Z,2016-03-05T02:00:00+0100,12672
2016-03-05T02:00:00Z,2016-03-05T03:00:00+0100,12514
2016-03-05T03:00:00Z,2016-03-05T04:00:00+0100,12389
2016-03-05T04:00:00Z,2016-03-05T05:00:00+0100,12083
2016-03-05T05:00:00Z,2016-03-05T06:00:00+0100,11879
2016-03-05T06:00:00Z,2016-03-05T07:00:00+0100,11494
2016-03-05T07:00:00Z,2016-03-05T08:00:00+0100,10917
2016-03-05T08:00:00Z,2016-03-05T09:00:00+0100,11185
2016-03-05T09:00:00Z,2016-03-05T10:00:00+0100,12113
2016-03-05T10:00:00Z,2016-03-05T11:00:00+0100,12790
2016-03-05T11:00:00Z,2016-03-05T12:00:00+0100,13112
2016-03-05T12:00:00Z,2016-03-05T13:00:00+0100,13458
2016-03-05T13:00:00Z,2016-03-05T14:00:00+0100,13482
2016-03-05T14:00:00Z,2016-03-05T15:00:00+0100,12536
2016-03-05T15:00:00Z,2016-03-05T16:00:00+0100,12706
2016-03-05T16:00:00Z,2016-03-05T17:00:00+0100,12077
2016-03-05T17:00:00Z,2016-03-05T18:00:00+0100,10767
2016-03-05T18:00:00Z,2016-03-05T19:00:00+0100,10675
2016-03-05T19:00:00Z,2016-03-05T20:00:00+0100,10506
2016-03-05T20:00:00Z,2016-03-05T21:00:00+0100,10064
2016-03-05T21:00:00Z,2016-03-05T22:00:00+0100,9362
2016-03-05T22:00:00Z,2016-03-05T23:00:00+0100,8904
2016-03-05T23:00:00Z,2016-03-06T00:00:00+0100,8909
2016-03-06T00:00:00Z,2016-03-06T01:00:00+0100,9048
2016-03-06T01:00:00Z,2016-03-06T02:00:00+0100,9130
2016-03-06T02:00:00Z,2016-03-06T03:00:00+0100,9065
2016-03-06T03:00:00Z,2016-03-06T04:00:00+0100,8925
2016-03-06T04:00:00Z,2016-03-06T05:00:00+0100,8948
2016-03-06T05:00:00Z,2016-03-06T06:00:00+0100,8652
2016-03-06T06:00:00Z,2016-03-06T07:00:00+0100,8183
2016-03-06T07:00:00Z,2016-03-06T08:00:00+0100,7669
2016-03-06T08:00:00Z,2016-03-06T09:00:00+0100,8047
2016-03-06T09:00:00Z,2016-03-06T10:00:00+0100,8675
2016-03-06T10:00:00Z,2016-03-06T11:00:00+0100,9385
2016-03-06T11:00:00Z,2016-03-06T12:00:00+0100,9284
2016-03-06T12:00:00Z,2016-03-06T13:00:00+0100,9829
2016-03-06T13:00:00Z,2016-03-06T14:00:00+0100,10558
2016-03-06T14:00:00Z,2016-03-06T15:00:00+0100,10654
2016-03-06T15:00:00Z,2016-03-06T16:00:00+0100,10503
2016-03-06T16:00:00Z,2016-03-06T17:00:00+0100,10435
2016-03-06T17:00:00Z,2016-03-06T18:00:00+0100,8836
2016-03-06T18:00:00Z,2016-03-06T19:00:00+0100,7952
2016-03-06T19:00:00Z,2016-03-06T20:00:00+0100,7951
2016-03-06T20:00:00Z,2016-03-06T21:00:00+0100,7873
2016-03-06T21:00:00Z,2016-03-06T22:00:00+0100,7753
2016-03-06T22:00:00Z,2016-03-06T23:00:00+0100,8309
2016-03-06T23:00:00Z,2016-03-07T00:00:00+0100,9319
2016-03-07T00:00:00Z,2016-03-07T01:00:00+0100,10035
2016-03-07T01:00:00Z,2016-03-07T02:00:00+0100,10330
2016-03-07T02:00:00Z,2016-03-07T03:00:00+0100,10193
2016-03-07T03:00:00Z,2016-03-07T04:00:00+0100,9739
2016-03-07T04:00:00Z,2016-03-07T05:00:00+0100,9302
2016-03-07T05:00:00Z,2016-03-07T06:00:00+0100,8968
2016-03-07T06:00:00Z,2016-03-07T07:00:00+0100,9071
2016-03-07T07:00:00Z,2016-03-07T08:00:00+0100,8607
2016-03-07T08:00:00Z,2016-03-07T09:00:00+0100,8061
2016-03-07T09:00:00Z,2016-03-07T10:00:00+0100,8189
2016-03-07T10:00:00Z,2016-03-07T11:00:00+0100,8261
2016-03-07T11:00:00Z,2016-03-07T12:00:00+0100,8368
2016-03-07T12:00:00Z,2016-03-07T13:00:00+0100,9128
2016-03-07T13:00:00Z,2016-03-07T14:00:00+0100,10439
2016-03-07T14:00:00Z,2016-03-07T15:00:00+0100,12251
2016-03-07T15:00:00Z,2016-03-07T16:00:00+0100,13047
2016-03-07T16:00:00Z,2016-03-07T17:00:00+0100,13085
2016-03-07T17:00:00Z,2016-03-07T18:00:00+0100,12408
2016-03-07T18:00:00Z,2016-03-07T19:00:00+0100,11335
2016-03-07T19:00:00Z,2016-03-07T20:00:00+0100,10633
2016-03-07T20:00:00Z,2016-03-07T21:00:00+0100,9867
2016-03-07T21:00:00Z,2016-03-07T22:00:00+0100,9627
2016-03-07T22:00:00Z,2016-03-07T23:00:00+0100,9437
2016-03-07T23:00:00Z,2016-03-08T00:00:00+0100,9626
2016-03-08T00:00:00Z,2016-03-08T01:00:00+0100,9565
2016-03-08T01:00:00Z,2016-03-08T02:00:00+0100,9298
2016-03-08T02:00:00Z,2016-03-08T03:00:00+0100,9049
2016-03-08T03:00:00Z,2016-03-08T04:00:00+0100,8882
2016-03-08T04:00:00Z,2016-03-08T05:00:00+0100,8566
2016-03-08T05:00:00Z,2016-03-08T06:00:00+0100,8286
2016-03-08T06:00:00Z,2016-03-08T07:00:00+0100,8131
2016-03-08T07:00:00Z,2016-03-08T08:00:00+0100,7937
2016-03-08T08:00:00Z,2016-03-08T09:00:00+0100,7692
2016-03-08T09:00:00Z,2016-03-08T10:00:00+0100,7467
2016-03-08T10:00:00Z,2016-03-08T11:00:00+0100,7521
2016-03-08T11:00:00Z,2016-03-08T12:00:00+0100,7614
2016-03-08T12:00:00Z,2016-03-08T13:00:00+0100,7758
2016-03-08T13:00:00Z,2016-03-08T14:00:00+0100,8034
2016-03-08T14:00:00Z,2016-03-08T15:00:00+0100,8408
2016-03-08T15:00:00Z,2016-03-08T16:00:00+0100,8448
2016-03-08T16:00:00Z,2016-03-08T17:00:00+0100,7695
2016-03-08T17:00:00Z,2016-03-08T18:00:00+0100,6745
2016-03-08T18:00:00Z,2016-03-08T19:00:00+0100,6015
2016-03-08T19:00:00Z,2016-03-08T20:00:00+0100,6031
2016-03-08T20:00:00Z,2016-03-08T21:00:00+0100,5948
2016-03-08T21:00:00Z,2016-03-08T22:00:00+0100,6048
2016-03-08T22:00:00Z,2016-03-08T23:00:00+0100,5906
2016-03-08T23:00:00Z,2016-03-09T00:00:00+0100,5946
2016-03-09T00:00:00Z,2016-03-09T01:00:00+0100,6187
2016-03-09T01:00:00Z,2016-03-09T02:00:00+0100,6747
2016-03-09T02:00:00Z,2016-03-09T03:00:00+0100,7420
2016-03-09T03:00:00Z,2016-03-09T04:00:00+0100,8214
2016-03-09T04:00:00Z,2016-03-09T05:00:00+0100,9453
2016-03-09T05:00:00Z,2016-03-09T06:00:00+0100,10146
2016-03-09T06:00:00Z,2016-03-09T07:00:00+0100,10698
2016-03-09T07:00:00Z,2016-03-09T08:00:00+0100,10955
2016-03-09T08:00:00Z,2016-03-09T09:00:00+0100,11340
2016-03-09T09:00:00Z,2016-03-09T10:00:00+0100,11818
2016-03-09T10:00:00Z,2016-03-09T11:00:00+0100,12301
2016-03-09T11:00:00Z,2016-03-09T12:00:00+0100,12918
2016-03-09T12:00:00Z,2016-03-09T13:00:00+0100,13596
2016-03-09T13:00:00Z,2016-03-09T14:00:00+0100,14491
2016-03-09T14:00:00Z,2016-03-09T15:00:00+0100,15845
2016-03-09T15:00:00Z,2016-03-09T16:00:00+0100,16284
2016-03-09T16:00:00Z,2016-03-09T17:00:00+0100,16283
2016-03-09T17:00:00Z,2016-03-09T18:00:00+0100,15814
2016-03-09T18:00:00Z,2016-03-09T19:00:00+0100,14609
2016-03-09T19:00:00Z,2016-03-09T20:00:00+0100,13935
2016-03-09T20:00:00Z,2016-03-09T21:00:00+0100,13062
2016-03-09T21:00:00Z,2016-03-09T22:00:00+0100,12846
2016-03-09T22:00:00Z,2016-03-09T23:00:00+0100,12468
2016-03-09T23:00:00Z,2016-03-10T00:00:00+0100,12399
2016-03-10T00:00:00Z,2016-03-10T01:00:00+0100,12450
2016-03-10T01:00:00Z,2016-03-10T02:00:00+0100,11801
2016-03-10T02:00:00Z,2016-03-10T03:00:00+0100,11820
2016-03-10T03:00:00Z,2016-03-10T04:00:00+0100,11604
2016-03-10T04:00:00Z,2016-03-10T05:00:00+0100,11632
2016-03-10T05:00:00Z,2016-03-10T06:00:00+0100,11677
2016-03-10T06:00:00Z,2016-03-10T07:00:00+0100,11658
2016-03-10T07:00:00Z,2016-03-10T08:00:00+0100,11695
2016-03-10T08:00:00Z,2016-03-10T09:00:00+0100,11563
2016-03-10T09:00:00Z,2016-03-10T10:00:00+0100,12106
2016-03-10T10:00:00Z,2016-03-10T11:00:00+0100,12731
2016-03-10T11:00:00Z,2016-03-10T12:00:00+0100,12966
2016-03-10T12:00:00Z,2016-03-10T13:00:00+0100,13496
2016-03-10T13:00:00Z,2016-03-10T14:00:00+0100,13582
2016-03-10T14:00:00Z,2016-03-10T15:00:00+0100,13754
2016-03-10T15:00:00Z,2016-03-10T16:00:00+0100,13129
2016-03-10T16:00:00Z,2016-03-10T17:00:00+0100,12424
2016-03-10T17:00:00Z,2016-03-10T18:00:00+0100,11083
2016-03-10T18:00:00Z,2016-03-10T19:00:00+0100,9990
2016-03-10T19:00:00Z,2016-03-10T20:00:00+0100,9330
2016-03-10T20:00:00Z,2016-03-10T21:00:00+0100,8602
2016-03-10T21:00:00Z,2016-03-10T22:00:00+0100,8301
2016-03-10T22:00:00Z,2016-03-10T23:00:00+0100,8590
2016-03-10T23:00:00Z,2016-03-11T00:00:00+0100,8728
2016-03-11T00:00:00Z,2016-03-11T01:00:00+0100,8820
2016-03-11T01:00:00Z,2016-03-11T02:00:00+0100,8654
2016-03-11T02:00:00Z,2016-03-11T03:00:00+0100,8661
2016-03-11T03:00:00Z,2016-03-11T04:00:00+0100,8702
2016-03-11T04:00:00Z,2016-03-11T05:00:00+0100,8849
2016-03-11T05:00:00Z,2016-03-11T06:00:00+0100,8543
2016-03-11T06:00:00Z,2016-03-11T07:00:00+0100,8042
2016-03-11T07:00:00Z,2016-03-11T08:00:00+0100,7472
2016-03-11T08:00:00Z,2016-03-11T09:00:00+0100,6979
2016-03-11T09:00:00Z,2016-03-11T10:00:00+0100,6947
2016-03-11T10:00:00Z,2016-03-11T11:00:00+0100,6964
2016-03-11T11:00:00Z,2016-03-11T12:00:00+0100,7050
2016-03-11T12:00:00Z,2016-03-11T13:00:00+0100,7229
2016-03-11T13:00:00Z,2016-03-11T14:00:00+0100,7531
2016-03-11T14:00:00Z,2016-03-11T15:00:00+0100,7643
2016-03-11T15:00:00Z,2016-03-11T16:00:00+0100,7839
2016-03-11T16:00:00Z,2016-03-11T17:00:00+0100,8018
2016-03-11T17:00:00Z,2016-03-11T18:00:00+0100,7889
2016-03-11T18:00:00Z,2016-03-11T19:00:00+0100,7695
2016-03-11T19:00:00Z,2016-03-11T20:00:00+0100,7801
2016-03-11T20:00:00Z,2016-03-11T21:00:00+0100,7939
2016-03-11T21:00:00Z,2016-03-11T22:00:00+0100,7672
2016-03-11T22:00:00Z,2016-03-11T23:00:00+0100,7321
2016-03-11T23:00:00Z,2016-03-12T00:00:00+0100,7184
2016-03-12T00:00:00Z,2016-03-12T01:00:00+0100,7223
2016-03-12T01:00:00Z,2016-03-12T02:00:00+0100,6940
2016-03-12T02:00:00Z,2016-03-12T03:00:00+0100,6388
2016-03-12T03:00:00Z,2016-03-12T04:00:00+0100,6028
2016-03-12T04:00:00Z,2016-03-12T05:00:00+0100,5851
2016-03-12T05:00:00Z,2016-03-12T06:00:00+0100,5827
2016-03-12T06:00:00Z,2016-03-12T07:00:00+0100,5972
2016-03-12T07:00:00Z,2016-03-12T08:00:00+0100,6033
2016-03-12T08:00:00Z,2016-03-12T09:00:00+0100,6083
2016-03-12T09:00:00Z,2016-03-12T10:00:00+0100,6281
2016-03-12T10:00:00Z,2016-03-12T11:00:00+0100,6132
2016-03-12T11:00:00Z,2016-03-12T12:00:00+0100,5875
2016-03-12T12:00:00Z,2016-03-12T13:00:00+0100,5588
2016-03-12T13:00:00Z,2016-03-12T14:00:00+0100,5409
2016-03-12T14:00:00Z,2016-03-12T15:00:00+0100,5487
2016-03-12T15:00:00Z,2016-03-12T16:00:00+0100,5909
2016-03-12T16:00:00Z,2016-03-12T17:00:00+0100,6451
2016-03-12T17:00:00Z,2016-03-12T18:00:00+0100,6739
2016-03-12T18:00:00Z,2016-03-12T19:00:00+0100,7119
2016-03-12T19:00:00Z,2016-03-12T20:00:00+0100,7261
2016-03-12T20:00:00Z,2016-03-12T21:00:00+0100,7419
2016-03-12T21:00:00Z,2016-03-12T22:00:00+0100,7460
2016-03-12T22:00:00Z,2016-03-12T23:00:00+0100,7377
2016-03-12T23:00:00Z,2016-03-13T00:00:00+0100,7164
2016-03-13T00:00:00Z,2016-03-13T01:00:00+0100,7161
2016-03-13T01:00:00Z,2016-03-13T02:00:00+0100,7017
2016-03-13T02:00:00Z,2016-03-13T03:00:00+0100,6817
2016-03-13T03:00:00Z,2016-03-13T04:00:00+0100,6521
2016-03-13T04:00:00Z,2016-03-13T05:00:00+0100,6224
2016-03-13T05:00:00Z,2016-03-13T06:00:00+0100,6372
2016-03-13T06:00:00Z,2016-03-13T07:00:00+0100,6461
2016-03-13T07:00:00Z,2016-03-13T08:00:00+0100,6342
2016-03-13T08:00:00Z,2016-03-13T09:00:00+0100,6236
